报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1563475489.7,1563475489.7,0.0,--,--,--,1259351329.33,843922489.23,16173001.85,233549998.98,100334325.58,123201955.19,-57830441.5,11788576.17,19661172.22,-1160809.38,9507598.61,0.0,--,--,--,--,--,--,--,18725185.86,15523171.54,--,--,7208204.43,0.0,--,--,--,353927511.43,5637376.42,2937342.66,--,--,--,356627545.19,14788292.75,--,--,--,341839252.44,341839252.44,--,-5756583.22,347595835.66,95848.03,341935100.47,-5756583.22,347691683.69,--,0.347,0.347,20221025
20220630,1731737622.52,1731737622.52,0.0,--,--,--,1446206553.72,976337476.71,16842939.34,255221879.94,108709795.69,129185843.43,-40091381.39,13795886.67,10863487.51,713218.48,-8318710.07,0.0,--,--,--,--,--,--,--,68167885.02,18468784.15,--,--,13193000.0,264.49,--,--,--,377755510.87,3219218.85,2185626.17,--,--,--,378789103.55,64881115.93,--,--,--,313907987.62,313907987.62,--,-9545091.82,323453079.44,-2123107.04,311784880.58,-9545091.82,321329972.4,--,0.3228,0.3228,20220824
20220331,1821064321.07,1821064321.07,0.0,--,--,--,1342363107.41,898202958.37,18109785.66,196926347.17,95114448.38,129004920.41,5004647.42,9627943.94,6912215.94,324133.75,-19687862.69,0.0,--,--,--,--,--,--,--,50499372.69,24645385.23,--,--,10939821.54,377.85,--,--,--,545422442.03,2372863.36,574383.24,--,--,--,547220922.15,85341060.75,--,--,--,461879861.4,461879861.4,--,-2532690.32,464412551.72,-1537993.89,460341867.51,-2532690.32,462874557.83,--,0.4634,0.4634,20220428
20211231,1584052582.21,1584052582.21,0.0,--,--,--,1499127624.09,900322413.56,17205067.06,329109189.75,131657173.43,113853592.12,6980188.17,11540198.63,15574570.47,-18839761.23,24813005.2,0.0,--,--,--,--,--,--,--,19626215.7,35894767.74,--,--,6703140.29,24410.71,--,--,--,153146736.53,6181907.91,2335566.09,--,--,--,156993078.35,25225528.88,--,--,--,131767549.47,131767549.47,--,941588.81,130825960.66,-8616380.74,123151168.73,941588.81,122209579.92,--,0.1291,0.1291,20220423
20210930,1717517834.34,1717517834.34,0.0,--,--,--,1324821651.18,885674306.79,17271644.95,212051930.72,92605189.71,127447540.7,-10228961.69,9571729.22,2114715.82,-1538695.78,-29743877.01,0.0,--,--,--,--,--,--,--,18232852.95,7210141.66,--,--,17074259.45,181796.26,--,--,--,404112660.69,1724286.4,1741252.46,--,--,--,404095694.63,19385407.28,--,--,--,384710287.35,384710287.35,--,-4147026.38,388857313.73,-2300177.7,382410109.65,-4147026.38,386557136.03,--,0.3931,0.3931,20211023
20210630,1931186170.23,1931186170.23,0.0,--,--,--,1424319499.58,979484225.64,16503250.74,209181989.28,89264888.53,112143177.47,17741967.92,6230902.26,7381814.97,-1525272.89,-13815705.0,0.0,--,--,--,--,--,--,--,54913681.82,65498733.51,--,--,-7098933.22,-75502.39,--,--,--,604763672.48,-1968721.71,468225.61,--,--,--,602326725.16,96605522.97,--,--,--,505721202.19,505721202.19,--,2283821.31,503437380.88,-607483.4,505113718.79,2283821.31,502829897.48,--,0.5096,0.5096,20210812
20210331,1661551525.5,1661551525.5,0.0,--,--,--,1133789618.05,799817946.1,15146142.62,194662574.26,75070130.21,72224167.63,-23131342.77,3148210.68,15892206.88,1269875.41,-8336987.87,0.0,--,--,--,--,--,--,--,12455619.58,7227563.7,--,--,-14513262.18,159108.77,--,--,--,526023824.86,12962641.51,557486.29,--,--,--,538428980.08,76604037.2,--,--,--,461824942.88,461824942.88,--,2523956.67,459300986.21,-4266481.25,457558461.63,2523956.67,455034504.96,--,0.4582,0.4582,20210429
20201231,1877479060.05,1877479060.05,0.0,--,--,--,1644242088.43,1050646156.92,26817922.54,222585879.29,109328149.42,143470990.97,91392989.29,5968659.3,5122913.88,-36456094.76,11204708.4,0.0,--,--,--,--,--,--,--,16476214.67,14848509.83,--,--,--,-6580014.29,--,--,--,232408307.39,4560206.99,2215715.67,--,--,--,234752798.71,-15027716.26,--,--,--,249780514.97,249780514.97,--,911043.41,248869471.56,-1249247.31,248531267.66,911043.41,247620224.25,--,0.2435,0.2435,20210417
20200930,1427480552.13,1427480552.13,0.0,--,--,--,1009936014.78,666893087.21,10860421.68,131964709.77,73052891.95,76262926.98,50901977.19,1297978.72,8001416.12,1180947.93,238180.07,0.0,--,--,--,--,--,--,--,16070613.91,14691881.63,--,--,--,476880.22,--,--,--,450203041.11,4328708.43,372023.47,--,--,--,454159726.07,64544494.79,--,--,--,389615231.28,389615231.28,--,-1279501.5,390894732.78,81221.79,389696453.07,-1279501.5,390975954.57,--,0.3865,0.3865,20201022
20200630,2029763079.25,2029763079.25,0.0,--,--,--,1275525780.04,812958942.81,16575413.26,241107361.07,93171873.6,115100257.29,-3388067.99,3726794.18,7324329.64,--,5898356.91,0.0,--,--,--,--,--,--,--,33395075.92,92643656.52,--,--,--,219022.31,--,--,--,885691799.52,-7563806.19,1330352.9,--,--,--,876797640.43,140177402.25,--,--,--,736620238.18,736620238.18,--,-49529.88,736669768.06,2096860.82,738717099.0,-49529.88,738766628.88,--,0.7383,0.7383,20200815
20200331,1390964598.25,1390964598.25,0.0,--,--,--,957960086.14,652046249.64,7719922.93,158403923.17,84114400.45,66682612.95,-11007023.0,3831361.06,1735662.34,--,-2929324.58,0.0,--,--,--,--,--,--,--,6375281.9,4911744.36,--,--,--,3989.08,--,--,--,441366202.87,14274894.76,2704260.99,--,--,--,452936836.64,72343045.69,--,--,--,380593790.95,380593790.95,--,-2034199.86,382627990.81,547212.91,381141003.86,-2034199.86,383175203.72,--,0.3817,0.3817,20200418
20191231,1079613581.13,1079613581.13,0.0,--,--,--,1090591956.39,613772516.5,15694279.13,250512888.2,77836340.99,125585877.37,7190054.2,3732273.82,3540759.93,-4249480.44,4305796.77,0.0,--,--,--,--,--,--,--,28769864.48,8259606.96,--,--,--,1008804.51,--,--,--,27116217.02,-9409480.75,1327567.86,--,--,--,16379168.41,-25911431.64,--,--,--,42290600.05,42290600.05,--,2626029.28,39664570.77,-136518.55,42154081.5,2626029.28,39528052.22,--,0.04,0.04,20200418
20190930,1054698504.08,1054698504.08,0.0,--,--,--,863220466.46,606216281.41,8799106.11,144971667.99,63751974.43,52416034.23,-12934597.71,1477718.29,2653017.55,426253.33,1418149.33,0.0,--,--,--,--,--,--,--,6500455.12,3700404.97,--,--,--,-197853.99,--,--,--,203325446.38,7156554.83,320751.02,--,--,--,210161250.19,28067567.42,--,--,--,182093682.77,182093682.77,--,2540328.84,179553353.93,-930899.06,181162783.71,2540328.84,178622454.87,--,0.178,0.178,20191024
20190630,1300444221.16,1300444221.16,0.0,--,--,--,960316788.7,751821588.25,8489200.43,123944966.99,62210644.94,35425987.41,-9649154.06,1314587.26,4401593.96,--,-30328756.62,0.0,--,--,--,--,--,--,--,8167660.18,8453671.76,--,--,--,-22639.78,--,--,--,337766984.99,11589741.49,1201197.29,--,--,--,348155529.19,57466859.97,--,--,--,290688669.22,290688669.22,--,3942226.41,286746442.81,3500211.84,294188881.06,3942226.41,290246654.65,--,0.286,0.286,20190828
20190331,1201178381.27,1201178381.27,0.0,--,--,--,930356933.58,707373025.66,11318261.64,110659280.22,62378087.95,21639681.62,5062151.23,1663540.52,1390486.33,--,11926445.26,0.0,--,--,--,--,--,--,--,8068098.84,3243486.86,--,--,--,-455247.97,--,--,--,281677785.42,8299510.2,328646.27,--,--,--,289648649.35,43146735.66,--,--,--,246501913.69,246501913.69,--,-100973.54,246602887.23,-2830604.72,243671308.97,-100973.54,243772282.51,--,0.246,0.246,20190423
20181231,1002954129.22,1002954129.22,0.0,--,--,--,994247729.99,614362839.37,7705800.65,223506935.7,69087048.42,85969898.2,3053209.24,2481104.33,1750378.29,-9438001.59,--,0.0,--,--,--,--,--,--,--,9462810.6,9564705.22,--,--,--,15264.0,--,--,--,27749179.05,55540393.07,2105583.68,--,--,--,81183988.44,-21402094.26,--,--,--,102586082.7,102586082.7,--,3503570.5,99082512.2,-7928505.48,94657577.22,3503570.5,91154006.72,--,0.1035,0.1035,20190418
