报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20221231,--,356426000000.0,32073000000.0,7187000000.0,129979000000.0,2046612000000.0,403617000000.0,--,--,--,1192273000000.0,450722000000.0,15730000000.0,28000000.0,--,--,--,--,3499351000000.0,--,--,--,165000000.0,--,23342000000.0,2832000000.0,3552000000.0,1281000000.0,32703000000.0,--,30956000000.0,108012000000.0,--,6300510000000.0,--,540668000000.0,63386000000.0,188601000000.0,27000000.0,14261000000.0,92980000000.0,3917168000000.0,19006000000.0,11141000000.0,--,--,--,--,--,875971000000.0,--,1883000000.0,55254000000.0,--,--,5790497000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,-590000000.0,26245000000.0,179299000000.0,81401000000.0,--,--,--,507883000000.0,2130000000.0,510013000000.0,--,--,6300510000000.0,20230325
20220930,--,342865000000.0,42308000000.0,8530000000.0,103361000000.0,2005417000000.0,409499000000.0,--,--,--,1158230000000.0,437688000000.0,26993000000.0,202000000.0,--,--,--,--,3491430000000.0,--,--,--,179000000.0,--,26078000000.0,--,3036000000.0,1281000000.0,32363000000.0,--,66029000000.0,104177000000.0,--,6264636000000.0,--,480076000000.0,51747000000.0,171047000000.0,158000000.0,21475000000.0,86659000000.0,3979517000000.0,17396000000.0,12181000000.0,--,--,--,--,--,883802000000.0,--,2477000000.0,43939000000.0,--,--,5760672000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,1675000000.0,26245000000.0,175872000000.0,76612000000.0,--,--,--,501932000000.0,2032000000.0,503964000000.0,--,--,6264636000000.0,20221029
20220630,--,333500000000.0,42619000000.0,8419000000.0,115052000000.0,1944980000000.0,391435000000.0,--,--,--,1126653000000.0,426892000000.0,13821000000.0,107955000000.0,--,--,--,--,3439869000000.0,--,--,--,187000000.0,--,25523000000.0,--,2756000000.0,1281000000.0,32336000000.0,--,71432000000.0,107005000000.0,--,6257247000000.0,--,442953000000.0,76273000000.0,206851000000.0,64000000.0,10972000000.0,87194000000.0,3947612000000.0,17129000000.0,10314000000.0,--,--,--,--,--,911033000000.0,--,2545000000.0,41472000000.0,--,--,5764712000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,1324000000.0,26245000000.0,164924000000.0,76509000000.0,--,--,--,490530000000.0,2005000000.0,492535000000.0,--,--,6257247000000.0,20220827
20220331,--,339732000000.0,39138000000.0,7433000000.0,160680000000.0,1922234000000.0,461315000000.0,--,--,--,1088906000000.0,372013000000.0,12513000000.0,151501000000.0,--,--,--,--,3382733000000.0,--,--,--,230000000.0,--,25204000000.0,--,2735000000.0,1281000000.0,21481000000.0,--,61276000000.0,108333000000.0,--,6247231000000.0,--,468024000000.0,94144000000.0,191048000000.0,40000000.0,12272000000.0,135694000000.0,3843925000000.0,15872000000.0,8683000000.0,--,--,--,--,--,929175000000.0,--,2668000000.0,42989000000.0,--,--,5754956000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,926000000.0,26245000000.0,165240000000.0,76394000000.0,--,--,--,490333000000.0,1942000000.0,492275000000.0,--,--,6247231000000.0,20220428
20211231,--,378263000000.0,51189000000.0,6426000000.0,138349000000.0,1836016000000.0,383666000000.0,--,--,--,1125530000000.0,326820000000.0,13705000000.0,31164000000.0,--,--,--,--,3239396000000.0,--,--,--,256000000.0,--,22499000000.0,2656000000.0,2767000000.0,1281000000.0,19895000000.0,--,38201000000.0,109053000000.0,--,5902069000000.0,--,526259000000.0,101180000000.0,179626000000.0,67000000.0,13337000000.0,80600000000.0,3675743000000.0,16777000000.0,6535000000.0,--,--,--,--,--,763532000000.0,--,2213000000.0,41098000000.0,--,--,5417703000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,3152000000.0,26245000000.0,155968000000.0,75596000000.0,--,--,--,482489000000.0,1877000000.0,484366000000.0,--,--,5902069000000.0,20220326
20210930,--,335785000000.0,39903000000.0,7237000000.0,70447000000.0,1758480000000.0,361611000000.0,--,--,--,1103464000000.0,293405000000.0,12312000000.0,25145000000.0,--,--,--,--,3215939000000.0,--,--,--,332000000.0,--,24186000000.0,--,2381000000.0,1281000000.0,20862000000.0,--,52181000000.0,108798000000.0,--,5685950000000.0,--,495623000000.0,158605000000.0,179066000000.0,217000000.0,11622000000.0,41332000000.0,3612445000000.0,15530000000.0,7875000000.0,--,--,--,--,--,633951000000.0,--,4748000000.0,38716000000.0,--,--,5210098000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,3125000000.0,26245000000.0,155376000000.0,67866000000.0,--,--,--,474140000000.0,1712000000.0,475852000000.0,--,--,5685950000000.0,20211029
20210630,--,377531000000.0,33878000000.0,6485000000.0,70741000000.0,1775485000000.0,364835000000.0,--,--,--,1130744000000.0,279906000000.0,17188000000.0,96928000000.0,--,--,--,--,3167425000000.0,--,--,--,343000000.0,--,23441000000.0,--,2272000000.0,1281000000.0,21529000000.0,--,56384000000.0,110934000000.0,--,5772796000000.0,--,466337000000.0,229545000000.0,171372000000.0,172000000.0,16645000000.0,14140000000.0,3692419000000.0,15633000000.0,6546000000.0,--,--,--,--,--,627063000000.0,--,4923000000.0,53266000000.0,--,--,5308658000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,1964000000.0,26245000000.0,145002000000.0,67800000000.0,--,--,--,462539000000.0,1599000000.0,464138000000.0,--,--,5772796000000.0,20210831
20210331,--,365519000000.0,31999000000.0,9506000000.0,67037000000.0,1757059000000.0,352121000000.0,--,--,--,1122750000000.0,282188000000.0,19063000000.0,28332000000.0,--,--,--,--,3089231000000.0,--,--,--,327000000.0,--,23162000000.0,--,2225000000.0,1281000000.0,19735000000.0,--,49711000000.0,106530000000.0,--,5581691000000.0,--,444286000000.0,229486000000.0,183152000000.0,1273000000.0,18841000000.0,38473000000.0,3585545000000.0,14266000000.0,10651000000.0,--,--,--,--,--,532364000000.0,--,4287000000.0,44086000000.0,--,--,5117212000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,1014000000.0,26245000000.0,146376000000.0,67742000000.0,--,--,--,462905000000.0,1574000000.0,464479000000.0,--,--,5581691000000.0,20210429
20201231,--,360287000000.0,46059000000.0,9353000000.0,69290000000.0,1670415000000.0,304908000000.0,--,--,--,1141825000000.0,223682000000.0,25264000000.0,43592000000.0,--,--,--,--,2942435000000.0,--,--,--,257000000.0,--,23304000000.0,--,2250000000.0,1281000000.0,19587000000.0,--,42823000000.0,100788000000.0,--,5368163000000.0,--,469345000000.0,241110000000.0,161879000000.0,4000000.0,25778000000.0,14182000000.0,3480642000000.0,15175000000.0,8772000000.0,--,--,--,--,--,440870000000.0,--,4280000000.0,40279000000.0,--,--,4913123000000.0,--,54032000000.0,109062000000.0,64906000000.0,39993000000.0,58434000000.0,--,1393000000.0,26245000000.0,136602000000.0,67702000000.0,--,--,--,453470000000.0,1570000000.0,455040000000.0,--,--,5368163000000.0,20210327
20200930,--,361300000000.0,48077000000.0,10826000000.0,57314000000.0,1633082000000.0,293100000000.0,--,--,--,1146580000000.0,193402000000.0,16576000000.0,76297000000.0,--,--,--,--,2889677000000.0,--,--,--,--,--,22143000000.0,--,1844000000.0,1281000000.0,20133000000.0,--,42470000000.0,95494000000.0,--,5287597000000.0,--,458926000000.0,177367000000.0,166453000000.0,21000000.0,17630000000.0,20036000000.0,3530089000000.0,11188000000.0,9103000000.0,--,--,--,--,--,398525000000.0,--,2964000000.0,43940000000.0,--,--,4846827000000.0,--,52489000000.0,110057000000.0,64906000000.0,--,53533000000.0,--,815000000.0,26245000000.0,136341000000.0,59724000000.0,--,--,--,439204000000.0,1566000000.0,440770000000.0,--,--,5287597000000.0,20201031
