报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,2270533000000.0,785998000000.0,222291000000.0,850578000000.0,6253380000000.0,591241000000.0,--,--,--,3327168000000.0,2334971000000.0,256155000000.0,255484000000.0,--,--,--,--,16977548000000.0,--,--,--,37929000000.0,--,248465000000.0,--,23162000000.0,2702000000.0,61278000000.0,20990000000.0,353472000000.0,--,--,28639287000000.0,--,2640159000000.0,795503000000.0,250945000000.0,50120000000.0,223352000000.0,34278000000.0,19959134000000.0,41500000000.0,49233000000.0,--,--,--,--,--,1404808000000.0,6629000000.0,32094000000.0,613419000000.0,--,--,26120329000000.0,--,294388000000.0,369494000000.0,119550000000.0,249944000000.0,135760000000.0,--,10881000000.0,214113000000.0,1052960000000.0,304674000000.0,--,--,--,2382270000000.0,136688000000.0,2518958000000.0,--,--,28639287000000.0,20221029
20220630,--,2205077000000.0,643513000000.0,304124000000.0,788875000000.0,6248071000000.0,540009000000.0,--,--,--,3328477000000.0,2379585000000.0,155953000000.0,397199000000.0,--,--,--,--,16537489000000.0,--,--,--,37352000000.0,--,243100000000.0,--,22663000000.0,2580000000.0,58203000000.0,20229000000.0,368850000000.0,--,--,28052758000000.0,--,2665323000000.0,687657000000.0,278719000000.0,24725000000.0,128807000000.0,2572000000.0,19548227000000.0,38109000000.0,37010000000.0,--,--,--,--,--,1457968000000.0,6163000000.0,28038000000.0,685125000000.0,--,--,25608006000000.0,--,294388000000.0,369494000000.0,119550000000.0,249944000000.0,135755000000.0,--,-3070000000.0,214148000000.0,1000046000000.0,304473000000.0,--,--,--,2315234000000.0,129518000000.0,2444752000000.0,--,--,28052758000000.0,20220831
20220331,--,2365477000000.0,532998000000.0,299795000000.0,762539000000.0,6152948000000.0,591649000000.0,--,--,--,3266150000000.0,2295149000000.0,115669000000.0,372127000000.0,--,--,--,--,16105641000000.0,--,--,--,37047000000.0,--,241888000000.0,--,22729000000.0,2469000000.0,55183000000.0,19553000000.0,353261000000.0,--,--,27459038000000.0,--,2570840000000.0,759874000000.0,252055000000.0,18073000000.0,103312000000.0,1624000000.0,19178123000000.0,35421000000.0,57055000000.0,--,--,--,--,--,1465883000000.0,6456000000.0,27825000000.0,568398000000.0,--,--,25064267000000.0,--,294388000000.0,319505000000.0,119550000000.0,199955000000.0,135727000000.0,--,-9526000000.0,214096000000.0,1012278000000.0,303081000000.0,--,--,--,2269549000000.0,125222000000.0,2394771000000.0,--,--,27459038000000.0,20220430
20211231,--,2288244000000.0,585298000000.0,276258000000.0,752185000000.0,6164671000000.0,561642000000.0,--,--,--,3213199000000.0,2389830000000.0,95799000000.0,505228000000.0,--,--,--,--,15322484000000.0,--,--,--,35769000000.0,--,246091000000.0,--,23052000000.0,2481000000.0,51172000000.0,19554000000.0,333801000000.0,--,--,26722408000000.0,--,2682739000000.0,955557000000.0,310395000000.0,12458000000.0,89151000000.0,97372000000.0,18142887000000.0,41780000000.0,45006000000.0,--,--,--,--,--,1388678000000.0,7003000000.0,26343000000.0,552867000000.0,--,--,24371855000000.0,--,294388000000.0,319505000000.0,119550000000.0,199955000000.0,135717000000.0,--,1417000000.0,213930000000.0,956987000000.0,303209000000.0,--,--,--,2225153000000.0,125400000000.0,2350553000000.0,--,--,26722408000000.0,20220330
20210930,--,2147224000000.0,540421000000.0,236045000000.0,727912000000.0,5982829000000.0,537274000000.0,--,--,--,3169532000000.0,2276023000000.0,93313000000.0,591462000000.0,--,--,--,--,15167691000000.0,--,--,--,35354000000.0,--,247181000000.0,--,21425000000.0,2515000000.0,49187000000.0,20888000000.0,345516000000.0,--,--,26229920000000.0,--,2572761000000.0,935542000000.0,374733000000.0,13357000000.0,89205000000.0,10727000000.0,17940807000000.0,36973000000.0,38198000000.0,--,--,--,--,--,1341963000000.0,6870000000.0,29768000000.0,532143000000.0,--,--,23943604000000.0,--,294388000000.0,299510000000.0,119550000000.0,179960000000.0,135971000000.0,4000000.0,6479000000.0,193919000000.0,961212000000.0,269025000000.0,--,--,--,2160500000000.0,125816000000.0,2286316000000.0,--,--,26229920000000.0,20211030
20210630,--,2314428000000.0,665180000000.0,207914000000.0,809837000000.0,5821520000000.0,510583000000.0,--,--,--,3135955000000.0,2174982000000.0,116240000000.0,561824000000.0,--,--,--,--,15047714000000.0,--,--,--,35552000000.0,--,245998000000.0,--,21425000000.0,2507000000.0,48650000000.0,20885000000.0,376354000000.0,--,--,26317327000000.0,--,2360341000000.0,895824000000.0,350993000000.0,12706000000.0,121560000000.0,149016000000.0,18227771000000.0,29435000000.0,28322000000.0,--,--,--,--,--,1301561000000.0,6834000000.0,27719000000.0,553916000000.0,--,--,24086979000000.0,--,294388000000.0,299510000000.0,119550000000.0,179960000000.0,136178000000.0,51000000.0,1810000000.0,193667000000.0,910565000000.0,269280000000.0,--,--,--,2105347000000.0,125001000000.0,2230348000000.0,--,--,26317327000000.0,20210831
20210331,--,2277869000000.0,817461000000.0,188924000000.0,708239000000.0,5750805000000.0,519551000000.0,--,--,--,3082273000000.0,2148981000000.0,141556000000.0,588199000000.0,--,--,--,--,14608286000000.0,--,--,--,34209000000.0,--,248243000000.0,--,21751000000.0,2541000000.0,51113000000.0,23792000000.0,349038000000.0,--,--,25834286000000.0,--,2254589000000.0,929514000000.0,351002000000.0,10539000000.0,149417000000.0,27462000000.0,17910574000000.0,30280000000.0,57478000000.0,--,--,--,--,--,1332459000000.0,6333000000.0,27851000000.0,538614000000.0,--,--,23647575000000.0,--,294388000000.0,249522000000.0,119551000000.0,129971000000.0,135972000000.0,4000000.0,1228000000.0,193627000000.0,916663000000.0,268265000000.0,--,--,--,2059661000000.0,127050000000.0,2186711000000.0,--,--,25834286000000.0,20210430
20201231,--,2155665000000.0,724320000000.0,223313000000.0,709263000000.0,5591117000000.0,504549000000.0,--,--,--,2978778000000.0,2107790000000.0,171738000000.0,230057000000.0,--,--,--,--,13848304000000.0,--,--,--,33508000000.0,--,248589000000.0,--,22140000000.0,2525000000.0,58916000000.0,22065000000.0,338284000000.0,--,--,24402659000000.0,--,1917003000000.0,887811000000.0,284747000000.0,17912000000.0,212052000000.0,127202000000.0,16879171000000.0,36378000000.0,55665000000.0,--,--,--,--,--,1244403000000.0,6499000000.0,29492000000.0,519594000000.0,--,--,22239822000000.0,--,294388000000.0,277490000000.0,147519000000.0,129971000000.0,135973000000.0,8000000.0,4309000000.0,193438000000.0,864848000000.0,267981000000.0,--,--,--,2038419000000.0,124418000000.0,2162837000000.0,--,--,24402659000000.0,20210331
20200930,--,2368012000000.0,750595000000.0,218662000000.0,906458000000.0,5369308000000.0,505897000000.0,--,--,--,2856744000000.0,2006667000000.0,132421000000.0,270939000000.0,--,--,--,--,13932743000000.0,--,--,--,34938000000.0,--,245561000000.0,--,19426000000.0,2613000000.0,58283000000.0,21939000000.0,350092000000.0,--,--,24703889000000.0,--,1919924000000.0,827307000000.0,322081000000.0,13027000000.0,151709000000.0,18365000000.0,17384991000000.0,31497000000.0,50925000000.0,--,--,--,--,--,1289522000000.0,5984000000.0,23193000000.0,538581000000.0,--,--,22597996000000.0,--,294388000000.0,259464000000.0,179482000000.0,79982000000.0,136047000000.0,15000000.0,9502000000.0,175316000000.0,856826000000.0,247731000000.0,--,--,--,1979259000000.0,126634000000.0,2105893000000.0,--,--,24703889000000.0,20201031
20200630,--,2179535000000.0,670289000000.0,171501000000.0,825206000000.0,5374301000000.0,450655000000.0,--,--,--,2868860000000.0,2054786000000.0,114856000000.0,399967000000.0,--,--,--,--,13670820000000.0,--,--,--,23012000000.0,--,252557000000.0,--,19542000000.0,2719000000.0,50295000000.0,23116000000.0,352650000000.0,--,--,24152855000000.0,--,1611983000000.0,888627000000.0,394443000000.0,12510000000.0,123271000000.0,142923000000.0,17090217000000.0,29431000000.0,37981000000.0,--,--,--,--,--,1087906000000.0,6240000000.0,22821000000.0,594376000000.0,--,--,22064242000000.0,--,294388000000.0,259464000000.0,179482000000.0,79982000000.0,136037000000.0,20000000.0,29997000000.0,175152000000.0,816310000000.0,247114000000.0,--,--,--,1958442000000.0,130171000000.0,2088613000000.0,--,--,24152855000000.0,20200831
20200331,--,1961281000000.0,798939000000.0,183206000000.0,856971000000.0,5478908000000.0,532744000000.0,--,--,--,2843665000000.0,2102499000000.0,144988000000.0,431257000000.0,--,--,--,--,13452380000000.0,--,--,--,22652000000.0,--,249168000000.0,--,19827000000.0,2721000000.0,43740000000.0,23009000000.0,332582000000.0,--,--,24024645000000.0,--,1906187000000.0,968836000000.0,381699000000.0,16441000000.0,156223000000.0,94918000000.0,16783492000000.0,30323000000.0,68034000000.0,--,--,--,--,--,1003914000000.0,5714000000.0,22686000000.0,505936000000.0,--,--,21966131000000.0,--,294388000000.0,219473000000.0,179481000000.0,39992000000.0,136020000000.0,15000000.0,28816000000.0,174800000000.0,825782000000.0,250397000000.0,--,--,--,1929661000000.0,128853000000.0,2058514000000.0,--,--,24024645000000.0,20200430
20191231,--,2143716000000.0,500560000000.0,206210000000.0,744572000000.0,5514062000000.0,518250000000.0,--,--,--,2777683000000.0,2218129000000.0,93335000000.0,154387000000.0,--,--,--,--,12743425000000.0,--,--,--,23210000000.0,--,244540000000.0,--,20255000000.0,2686000000.0,44029000000.0,23108000000.0,288827000000.0,--,--,22769744000000.0,--,1668046000000.0,846277000000.0,462265000000.0,19475000000.0,90060000000.0,177410000000.0,15817548000000.0,35906000000.0,59102000000.0,--,--,--,--,--,1096087000000.0,5452000000.0,24469000000.0,469361000000.0,--,--,20793048000000.0,--,294388000000.0,199893000000.0,159901000000.0,39992000000.0,136012000000.0,7000000.0,19613000000.0,174762000000.0,776940000000.0,250100000000.0,--,--,--,1851701000000.0,124995000000.0,1976696000000.0,--,--,22769744000000.0,20200328
