报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,467818000000.0,342993000000.0,645054000000.0,302061000000.0,59028000000.0,69492000000.0,10464000000.0,16352000000.0,668000000.0,--,-4937000000.0,5910000000.0,--,48472000000.0,--,247624000000.0,4676000000.0,120821000000.0,5566000000.0,39333000000.0,--,--,220194000000.0,786000000.0,287000000.0,--,--,--,220693000000.0,39676000000.0,--,--,--,181017000000.0,7936000000.0,173081000000.0,17490000000.0,198507000000.0,16700000000.0,181807000000.0,--,0.56,0.56,20221029
20220630,313254000000.0,223993000000.0,419011000000.0,195018000000.0,43145000000.0,49917000000.0,6772000000.0,11258000000.0,180000000.0,--,-2204000000.0,3770000000.0,--,33292000000.0,--,161538000000.0,3203000000.0,78574000000.0,5522000000.0,26951000000.0,--,--,151716000000.0,537000000.0,184000000.0,--,--,--,152069000000.0,27766000000.0,--,--,--,124303000000.0,4379000000.0,119924000000.0,-2275000000.0,122028000000.0,7255000000.0,114773000000.0,--,0.37,0.37,20220831
20220331,161118000000.0,109933000000.0,206195000000.0,96262000000.0,25978000000.0,29281000000.0,3303000000.0,6170000000.0,110000000.0,--,-1975000000.0,1976000000.0,--,19036000000.0,--,87121000000.0,1632000000.0,39610000000.0,3000000.0,16156000000.0,--,--,73997000000.0,143000000.0,74000000.0,--,--,--,74066000000.0,13525000000.0,--,--,--,60541000000.0,2790000000.0,57751000000.0,-13892000000.0,46649000000.0,463000000.0,46186000000.0,--,0.19,0.19,20220430
20211231,605559000000.0,425142000000.0,789488000000.0,364346000000.0,81426000000.0,94453000000.0,13027000000.0,23835000000.0,1478000000.0,--,12717000000.0,3968000000.0,--,58471000000.0,--,329428000000.0,5715000000.0,170602000000.0,1141000000.0,48891000000.0,--,--,276131000000.0,1636000000.0,1147000000.0,--,--,--,276620000000.0,49281000000.0,--,--,--,227339000000.0,10780000000.0,216559000000.0,-6236000000.0,221103000000.0,7488000000.0,213615000000.0,--,0.7,0.7,20220330
20210930,456074000000.0,316015000000.0,586790000000.0,270775000000.0,63871000000.0,73256000000.0,9385000000.0,19841000000.0,1146000000.0,--,10474000000.0,915000000.0,--,44958000000.0,--,244438000000.0,4407000000.0,117600000000.0,664000000.0,37539000000.0,--,--,211636000000.0,969000000.0,640000000.0,--,--,--,211965000000.0,39607000000.0,--,--,--,172358000000.0,8835000000.0,163523000000.0,1008000000.0,173366000000.0,7696000000.0,165670000000.0,--,0.53,0.53,20211030
20210630,302988000000.0,208773000000.0,386934000000.0,178161000000.0,46813000000.0,52912000000.0,6099000000.0,13434000000.0,749000000.0,--,3738000000.0,-593000000.0,--,30823000000.0,--,155045000000.0,2991000000.0,72908000000.0,658000000.0,26201000000.0,--,--,147943000000.0,616000000.0,257000000.0,--,--,--,148302000000.0,29755000000.0,--,--,--,118547000000.0,5734000000.0,112813000000.0,-3904000000.0,114643000000.0,4287000000.0,110356000000.0,--,0.36,0.36,20210831
20210331,157855000000.0,104159000000.0,190743000000.0,86584000000.0,27875000000.0,30873000000.0,2998000000.0,5741000000.0,286000000.0,--,2181000000.0,-221000000.0,--,18120000000.0,--,86024000000.0,1528000000.0,36927000000.0,82000000.0,15208000000.0,--,--,71831000000.0,297000000.0,70000000.0,--,--,--,72058000000.0,14749000000.0,--,--,--,57309000000.0,3320000000.0,53989000000.0,-3027000000.0,54282000000.0,3351000000.0,50931000000.0,--,0.18,0.18,20210430
20201231,565531000000.0,415918000000.0,760070000000.0,344152000000.0,75522000000.0,88640000000.0,13118000000.0,16748000000.0,158000000.0,--,1327000000.0,4007000000.0,--,52009000000.0,--,320407000000.0,5465000000.0,151149000000.0,635000000.0,44777000000.0,--,--,245124000000.0,2274000000.0,1020000000.0,--,--,--,246378000000.0,41282000000.0,--,--,--,205096000000.0,12226000000.0,192870000000.0,-22862000000.0,182234000000.0,4810000000.0,177424000000.0,--,0.61,0.61,20210331
20200930,428956000000.0,310118000000.0,571510000000.0,261392000000.0,59461000000.0,68911000000.0,9450000000.0,11139000000.0,450000000.0,--,1603000000.0,5241000000.0,--,41394000000.0,--,241461000000.0,4264000000.0,106335000000.0,58000000.0,33959000000.0,--,--,187495000000.0,1796000000.0,512000000.0,--,--,--,188779000000.0,32793000000.0,--,--,--,155986000000.0,10275000000.0,145711000000.0,-13692000000.0,142294000000.0,6847000000.0,135447000000.0,--,0.46,0.46,20201031
20200630,285710000000.0,205413000000.0,384448000000.0,179035000000.0,41824000000.0,47986000000.0,6162000000.0,6208000000.0,63000000.0,--,1467000000.0,4630000000.0,--,26168000000.0,--,157125000000.0,2880000000.0,66876000000.0,78000000.0,20885000000.0,--,--,128585000000.0,1336000000.0,305000000.0,--,--,--,129616000000.0,21804000000.0,--,--,--,107812000000.0,6895000000.0,100917000000.0,12077000000.0,119889000000.0,8704000000.0,111185000000.0,--,0.32,0.32,20200831
20200331,148106000000.0,100479000000.0,194399000000.0,93920000000.0,23604000000.0,26793000000.0,3189000000.0,9322000000.0,-130000000.0,--,-3836000000.0,3578000000.0,--,14959000000.0,--,79654000000.0,1388000000.0,35405000000.0,-15000000.0,10310000000.0,--,--,68452000000.0,307000000.0,163000000.0,--,--,--,68596000000.0,12274000000.0,--,--,--,56322000000.0,3739000000.0,52583000000.0,9983000000.0,66305000000.0,4585000000.0,61720000000.0,--,0.17,0.17,20200430
20191231,549182000000.0,390050000000.0,758007000000.0,367957000000.0,73812000000.0,88099000000.0,14287000000.0,23615000000.0,1057000000.0,--,4395000000.0,8974000000.0,--,48336000000.0,--,299645000000.0,4984000000.0,153782000000.0,182000000.0,38726000000.0,--,--,249537000000.0,1885000000.0,777000000.0,--,--,--,250645000000.0,48754000000.0,--,--,--,201891000000.0,14486000000.0,187405000000.0,21775000000.0,223666000000.0,18065000000.0,205601000000.0,--,0.61,0.61,20200328
20190930,416333000000.0,277820000000.0,553652000000.0,275832000000.0,71616000000.0,82488000000.0,10872000000.0,21121000000.0,822000000.0,--,545000000.0,7406000000.0,--,37825000000.0,--,202987000000.0,3777000000.0,107300000000.0,40000000.0,31063000000.0,--,--,213346000000.0,1346000000.0,261000000.0,--,--,--,214431000000.0,43185000000.0,--,--,--,171246000000.0,11667000000.0,159579000000.0,18581000000.0,189827000000.0,15615000000.0,174212000000.0,--,0.52,0.52,20191031
20190630,276733000000.0,181684000000.0,365364000000.0,183680000000.0,50564000000.0,57465000000.0,6901000000.0,13276000000.0,670000000.0,--,2729000000.0,3875000000.0,--,24605000000.0,--,124664000000.0,2638000000.0,68172000000.0,27000000.0,20184000000.0,--,--,152069000000.0,625000000.0,136000000.0,--,--,--,152558000000.0,31116000000.0,--,--,--,121442000000.0,7394000000.0,114048000000.0,7296000000.0,128738000000.0,8659000000.0,120079000000.0,--,0.38,0.38,20190831
20190331,141034000000.0,89381000000.0,181222000000.0,91841000000.0,27355000000.0,30698000000.0,3343000000.0,6027000000.0,338000000.0,--,3880000000.0,1485000000.0,--,12906000000.0,--,74904000000.0,1309000000.0,35314000000.0,2000000.0,10946000000.0,--,--,66130000000.0,310000000.0,89000000.0,--,--,--,66351000000.0,11563000000.0,--,--,--,54788000000.0,3823000000.0,50965000000.0,-361000000.0,54427000000.0,2395000000.0,52032000000.0,--,0.17,0.17,20190430
20181231,504107000000.0,359706000000.0,687900000000.0,328194000000.0,87208000000.0,99997000000.0,12789000000.0,18679000000.0,2110000000.0,--,654000000.0,-4574000000.0,--,42434000000.0,--,275622000000.0,4744000000.0,141610000000.0,151000000.0,29974000000.0,--,--,228485000000.0,1809000000.0,651000000.0,--,--,--,229643000000.0,37208000000.0,--,--,--,192435000000.0,12349000000.0,180086000000.0,33132000000.0,225567000000.0,15621000000.0,209946000000.0,--,0.59,0.59,20190330
20180930,376141000000.0,264306000000.0,505578000000.0,241272000000.0,68518000000.0,76933000000.0,8415000000.0,11898000000.0,1546000000.0,--,4431000000.0,-5079000000.0,--,32067000000.0,--,181449000000.0,3508000000.0,100814000000.0,129000000.0,21858000000.0,--,--,194692000000.0,1264000000.0,342000000.0,--,--,--,195614000000.0,32866000000.0,--,--,--,162748000000.0,9474000000.0,153274000000.0,26204000000.0,188952000000.0,13318000000.0,175634000000.0,--,0.5,0.5,20181030
20180630,251447000000.0,172451000000.0,330209000000.0,157758000000.0,48188000000.0,53641000000.0,5453000000.0,7841000000.0,881000000.0,--,3450000000.0,-2658000000.0,--,22175000000.0,--,110169000000.0,2424000000.0,64817000000.0,5000000.0,14658000000.0,--,--,141278000000.0,916000000.0,233000000.0,--,--,--,141961000000.0,26386000000.0,--,--,--,115575000000.0,6487000000.0,109088000000.0,10027000000.0,125602000000.0,6921000000.0,118681000000.0,--,0.37,0.37,20180829
20180331,126015000000.0,83874000000.0,161676000000.0,77802000000.0,25782000000.0,28612000000.0,2830000000.0,4672000000.0,489000000.0,--,1256000000.0,-2914000000.0,--,13345000000.0,--,58829000000.0,1134000000.0,33027000000.0,1000000.0,9173000000.0,--,--,67186000000.0,560000000.0,63000000.0,--,--,--,67683000000.0,15500000000.0,--,--,--,52183000000.0,3182000000.0,49001000000.0,-8298000000.0,43885000000.0,-201000000.0,44086000000.0,--,0.16,0.16,20180428
20171231,483278000000.0,338389000000.0,622616000000.0,284227000000.0,88691000000.0,100800000000.0,12109000000.0,12155000000.0,1162000000.0,--,2289000000.0,-2334000000.0,--,44088000000.0,--,261049000000.0,4676000000.0,136963000000.0,--,31249000000.0,--,--,222229000000.0,1645000000.0,971000000.0,--,--,--,222903000000.0,37917000000.0,--,--,--,184986000000.0,12579000000.0,172407000000.0,-36074000000.0,148912000000.0,8224000000.0,140688000000.0,--,0.56,0.56,20180330
20170930,364072000000.0,252084000000.0,461114000000.0,209030000000.0,69901000000.0,78372000000.0,8471000000.0,9263000000.0,924000000.0,--,2122000000.0,-1327000000.0,--,32029000000.0,--,174159000000.0,3604000000.0,97579000000.0,--,23177000000.0,--,--,189913000000.0,984000000.0,470000000.0,--,--,--,190427000000.0,35292000000.0,--,--,--,155135000000.0,9629000000.0,145506000000.0,-22427000000.0,132708000000.0,6764000000.0,125944000000.0,--,0.47,0.47,20171031
20170630,248236000000.0,165042000000.0,300634000000.0,135592000000.0,49187000000.0,54348000000.0,5161000000.0,8000000000.0,633000000.0,--,1272000000.0,2390000000.0,--,22345000000.0,--,108272000000.0,2456000000.0,63019000000.0,--,15837000000.0,--,--,139964000000.0,765000000.0,351000000.0,--,--,--,140378000000.0,29829000000.0,--,--,--,110549000000.0,6859000000.0,103690000000.0,-14784000000.0,95765000000.0,5249000000.0,90516000000.0,--,0.35,0.35,20170831
20170331,129295000000.0,78608000000.0,144807000000.0,66199000000.0,25751000000.0,28268000000.0,2517000000.0,4486000000.0,339000000.0,--,413000000.0,6067000000.0,--,13970000000.0,--,64981000000.0,1205000000.0,31262000000.0,--,10271000000.0,--,--,64314000000.0,567000000.0,248000000.0,--,--,--,64633000000.0,14306000000.0,--,--,--,50327000000.0,3678000000.0,46649000000.0,-5576000000.0,44751000000.0,3679000000.0,41072000000.0,--,0.15,0.15,20170429
20161231,483630000000.0,306048000000.0,566139000000.0,260091000000.0,88664000000.0,98319000000.0,9655000000.0,45148000000.0,897000000.0,--,1834000000.0,6221000000.0,--,35715000000.0,--,263619000000.0,9810000000.0,135820000000.0,--,28917000000.0,--,--,220011000000.0,2923000000.0,522000000.0,--,--,--,222412000000.0,38361000000.0,--,--,--,184051000000.0,19473000000.0,164578000000.0,2396000000.0,186447000000.0,23378000000.0,163069000000.0,--,0.54,0.54,20170401
