报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,23618432265.55,11717860249.53,5331174018.64,2904835115.51,2597019880.47,2078906085.14,5619373534.75,275634378.3,--,-903888770.99,2010689554.72,280747807.06,2813971925.21,771880.13,14531406043.24,14531406043.24,152669583.51,12037443722.48,--,2740661010.89,--,--,9087026222.31,1464263.12,37001862.26,--,--,--,9051488623.17,985848440.22,--,--,--,8065640182.95,244474392.85,7821165790.1,1393928617.55,9459568800.5,478499557.3,8981069243.2,--,0.84,0.82,20221029
20220630,16166099092.18,7528898374.5,3553669459.63,1690578024.73,1669276065.41,1385350333.8,740794662.28,463472674.51,--,3477109453.94,881434733.84,113650014.4,2038672932.04,188587.38,9369607619.91,9369607619.91,105128036.36,7611883947.9,--,1990220100.82,--,--,6796491472.27,1046559.74,23542078.7,--,--,--,6773995953.31,1221856699.85,--,--,--,5552139253.46,176931097.92,5375208155.54,515613886.13,6067753139.59,279157381.69,5788595757.9,--,0.58,0.56,20220831
20220331,7244375059.6,3767930967.55,1778986722.97,913624899.55,979079834.7,806077987.46,-1195888656.89,-90193465.73,--,2942453637.85,-138637845.49,60751065.69,1001671380.09,16523.34,4478898221.21,4478898221.21,49503186.9,3634331698.47,--,977670091.28,--,--,2765476838.39,243643.62,4699989.63,--,--,--,2761020492.38,462658984.01,--,--,--,2298361508.37,84031852.61,2214329655.76,-155536098.19,2142825410.18,73774291.24,2069051118.94,--,0.24,0.24,20220430
20211231,37905443652.44,16672634183.51,7878892994.06,4344160173.82,3772047049.52,3750684486.09,13592284207.91,2629981351.01,--,309068458.77,-282024007.08,270709227.23,3591790890.1,296205.91,21566622907.86,21566622907.86,239895314.67,17273510262.17,--,3505029383.04,--,--,16338820744.58,7858486.51,74116748.62,--,--,--,16272562482.47,2671668503.01,--,--,--,13600893979.46,254787304.78,13346106674.68,-626084192.36,12974809787.1,214681481.03,12760128306.07,--,1.47,1.46,20220331
20210930,26906878358.17,11279648011.62,5963404260.66,2655487206.01,2335258979.79,3004595608.0,11097672219.98,1844989606.4,--,398800487.27,-106117357.27,254810910.76,977450749.04,17728.77,12499530056.24,12499530056.24,177719446.69,11883632252.71,25611.11,894891092.28,--,--,14407348301.93,2767556.19,25657493.74,--,--,--,14384458364.38,3137725288.84,--,--,--,11246733075.54,198147098.32,11048585977.22,-410966490.03,10835766585.51,191094413.78,10644672171.73,--,1.23,1.22,20211030
20210630,18232770029.66,7106439327.63,3506391714.81,1817896911.02,1470614466.72,1910953431.25,6432941370.37,1583856265.25,--,2342355469.65,-141239487.88,74335646.38,506665058.57,319213.69,8189771349.81,8189771349.81,109880037.43,7816219163.9,--,456699301.9,--,--,10042998679.85,1021814.59,7118775.68,--,--,--,10036901718.76,2150117229.21,--,--,--,7886784489.55,116476064.5,7770308425.05,-463027699.32,7423756790.23,101413691.82,7322343098.41,--,0.86,0.86,20210828
20210331,8788102984.35,3485740274.33,1785948637.99,939719223.1,700640193.44,945312607.09,2908052172.86,437635976.43,--,1080768658.61,-43420349.26,44348337.85,367084298.3,216984.57,4581723319.25,4581723319.25,56063930.53,3895332808.78,-636.99,301938694.6,--,--,4206379665.1,490141.38,3122192.66,--,--,--,4203747613.82,841834950.4,--,--,--,3361912663.42,52883640.01,3309029023.41,-341479232.34,3020433431.08,65423273.49,2955010157.59,--,0.37,0.37,20210430
20201231,31444546120.28,13608488373.34,6460246124.87,3643926399.61,2979730024.25,2605178778.56,17111357680.15,4203647279.8,--,-2748123820.13,-821223424.75,273422987.61,1413990834.34,1454711.16,17943721374.68,17943721374.68,209156586.25,15165850562.54,-345651.25,1262851705.24,--,--,13500824745.6,85512223.22,81960950.38,--,--,--,13504376018.44,2633929958.06,--,--,--,10870446060.38,47949169.38,10822496891.0,-539317508.45,10331128551.93,-71313643.9,10402442195.83,--,1.2,1.19,20210324
20200930,24335627220.74,10322663814.5,4847967123.31,2745530139.35,2530501960.28,1803681234.39,13757019909.91,3239804620.3,--,-2393120828.02,-173303673.4,55379042.15,962778198.54,529522.67,12889046576.77,12889046576.77,167091478.47,10713738013.73,16047891.27,864926870.25,--,--,11446580643.97,24125905.61,36966854.83,--,--,--,11433739694.75,2491949177.04,--,--,--,8941790517.71,102797936.96,8838992580.75,-203411220.73,8738379296.98,58629979.59,8679749317.39,--,0.98,0.97,20201031
20200630,15540623761.51,5799812937.29,2791555223.43,1261487107.85,1576086804.45,1022132880.41,8605944335.26,2448181827.86,--,-762954716.36,320191851.67,52269099.01,503232906.65,-5532.42,7217012701.26,7217012701.26,101653349.8,6464700296.81,6380973.07,437295723.04,--,--,8323611060.25,13730965.89,31280487.92,--,--,--,8306061538.22,1862851963.97,--,--,--,6443209574.25,38215143.76,6404994430.49,-9148075.22,6434061499.03,63667177.91,6370394321.12,--,0.71,0.7,20200827
20200331,6864661727.81,2791933243.86,1514908794.88,381983259.6,847077003.0,445776220.16,3858185147.62,810941921.6,--,-547484372.31,155491493.3,5972937.97,154750237.6,36819.61,3066717543.9,3066717543.9,43242541.46,2871313848.42,6237006.47,135206496.7,--,--,3797944183.91,328980.12,25051191.78,--,--,--,3773221972.25,863309146.68,--,--,--,2909912825.57,21877273.45,2888035552.12,-311782804.96,2598130020.61,48444935.51,2549685085.1,--,0.32,0.32,20200430
20191231,24863012026.33,9287627847.86,4107905502.65,1947276668.86,2772083017.37,2121674093.89,9849087197.03,2726449356.8,--,2057306161.27,147877088.83,247437175.81,1151555357.04,447104.6,13255077135.16,13255077135.16,151890239.79,11367308599.49,-2616912.52,1018946170.13,--,--,11607934891.17,16005633.05,37975462.19,--,--,--,11585965062.03,2528752207.36,--,--,--,9057212854.67,55568836.15,9001644018.52,634281123.92,9691493978.59,80420019.62,9611073958.97,--,1.04,1.03,20200331
20190930,17749900364.96,6866593312.58,3217104454.49,1200397710.43,2188081059.52,1655280854.97,5922367862.82,2148966267.34,--,2179202076.5,70574910.92,187396054.77,868041771.68,443520.72,9300554523.46,9300554523.46,114152591.62,7808558147.15,359310.98,783092266.53,--,--,8449345841.5,15206686.41,16258103.36,--,--,--,8448294424.55,1960153840.94,--,--,--,6488140583.61,47416640.48,6440723943.13,707574669.24,7195715252.85,119980358.19,7075734894.66,--,0.75,0.75,20191030
20190630,11106722614.55,4462750511.51,2242527648.6,603932093.74,1399378640.84,1267936419.69,3172314191.2,1280144323.13,--,1539230262.22,55070585.11,17778737.29,591773655.52,-131747.99,5691637092.4,5691637092.4,77051407.44,4922085562.36,-2067442.84,547846664.04,--,--,5415085522.15,12451663.83,9495186.72,--,--,--,5418041999.26,1317941220.73,--,--,--,4100100778.53,43169001.03,4056931777.5,647707686.2,4747808464.73,23535354.09,4724273110.64,--,0.49,0.49,20190830
20190331,6247768951.11,2140767407.49,1124281762.33,247997199.09,712218565.37,502615392.06,2606878167.72,1167501518.72,--,764789932.88,17028215.37,9380561.88,206214947.75,94325.96,2595504589.3,2595504589.3,39562402.45,2359476736.65,-2734416.43,192991413.42,--,--,3652264361.81,1856883.13,2532327.82,--,--,--,3651588917.12,846807720.45,--,--,--,2804781196.67,25168804.88,2779612391.79,451576063.07,3256357259.74,24393291.99,3231963967.75,--,0.34,0.34,20190430
20181231,16108262271.57,8062137439.48,3385952290.9,1948658255.01,2473253245.78,3015397982.04,2411103639.1,959308678.92,--,1797941989.76,30504683.57,181962466.59,609178043.06,36027.97,9633160399.37,9633160399.37,139711246.6,8167475230.04,5294680.59,457984618.96,--,--,6475101872.2,3253269.44,29684794.62,--,--,--,6448670347.02,1287783549.2,--,--,--,5160886797.82,128149095.12,5032737702.7,-549839000.56,4611047797.26,131611024.38,4479436772.88,--,0.66,0.66,20190330
20180930,12519243640.36,5801824045.29,2639771626.99,1255367467.15,1841632652.96,1996692349.16,2118898378.51,1185475433.39,--,1982239713.58,31896537.2,159984872.78,427083988.15,623755.69,6698783872.25,6698783872.25,107908573.89,6042837375.52,143603.6,318737685.46,--,--,5820459768.11,3415106.3,19735381.19,--,--,--,5804139493.22,1211176204.11,--,--,--,4592963289.11,113159849.91,4479803439.2,377733719.59,4970697008.7,116655643.31,4854041365.39,--,0.61,0.61,20181031
