报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,5005387737.48,3798798828.25,1338142998.58,1178371631.3,--,1819885336.57,6844046356.24,3161555591.77,--,3667776370.13,14714394.34,--,--,30000.0,198126807.13,--,115767997.9,--,--,770768177.31,--,--,--,3415159430.06,77648837.45,391561895.05,395447163.99,--,398076226.77,383704674.36,1049129700.0,96779471.75,--,--,22357638153.44,--,1066472100.0,--,132753287.66,--,--,1557222.7,4120224911.54,5655970440.37,--,287207924.06,--,16600693.34,153333498.63,--,11295786.9,--,--,4467499996.0,1041744109.55,7224050.93,--,97391286.25,--,--,17112551640.63,--,896000000.0,--,--,--,705991687.37,--,21294821.54,201792963.86,941202281.74,271313573.91,--,--,--,--,3037595328.42,2207491184.39,5245086512.81,--,--,22357638153.44,20221027
20220630,--,5984891235.46,4759593416.82,1389853698.07,1237167916.35,--,1880254476.63,6954114155.91,3294046651.63,--,3645943522.88,14123981.4,--,--,--,231520000.0,--,157404298.44,--,--,1192200283.88,--,--,--,3322617267.8,80071044.97,378075711.05,398471303.98,--,398076226.77,386114305.69,1049129700.0,96440575.5,--,--,23963494086.77,--,940336598.08,--,339227315.07,200067083.33,--,2113429.03,3970634281.15,7096384150.79,--,294665609.08,--,18862013.28,198477500.15,--,8351169.04,--,--,4478276319.45,1029557260.25,4790820.35,--,105619032.31,--,--,18748746586.24,--,896000000.0,--,--,--,705991687.37,--,3361650.77,201792963.86,947413517.27,271313573.91,--,--,--,--,3025873393.18,2188874107.35,5214747500.53,--,--,23963494086.77,20220830
20220331,--,5245320202.6,4034849751.9,1613422966.21,1424185093.79,--,1854334407.75,5521667901.24,2969967678.94,--,2540820462.26,10879760.04,--,--,--,521040644.6,--,161533282.43,--,--,998485066.75,--,--,--,3220995836.36,82489203.44,368091706.19,401511779.82,--,398076226.77,392539671.95,1050361700.0,79643413.52,--,--,21977308461.07,--,905472100.0,--,447921972.57,--,--,2177415.32,3318679159.0,6338583266.45,--,261652643.4,--,54508764.9,203821777.8,--,10764036.08,--,--,3970000000.0,1017502876.7,5148376.23,53259047.55,96100867.56,--,--,16751125535.85,--,896000000.0,--,--,--,705991687.37,--,5531608.57,201792963.86,970414714.36,271294250.15,--,--,--,--,3051025224.31,2175157700.91,5226182925.22,--,--,21977308461.07,20220430
20211231,--,5487824771.8,4670011786.97,1483230304.17,1159391928.87,--,2119916372.94,4281805099.33,3418584208.16,--,852967959.24,10252931.93,--,--,--,524091543.88,--,133844875.06,--,--,863756152.04,--,--,--,3187050192.68,86175303.9,353886284.07,404552255.67,--,398076226.77,323272777.04,1050361700.0,94398082.03,--,--,20873339282.22,--,804519229.22,--,675650657.52,--,--,1051259.73,1710116304.24,6573681798.0,--,284858166.94,--,86134591.08,204595697.28,--,9705840.93,--,--,4041806666.66,1005580958.9,4838008.66,52375533.68,95218044.31,--,--,15626369828.09,--,896000000.0,--,--,--,708091747.38,--,33288390.27,201792963.86,1180334229.85,271294250.15,--,--,--,--,3290801581.51,1956167872.62,5246969454.13,--,--,20873339282.22,20220309
20210930,--,5167796596.76,4378469750.42,1495852940.93,1337349404.34,--,2095649412.63,6254861471.49,4269891840.98,--,1974753174.31,10216456.2,--,--,--,292428446.52,--,167573390.39,--,--,1289691077.47,--,--,--,3103056070.14,88654347.49,345194127.05,407516841.52,--,402276866.77,262828665.08,1052655500.0,77200939.98,--,--,22582196697.77,--,974972100.0,--,619056575.32,--,--,3142850.39,3632427910.1,6878158099.52,--,261192736.22,--,47332391.69,240557982.13,--,13485529.51,--,--,3691000000.0,--,20678559.28,113076874.45,566651486.52,--,--,17133467370.11,--,896000000.0,--,--,--,708119647.99,--,32376303.71,201792963.86,1345409965.37,271803395.56,--,--,--,--,3455502276.49,1993227051.17,5448729327.66,--,--,22582196697.77,20211028
20210630,--,5012194374.11,4195954336.96,1379401276.66,1216071940.1,--,2019971880.81,7268440977.8,4725364503.73,--,2531096998.07,11979476.0,--,--,--,223106856.32,--,184707266.64,--,--,1419880510.93,--,--,--,2987654831.47,92549266.09,341928313.42,410521102.35,--,402276866.77,249607057.34,1052655500.0,73564241.66,--,--,23208766082.64,--,1123698700.86,--,455192109.59,--,--,4856504.76,4171108269.98,6802803868.59,--,259930970.07,--,53397579.05,117988506.43,--,12628072.4,--,--,3412225277.78,314113972.65,1715013.9,89004017.84,918389617.78,--,--,17821506347.01,--,896000000.0,--,--,--,708119647.99,--,22393120.27,201792963.86,1312728020.86,271803395.56,--,--,--,--,3412837148.54,1974422587.09,5387259735.63,--,--,23208766082.64,20210814
20210331,--,5553073214.63,4178403306.15,1439239797.02,1281732262.89,--,1786271983.94,7584009852.95,4916976210.41,--,2649583155.44,17450487.1,--,--,--,426927087.06,--,147214986.73,--,--,1653826757.86,--,--,--,2928548197.14,95810161.53,334548163.64,410311466.97,--,402276866.77,244326410.4,1046186700.0,80648928.71,--,--,24209743653.79,--,1022102100.0,--,425764423.35,--,--,5441943.22,4590881568.98,7045400388.53,--,318896230.31,--,68808729.71,159882076.93,--,17876184.53,--,--,3434000000.0,310149863.05,4819591.05,4112571.43,1338127659.52,--,--,18822851383.52,--,896000000.0,--,--,--,708119647.99,--,13268966.73,201792963.86,1321407644.34,270521438.06,--,--,--,--,3411110660.98,1975781609.29,5386892270.27,--,--,24209743653.79,20210429
20201231,--,5362775215.23,4446773982.77,3088809208.77,2938041409.13,--,1952498123.11,6210258186.8,4988918772.44,--,1203588147.46,17751266.9,--,--,--,507368042.0,--,133050988.15,--,--,1006644712.19,--,--,--,2840582289.59,99565067.56,322214324.6,413326396.01,--,402276866.77,237396715.66,1046186700.0,79165979.51,--,--,23702118815.95,--,831012940.33,--,332458573.76,--,48791.65,7480938.94,3217656570.24,8195383988.44,--,308554361.59,--,131049647.4,250302365.07,--,20083139.8,--,--,3524766722.21,306229315.1,984960.7,17432571.43,1192934838.11,--,--,18336379724.77,--,896000000.0,--,--,--,708119647.99,--,10014580.96,201792963.86,1312641291.02,270521438.06,--,--,--,--,3399089921.89,1966649169.29,5365739091.18,--,--,23702118815.95,20210316
20200930,--,4967955118.54,3843696099.99,1402359870.49,1236200153.17,--,2100088277.34,6393202218.71,6210717532.47,--,164969911.34,17514774.9,--,--,--,660112722.54,--,191160643.08,--,--,992200586.57,--,--,--,2786576409.45,100919778.52,320724843.93,416639576.81,--,403806226.77,176509328.66,1046931400.0,78299761.11,--,--,22037486762.52,--,917982100.0,--,559063461.35,202807638.86,39015804.95,6366557.27,2184098469.24,5953523109.27,--,573423491.84,--,50863107.21,232854926.07,--,9991052.12,--,--,3315500000.0,418603150.71,46568419.71,4112571.43,1991744952.43,--,--,16506518812.46,--,896000000.0,--,--,--,708119647.99,--,2456408.08,201792963.86,1721376433.5,--,--,--,--,--,3529745453.43,2001222496.63,5530967950.06,--,--,22037486762.52,20201031
20200630,--,6086532157.08,4352920479.07,1701734921.06,1530325256.66,--,2423153319.85,8645294863.97,8439081367.77,--,186593879.4,19619616.8,--,--,--,130545336.66,--,139760398.89,--,--,901069604.77,--,--,--,2696503750.24,100047664.85,319141178.87,419747753.24,--,403806226.77,179588587.06,1046931400.0,80076146.76,--,--,25273933310.07,--,804559349.99,--,1134232116.48,502166111.1,51631670.6,6921569.5,2497965016.75,6611109877.32,--,651405829.48,--,54867750.29,200093989.72,--,6805380.17,--,--,3405691138.88,641410423.24,54993309.82,4112571.43,3141788144.69,--,--,19769754249.46,--,896000000.0,--,--,--,708119647.99,--,27414729.02,201792963.86,1682260241.23,--,--,--,--,--,3515587582.1,1988591478.51,5504179060.61,--,--,25273933310.07,20200819
