报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,12191013416.05,363947272.31,--,18286658294.47,31225526.56,18255432767.91,8159002.86,77696378.59,112515295.36,--,--,--,--,18981548763.84,--,--,--,20118274.58,--,834994292.85,0.0,--,--,--,--,--,--,--,50876650990.91,--,--,--,--,--,--,--,638826551.09,--,265638565.93,--,314985924.53,--,20361226634.77,20361226634.77,--,2335903321.95,2335903321.95,--,--,--,2882891909.88,322287338.08,16859185.08,166324660.31,528473487.51,1368285323.69,--,--,29610242733.06,--,--,80486893723.97,--,9865168550.79,291308738.02,--,29961785827.69,3797016124.83,--,--,2844211118.77,--,664592229.81,348717574.23,80770009.14,--,--,--,--,1110358476.99,--,--,--,11774690.32,0.0,--,--,--,--,--,--,--,--,--,--,45178687215.76,--,1502064499.95,--,--,--,--,--,--,492983287.34,520132312.9,--,--,--,2800164065.78,--,--,47978851281.54,--,3420400600.0,--,--,--,10264370325.37,2291973146.75,135817238.82,--,1446536121.51,6081200.0,18616932246.24,--,--,--,--,31598164585.19,909877857.24,32508042442.43,--,--,80486893723.97,20221028
20220630,--,11463894550.99,117603273.97,--,9009192485.27,39020294.3,8970172190.97,57951238.18,64975507.32,118118670.1,--,--,118118670.1,--,15489335230.14,--,--,--,--,--,507808320.86,0.0,--,--,--,--,--,--,--,36828879276.83,--,--,--,--,--,--,--,577720771.87,--,258017255.84,--,640745063.05,--,19163178051.51,19163178051.51,--,2192684711.22,2192684711.22,--,--,--,2539508790.6,581726727.8,16859185.08,178615615.67,595724409.15,1220398328.69,--,--,28251647492.21,--,--,65080526769.04,--,7368612700.2,101188810.06,--,21045097598.79,3201575507.47,--,--,2196286644.46,--,608503995.39,294488110.46,81688356.44,--,--,81688356.44,--,1470343103.11,--,--,--,13042717.08,0.0,--,--,--,--,--,--,--,--,--,--,33179252035.99,--,400000000.0,--,--,--,--,--,--,495071167.39,528495226.44,--,--,--,1612553568.58,--,--,34791805604.57,--,3416818902.0,--,--,--,10051002900.53,2291973146.75,-9724404.52,--,1446536121.51,6081200.0,16855670266.16,--,--,--,--,29474411838.93,814309325.54,30288721164.47,--,--,65080526769.04,20220830
20220331,--,10130103443.01,93643139.95,--,7780476084.69,44627870.36,7735848214.33,106264097.82,115169452.85,265494092.59,--,--,--,--,12789084702.04,--,--,--,--,--,507359544.19,0.0,--,--,--,--,--,--,--,31787594557.14,--,--,--,--,--,--,--,563541292.03,--,200890428.27,--,441668984.0,--,18371232601.31,18371232601.31,--,2428439174.32,2428439174.32,--,--,--,2625589423.58,430928761.11,16859185.08,184452940.53,476432225.2,943114138.79,--,--,26979588543.21,--,--,58767183100.35,--,6239523448.39,15812734.82,--,17856046870.18,3133045052.97,--,--,1947562539.88,--,557093184.28,259673822.34,74899505.38,--,--,--,--,974568896.34,--,--,--,15248853.56,0.0,--,--,--,--,--,--,--,--,--,--,27940429855.17,--,690043888.88,--,--,--,--,--,--,390518501.05,530010095.36,--,--,--,1803841545.01,--,--,29744271400.18,--,3416321036.0,--,--,--,9688820733.84,2291973146.75,-132197792.37,--,1446536121.51,6081200.0,16273937877.3,--,--,--,--,28407526029.53,615385670.64,29022911700.17,--,--,58767183100.35,20220427
20211231,--,10048521696.09,119267279.02,--,11949309226.39,50094700.47,11899214525.92,14575230.24,97544817.98,374669355.98,--,--,374669355.98,--,12082308485.38,--,--,--,--,--,475772227.6,0.0,--,--,--,--,--,--,--,35161968318.68,--,--,--,--,--,--,--,465677764.54,--,201430042.13,--,437402203.91,--,18123352480.76,18123352480.76,--,2127055853.77,2127055853.77,--,--,--,2762793788.85,242956092.44,16859185.08,207195490.25,495124421.81,506438970.39,--,--,25917082814.59,--,--,61079051133.27,--,4284859347.02,15190564.34,--,21272486119.63,2742876464.23,--,--,2210825761.69,--,1066570159.63,356610000.28,80187733.17,--,--,80187733.17,--,501408170.04,--,--,--,14844359.01,0.0,--,--,--,--,--,--,--,--,--,--,29802982214.81,--,2204215784.74,--,--,--,--,--,--,389933389.4,540321080.65,--,--,--,3344680210.19,--,--,33147662425.0,--,3416321036.0,--,--,--,9478106194.3,2291973146.75,-100146769.57,--,1446536121.51,6081200.0,15372823358.48,--,--,--,--,27327747993.97,603640714.3,27931388708.27,--,--,61079051133.27,20220330
20210930,--,10222270009.64,215382515.48,--,7939553348.14,103307512.56,7836245835.58,--,577664752.48,206675816.75,--,--,--,--,13074048625.49,--,--,--,67724.41,--,600737747.65,0.0,--,--,--,--,--,--,--,32836400540.04,--,--,--,--,--,--,--,359473503.51,--,127258792.51,--,344917760.28,--,16973314565.37,16973314565.37,--,2142221199.71,2142221199.71,--,--,--,2582897222.27,471070321.64,16859185.08,183758541.22,228610990.49,688906273.73,--,--,24455764079.65,--,--,57292164619.69,--,4712945070.89,--,--,18656384124.01,2411983951.14,--,--,1706688522.19,--,515177365.98,324414340.65,82963439.32,10654696.89,--,--,--,450249354.1,--,--,--,15450175.42,0.0,--,--,--,--,--,--,--,--,--,--,26464272392.56,--,2870766000.0,--,--,--,--,--,--,354769474.12,525706443.9,--,--,--,4000359913.37,--,--,30464632305.93,--,3416321036.0,--,--,--,9199538759.65,2191419103.33,-69859617.07,--,1370122868.85,6081200.0,14515575866.02,--,--,--,--,26246361010.12,581171303.64,26827532313.76,--,--,57292164619.69,20211027
20210630,--,10700438593.66,422605355.46,--,6135826932.79,85756687.94,6050070244.85,--,462052054.73,232182630.21,--,--,232182630.21,--,9322158251.05,--,--,--,67724.41,--,429594665.98,0.0,--,--,--,--,--,--,--,27704926208.29,--,--,--,--,--,--,--,339270653.23,--,126682592.57,--,333087342.92,--,15939799103.53,15939799103.53,0.0,1665793145.48,1665793145.48,0.0,--,--,2600906978.6,299187203.01,16859185.08,180980589.09,248522090.19,465022533.91,--,--,22413565400.48,--,--,50118491608.77,--,4569470087.57,275000.0,--,13534831969.51,2055485718.58,--,--,1890175349.53,--,453632877.82,229601382.53,74315267.49,5770954.01,0.0,68544313.48,--,85467097.01,--,--,--,28029774.26,0.0,--,--,--,--,--,--,--,--,--,--,20865798805.72,--,3328030000.0,--,--,--,--,--,--,378917983.06,617586885.7,--,--,--,4421018690.97,--,--,25286817496.69,--,3416321036.0,0.0,--,--,9188409217.97,2516006240.58,-98314675.34,--,1370122868.85,6081200.0,12914081662.78,--,--,--,--,24280695069.68,550979042.4,24831674112.08,--,--,50118491608.77,20210827
20210331,--,7504275373.11,1387260109.82,--,8301205899.54,74943062.63,8226262836.91,--,332320659.03,75646649.15,--,--,--,--,9431038582.4,--,--,--,67724.41,--,444423033.75,0.0,--,--,--,--,--,--,--,27476238031.21,--,--,--,--,--,--,--,359847952.33,--,--,--,341756879.83,--,15831791810.3,15831791810.3,--,1177054295.06,1177054295.06,--,--,--,2712683197.93,130345252.54,16859185.08,156457325.32,286484375.32,370861379.51,--,--,21524076768.25,--,--,49000314799.46,--,4338580077.88,9221238.28,--,15481493240.2,2162447673.76,--,--,449760391.0,--,480993542.82,153657364.89,71593979.14,6595262.56,--,--,--,63723694.55,--,--,--,9485641.12,0.0,--,--,--,--,--,--,--,--,--,--,21058509169.88,--,2871390000.0,--,--,--,--,--,--,365186735.35,549756738.99,--,--,--,3840037210.82,--,--,24898546380.7,--,3416321036.0,--,--,--,8936629643.27,2516006240.58,-97339370.08,--,1370122868.85,6081200.0,12466231441.46,--,--,--,--,23582040578.92,519727839.84,24101768418.76,--,--,49000314799.46,20210422
20201231,--,7788139761.68,250789617.29,--,10044626623.9,93015027.25,9951611596.65,--,295557594.21,56282930.78,--,--,56282930.78,--,9170731903.19,--,--,--,67724.41,--,522858736.68,0.0,--,--,--,--,--,--,--,28129054892.14,--,--,--,--,--,--,--,357307056.65,--,--,--,337410802.56,--,14674535924.15,14674535924.15,--,2078910639.92,2078910639.92,--,--,--,2730415540.35,107970366.02,16859185.08,152215032.28,275559445.74,257587428.52,--,--,20988771421.27,--,--,49117826313.41,--,3189865281.2,43578775.71,--,17324189851.41,1797630927.08,--,--,772033187.85,--,1136453967.56,195498317.72,67844709.64,8911319.91,0.0,58933389.73,--,--,--,--,--,7012595.33,0.0,--,--,--,--,--,--,--,--,--,--,22736476686.42,--,2754299262.02,3031391335.56,--,--,--,--,--,323065909.8,538922331.52,--,--,--,6647678838.9,--,--,29384155525.32,--,3275438427.0,317690852.25,--,--,3811658791.28,516007644.95,-112010012.52,--,1370122868.85,6081200.0,11500277791.35,--,--,--,--,19653252273.26,80418514.83,19733670788.09,--,--,49117826313.41,20210327
20200930,--,5280362414.31,84883091.51,--,11081246233.81,72565692.11,11008680541.7,2836212.77,409197978.44,86470617.52,--,--,--,--,12262476689.54,--,--,--,--,--,640529529.68,0.0,--,--,--,--,--,--,--,29848002767.58,--,--,--,--,--,--,--,328410891.72,--,--,--,277758081.57,--,13124463438.84,13124463438.84,--,2353259797.18,--,--,--,--,2558809128.96,486553558.3,16859185.08,222581935.21,226416934.97,430499485.41,--,--,20025612437.24,--,--,49873615204.82,--,4098615654.04,137145354.98,--,18415936217.59,1125096898.25,--,--,787819886.94,--,1041935608.46,284893079.97,62659624.9,12086097.4,--,--,--,1418699.45,--,--,--,1265000.0,0.0,--,--,--,--,--,--,--,--,--,--,24831689126.33,--,2831116647.74,3646099658.56,--,--,--,--,--,223321244.1,450881182.4,--,--,--,7151418732.8,--,--,31983107859.13,--,3245103948.0,385786843.17,--,--,2834368088.98,516007644.95,-124503917.78,--,1177415286.08,6081200.0,10861122492.3,--,--,--,--,17869366295.8,21141049.89,17890507345.69,--,--,49873615204.82,20201023
20200630,--,6117272216.67,77736012.92,--,5796280264.53,41467238.9,5754813025.63,0.0,536574243.57,79146420.78,--,--,79146420.78,--,9566067753.36,--,--,--,--,--,383244474.25,0.0,--,--,--,--,--,--,--,22556321386.08,--,--,--,--,--,--,--,341402469.29,--,--,--,266495895.3,--,12210101067.65,12210101067.65,0.0,1906641831.42,1906641831.42,0.0,--,--,2397784932.07,342733924.33,16859185.08,200982489.05,219135610.11,561047771.49,--,--,18463185175.79,--,--,41019506561.87,--,4846240739.91,92965645.04,--,11027326074.71,687502603.57,--,--,465238933.93,--,486359230.69,129467474.88,101725785.9,9355137.57,0.0,92370648.33,--,502454834.14,--,--,--,3969226.0,0.0,--,--,--,--,--,--,--,--,--,--,17655747945.2,--,2511195583.8,3610822819.22,--,--,--,--,--,278490857.76,387881570.61,--,--,--,6788390831.39,--,--,24444138776.59,--,3245103948.0,385786843.17,--,--,2712107888.98,516007644.95,-83083903.2,--,1177415286.08,6081200.0,9625527729.27,--,--,--,--,16552931347.35,22436437.93,16575367785.28,--,--,41019506561.87,20200821
