报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,221611981.66,--,--,96399620.02,--,96399620.02,132730580.74,40228507.99,2133916.78,--,--,--,--,193416938.21,--,--,35427374.75,--,--,29255471.36,0.0,--,--,--,--,--,--,--,751204391.51,--,--,--,--,--,--,--,--,--,--,--,85173203.91,--,753218524.12,753218524.12,--,628513340.1,628513340.1,--,--,--,497029140.85,--,--,396820.1,5968481.5,41205352.82,--,--,2017281272.29,--,--,2768485663.8,--,435107111.04,--,--,306735225.07,24951201.28,--,46872997.0,13676225.94,--,8940210.31,33634564.47,32264301.95,--,689407.2,--,--,11949535.6,--,--,--,1777909.38,0.0,--,--,--,--,--,--,--,--,--,--,890958080.76,--,365194393.14,--,--,--,--,--,15351522.37,9812783.4,46144328.84,--,--,--,438909290.9,--,--,1329867371.66,--,434826162.0,--,--,--,76376527.04,115224349.98,-19227100.0,466822.58,68253719.48,--,829479991.84,--,--,--,--,1274951772.96,163666519.18,1438618292.14,--,--,2768485663.8,20221026
20220630,--,341386677.47,--,--,107322319.2,--,107322319.2,124801436.12,35649944.56,1569598.94,--,--,1569598.94,--,150185114.51,--,--,35427374.75,--,--,7158292.11,0.0,--,--,--,--,--,--,--,803500757.66,--,--,--,--,--,--,--,--,--,--,--,83779246.97,--,766359362.46,766359362.46,--,308531739.12,308531739.12,--,--,--,429964977.54,--,--,254565.33,5725624.05,51026808.77,--,--,1652085285.17,--,--,2455586042.83,--,290102041.6,--,--,141431891.91,21654507.43,--,46792997.0,9805414.44,--,7226815.74,27247054.6,102486526.09,0.0,74850067.92,27636458.17,--,107545952.85,--,--,--,981100.11,0.0,--,--,--,--,--,--,--,--,--,--,733619794.34,--,318288015.27,--,--,--,--,--,15497168.12,10101602.73,47318102.2,--,--,--,394097805.38,--,--,1127717599.72,--,311603408.0,--,--,--,76376527.04,115224349.98,-19227100.0,540388.88,68253719.48,--,893803451.54,--,--,--,--,1216126044.96,111742398.15,1327868443.11,--,--,2455586042.83,20220809
20220331,--,226390069.97,--,--,105834892.56,--,105834892.56,152611195.26,55758414.91,1640705.7,--,--,--,--,149022785.48,--,--,34542697.2,--,--,6615149.78,0.0,--,--,--,--,--,--,--,732415910.86,--,--,--,--,--,--,--,--,--,--,--,39652649.01,--,775978557.29,775978557.29,--,178416369.98,178416369.98,--,--,--,436776171.73,--,--,--,18453894.51,8012215.1,--,--,1462049245.81,--,--,2194465156.67,--,252366546.66,--,--,99495893.47,13421616.48,--,36060757.0,4413575.92,--,8081673.34,27201207.3,36391172.06,--,916416.0,--,--,174995634.27,--,--,--,573764.87,0.0,--,--,--,--,--,--,--,--,--,--,639580224.89,--,181269421.57,--,--,--,--,--,15190019.35,10540950.38,48491875.61,--,--,--,258450131.1,--,--,898030355.99,--,311603408.0,--,--,--,98910033.52,132905276.69,-19227100.0,729359.45,68253719.48,--,906445918.04,--,--,--,--,1233810061.8,62624738.88,1296434800.68,--,--,2194465156.67,20220428
20211231,--,290470292.32,--,--,161587539.19,--,161587539.19,199648670.44,4341406.0,1621267.81,--,--,1621267.81,--,105430341.2,--,--,34542697.2,--,--,1791568.46,0.0,--,--,--,--,--,--,--,799433782.62,--,--,--,--,--,--,--,--,--,--,--,39830264.29,--,796624569.42,796624569.42,--,84147236.4,84147236.4,--,--,--,441166420.39,--,--,--,21473959.51,6937412.65,--,--,1395415252.21,--,--,2194849034.83,--,196127580.24,--,--,133420494.83,15150408.67,--,35900757.0,2694999.46,--,13534960.97,71116104.32,36078307.76,0.0,916416.0,35161891.76,--,154016564.82,--,--,--,350349.93,0.0,--,--,--,--,--,--,--,--,--,--,643240119.33,--,124005573.07,--,--,--,--,--,15034555.27,10679241.37,49790944.99,--,--,--,202534288.48,--,--,845774407.81,--,311603408.0,--,--,--,99769190.45,48390074.49,-19227100.0,1046863.62,68253719.48,--,873863088.05,--,--,--,--,1286919095.11,62155531.91,1349074627.02,--,--,2194849034.83,20220408
20210930,--,136532161.31,--,--,104519977.19,--,104519977.19,176346158.64,9007656.08,1691158.92,--,--,--,--,158644494.67,--,--,--,--,--,1654139.45,0.0,--,--,--,--,--,--,--,588395746.26,--,--,--,--,--,--,--,--,--,--,--,39758861.24,--,742857817.32,742857817.32,--,123588847.26,123588847.26,--,--,--,448789222.49,--,--,12943.85,17680241.03,12123619.83,--,--,1389886403.42,--,--,1978282149.68,--,177086302.3,--,--,105893698.32,19114383.3,--,31031757.0,10808335.58,--,7455708.6,40582937.85,33007496.68,--,916416.0,--,--,199695505.92,--,--,--,1405083.62,0.0,--,--,--,--,--,--,--,--,--,--,606966825.87,--,48077333.38,--,--,--,--,--,14051615.85,6128432.62,50921618.95,--,--,--,124371317.75,--,--,731338143.62,--,311611052.0,--,--,--,105784880.55,48450844.29,-19227100.0,2787535.37,55806790.82,--,811012737.84,--,--,--,--,1219325052.29,27618953.77,1246944006.06,--,--,1978282149.68,20211029
20210630,--,265516783.56,--,--,127126851.96,--,127126851.96,153583468.89,7355664.47,1558024.91,--,--,1558024.91,--,116102334.38,--,--,--,--,--,146563.74,0.0,--,--,--,--,--,--,--,671389691.91,--,--,--,--,--,--,--,--,--,--,--,43000000.0,--,739961475.46,739961475.46,0.0,103871314.84,103871314.84,0.0,--,--,454627270.19,--,--,25887.86,10508844.14,1404601.83,--,--,1358937215.18,--,--,2030326907.09,--,327606219.93,--,--,99063318.95,20167971.65,--,31031757.0,4772258.8,--,7541684.33,41456775.47,31607717.09,0.0,1137092.4,30470624.69,--,102749934.76,--,--,--,620393.64,0.0,--,--,--,--,--,--,--,--,--,--,646450059.97,--,145218118.14,--,--,--,--,--,13904340.24,6576652.55,52302517.92,--,--,--,223106001.98,--,--,869556061.95,--,311611052.0,--,--,--,92122163.32,48450844.29,-19227100.0,2338227.07,55806790.82,--,741568756.76,--,--,--,--,1135769045.68,25001799.46,1160770845.14,--,--,2030326907.09,20210819
20210331,--,313865652.37,--,--,79808285.5,--,79808285.5,151136382.17,4711837.18,1625149.64,--,--,--,--,109210168.45,--,--,--,--,--,146503.74,0.0,--,--,--,--,--,--,--,660503979.05,--,--,--,--,--,--,--,--,--,--,--,--,--,758465294.01,758465294.01,--,80530480.2,80530480.2,--,--,--,458758241.08,--,--,38831.87,8820832.26,1504189.4,--,--,1314118660.14,--,--,1974622639.19,--,347659089.33,--,--,85922689.8,16444818.88,--,21337982.0,5987541.22,--,7902864.41,36233999.5,38720253.16,--,635040.0,--,--,51382819.07,--,--,--,778380.36,0.0,--,--,--,--,--,--,--,--,--,--,595925618.85,--,147341882.29,--,--,--,--,--,13383644.57,7428059.13,53736923.95,--,--,--,227383243.73,--,--,823308862.58,--,240000000.0,--,--,--,163386449.03,69769954.77,-19227100.0,1921526.79,55806790.82,--,755300088.02,--,--,--,--,1127417799.89,23895976.72,1151313776.61,--,--,1974622639.19,20210429
20201231,--,275161996.01,--,--,89215984.28,--,89215984.28,194974671.74,1779242.76,1258058.15,--,--,1258058.15,--,98280913.97,--,--,--,--,--,112328.87,0.0,--,--,--,--,--,--,--,660783195.78,--,--,--,--,--,--,--,--,--,--,--,--,--,775692004.45,775692004.45,--,54714734.11,54714734.11,--,--,--,462077232.84,--,--,51775.88,9859434.31,1527602.08,--,--,1303922783.67,--,--,1964705979.45,--,337162573.02,--,--,105908493.66,17792409.11,--,20554582.44,9414779.55,--,16269086.1,57643727.61,37481938.7,0.0,635040.0,36846898.7,--,31656485.83,--,--,--,1223921.34,0.0,--,--,--,--,--,--,--,--,--,--,617315588.25,--,167287168.52,--,--,--,--,--,13263445.67,7473092.4,55117822.99,--,--,--,243141529.58,--,--,860457117.83,--,240000000.0,--,--,--,161306033.09,71237494.77,-19227100.0,1868083.3,55806790.82,--,712982835.99,--,--,--,--,1081499148.43,22749713.19,1104248861.62,--,--,1964705979.45,20210319
20200930,--,146462842.67,--,--,82403159.32,--,82403159.32,201122163.52,9447458.84,1587591.99,--,--,--,--,122767465.87,--,--,--,--,--,1108868.9,0.0,--,--,--,--,--,--,--,564899551.11,--,--,--,--,--,--,--,23405.58,--,--,--,--,--,761041766.96,761041766.96,--,76054304.57,76054304.57,--,--,--,467344601.02,--,--,64719.89,1881935.36,1819839.0,--,--,1308230572.38,--,--,1873130123.49,--,384263047.03,--,--,101339247.95,21665794.89,--,14942339.68,--,--,6248463.76,32090444.55,37523637.51,--,--,--,--,2003027.22,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,578410207.7,--,197687102.3,--,--,--,--,--,10468731.91,8741747.83,55473305.28,--,--,--,272370887.32,--,--,850781095.02,--,240000000.0,--,--,--,153077842.47,71872534.77,-19203694.42,1528639.99,42602547.82,--,655800388.28,--,--,--,--,1001933189.37,20415839.1,1022349028.47,--,--,1873130123.49,20201029
20200630,--,61749856.42,--,--,93473435.34,--,93473435.34,164253938.15,6247313.91,1887178.14,--,--,1887178.14,--,106444955.82,--,--,--,--,--,2175213.81,0.0,--,--,--,--,--,--,--,436231891.59,--,--,--,--,--,--,--,23405.58,--,--,--,--,--,643371397.3,643371397.3,--,194382186.04,194382186.04,--,--,--,472945759.77,--,--,77663.9,3417200.48,2420357.45,--,--,1316637970.52,--,--,1752869862.11,--,330034221.53,--,--,105259721.51,17569372.64,--,7704006.01,--,--,7900507.79,32480175.57,107804448.7,--,71409811.5,36394637.2,--,19628460.42,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,610811541.53,--,129089043.4,--,--,--,--,--,10967266.44,7810790.56,56518419.44,--,--,--,204385519.84,--,--,815197061.37,--,240000000.0,--,--,--,148095754.97,71872534.77,-19203694.42,1760021.25,42602547.82,--,578531853.83,--,--,--,--,919913948.68,17758852.06,937672800.74,--,--,1752869862.11,20200731
