报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20221231,918164559.83,918164559.83,0.0,--,--,--,693623763.52,532807637.39,51567821.18,38650705.5,66122611.6,7081105.36,-2606117.51,896222.09,6618768.45,--,-3572611.08,0.0,--,--,--,--,--,--,--,7849998.25,-3188042.15,-11350715.03,--,8663267.55,-17033.28,--,--,--,234276375.6,23796489.14,219437.2,--,--,--,257853427.54,62801351.87,--,--,--,195052075.67,195052075.67,--,34813866.15,160238209.52,--,195052075.67,34813866.15,160238209.52,--,0.39,0.39,20230311
20220930,738841687.03,738841687.03,0.0,--,--,--,541449154.31,402307879.73,67910142.52,27774808.95,40609102.53,5194810.25,-2347589.67,1217940.57,5683578.03,--,-1397915.98,0.0,--,--,--,--,--,--,--,6370402.56,-3667287.55,-5144389.95,--,5361.17,71040.71,--,--,--,198774133.63,451580.42,144235.01,--,--,--,199081479.04,50370528.8,--,--,--,148710950.24,148710950.24,--,29562434.29,119148515.95,--,148710950.24,29562434.29,119148515.95,--,0.29,0.29,20221029
20220630,547148869.53,547148869.53,0.0,--,--,--,405223688.35,291813474.56,66978209.41,18607999.1,26492476.45,3261411.6,-1929882.77,614861.09,3981706.05,--,-76136.12,0.0,--,--,--,--,--,--,--,5602644.19,-3217216.85,-4105431.67,--,5361.17,67226.26,--,--,--,144307059.83,326770.33,114926.78,--,--,--,144518903.38,36964897.97,--,--,--,107554005.41,107554005.41,--,28138158.61,79415846.8,--,107554005.41,28138158.61,79415846.8,--,0.19,0.19,20220820
20220331,376636625.14,376636625.14,0.0,--,--,--,277840761.74,187055211.36,66315940.51,11456343.45,12862725.2,1488105.09,-1337563.87,39653.87,2339456.3,--,690734.54,0.0,--,--,--,--,--,--,--,3759918.99,-2828163.6,-2828163.6,--,--,57102.36,--,--,--,100475455.69,207377.78,107003.74,--,--,--,100575829.73,26636228.5,--,--,--,73939601.23,73939601.23,--,28214437.33,45725163.9,--,73939601.23,28214437.33,45725163.9,--,0.11,0.11,20220429
20211231,645396707.96,645396707.96,0.0,--,--,--,474838104.37,381359945.18,5740283.65,26702832.19,58761642.42,7628405.26,-5355004.33,270482.09,6158871.57,--,-1871045.15,0.0,--,--,--,--,--,--,--,3009008.04,-9581239.66,-11255393.26,--,3241181.31,550603000.51,--,--,--,715959508.64,165352642.47,9233611.1,--,--,--,872078540.01,223880735.91,--,--,--,648197804.1,648197804.1,--,-4158055.59,652355859.69,--,648197804.1,-4158055.59,652355859.69,--,1.59,1.59,20220312
20210930,457190135.22,457190135.22,0.0,--,--,--,320162486.27,261190353.28,3702354.55,18756223.24,35283106.72,1857423.42,-626974.94,1751442.37,2474236.12,--,-84467.42,0.0,--,--,--,--,--,--,--,1834260.92,-8591718.59,-8823912.68,--,8165482.22,-1698847.61,--,--,--,136652358.47,410758.48,159759.57,--,--,--,136903357.38,35830822.81,--,--,--,101072534.57,101072534.57,--,-1073727.55,102146262.12,--,101072534.57,-1073727.55,102146262.12,--,0.25,0.25,20211030
20210630,295046018.12,295046018.12,0.0,--,--,--,210621677.03,174656782.99,2409330.37,12901845.0,19992969.18,1219662.61,-558913.12,958548.52,1581768.66,--,87232.2,0.0,--,--,--,--,--,--,--,842210.43,-5570336.9,-5802530.99,--,8165482.22,-1167210.4,--,--,--,86781718.64,82286.41,148292.65,--,--,--,86715712.4,23203837.82,--,--,--,63511874.58,63511874.58,--,-524128.41,64036002.99,--,63511874.58,-524128.41,64036002.99,--,0.16,0.16,20210814
20210331,136484047.4,136484047.4,0.0,--,--,--,94990383.9,78007015.83,1347421.63,6287406.96,9433554.7,628076.99,-713092.21,47499.13,797147.9,--,316351.46,0.0,--,--,--,--,--,--,--,323336.2,-5217205.9,-5233113.31,--,--,-1010991.67,--,--,--,35905153.59,41729.86,136292.65,--,--,--,35810590.8,10561842.3,--,--,--,25248748.5,25248748.5,--,-509754.78,25758503.28,--,25248748.5,-509754.78,25758503.28,--,0.06,0.06,20210430
20201231,543990155.2,543990155.2,0.0,--,--,--,403907792.71,321824770.93,8312883.24,20508228.39,50043609.07,2455722.33,762578.75,3768091.61,3175937.88,--,-347717.14,0.0,--,--,--,--,--,--,--,7170301.69,34164643.9,-9349670.63,--,-122983934.44,-31954.79,--,--,--,58053701.71,343410.33,173593.06,--,--,--,58223518.98,26865161.6,--,--,--,31358357.38,31358357.38,--,-3659931.98,35018289.36,--,31358357.38,-3659931.98,35018289.36,--,0.09,0.09,20210428
20200930,347349297.19,347349297.19,0.0,--,--,--,229470466.91,183394603.71,2995150.13,14806634.16,25326322.67,2189218.36,758537.88,3514259.26,2870641.11,--,90034.95,0.0,--,--,--,--,--,--,--,2357713.73,38102086.98,-4514079.75,--,-10038691.28,-159383.89,--,--,--,148230590.77,367837.66,66744.95,--,--,--,148531683.48,46695884.71,--,--,--,101835798.77,101939645.62,-103846.85,-1563217.22,103399015.99,--,101835798.77,-1563217.22,103399015.99,--,0.25,0.25,20201031
