报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,2017637500.55,309113956.08,--,2308524866.79,-39280940.44,1384163289.21,--,6044419346.99,3528148783.7,--,207461142.71,--,121832941.54,76828038.44,582411011.82,--,--,-398970262.02,--,-4870808398.43,--,246956129291.88,18670688.49,--,--,--,--,246989906816.61,251835199416.01,25515799.03,0.0,--,251860715215.04,--,--,--,--,--,4760000000.0,--,--,--,4760000000.0,6070458000.0,179141190.0,11956023.05,--,--,6261555213.05,--,-1501555213.05,-13118402.11,57907595.42,0.0,57907595.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,4870682135.32,--,--,1628522230.01,697171076.82,367542628.86,--,7149989782.36,2675130284.89,--,193279522.13,--,131697019.88,127532346.7,592113653.42,4096233222.56,--,7815986049.58,--,-149048807.56,--,188937845101.09,487332487.41,--,--,--,--,189426658677.16,189625438539.91,45429806.28,-95160861.47,--,189575707484.72,--,--,--,--,--,4356129092.98,--,--,--,4356129092.98,2732917188.85,347274130.6,4786854.51,--,--,3084978173.96,--,1271150919.02,25468061.05,481573905.29,0.0,481573905.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220810
20220331,--,7161125912.89,--,--,1602091431.93,1229799082.35,4956886.58,--,10733988532.8,6970147139.26,--,375107016.52,--,191465220.9,118895790.65,1312148416.13,819418957.67,--,9787182541.13,--,-3337109573.37,--,151250712457.32,574994476.99,1465278.0,--,--,--,151827172212.31,154795294169.47,34903754.74,334083861.47,--,155164281785.68,--,--,--,--,--,6448901446.77,--,--,--,6448901446.77,4077082811.15,96476518.26,8531219.55,--,--,4182090548.96,--,2266810897.81,-8647802.75,-132140486.64,3033748922.17,2901608435.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220422
20211231,--,1504538383.12,282967923.76,--,1775580063.18,-284728026.61,575771.09,--,3248314938.62,2426725471.79,-544074565.68,249878778.3,--,102356081.02,-245775964.65,644928505.61,-4519243466.32,--,-824723959.91,--,-1530617365.92,--,192250998995.4,489967322.81,--,--,--,--,192746849164.0,194119903462.69,157563067.23,--,--,194277466529.92,--,--,--,0.0,--,11556556400.06,--,--,--,11556556400.06,13023901727.0,-17197859.2,-7019980.66,--,--,12999683887.14,--,-1443127487.08,-36538089.2,1062755956.33,0.0,1062755956.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220329
20210930,--,1934840174.59,--,--,1417178720.19,299620879.64,0.0,--,3673809155.32,3964244753.37,376747709.46,141367607.09,--,130728545.75,256584216.41,532474051.46,-448991149.72,--,4953155733.82,--,72130206.23,--,225229183340.27,840827416.9,--,--,--,--,226094909576.11,225983480993.87,39298376.01,--,--,226022779369.88,--,--,--,0.0,--,2497106859.94,--,--,--,2497106859.94,1080000000.0,--,18820669.15,--,--,1617894503.59,--,879212356.35,-520594.15,-328524610.07,0.0,-328524610.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211026
20210630,--,1840265168.03,--,--,1419895206.24,-1509818239.36,349507795.35,--,2113122738.71,5723706672.91,47614973.97,182269821.08,--,93357420.35,-61249416.76,521864769.71,95709410.96,--,6537100716.23,--,-2170684220.34,--,148098464701.19,343983476.17,--,--,--,--,148458990572.8,150585729433.12,43945360.02,--,--,150629674793.14,--,--,--,0.0,--,8829596281.61,--,--,--,8829596281.61,3181392015.54,--,--,--,--,3172265432.76,--,5657330848.85,-5643006.11,-942974355.12,0.0,-942974355.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210824
20210331,--,8978758251.19,--,--,1401730561.88,1560174386.33,1625429204.65,--,13579413410.88,2982971805.83,575739468.02,352452360.63,66172935.99,164465806.45,361034113.48,728906787.57,6559167277.09,--,11790910555.06,--,-2857607054.35,--,99571346858.14,484487101.84,1570115.83,--,--,--,100057404075.81,102862502160.34,52508969.82,--,--,102915011130.16,--,--,--,12150000.0,--,3334553228.39,--,--,--,3346703228.39,3078607984.46,20569928.39,--,--,--,3099177912.85,--,247525315.54,-2227982.93,-823806865.92,4066298796.95,3242491931.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,2873078902.78,380834415.18,--,1080202964.84,1010661590.98,2670867224.69,--,7955083193.69,3100841900.21,--,130714856.19,--,119677954.92,12340527.49,167841606.1,1825313019.11,--,5356729864.02,--,-1696717558.29,--,47468141435.3,454456826.39,--,--,--,--,47936351767.69,49519963152.42,113106173.56,--,--,49633069325.98,--,--,--,0.0,--,4534532335.23,--,--,--,4534532335.23,4411970305.85,77141959.75,--,--,--,4489112265.6,--,45420069.63,-19346736.95,927709104.06,0.0,927709104.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20200930,--,-1169932970.22,--,--,1516489159.14,37030936.12,36091184.13,--,622045449.37,3815828023.21,--,144027604.76,--,36705139.98,-2711572221.09,696547752.4,-1739748009.65,--,185184859.7,--,-3778711080.14,--,56768332883.95,405384354.66,--,--,--,--,57176101878.65,60874539493.97,80273464.82,--,--,60954812958.79,--,--,--,0.0,--,2465545190.16,--,--,--,2465545190.16,144878565.1,39987645.48,--,--,--,184866210.58,--,2280678979.58,-12502380.56,-1073673891.45,0.0,-1073673891.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,7411693048.97,--,--,941448649.69,305358569.45,301964849.32,--,8996437800.63,5013091485.09,--,46146173.91,--,162369874.18,2857925318.04,1090824542.3,-195542736.8,--,9031418086.63,--,3079379319.38,--,120132812290.53,869427209.71,--,--,--,--,121010838887.24,117789845389.49,141614178.37,--,--,117931459567.86,--,--,--,--,--,1038543990.57,--,--,--,1082879990.57,3306275214.84,230585228.22,--,--,--,3536860443.06,--,-2453980452.49,-489210.83,589929370.06,0.0,589929370.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200825
