报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,862894652.39,8694419.72,33515969.95,0.0,--,--,--,--,--,--,--,--,--,--,--,--,905105042.06,787972349.7,35158097.19,38330236.7,16057253.96,0.0,--,--,--,--,--,--,--,877517937.55,--,27587104.51,--,0.0,0.0,94780.0,--,--,--,--,94780.0,48103216.7,--,--,--,--,--,48103216.7,--,-48008436.7,--,--,--,119000000.0,--,--,--,--,119000000.0,26694420.0,2518847.99,0.0,275000.0,--,--,29488267.99,--,89511732.01,--,--,--,69090399.82,0.0,69090399.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221026
20220630,--,1004573457.0,4556994.7,28703793.58,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1037834245.28,684501349.89,41236617.47,94358522.81,41338359.61,0.0,--,--,--,--,--,--,--,861434849.78,--,176399395.5,--,0.0,4751055.36,384050.0,--,--,--,--,5135105.36,89609993.41,--,--,--,--,--,89609993.41,--,-84474888.05,--,--,--,65500000.0,--,--,--,--,65500000.0,20000000.0,449450500.35,--,909000.0,--,--,470359500.35,--,-404859500.35,--,--,--,-312934992.9,0.0,-312934992.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220824
20220331,--,827672708.52,4281385.23,20365565.38,0.0,--,--,--,--,--,--,--,--,--,--,--,--,852319659.13,731993210.35,45087936.02,93951658.42,50134731.09,0.0,--,--,--,--,--,--,--,921167535.88,--,-68847876.75,--,500000000.0,13053300.82,26648.67,--,--,--,--,513079949.49,31464082.17,--,--,--,--,--,31464082.17,--,481615867.32,--,--,--,25500000.0,--,--,--,--,25500000.0,5000000.0,1425148.92,--,1009000.0,--,--,7434148.92,--,18065851.08,--,--,--,430833841.65,948010348.86,1378844190.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220422
20211231,--,831899055.47,11797111.77,-9051715.85,0.0,--,--,--,--,--,--,--,--,--,--,--,--,834644451.39,645240024.77,50133642.89,52529850.15,-27671481.45,0.0,--,--,--,--,--,--,--,720232036.36,--,114412415.03,--,0.0,0.0,10935.0,--,--,--,--,10935.0,78665506.07,0.0,36947.39,--,--,--,78702453.46,--,-78691518.46,--,-10411212.0,-10411212.0,50000000.0,--,--,--,--,50000000.0,0.0,835247.75,0.0,22112196.74,--,--,22947444.49,--,27052555.51,--,--,--,62773452.08,0.0,62773452.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220329
20210930,--,540385505.9,6266250.53,22604226.79,0.0,--,--,--,--,--,--,--,--,--,--,--,--,569255983.22,480538650.42,31659542.46,34190707.6,66042471.77,0.0,--,--,--,--,--,--,--,612431372.25,--,-43175389.03,--,--,8750958.9,1500.0,--,--,--,--,511999166.1,29339689.97,2835000.0,--,--,--,--,39174993.91,--,472824172.19,--,60000000.0,60000000.0,28000000.0,--,--,--,--,88000000.0,30000000.0,2117961.13,0.0,717848.4,--,--,32835809.53,--,55164190.47,--,--,--,484812973.63,0.0,484812973.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,684881386.5,8939798.55,17539719.25,0.0,--,--,--,--,--,--,--,--,--,--,--,--,711360904.3,316965660.02,40280802.37,107261513.13,33239375.62,0.0,--,--,--,--,--,--,--,497747351.14,--,213613553.16,--,--,--,9687.42,--,--,--,--,2645538.8,17334622.48,0.0,--,--,--,--,17334622.48,--,-14689083.68,--,--,--,--,--,--,--,--,47000000.0,--,425747870.2,--,--,--,--,456528159.39,--,-409528159.39,--,--,--,-210603689.91,0.0,-210603689.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210824
20210331,--,513902458.66,4287713.17,23835099.88,0.0,--,--,--,--,--,--,--,--,--,--,--,--,542025271.71,280903256.14,74688083.35,60063052.1,42534131.57,0.0,--,--,--,--,--,--,--,458188523.16,--,83836748.55,--,--,--,60974.29,--,--,--,--,60974.29,20816148.81,1000000000.0,--,--,--,--,1020816148.81,--,-1020755174.52,--,--,--,--,10411212.0,--,--,--,10411212.0,--,240124.24,--,--,--,--,240124.24,--,10171087.76,--,--,--,-926747338.21,1537774951.27,611027613.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210424
20201231,--,619384277.44,11305745.81,2326122.42,0.0,--,--,--,--,--,--,--,--,--,--,--,--,633016145.67,257449108.64,71894479.37,75833665.73,56194322.73,0.0,--,--,--,--,--,--,--,461371576.47,--,171644569.2,--,220000000.0,6834767.98,46454802.7,--,--,--,--,333185570.68,41271194.27,0.0,--,--,--,--,81147084.36,--,252038486.32,--,--,--,0.0,--,--,--,--,0.0,1000000.0,728895.13,0.0,--,--,--,41113549.57,--,-41113549.57,--,--,--,382569505.95,0.0,382569505.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210327
20200930,--,539846457.27,13983353.0,15366341.85,0.0,--,--,--,--,--,--,--,--,--,--,--,--,569196152.12,368609276.99,31306073.52,64158737.63,28900344.28,0.0,--,--,--,--,--,--,--,492974432.42,--,76221719.7,--,750000000.0,16938239.04,4000.12,--,--,--,--,766942239.16,7230996.73,0.0,--,--,--,--,7230996.73,--,759711242.43,--,--,--,65000000.0,--,--,--,--,65000000.0,112000000.0,439073.92,0.0,--,--,--,112439073.92,--,-47439073.92,--,--,--,788493888.21,0.0,788493888.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,879356129.83,14911930.68,22398605.95,0.0,--,--,--,--,--,--,--,--,--,--,--,--,916666666.46,358381889.59,40891058.46,84910812.43,24903301.54,0.0,--,--,--,--,--,--,--,509087062.02,--,407579604.44,--,--,--,--,--,--,--,--,--,23855685.06,220000000.0,--,--,--,--,243855685.06,--,163186691.72,--,--,--,0.0,--,--,--,--,0.0,55000000.0,499979958.95,--,--,--,--,554979958.95,--,-554979958.95,--,--,--,15786337.21,0.0,15786337.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200828
20200331,--,507907505.99,2941445.51,23683557.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,534532509.22,294089574.84,46367953.5,63202091.58,22501600.15,0.0,--,--,--,--,--,--,--,426161220.07,--,108371289.15,--,--,--,--,--,--,--,--,--,57132618.5,150000000.0,--,--,--,--,207132618.5,--,-207132618.5,--,--,--,95000000.0,--,--,--,--,95000000.0,633484848.47,3402554.91,--,--,--,--,636887403.38,--,-541887403.38,--,--,--,-640648732.73,991573952.63,350925219.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200424
20191231,--,661476368.88,18883383.91,-40069538.36,0.0,--,--,--,--,--,--,--,--,--,--,--,--,640290214.43,343840013.59,74544352.42,59572496.52,6147235.19,0.0,--,--,--,--,--,--,--,484104097.72,--,156186116.71,--,1253246707.19,22181780.82,10567653.1,--,549411731.14,--,--,1835407872.25,-8098133.14,1000000000.0,--,--,--,--,991901866.86,--,843506005.39,--,--,--,56000000.0,--,--,--,--,56000000.0,591738664.73,12520325.26,0.0,--,--,--,637959620.34,--,-581959620.34,--,--,--,417732501.76,0.0,417732501.76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200327
20190930,--,555038079.66,18013816.04,24247985.12,0.0,--,--,--,--,--,--,--,--,--,--,--,--,597299880.82,326659280.8,31749722.98,87851404.66,33255794.92,0.0,--,--,--,--,--,--,--,479516203.36,--,117783677.46,--,1500000000.0,18972659.82,563142.0,--,0.0,--,--,1519535801.82,12688224.56,1250000000.0,--,--,--,--,1262688224.56,--,256847577.26,--,--,--,107000000.0,--,--,--,--,107000000.0,947758907.27,43626202.13,0.0,--,--,--,991385109.4,--,-884385109.4,--,--,--,-509753854.68,0.0,-509753854.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191026
20190630,--,815065168.62,22906199.73,25637711.54,0.0,--,--,--,--,--,--,--,--,--,--,--,--,863609079.89,364645435.77,38507478.64,94722883.38,29540377.71,0.0,--,--,--,--,--,--,--,527416175.5,--,336192904.39,--,500000000.0,14878974.14,5680705.73,--,1208709395.9,--,--,1729269075.77,145103981.26,750000000.0,--,--,--,--,895103981.26,--,834165094.51,--,--,--,100000000.0,--,--,--,--,100000000.0,885848484.85,188129693.3,--,--,--,--,1073978178.15,--,-973978178.15,--,--,--,196379820.75,0.0,196379820.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190830
20190331,--,583792731.47,15971834.23,23201124.18,0.0,--,--,--,--,--,--,--,--,--,--,--,--,622965689.88,336466767.61,50009815.65,176392829.72,65447168.97,0.0,--,--,--,--,--,--,--,628316581.95,--,-5350892.07,--,750000000.0,12766506.85,90637885.15,--,818640934.97,--,--,1672045326.97,4147057.31,1000000000.0,--,--,--,--,1004147057.31,--,667898269.66,--,--,--,30000000.0,--,--,--,--,30000000.0,1291720757.27,36720416.78,--,--,--,--,1328441174.05,--,-1298441174.05,--,--,--,-635893796.46,1523109281.26,887215484.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190424
20181231,--,1172174632.59,24170714.07,-19686461.2,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1176658885.46,392581543.83,80429738.14,115791905.65,81057691.74,0.0,--,--,--,--,--,--,--,669860879.36,--,506798006.1,--,250000000.0,6213386.3,20413.81,--,--,--,--,1079726855.21,39848018.56,494900750.0,--,456800710.94,--,--,991549479.5,--,88177375.71,--,--,--,80000000.0,--,--,--,--,153350000.0,653848484.85,59361220.78,31012480.0,45156035.95,--,--,758365741.58,--,-605015741.58,--,--,--,-10040359.77,0.0,-10040359.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190329
20180930,--,1242925847.94,19391861.22,46622703.39,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1308940412.55,544613096.84,48434975.31,149920359.66,84835930.89,0.0,--,--,--,--,--,--,--,827804362.7,--,481136049.85,--,--,15243459.6,881951.57,--,--,--,--,766125411.17,5358412.0,755099250.0,--,-9878.0,--,--,760447784.0,--,5677627.17,--,--,--,120000000.0,--,--,--,--,120000000.0,196720757.27,82108349.05,0.0,427919361.3,--,--,706748467.62,--,-586748467.62,--,--,--,-99934790.6,0.0,-99934790.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181026
