报告期,营业收入*,已赚保费,保费业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保户红利支出,分保费用,营业税金及附加,手续费及佣金支出,管理费用,减:摊回分保费用,其他业务成本,资产减值损失,信用减值损失,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20200331,337772000000.0,289518000000.0,307776000000.0,1000000.0,1293000000.0,16965000000.0,51729000000.0,3007000000.0,--,-5411000000.0,58000000.0,15000000.0,1862000000.0,1000000.0,316642000000.0,7740000000.0,35530000000.0,673000000.0,216583000000.0,-56000000.0,6591000000.0,--,218000000.0,34569000000.0,9654000000.0,62000000.0,5553000000.0,883000000.0,--,--,--,21130000000.0,12000000.0,60000000.0,--,--,--,21082000000.0,3760000000.0,--,--,--,17322000000.0,232000000.0,17090000000.0,-7200000000.0,10122000000.0,210000000.0,9912000000.0,--,0.6,0.6,20200424
20191231,745165000000.0,560278000000.0,567086000000.0,5000000.0,5238000000.0,1570000000.0,162480000000.0,9159000000.0,--,14419000000.0,-67000000.0,102000000.0,7947000000.0,6000000.0,685175000000.0,50851000000.0,127919000000.0,3704000000.0,335122000000.0,721000000.0,22375000000.0,--,951000000.0,81396000000.0,42008000000.0,570000000.0,21486000000.0,8062000000.0,--,--,--,59990000000.0,140000000.0,335000000.0,--,--,--,59795000000.0,781000000.0,--,--,--,59014000000.0,727000000.0,58287000000.0,34912000000.0,93926000000.0,792000000.0,93134000000.0,--,2.05,2.05,20200326
20190930,624024000000.0,480521000000.0,497047000000.0,3000000.0,4038000000.0,12488000000.0,126239000000.0,8712000000.0,--,11947000000.0,-27000000.0,53000000.0,5278000000.0,13000000.0,561953000000.0,43739000000.0,99575000000.0,2786000000.0,295086000000.0,788000000.0,17810000000.0,--,620000000.0,63011000000.0,26506000000.0,202000000.0,15467000000.0,3915000000.0,--,--,--,62071000000.0,76000000.0,190000000.0,--,--,--,61957000000.0,3699000000.0,--,--,--,58258000000.0,556000000.0,57702000000.0,20424000000.0,78682000000.0,610000000.0,78072000000.0,--,2.03,2.03,20191030
20190630,457233000000.0,361297000000.0,377976000000.0,2000000.0,2641000000.0,14038000000.0,80420000000.0,5665000000.0,--,11849000000.0,30000000.0,22000000.0,3615000000.0,--,418275000000.0,36176000000.0,69183000000.0,1830000000.0,227047000000.0,527000000.0,10836000000.0,--,477000000.0,45595000000.0,17813000000.0,118000000.0,10257000000.0,3366000000.0,--,--,--,38958000000.0,49000000.0,114000000.0,--,--,--,38893000000.0,964000000.0,--,--,--,37929000000.0,330000000.0,37599000000.0,20217000000.0,58146000000.0,369000000.0,57777000000.0,--,1.32,1.32,20190823
20190331,312226000000.0,257552000000.0,272353000000.0,1000000.0,1078000000.0,13723000000.0,38940000000.0,2174000000.0,--,13945000000.0,188000000.0,12000000.0,1589000000.0,--,278889000000.0,15019000000.0,41186000000.0,847000000.0,176232000000.0,160000000.0,5775000000.0,--,139000000.0,25806000000.0,8256000000.0,48000000.0,5502000000.0,2029000000.0,--,--,--,33337000000.0,25000000.0,50000000.0,--,--,--,33312000000.0,7116000000.0,--,--,--,26196000000.0,162000000.0,26034000000.0,23082000000.0,49278000000.0,164000000.0,49114000000.0,--,0.92,0.92,20190426
20181231,643101000000.0,532023000000.0,535826000000.0,7000000.0,4503000000.0,-700000000.0,111396000000.0,7745000000.0,--,-8148000000.0,-194000000.0,113000000.0,7825000000.0,86000000.0,628814000000.0,116229000000.0,174439000000.0,2359000000.0,191718000000.0,808000000.0,19646000000.0,--,743000000.0,62705000000.0,39116000000.0,533000000.0,19708000000.0,8210000000.0,--,--,--,14287000000.0,74000000.0,440000000.0,--,--,--,13921000000.0,1985000000.0,--,--,--,11936000000.0,541000000.0,11395000000.0,-2025000000.0,9911000000.0,586000000.0,9325000000.0,--,0.39,0.39,20190328
20180930,540967000000.0,457295000000.0,468534000000.0,5000000.0,3376000000.0,7863000000.0,83870000000.0,6150000000.0,--,-5412000000.0,-411000000.0,99000000.0,5508000000.0,18000000.0,515607000000.0,107826000000.0,143524000000.0,1642000000.0,162355000000.0,657000000.0,11706000000.0,--,512000000.0,48452000000.0,23528000000.0,196000000.0,14603000000.0,5596000000.0,--,--,--,25360000000.0,43000000.0,317000000.0,--,--,--,25086000000.0,4778000000.0,--,--,--,20308000000.0,439000000.0,19869000000.0,1510000000.0,21818000000.0,460000000.0,21358000000.0,--,0.69,0.69,20181026
20180630,407172000000.0,348985000000.0,360482000000.0,3000000.0,2433000000.0,9064000000.0,59390000000.0,4136000000.0,--,-5260000000.0,102000000.0,51000000.0,3897000000.0,7000000.0,385558000000.0,100113000000.0,95592000000.0,928000000.0,119092000000.0,550000000.0,9312000000.0,--,399000000.0,35707000000.0,15751000000.0,137000000.0,9938000000.0,1269000000.0,--,--,--,21614000000.0,24000000.0,191000000.0,--,--,--,21447000000.0,4744000000.0,--,--,--,16703000000.0,280000000.0,16423000000.0,-2249000000.0,14454000000.0,282000000.0,14172000000.0,--,0.57,0.57,20180824
20180331,264892000000.0,235657000000.0,243420000000.0,3000000.0,991000000.0,6772000000.0,28173000000.0,1417000000.0,--,-735000000.0,100000000.0,10000000.0,1688000000.0,-1000000.0,246924000000.0,88145000000.0,57819000000.0,452000000.0,64879000000.0,183000000.0,5151000000.0,--,135000000.0,18635000000.0,7429000000.0,59000000.0,4916000000.0,509000000.0,--,--,--,17968000000.0,6000000.0,101000000.0,--,--,--,17873000000.0,4214000000.0,--,--,--,13659000000.0,141000000.0,13518000000.0,842000000.0,14501000000.0,125000000.0,14376000000.0,--,0.48,0.48,20180427
20171231,653195000000.0,506910000000.0,511966000000.0,3000000.0,3661000000.0,1395000000.0,134983000000.0,7143000000.0,--,3869000000.0,52000000.0,95000000.0,7271000000.0,15000000.0,611313000000.0,94629000000.0,198088000000.0,1427000000.0,175322000000.0,569000000.0,21871000000.0,--,733000000.0,64789000000.0,37685000000.0,664000000.0,18010000000.0,2846000000.0,--,--,--,41882000000.0,112000000.0,323000000.0,--,--,--,41671000000.0,8919000000.0,--,--,--,32752000000.0,499000000.0,32253000000.0,-7926000000.0,24826000000.0,485000000.0,24341000000.0,--,1.13,1.13,20180323
20170930,547665000000.0,438937000000.0,449992000000.0,3000000.0,2737000000.0,8318000000.0,99306000000.0,5768000000.0,--,4557000000.0,9000000.0,11000000.0,4843000000.0,2000000.0,514986000000.0,85651000000.0,162180000000.0,1012000000.0,165836000000.0,481000000.0,15914000000.0,--,501000000.0,49581000000.0,22017000000.0,548000000.0,13158000000.0,2189000000.0,--,--,--,32679000000.0,53000000.0,169000000.0,--,--,--,32563000000.0,5346000000.0,--,--,--,27217000000.0,392000000.0,26825000000.0,-764000000.0,26453000000.0,370000000.0,26083000000.0,--,0.94,0.94,20171027
20170630,401432000000.0,336270000000.0,345967000000.0,1000000.0,1762000000.0,7935000000.0,58271000000.0,3665000000.0,--,3713000000.0,-42000000.0,9000000.0,3212000000.0,-1000000.0,385449000000.0,73019000000.0,123896000000.0,589000000.0,119355000000.0,343000000.0,8076000000.0,--,370000000.0,36814000000.0,14449000000.0,308000000.0,9023000000.0,1687000000.0,--,--,--,15983000000.0,41000000.0,95000000.0,--,--,--,15929000000.0,3437000000.0,--,--,--,12492000000.0,250000000.0,12242000000.0,-388000000.0,12104000000.0,237000000.0,11867000000.0,--,0.43,0.43,20170825
20170331,271734000000.0,240152000000.0,246208000000.0,1000000.0,674000000.0,5382000000.0,28217000000.0,1443000000.0,--,1926000000.0,45000000.0,6000000.0,1388000000.0,--,264172000000.0,57548000000.0,81446000000.0,266000000.0,87763000000.0,101000000.0,3950000000.0,--,137000000.0,21763000000.0,6782000000.0,83000000.0,4420000000.0,813000000.0,--,--,--,7562000000.0,23000000.0,40000000.0,--,--,--,7545000000.0,1262000000.0,--,--,--,6283000000.0,134000000.0,6149000000.0,-659000000.0,5624000000.0,122000000.0,5502000000.0,--,0.21,0.21,20170428
20161231,549802000000.0,426230000000.0,430498000000.0,3000000.0,1758000000.0,2510000000.0,120831000000.0,5855000000.0,--,-4229000000.0,582000000.0,--,6357000000.0,31000000.0,525715000000.0,73922000000.0,205143000000.0,864000000.0,129434000000.0,590000000.0,15883000000.0,--,704000000.0,52022000000.0,33012000000.0,110000000.0,14477000000.0,2682000000.0,--,--,--,24087000000.0,69000000.0,314000000.0,--,--,--,23842000000.0,4257000000.0,--,--,--,19585000000.0,458000000.0,19127000000.0,-25776000000.0,-6191000000.0,456000000.0,-6647000000.0,--,0.66,0.66,20170324
