报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,782859815.32,19381445.29,3521707.22,0.0,--,--,--,--,--,--,--,--,--,--,--,--,805762967.83,696913116.68,61354908.97,26019435.78,20038124.47,0.0,--,--,--,--,--,--,--,804325585.9,--,1437381.93,--,--,--,53000.0,--,--,--,--,53000.0,16550976.0,--,--,--,--,--,16550976.0,--,-16497976.0,--,--,--,795000000.0,--,--,--,--,795000000.0,662750000.0,26591666.37,--,1202980.09,--,--,690544646.46,--,104455353.54,2151267.84,--,--,91546027.31,142903144.11,234449171.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,558134225.3,13430732.9,1421521.38,0.0,--,--,--,--,--,--,--,--,--,--,--,--,572986479.58,428077569.09,53530121.1,19756280.84,14461115.81,0.0,--,--,--,--,--,--,--,515825086.84,--,57161392.74,--,--,--,53000.0,--,--,--,--,53000.0,15559704.83,--,--,--,--,--,15559704.83,--,-15506704.83,--,--,--,489000000.0,--,--,--,--,489000000.0,408500000.0,23603790.13,--,1202980.09,--,--,433306770.22,--,55693229.78,1428064.14,--,--,98775981.83,142903144.11,241679125.94,--,32474830.11,1106483.81,15705758.6,6545796.44,424106.52,--,--,136484.55,--,--,13290822.36,--,-35866.7,-1149053.63,-27310084.39,-28450099.39,34480498.27,--,--,--,--,--,--,--,241679125.94,142903144.11,--,--,--,--,20220830
20220331,--,260595438.91,7710752.84,4523485.19,0.0,--,--,--,--,--,--,--,--,--,--,--,--,272829676.94,193633479.16,31870835.75,11208878.7,6798015.7,0.0,--,--,--,--,--,--,--,243511209.31,--,29318467.63,--,--,--,--,--,--,--,--,--,1394661.55,--,--,--,--,--,1394661.55,--,-1394661.55,--,--,--,237000000.0,--,--,--,--,237000000.0,187250000.0,6395622.21,--,--,--,--,193645622.21,--,43354377.79,-429350.51,--,--,70848833.36,142903144.11,213751977.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,976357723.68,24471094.66,20592009.45,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1021420827.79,949279539.49,97288584.56,20259301.68,81116538.02,0.0,--,--,--,--,--,--,--,1147943963.75,--,-126523135.96,--,--,--,1250200.0,--,--,--,--,1250200.0,16939075.64,--,107213780.52,--,--,--,124152856.16,--,-122902656.16,--,--,--,836582740.0,17621510.0,--,--,--,854204250.0,695082740.0,32586832.27,--,2007179.99,--,--,729676752.26,--,124527497.74,-666460.17,--,--,-125564754.55,268467898.66,142903144.11,--,31597554.98,-104280.37,30693477.51,13095651.62,701755.16,--,--,293717.16,--,--,26706822.94,--,-2594774.02,-1958568.11,-151818667.21,-126138080.34,30340617.81,--,--,--,--,--,--,--,142903144.11,268467898.66,--,--,--,--,20220429
20210930,--,714230599.54,17998862.68,13471229.18,0.0,--,--,--,--,--,--,--,--,--,--,--,--,745700691.4,684779465.75,73129095.4,20586002.12,37349295.67,0.0,--,--,--,--,--,--,--,815843858.94,--,-70143167.54,--,--,--,630700.0,--,--,--,--,630700.0,4259132.25,158400000.0,--,--,--,--,162659132.25,--,-162028432.25,--,17621510.0,--,497000000.0,--,--,--,--,514621510.0,490500000.0,23466646.25,--,150000.0,--,--,514116646.25,--,504863.75,-260788.32,--,--,-231927524.36,319654118.14,87726593.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,494040654.28,11046839.74,6753343.77,0.0,--,--,--,--,--,--,--,--,--,--,--,--,511840837.79,500753948.7,55145776.48,15442450.36,35159802.06,0.0,--,--,--,--,--,--,--,606501977.6,--,-94661139.81,--,--,--,630700.0,--,--,--,--,630700.0,3995843.38,--,107213780.52,--,--,--,111209623.9,--,-110578923.9,--,--,--,268000000.0,17621510.0,--,--,--,285621510.0,215500000.0,14522896.51,--,345330.12,--,--,230368226.63,--,55253283.37,-273188.71,--,--,-150259969.05,268467898.66,118207929.61,--,8358112.3,5099685.95,15295652.2,6548110.49,315308.24,--,--,358619.38,--,--,11133829.3,--,-1124485.15,-841580.98,-103704397.82,-57597324.4,18756491.73,--,--,--,--,--,--,--,118207929.61,268467898.66,--,--,--,--,20210828
20210331,--,197535685.03,4702387.24,6036270.68,0.0,--,--,--,--,--,--,--,--,--,--,--,--,208274342.95,262284192.52,32834799.94,10088611.58,10490837.01,0.0,--,--,--,--,--,--,--,315698441.05,--,-107424098.1,--,--,--,630000.0,--,--,--,--,630000.0,2210994.8,158400000.0,--,--,--,--,160610994.8,--,-159980994.8,--,17621510.0,--,248000000.0,--,--,--,--,265621510.0,190000000.0,5382127.76,--,--,--,--,195382127.76,--,70239382.24,30820.48,--,--,-197134890.18,319654118.14,122519227.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,808271166.57,24157074.33,20785389.67,0.0,--,--,--,--,--,--,--,--,--,--,--,--,853213630.57,592673622.08,74314686.88,17670199.13,17336312.18,0.0,--,--,--,--,--,--,--,701994820.27,--,151218810.3,--,--,--,210000.0,--,--,--,--,210000.0,25540303.31,135600000.0,--,--,--,--,161140303.31,--,-160930303.31,--,--,--,815000000.0,--,--,--,--,815000000.0,550000000.0,61192750.75,--,1071528.37,--,--,612264279.12,--,202735720.88,-779724.16,--,--,192244503.71,76223394.95,268467898.66,--,15076777.18,-12127.81,29795348.6,1216127.32,--,--,--,-185840.71,--,--,13758216.44,--,399086.39,--,14418391.24,61608776.13,15996591.73,--,--,--,--,--,--,--,268467898.66,76223394.95,--,--,--,--,20210429
20200930,--,568195211.97,18164428.19,19277295.98,0.0,--,--,--,--,--,--,--,--,--,--,--,--,605636936.14,456585401.23,56015035.92,20098197.46,11755544.38,0.0,--,--,--,--,--,--,--,544454178.99,--,61182757.15,--,--,--,185840.71,--,--,--,--,185840.71,15226304.37,--,--,--,--,--,15226304.37,--,-15040463.66,--,--,--,445000000.0,--,--,--,--,445000000.0,399000000.0,60782549.15,--,670869.8,--,--,460453418.95,--,-15453418.95,-323174.37,--,--,30365700.17,76223394.95,106589095.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201029
20200630,--,410735916.03,13094956.03,14906694.16,0.0,--,--,--,--,--,--,--,--,--,--,--,--,438737566.22,299129742.02,42049460.72,13795794.71,9564600.4,0.0,--,--,--,--,--,--,--,364539597.85,--,74197968.37,--,--,--,8849.56,--,--,--,--,8849.56,11843534.06,--,--,--,--,--,11843534.06,--,-11834684.5,--,--,--,255000000.0,--,--,--,--,255000000.0,219000000.0,54313688.77,--,670869.8,--,--,273984558.57,--,-18984558.57,-38900.18,--,--,43339825.12,76223394.95,119563220.07,--,12564421.66,14102.36,14947469.07,644380.25,--,--,--,-8849.56,--,--,6997909.72,--,130772.63,--,-24103494.82,64664644.33,-864747.09,--,--,--,--,--,--,--,119563220.07,76223394.95,--,--,--,--,20200829
