报告期,营业收入*,已赚保费,保费业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保户红利支出,分保费用,营业税金及附加,手续费及佣金支出,管理费用,减:摊回分保费用,其他业务成本,资产减值损失,信用减值损失,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20200630,301784000000.0,175032000000.0,187565000000.0,43000000.0,5461000000.0,7072000000.0,32064000000.0,3384000000.0,--,11978000000.0,184000000.0,774000000.0,15621000000.0,23000000.0,248232000000.0,10364000000.0,60628000000.0,2666000000.0,65092000000.0,225000000.0,3175000000.0,2000000.0,1188000000.0,27886000000.0,41064000000.0,1610000000.0,11756000000.0,--,23821000000.0,--,--,53552000000.0,74000000.0,218000000.0,--,--,--,53408000000.0,7774000000.0,--,--,--,45634000000.0,3014000000.0,42620000000.0,-9139000000.0,36495000000.0,2117000000.0,34378000000.0,--,2.41,2.4,20200828
20200331,328172000000.0,240722000000.0,257940000000.0,24000000.0,6608000000.0,10610000000.0,23881000000.0,4623000000.0,--,-16841000000.0,-44000000.0,727000000.0,15268000000.0,36000000.0,290699000000.0,6936000000.0,52470000000.0,2219000000.0,112584000000.0,738000000.0,10199000000.0,3000000.0,1200000000.0,29463000000.0,39820000000.0,1790000000.0,19016000000.0,--,16705000000.0,--,--,37473000000.0,76000000.0,197000000.0,--,--,--,37352000000.0,7018000000.0,--,--,--,30334000000.0,4271000000.0,26063000000.0,-2874000000.0,27460000000.0,4994000000.0,22466000000.0,--,1.47,1.46,20200424
20191231,276116000000.0,168113000000.0,179997000000.0,38000000.0,5005000000.0,6879000000.0,14167000000.0,5936000000.0,--,15282000000.0,538000000.0,899000000.0,16234000000.0,14000000.0,252211000000.0,7051000000.0,60091000000.0,3510000000.0,67297000000.0,-401000000.0,2971000000.0,-95000000.0,1135000000.0,26358000000.0,49406000000.0,2324000000.0,36691000000.0,--,20847000000.0,--,--,23905000000.0,121000000.0,188000000.0,--,--,--,23838000000.0,1221000000.0,--,--,--,22617000000.0,2777000000.0,19840000000.0,10848000000.0,33465000000.0,2938000000.0,30527000000.0,--,1.12,1.12,20200221
20190930,253596000000.0,159234000000.0,168586000000.0,3000000.0,4742000000.0,4610000000.0,18932000000.0,5124000000.0,--,933000000.0,-216000000.0,887000000.0,15464000000.0,-8000000.0,208868000000.0,6500000000.0,53484000000.0,2854000000.0,44504000000.0,198000000.0,2582000000.0,-26000000.0,1093000000.0,26872000000.0,42476000000.0,1581000000.0,16227000000.0,--,14420000000.0,--,--,44728000000.0,102000000.0,168000000.0,--,--,--,44662000000.0,8652000000.0,--,--,--,36010000000.0,4119000000.0,31891000000.0,-802000000.0,35208000000.0,4278000000.0,30930000000.0,--,1.81,1.79,20191025
20190630,260994000000.0,165334000000.0,172095000000.0,36000000.0,5049000000.0,1712000000.0,28320000000.0,7453000000.0,--,-6294000000.0,-98000000.0,752000000.0,13887000000.0,77000000.0,207903000000.0,6320000000.0,52605000000.0,2460000000.0,45756000000.0,176000000.0,3299000000.0,52000000.0,991000000.0,28756000000.0,40251000000.0,1589000000.0,12380000000.0,--,15759000000.0,--,--,53091000000.0,103000000.0,215000000.0,--,--,--,52979000000.0,-3435000000.0,--,--,--,56414000000.0,4255000000.0,52159000000.0,1504000000.0,57918000000.0,4369000000.0,53549000000.0,--,2.93,2.92,20190816
20190331,378161000000.0,256098000000.0,274386000000.0,38000000.0,6574000000.0,11714000000.0,16078000000.0,4711000000.0,--,34170000000.0,555000000.0,498000000.0,14587000000.0,22000000.0,314857000000.0,6790000000.0,58850000000.0,2439000000.0,129471000000.0,134000000.0,10477000000.0,82000000.0,1053000000.0,32767000000.0,40759000000.0,2078000000.0,20239000000.0,--,14244000000.0,--,--,63304000000.0,101000000.0,145000000.0,--,--,--,63260000000.0,13936000000.0,--,--,--,49324000000.0,3807000000.0,45517000000.0,-2318000000.0,47006000000.0,4086000000.0,42920000000.0,--,2.55,2.55,20190430
20181231,224354000000.0,147438000000.0,157721000000.0,45000000.0,4690000000.0,5593000000.0,20712000000.0,6372000000.0,--,-9382000000.0,189000000.0,1375000000.0,13073000000.0,-65000000.0,183379000000.0,4967000000.0,51056000000.0,2740000000.0,23547000000.0,351000000.0,3194000000.0,6000000.0,1044000000.0,27457000000.0,44164000000.0,2494000000.0,11607000000.0,--,16296000000.0,--,--,40975000000.0,117000000.0,352000000.0,--,--,--,40740000000.0,9777000000.0,--,--,--,30963000000.0,2956000000.0,28007000000.0,534000000.0,31497000000.0,3132000000.0,28365000000.0,--,1.57,1.57,20190313
20180930,216178000000.0,143979000000.0,153641000000.0,18000000.0,4236000000.0,5426000000.0,20079000000.0,2904000000.0,--,-7755000000.0,-366000000.0,811000000.0,13252000000.0,-40000000.0,180539000000.0,4968000000.0,47865000000.0,2397000000.0,26603000000.0,180000000.0,2745000000.0,1000000.0,945000000.0,32607000000.0,39259000000.0,1662000000.0,3199000000.0,263000000.0,12885000000.0,--,--,35639000000.0,81000000.0,72000000.0,--,--,--,35648000000.0,10929000000.0,--,--,--,24719000000.0,3417000000.0,21302000000.0,1473000000.0,26192000000.0,3444000000.0,22748000000.0,--,1.19,1.19,20181030
20180630,225079000000.0,147600000000.0,155085000000.0,-24000000.0,4736000000.0,2749000000.0,18709000000.0,4917000000.0,--,-6352000000.0,-645000000.0,462000000.0,13204000000.0,23000000.0,177930000000.0,4713000000.0,44220000000.0,2347000000.0,36171000000.0,64000000.0,2930000000.0,-9000000.0,966000000.0,33129000000.0,33551000000.0,1818000000.0,18500000000.0,-10466000000.0,12073000000.0,--,--,47149000000.0,118000000.0,88000000.0,--,--,--,47179000000.0,11360000000.0,--,--,--,35819000000.0,3426000000.0,32393000000.0,788000000.0,36607000000.0,3544000000.0,33063000000.0,--,1.82,1.81,20180822
20180331,311221000000.0,238686000000.0,253109000000.0,76000000.0,5755000000.0,8668000000.0,15089000000.0,3881000000.0,--,-4795000000.0,-124000000.0,137000000.0,10974000000.0,44000000.0,271646000000.0,6891000000.0,60182000000.0,1982000000.0,104669000000.0,47000000.0,7576000000.0,13000000.0,929000000.0,37190000000.0,30723000000.0,1992000000.0,11949000000.0,11075000000.0,10851000000.0,--,--,39575000000.0,69000000.0,60000000.0,--,--,--,39584000000.0,10633000000.0,--,--,--,28951000000.0,3249000000.0,25702000000.0,-658000000.0,28293000000.0,3482000000.0,24811000000.0,--,1.44,1.44,20180427
20171231,227880000000.0,128554000000.0,133263000000.0,4000000.0,3880000000.0,829000000.0,-31724000000.0,--,--,1828000000.0,-83000000.0,1385000000.0,11416000000.0,3000000.0,193650000000.0,3635000000.0,43123000000.0,2474000000.0,45499000000.0,-798000000.0,2529000000.0,0.0,988000000.0,30020000000.0,44132000000.0,1442000000.0,16600000000.0,10242000000.0,--,--,--,34230000000.0,66000000.0,114000000.0,--,--,--,34182000000.0,9423000000.0,--,--,--,24759000000.0,1989000000.0,22770000000.0,4035000000.0,28794000000.0,1821000000.0,26973000000.0,--,1.27,1.28,20180321
20170930,199240000000.0,123265000000.0,130382000000.0,29000000.0,4098000000.0,3019000000.0,35247000000.0,--,--,568000000.0,211000000.0,192000000.0,12139000000.0,-1000000.0,164215000000.0,3642000000.0,37883000000.0,2443000000.0,38633000000.0,389000000.0,2197000000.0,6000000.0,920000000.0,26759000000.0,33176000000.0,1577000000.0,14974000000.0,10434000000.0,--,--,--,35025000000.0,105000000.0,120000000.0,--,--,--,35010000000.0,8884000000.0,--,--,--,26126000000.0,3235000000.0,22891000000.0,7919000000.0,34045000000.0,3499000000.0,30546000000.0,--,1.29,1.28,20171028
20170630,198007000000.0,123968000000.0,130297000000.0,80000000.0,4422000000.0,1907000000.0,34592000000.0,--,--,960000000.0,-141000000.0,374000000.0,10174000000.0,-6000000.0,165275000000.0,3697000000.0,37847000000.0,1913000000.0,41995000000.0,511000000.0,2503000000.0,--,989000000.0,27593000000.0,32428000000.0,2302000000.0,11096000000.0,11831000000.0,--,--,--,32732000000.0,156000000.0,68000000.0,--,--,--,32820000000.0,9467000000.0,--,--,--,23353000000.0,2979000000.0,20374000000.0,3616000000.0,26969000000.0,3052000000.0,23917000000.0,--,1.14,1.14,20170818
20170331,265755000000.0,197203000000.0,211093000000.0,14000000.0,5020000000.0,8870000000.0,29428000000.0,--,--,-85000000.0,-115000000.0,109000000.0,10349000000.0,3000000.0,232984000000.0,9545000000.0,40260000000.0,2093000000.0,93897000000.0,390000000.0,5900000000.0,--,838000000.0,30187000000.0,29952000000.0,1407000000.0,13551000000.0,12744000000.0,--,--,--,32771000000.0,27000000.0,70000000.0,--,--,--,32728000000.0,6988000000.0,--,--,--,25740000000.0,2687000000.0,23053000000.0,6311000000.0,32051000000.0,2815000000.0,29236000000.0,--,1.29,1.29,20170428
