报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,42587382866.8,34159841696.33,6992804361.72,5262481673.42,--,27681035734.77,80221741666.92,26165128660.1,--,53996626233.51,59986773.31,--,--,249583634.57,2529671487.26,--,1029493109.76,--,--,3066862146.8,--,--,--,1377223213.39,1055357894.05,39323614.54,77822053.12,--,65732108.6,623662272.74,120181.46,141771397.77,--,--,168179044612.66,--,--,--,4213121802.17,14893722111.12,1612269986.13,120733285.16,22690736969.15,41287481133.18,598697300.0,2610812583.54,--,199773419.1,2970262604.75,--,61351818.22,--,--,--,44707028822.23,146089936.4,147619.05,601340171.21,--,--,137144724558.46,--,5529957610.0,929165536.11,--,--,10362782272.35,--,1027786894.86,2169316994.59,5911948182.46,4971780267.51,--,--,--,--,30902737757.88,131582296.32,31034320054.2,--,--,168179044612.66,20221029
20220630,--,48198614216.06,40686042702.95,6257099171.87,5530383231.14,--,29147854268.71,76932444571.27,26400075002.27,--,50472382795.69,59986773.31,--,--,82669512.87,5660317408.33,--,955191837.52,--,--,2970840659.99,--,--,--,1263370180.54,1023615711.26,75670540.76,80798217.95,--,65732108.6,785157494.8,123254.75,147794012.32,--,--,174105502575.83,--,--,--,4043577423.25,13955395041.66,1385807577.14,96987267.33,27220457811.85,47890280690.6,200000.0,2431261246.17,--,196584817.97,1877163841.11,--,58516450.2,--,--,--,41590551080.35,331609326.1,147619.05,2250156847.02,--,--,143781438910.45,--,5529957479.0,929165703.48,--,--,10362781353.96,--,494781811.93,2169316994.59,5756435551.76,4969002297.6,--,--,--,--,30211441192.32,112622473.06,30324063665.38,--,--,174105502575.83,20220827
20220331,--,46268002304.42,37276805101.7,7193148442.43,5779180866.15,--,29920839965.02,74789188087.5,24524629761.12,--,50204571553.07,59986773.31,--,--,90953087.7,3874664591.23,--,1069872782.14,--,--,3053819984.34,--,--,--,1126735730.81,1012929665.11,59879956.09,88177388.51,--,65732108.6,872458543.07,126328.04,104409691.05,--,--,170067804735.34,--,--,--,4412668212.87,8273342891.7,2147419537.88,67701606.07,30784712456.59,45296503947.72,622226582.64,3054354409.72,--,311591181.42,1056799437.08,--,51568552.81,--,--,--,41708261946.05,241176459.81,147619.05,588169145.18,--,--,139077516385.17,--,5529957339.0,929165889.45,--,--,10362780336.34,--,251151771.75,2169316994.59,6668649793.88,4965036675.07,--,--,--,--,30876058800.08,114229550.09,30990288350.17,--,--,170067804735.34,20220430
20211231,--,42416202594.58,35076648285.49,6702151926.7,5933475098.96,--,33778394883.49,66698742122.4,27862388486.68,--,38775366862.41,60986773.31,--,--,24070154.95,2682742828.59,79943074.16,762638959.86,--,--,2798623167.04,--,--,--,1063722142.69,1083937801.3,43373715.66,100671239.11,--,65732108.6,796866247.21,129948.93,105806573.11,--,--,159665458593.41,--,--,--,5165781499.96,6981948241.69,31013763.85,34185864.97,26643658922.41,42145888076.68,--,3068751492.21,--,490836239.18,1821452037.01,--,41348597.04,--,--,--,40871365536.55,367306661.05,147619.05,582035591.05,--,--,128690793942.1,--,5529950496.0,929174964.61,--,--,10362730409.03,--,284999922.82,2169316994.59,6627212359.59,4959540747.47,--,--,--,--,30862925894.11,111738757.2,30974664651.31,--,--,159665458593.41,20220430
20210930,--,45223732237.66,35408453543.99,7292918394.25,6224905534.02,--,31523833571.93,67361797035.52,33367971756.77,--,33932818505.44,61006773.31,--,--,15282758.08,4227887081.54,130324081.21,1013269914.09,--,--,2831467508.59,--,--,--,1277768830.15,1137421696.47,7324773.32,79844534.24,--,71767008.6,727621873.9,--,181473439.61,--,--,163561364943.93,--,--,--,7179032164.22,5735076777.78,444305492.96,13884234.02,23075717240.11,43796144540.44,82500000.0,2732053416.06,--,369720355.62,909024213.55,--,44596786.06,--,--,--,41991378347.56,162303529.81,148119.05,5970818571.74,--,--,132942012521.95,--,5529948325.0,929177847.07,--,--,10408307522.16,--,64135915.92,2008114819.86,6994195827.61,4543417019.4,--,--,--,--,30477297277.02,142055144.96,30619352421.98,--,--,163561364943.93,20211030
20210630,--,38419589689.94,30447353713.53,5859425032.75,5008449883.56,--,31250806607.37,73050599886.91,43263128808.76,--,29726464304.84,61006773.31,--,--,4791245.88,4971770359.67,--,518839467.71,--,--,2939398236.86,--,--,--,1336830014.41,249272847.4,4732994.76,86189080.0,--,71767008.6,732606553.71,--,178050289.87,--,--,160128110089.11,--,--,--,7987396721.87,4912378527.79,35249073.3,7418038.11,24996211363.61,37705099546.8,5072000.0,2399473472.46,--,315649774.44,591746048.25,--,39669718.28,--,--,--,40974110310.16,110173458.13,148119.05,9732830732.01,--,--,130242915681.6,--,5529941971.0,929186289.93,--,--,10453262417.62,--,34272269.03,2008114819.86,6225704372.87,4537178891.21,--,--,--,--,29717661031.52,167533375.99,29885194407.51,--,--,160128110089.11,20210828
20210331,--,39372790864.08,30980210803.41,5784000076.54,4889365818.88,--,29390247026.26,59933490767.92,37507138359.25,--,22365524207.36,60828201.31,--,--,2792694.62,4192876604.87,--,728450685.94,--,--,2646830872.02,--,--,--,1316108188.81,255975766.63,4193041.42,91851020.04,--,71767008.6,762077499.88,--,208087576.33,--,--,145205378985.46,--,--,--,5330612971.97,2100588222.23,43922380.29,2115689.11,23779257050.47,37651823522.28,--,2684903413.7,--,470176762.87,490979209.76,--,51405785.02,--,--,--,41671630833.4,57834967.65,148119.05,562242835.57,--,--,115319550790.93,--,5529939377.0,929189804.71,--,--,10453243782.74,--,-73148993.34,2008114819.86,6339325503.99,4530006545.33,--,--,--,--,29716670840.29,169157354.24,29885828194.53,--,--,145205378985.46,20210430
20201231,--,34513012375.09,26364788662.64,5638486343.31,4904534688.15,--,29858273925.45,52620301023.44,33497739537.24,--,16600003826.03,2522557660.17,--,--,6569120.14,6221032060.0,--,489155658.73,--,--,2365890687.98,--,--,--,1294922864.06,263302926.7,2700119.83,104657086.72,--,71767008.6,740779079.08,--,218763304.91,--,--,134409613584.04,--,--,--,5000857042.41,4901701111.1,78937816.19,14829227.27,20085062439.61,33131426837.47,--,2510665813.88,--,709336047.68,462659799.72,--,36072573.89,--,--,--,37559394675.05,109684527.75,500.0,555576010.97,--,--,105156204422.99,--,5529623307.0,929617713.28,--,--,10450981193.81,--,-2988342.99,2008114819.86,5645921392.53,4522165452.84,--,--,--,--,29083435536.33,169973624.72,29253409161.05,--,--,134409613584.04,20210430
20200930,--,35007979776.92,25373072429.01,6622773557.29,5917365116.29,--,28363573230.83,51719483899.81,36459416106.46,19359924.42,12764215906.43,2476491962.5,--,--,2401918.58,7381304304.51,--,640090144.77,--,--,2191932199.81,--,--,--,1103064984.66,258766193.05,5257246.96,133744673.51,--,77785308.6,567360331.52,--,240040101.61,--,--,134315557872.43,--,35147921.28,--,6161668314.45,3901316638.88,18686281.24,9796705.87,21873340783.27,32827071490.68,4800000.0,2291022199.84,--,437863596.08,283517188.71,--,28861984.2,--,--,--,36669785494.82,105131994.17,--,549278121.25,--,--,105197288714.74,--,5529588127.0,929665357.85,--,--,10450535856.65,--,7373717.33,1822337620.97,6134188545.02,4066800036.99,--,--,--,--,28940489261.81,177779895.88,29118269157.69,--,--,134315557872.43,20201031
20200630,--,34879526085.53,27897471854.98,5719018567.45,4842839584.74,--,22270900873.93,52030987639.83,39944904120.49,19359924.42,9670321427.72,2396402167.2,--,--,126405.23,7746982414.45,--,437742830.85,--,--,1723586196.72,--,--,--,1088811067.96,262885303.39,3312469.6,134428032.13,--,77785308.6,537457288.32,--,252644679.02,--,--,127166195163.01,--,--,--,8733170698.21,3121401388.88,130514305.85,2323581.7,22540968169.58,33987989782.32,--,1892485132.18,--,158379439.17,521387254.41,--,29264337.99,--,--,--,27256954695.67,75998161.48,--,545459066.81,--,--,98996296014.25,--,5529569692.0,929690348.7,--,--,10450316256.43,--,47307649.3,1822337620.97,5152214588.28,4058726167.78,--,--,--,--,27990162323.46,179736825.3,28169899148.76,--,--,127166195163.01,20200829
