报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,147359000000.0,--,--,102303000000.0,--,65608000000.0,--,316728000000.0,85429000000.0,6695000000.0,11179000000.0,--,14322000000.0,13626000000.0,50655000000.0,105288000000.0,--,287194000000.0,--,-55065000000.0,--,664097000000.0,31196000000.0,260000000.0,--,--,--,695553000000.0,735907000000.0,14711000000.0,--,--,750618000000.0,--,--,--,--,--,60000000000.0,--,--,--,60000000000.0,32500000000.0,11599000000.0,--,1495000000.0,--,45594000000.0,--,14406000000.0,1177000000.0,-9948000000.0,74629000000.0,64681000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,185412000000.0,--,--,68064000000.0,--,8239000000.0,--,266497000000.0,95365000000.0,7328000000.0,7508000000.0,--,11562000000.0,7259000000.0,33835000000.0,33851000000.0,--,196708000000.0,--,-52508000000.0,--,232685000000.0,20758000000.0,2000000.0,--,--,--,253445000000.0,296819000000.0,9134000000.0,--,--,305953000000.0,--,--,--,--,--,30000000000.0,--,--,--,30000000000.0,32500000000.0,10886000000.0,--,1022000000.0,--,44408000000.0,--,-14408000000.0,469000000.0,3342000000.0,74629000000.0,77971000000.0,--,11767000000.0,15000000.0,1554000000.0,20000000.0,480000000.0,--,--,1000000.0,--,--,--,--,--,--,--,-111154000000.0,170334000000.0,--,-3228000000.0,--,69789000000.0,--,--,--,77971000000.0,74629000000.0,--,--,--,--,3342000000.0,20220830
20220331,--,148008000000.0,--,--,34140000000.0,--,11857000000.0,--,194614000000.0,86098000000.0,8239000000.0,3865000000.0,--,4065000000.0,7870000000.0,16911000000.0,28367000000.0,--,155415000000.0,--,-24951000000.0,--,228176000000.0,9621000000.0,1125000000.0,--,--,--,238922000000.0,259578000000.0,4295000000.0,--,--,263873000000.0,--,--,--,--,--,20000000000.0,--,--,--,20000000000.0,2500000000.0,2028000000.0,--,453000000.0,--,4981000000.0,--,15019000000.0,-114000000.0,29153000000.0,74629000000.0,103782000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,192307000000.0,18440000000.0,--,133838000000.0,--,17715000000.0,--,368014000000.0,127409000000.0,--,15700000000.0,--,16163000000.0,8424000000.0,67137000000.0,62166000000.0,--,296999000000.0,--,-103721000000.0,--,642617000000.0,38847000000.0,348000000.0,--,--,--,681812000000.0,783881000000.0,1652000000.0,--,--,785533000000.0,--,--,--,--,--,71000000000.0,--,--,--,71000000000.0,45500000000.0,12719000000.0,--,2331000000.0,--,60550000000.0,--,10450000000.0,-479000000.0,-22735000000.0,97364000000.0,74629000000.0,--,23903000000.0,178000000.0,1055000000.0,5000000.0,1116000000.0,--,--,8000000.0,--,--,--,--,--,--,--,-186034000000.0,231508000000.0,--,-724000000.0,--,71015000000.0,--,--,--,74629000000.0,97364000000.0,--,--,--,--,-22735000000.0,20220430
20210930,--,115445000000.0,26741000000.0,--,103159000000.0,--,22308000000.0,--,267879000000.0,86678000000.0,--,11167000000.0,--,13998000000.0,1236000000.0,47095000000.0,18121000000.0,--,178295000000.0,--,-59068000000.0,--,155867000000.0,29491000000.0,16000000.0,--,--,--,185374000000.0,243954000000.0,488000000.0,--,--,244442000000.0,--,--,--,--,--,31000000000.0,--,--,--,31000000000.0,43000000000.0,11448000000.0,--,1167000000.0,--,55615000000.0,--,-24615000000.0,-238000000.0,5663000000.0,97364000000.0,103027000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,155863000000.0,2163000000.0,--,67945000000.0,--,--,--,233381000000.0,71285000000.0,6952000000.0,7388000000.0,--,10785000000.0,9587000000.0,31640000000.0,98499000000.0,--,236136000000.0,--,-3845000000.0,--,148635000000.0,20093000000.0,14000000.0,--,--,--,168742000000.0,172405000000.0,182000000.0,--,--,172587000000.0,--,--,--,--,--,31000000000.0,--,--,--,31000000000.0,43000000000.0,6102000000.0,--,1303000000.0,--,50405000000.0,--,-19405000000.0,-225000000.0,-26230000000.0,97364000000.0,71134000000.0,--,11196000000.0,70000000.0,--,2000000.0,516000000.0,--,--,9000000.0,--,--,--,--,--,--,--,-135096000000.0,118042000000.0,--,2506000000.0,--,-2755000000.0,--,--,--,71134000000.0,97364000000.0,--,--,--,--,-26230000000.0,20210831
20210331,--,69415000000.0,493000000.0,--,33868000000.0,--,--,--,103999000000.0,54944000000.0,4093000000.0,3865000000.0,--,3522000000.0,1231000000.0,14723000000.0,41594000000.0,--,123972000000.0,--,-14651000000.0,--,52154000000.0,8683000000.0,8000000.0,--,--,--,60845000000.0,75475000000.0,21000000.0,--,--,75496000000.0,--,--,--,--,--,29000000000.0,--,--,--,29000000000.0,25000000000.0,1741000000.0,--,337000000.0,--,27078000000.0,--,1922000000.0,13000000.0,-32689000000.0,97364000000.0,64675000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,294341000000.0,--,--,129721000000.0,--,67211000000.0,--,493069000000.0,266629000000.0,--,14670000000.0,--,12296000000.0,16530000000.0,61653000000.0,86532000000.0,--,458310000000.0,--,-61704000000.0,--,498658000000.0,36797000000.0,206000000.0,--,--,--,535661000000.0,596099000000.0,1266000000.0,--,--,597365000000.0,--,--,--,--,--,65000000000.0,--,--,--,65000000000.0,22000000000.0,10776000000.0,--,--,--,32776000000.0,--,32224000000.0,-582000000.0,4697000000.0,92667000000.0,97364000000.0,--,21568000000.0,421000000.0,1080000000.0,4000000.0,2310000000.0,--,--,-3000000.0,--,--,--,--,--,--,--,-307521000000.0,311817000000.0,--,5083000000.0,--,34759000000.0,--,--,--,97364000000.0,92667000000.0,--,--,--,--,4697000000.0,20210430
20200930,--,298640000000.0,--,--,96733000000.0,--,79961000000.0,--,475942000000.0,239722000000.0,4951000000.0,10144000000.0,--,11296000000.0,12981000000.0,44911000000.0,112231000000.0,--,436236000000.0,--,-58644000000.0,--,488412000000.0,27298000000.0,18000000.0,--,--,--,515728000000.0,573824000000.0,548000000.0,--,--,574372000000.0,--,--,--,--,--,32000000000.0,--,--,--,32000000000.0,22000000000.0,10672000000.0,--,--,--,32672000000.0,--,-672000000.0,-205000000.0,-19815000000.0,92667000000.0,72852000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,253827000000.0,--,--,64551000000.0,--,35893000000.0,--,358335000000.0,182209000000.0,6449000000.0,7003000000.0,--,8372000000.0,14934000000.0,28900000000.0,82151000000.0,--,330018000000.0,--,-56471000000.0,--,146199000000.0,17911000000.0,205000000.0,--,--,--,164315000000.0,220561000000.0,225000000.0,--,--,220786000000.0,--,--,--,--,--,10000000000.0,--,--,--,10000000000.0,--,9726000000.0,--,--,--,9726000000.0,--,274000000.0,154000000.0,-27726000000.0,92667000000.0,64941000000.0,--,9504000000.0,172000000.0,542000000.0,2000000.0,1119000000.0,--,--,-1000000.0,--,--,--,--,--,--,--,-221493000000.0,233409000000.0,--,5605000000.0,--,28317000000.0,--,--,--,64941000000.0,92667000000.0,--,--,--,--,-27726000000.0,20200831
