报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,56095304387.66,22749001.78,483920750.81,0.0,--,--,--,--,--,--,--,--,--,--,--,--,56601974140.25,49393776526.84,2601214870.87,1404303701.63,1144883222.76,0.0,--,--,--,--,--,--,--,54544178322.1,--,2057795818.15,--,--,164554769.39,1664352.51,--,--,--,--,166219121.9,234283205.61,47484258.65,--,--,--,--,281767464.26,--,-115548342.36,--,5700000.0,5700000.0,1360724275.14,334594466.41,--,--,--,1701018741.55,1197233390.02,512969915.18,43747245.73,932829027.09,--,--,2643032332.29,--,-942013590.74,-1192235.29,--,--,999041649.76,4733512222.35,5732553872.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221025
20220630,--,36667060800.89,7086718.77,293598578.92,0.0,--,--,--,--,--,--,--,--,--,--,--,--,36967746098.58,32450267035.88,1814169897.07,950560063.59,711085042.87,0.0,--,--,--,--,--,--,--,35926082039.41,--,1041664059.17,--,--,70380000.0,427817.93,--,--,--,--,70807817.93,145135483.28,41189363.04,--,--,--,--,186324846.32,--,-115517028.39,--,2700000.0,2700000.0,1241724044.08,471834276.96,--,--,--,1716258321.04,965274913.52,420470285.22,32667189.54,710226995.71,--,--,2095972194.45,--,-379713873.41,-1195457.09,--,--,545237700.28,4733512222.35,5278749922.63,--,794769092.77,50748490.32,85304380.21,32954665.58,88623080.8,--,--,-3192821.77,620562.07,--,122427202.14,-48938159.28,-56399913.39,-6280836.85,-286419338.18,-2403154727.73,2236198043.39,--,--,--,--,--,--,--,5278749922.63,4733512222.35,--,--,--,--,20220831
20220331,--,16757405030.62,898760.75,145551765.3,0.0,--,--,--,--,--,--,--,--,--,--,--,--,16903855556.67,15413374469.33,999525639.18,416425915.99,291981755.55,0.0,--,--,--,--,--,--,--,17121307780.05,--,-217452223.38,--,--,--,84789.95,--,--,--,--,84789.95,76023361.87,18322350.0,--,--,--,--,94345711.87,--,-94260921.92,--,900000.0,900000.0,649000000.0,105391223.35,--,--,--,755291223.35,271500000.0,63873455.61,962881.36,307909948.17,--,--,643283403.78,--,112007819.57,-450.89,--,--,-199705776.62,4733512172.37,4533806395.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,71597279035.48,13542582.57,724985756.21,0.0,--,--,--,--,--,--,--,--,--,--,--,--,72335807374.26,63898617747.51,3369629673.47,1577115837.2,1835263139.21,0.0,--,--,--,--,--,--,--,70680626397.39,--,1655180976.87,--,2997441.73,169110875.76,1016257.65,--,54984.6,--,--,173179559.74,370430625.89,147024601.44,109950637.41,1305765.0,--,--,628711629.74,--,-455532070.0,--,21206123.0,21206123.0,932684894.52,101880912.41,--,--,--,1055771929.93,1007061372.1,672562452.24,62024277.21,1247788628.71,--,--,2927412453.05,--,-1871640523.12,390580.61,--,--,-671601035.64,5405113257.99,4733512222.35,--,1527642194.87,285695266.27,169118033.73,64205199.81,162780500.66,--,--,-2695447.71,--,--,228462843.64,-292380503.4,-48454612.84,-24924454.13,-1259824920.15,-2120781530.56,2135081271.31,--,--,-203600267.77,--,--,--,--,4733512222.35,5405113257.99,--,--,--,--,20220330
20210930,--,50434425085.34,9785028.42,551569390.53,0.0,--,--,--,--,--,--,--,--,--,--,--,--,50995779504.29,44590896502.94,2490251009.84,1163054174.01,1331511279.71,0.0,--,--,--,--,--,--,--,49575712966.5,--,1420066537.79,--,2997441.73,23798335.31,680564.38,--,54984.6,--,--,27531326.02,242406946.82,116231775.64,100950637.41,--,--,--,459589359.87,--,-432058033.85,--,17206123.0,17206123.0,922684894.52,103972601.77,--,--,--,1043863619.29,987061372.1,601040337.18,54850818.34,1178389883.78,--,--,2766491593.06,--,-1722627973.77,390912.15,--,--,-734228557.68,5405113257.99,4670884700.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211020
20210630,--,32800434055.12,9380253.27,368590875.46,0.0,--,--,--,--,--,--,--,--,--,--,--,--,33178405183.85,28541885459.35,1708255657.44,766110586.13,932780197.36,0.0,--,--,--,--,--,--,--,31949031900.28,--,1229373283.57,--,2997441.73,22643935.31,537887.38,--,54984.6,--,--,26234249.02,145820319.98,70724113.0,100950637.41,--,--,--,317495070.39,--,-291260821.37,--,15680000.0,15680000.0,915684894.52,104090555.62,--,--,--,1035455450.14,511076477.58,492345229.08,22846959.82,838045248.87,--,--,1841466955.53,--,-806011505.39,392002.63,--,--,132492959.44,5405113257.99,5537606217.43,--,907994454.49,29081900.7,78401603.02,30503457.69,79098080.34,--,--,588799.55,213229.56,--,126395365.24,-156587066.32,-10036816.58,417984.79,-868988935.78,-3060847945.57,3561205596.3,--,--,--,--,--,--,--,5537606217.43,5405113257.99,--,--,--,--,20210817
20210331,--,15194724502.12,5617976.11,209745502.46,0.0,--,--,--,--,--,--,--,--,--,--,--,--,15410087980.69,14094028880.65,894497321.19,354054737.85,374256040.24,0.0,--,--,--,--,--,--,--,15716836979.93,--,-306748999.24,--,2997441.73,3599555.61,327119.5,--,--,--,--,6924116.84,61960648.98,27079733.0,73159498.29,--,--,--,162199880.27,--,-155275763.43,--,5880000.0,5880000.0,567395696.23,297416755.19,--,--,--,870692451.42,177254802.73,59139307.66,555825.8,245774326.14,--,--,482168436.53,--,388524014.89,-2440.78,--,--,-73503188.56,5405113257.99,5331610069.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210424
20201231,--,61701348065.17,13720143.8,1697383795.18,0.0,--,--,--,--,--,--,--,--,--,--,--,--,63412452004.15,56018201099.73,2708413782.73,1512079139.15,1671011384.07,0.0,--,--,--,--,--,--,--,61909705405.68,--,1502746598.47,--,19027649.76,160164584.49,8570072.79,--,24051674.67,--,--,211813981.71,293826061.63,50117666.41,2646097210.38,5002197.26,--,--,2995043135.68,--,-2783229153.97,--,5700000.0,5700000.0,801520037.57,359332475.63,--,--,--,1166552513.2,427347200.0,613704450.41,63799218.94,1865923680.6,--,--,2906975331.01,--,-1740422817.81,-52538.86,--,--,-3020957912.17,8426071170.16,5405113257.99,--,1721296398.72,31154605.83,139721479.94,50760373.29,136111820.01,--,--,-5568311.1,--,--,211028322.66,-283951956.1,-8261294.12,-4050183.18,-406383320.25,-2989963280.33,2124730859.17,--,--,-81303975.89,--,--,--,--,5405113257.99,8426071170.16,--,--,--,--,20210402
20200930,--,42418077097.1,10784614.07,1216248037.55,0.0,--,--,--,--,--,--,--,--,--,--,--,--,43645109748.72,37533521802.87,1913705773.98,1148433266.37,1066101719.26,0.0,--,--,--,--,--,--,--,41661762562.48,--,1983347186.24,--,19027649.76,159574046.42,5274705.47,--,22040000.0,--,--,205916401.65,188880164.05,28410468.41,2384615064.76,5000000.0,--,--,2606905697.22,--,-2400989295.57,--,--,--,801520037.57,319644627.5,--,--,--,1121164665.07,313500000.0,545931923.6,62338791.8,1661056163.63,--,--,2520488087.23,--,-1399323422.16,-50126.7,--,--,-1817015658.19,8426071170.16,6609055511.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201022
20200630,--,27735103033.02,8145306.66,707202110.0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,28450450449.68,24305374637.56,1278474969.4,724722540.88,703674258.49,0.0,--,--,--,--,--,--,--,27012246406.33,--,1438204043.35,--,19027649.76,84166102.1,4352536.98,--,22040000.0,--,--,129586288.84,116186214.91,20545399.15,659201491.65,--,--,--,795933105.71,--,-666346816.87,--,--,--,589920037.57,334349840.06,--,--,--,924269877.63,284200000.0,432276651.88,10890773.58,1405111664.26,--,--,2121588316.14,--,-1197318438.51,-47935.97,--,--,-425509148.0,8426071170.16,8000562022.16,--,806212542.53,23324119.82,61147847.16,22955311.98,51031038.6,--,--,-4658628.06,371619.43,--,124862298.31,-105206349.26,-1027041.92,-2343415.67,-85043215.49,-2023296252.84,-133395115.4,--,--,--,--,--,--,--,8000562022.16,8426071170.16,--,--,--,--,20200829
