报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,85799183000.0,7830247000.0,--,28361541000.0,11863198000.0,36883362000.0,--,172181159000.0,48418550000.0,--,4385048000.0,--,3346276000.0,2663970000.0,14641924000.0,18230575000.0,--,91686343000.0,--,685301000.0,--,199569428000.0,14502053000.0,60342000.0,--,--,--,214131823000.0,213110672000.0,335850000.0,--,--,213446522000.0,--,--,--,--,--,153668765000.0,--,1999310000.0,--,155668075000.0,--,3725690000.0,56432000.0,235660000000.0,--,239442122000.0,--,-83774047000.0,96356000.0,-2497574000.0,35785425000.0,33287851000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,64164360000.0,8322051000.0,--,18953494000.0,11746968000.0,16501653000.0,--,119921294000.0,33960139000.0,--,3237402000.0,--,2052488000.0,449828000.0,11224923000.0,4505001000.0,--,55429781000.0,--,-9142345000.0,--,139133781000.0,10502385000.0,30277000.0,--,--,--,149666443000.0,158597777000.0,211011000.0,--,--,158808788000.0,--,--,--,--,--,105686882000.0,--,1999930000.0,--,107686812000.0,--,3308178000.0,40544000.0,157810000000.0,--,161158722000.0,--,-53471910000.0,58688000.0,1935946000.0,35785425000.0,37721371000.0,--,6496288000.0,--,--,24436000.0,7486000.0,--,--,-6222000.0,--,-8400000.0,--,-1137252000.0,-937564000.0,--,--,-32718371000.0,94930286000.0,--,-5778697000.0,--,64491513000.0,--,--,--,37721371000.0,35785425000.0,--,--,--,--,1935946000.0,20220826
20220331,--,54355149000.0,5091637000.0,--,9916771000.0,8994843000.0,12687729000.0,--,91664244000.0,25300927000.0,--,1851252000.0,--,828397000.0,725752000.0,6803148000.0,2527769000.0,--,38037245000.0,--,-14255170000.0,--,65202533000.0,5416377000.0,17541000.0,--,--,--,70636451000.0,84812369000.0,79252000.0,--,--,84891621000.0,--,--,--,--,--,29478427000.0,--,--,--,29478427000.0,--,295201000.0,22351000.0,62440000000.0,--,62757552000.0,--,-33279125000.0,-95880000.0,5996824000.0,35785425000.0,41782249000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,27249811000.0,18153576000.0,--,39627145000.0,7387709000.0,62724752000.0,--,156128073000.0,81091565000.0,--,5383181000.0,--,5912155000.0,2496448000.0,18533948000.0,1481931000.0,--,114899228000.0,--,-72045436000.0,--,207479022000.0,16061473000.0,85598000.0,--,--,--,223626093000.0,294790854000.0,880675000.0,--,--,295671529000.0,--,--,--,--,--,289601353000.0,--,4000000000.0,--,293601353000.0,--,3622914000.0,73611000.0,242533757000.0,--,246230282000.0,--,47371071000.0,-37193000.0,16517287000.0,19268138000.0,35785425000.0,--,9718354000.0,1209000.0,--,46125000.0,13753000.0,--,--,-55109000.0,--,-235265000.0,--,-1133263000.0,--,--,--,-32135005000.0,65911295000.0,--,-11755385000.0,--,41228845000.0,--,--,--,35785425000.0,19268138000.0,--,--,--,--,16517287000.0,20220331
20210930,--,31860649000.0,5257424000.0,--,27438357000.0,39279159000.0,22559020000.0,--,127324797000.0,73970607000.0,--,4227344000.0,--,3729289000.0,946002000.0,14538998000.0,8836837000.0,--,106249077000.0,--,-47307241000.0,--,171694162000.0,12682501000.0,50600000.0,--,--,--,184427263000.0,231238748000.0,495756000.0,--,--,231734504000.0,--,--,--,--,--,229262429000.0,--,4000000000.0,--,233262429000.0,--,3241381000.0,59120000.0,181024854000.0,--,184325355000.0,--,48937074000.0,-18764000.0,22686789000.0,19268138000.0,41954927000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,28680521000.0,5034805000.0,--,18341778000.0,16014212000.0,15670817000.0,--,84300778000.0,55910400000.0,--,3179676000.0,--,3048165000.0,393470000.0,10594722000.0,1364955000.0,--,74491388000.0,--,-33281662000.0,--,110446749000.0,9143857000.0,30551000.0,--,--,--,119621157000.0,152700117000.0,202702000.0,--,--,152902819000.0,--,--,--,--,--,148105347000.0,--,--,--,148105347000.0,--,3058474000.0,40785000.0,114200000000.0,--,117299259000.0,--,30806088000.0,-16781000.0,7317035000.0,19268138000.0,26585173000.0,--,5817887000.0,3952959000.0,--,22395000.0,7018000.0,--,--,-18563000.0,--,-131178000.0,--,-435883000.0,-962321000.0,--,--,-41223774000.0,47892136000.0,--,-5111286000.0,--,9809390000.0,--,--,--,35785425000.0,19268138000.0,--,--,--,--,16517287000.0,20210826
20210331,--,32985356000.0,4086323000.0,--,8966311000.0,5093864000.0,9196490000.0,--,60684026000.0,31476731000.0,--,1869097000.0,1054446000.0,638611000.0,1366192000.0,6856868000.0,753860000.0,--,44015805000.0,--,-15877026000.0,--,51888579000.0,4787549000.0,61899000.0,--,--,--,56738027000.0,72456697000.0,158356000.0,--,--,72615053000.0,--,--,--,--,--,50500438000.0,--,--,--,50500438000.0,--,373813000.0,24915000.0,45610000000.0,--,46008728000.0,--,4491710000.0,-23533000.0,5259372000.0,19268138000.0,24527510000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,74862031000.0,31067674000.0,--,34386741000.0,624106000.0,18024506000.0,--,159472100000.0,79903872000.0,849150000.0,4661016000.0,--,4775896000.0,2227152000.0,14826592000.0,9858142000.0,--,117101820000.0,--,-37885801000.0,--,176771684000.0,14237030000.0,143059000.0,--,--,--,191151773000.0,228247446000.0,790128000.0,--,--,229037574000.0,--,--,--,--,--,225530930000.0,--,--,--,225530930000.0,--,3367838000.0,94014000.0,227760000000.0,--,231221852000.0,--,-5690922000.0,-58649000.0,-1265092000.0,20533230000.0,19268138000.0,--,8564773000.0,1087000.0,--,43238000.0,17805000.0,--,--,-96336000.0,--,119499000.0,--,-929400000.0,--,--,--,-63628891000.0,99453349000.0,--,-11383437000.0,--,42370280000.0,--,--,--,19268138000.0,20533230000.0,--,--,--,--,-1265092000.0,20210331
20200930,--,87762801000.0,13838730000.0,--,26651053000.0,639778000.0,29121446000.0,--,158390703000.0,60809998000.0,2890403000.0,3766285000.0,--,3857357000.0,4951980000.0,11719631000.0,1127667000.0,--,89123321000.0,--,-21722564000.0,--,145390767000.0,11422632000.0,39025000.0,--,--,--,156852424000.0,178295758000.0,279230000.0,--,--,178574988000.0,--,--,--,--,--,194100541000.0,--,--,--,194100541000.0,--,2464136000.0,75113000.0,232398924000.0,--,234938173000.0,--,-40837632000.0,10885000.0,6718071000.0,20533230000.0,27251301000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,52802170000.0,7359260000.0,--,17354663000.0,--,37497741000.0,--,115354826000.0,37504012000.0,--,2833980000.0,942401000.0,2765189000.0,3289120000.0,8181799000.0,1623890000.0,--,57140391000.0,--,-5535935000.0,--,98377400000.0,8289422000.0,14787000.0,--,--,--,106681609000.0,112083949000.0,133595000.0,--,--,112217544000.0,--,--,--,--,--,96586114000.0,--,--,--,96586114000.0,--,2464136000.0,47729000.0,135910287000.0,--,138422152000.0,--,-41836038000.0,17925000.0,10860387000.0,20533230000.0,31393617000.0,--,5265134000.0,3713661000.0,--,20074000.0,9118000.0,--,--,-4744000.0,--,-13123000.0,--,-384646000.0,--,--,--,-22529217000.0,77296465000.0,--,-5158287000.0,--,58214435000.0,--,--,--,31393617000.0,20533230000.0,--,--,--,--,10860387000.0,20200827
