报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,13304049508.16,5796136848.11,3970995726.06,1352180118.89,230475339.16,1369099106.46,5833972929.75,413850706.55,--,-1680357354.49,8592506.15,42420780.3,1932744452.5,1440239.38,8111227798.54,8111227798.54,96602479.09,5701026051.9,2191066.98,1918852133.08,--,--,5192821709.62,53678440.01,17209410.52,--,--,--,5229290739.11,470706023.33,--,--,--,4758584715.78,-3404896.58,4761989612.36,-355482558.2,4403102157.58,-3404896.58,4406507054.16,--,0.41,0.41,20221029
20220630,8305787332.42,3568330075.33,2646224624.4,620657015.15,138056213.98,804819419.68,3645849447.01,345238788.1,--,-550106456.32,5873881.07,41478188.67,788590873.65,951903.33,4653314962.88,4653314962.88,63654070.19,3688607436.12,1188319.74,780289921.82,--,--,3652472369.54,25072515.19,8033985.37,--,--,--,3669510899.36,466006102.0,--,--,--,3203504797.36,-3404896.58,3206909693.94,-152554578.95,3050950218.41,-3404896.58,3054355114.99,--,0.29,0.29,20220827
20220331,2975877560.35,1771257410.97,1414799990.46,203489466.13,70406315.71,402848528.29,1937530000.98,210903517.04,--,-1603196161.12,1910770.44,40218222.15,424362772.7,946015.94,2159468422.54,2159468422.54,34256618.78,1614513127.31,36561.72,420010354.96,--,--,816409137.81,15807041.15,3262056.57,--,--,--,828954122.39,64950641.99,--,--,--,764003480.4,-3404079.15,767407559.55,26683998.9,790687479.3,-3404079.15,794091558.45,--,0.06,0.06,20220430
20211231,23818037003.89,10032871608.65,7194547317.39,1979271263.3,242758990.76,2410623946.47,7436131228.53,879545654.36,--,1740440175.39,-637899.25,26672382.03,2172196369.91,-260807.84,11524145787.29,11524145787.29,143353979.51,9732464216.38,96261.07,2169681964.29,--,--,12293891216.6,47859922.67,-292741019.7,--,--,--,12634492158.97,2517436992.87,--,--,--,10117055166.1,2296370.21,10114758795.89,-989773100.12,9127282065.98,2296370.21,9124985695.77,--,0.97,0.97,20220419
20210930,16996253955.26,7394757972.88,5372356665.1,1349125743.33,182415938.59,1664973739.73,5967452590.58,684416588.15,--,995432209.75,776751.58,25081358.19,947548798.81,230533.74,7117033548.93,7117033548.93,105663635.36,6799526808.57,96261.07,922914061.21,--,--,9879220406.33,26047454.47,24907135.82,--,--,--,9880360724.98,2078791181.99,--,--,--,7801569542.99,1795985.88,7799773557.11,-1029531092.23,6772038450.76,1795985.88,6770242464.88,--,0.75,0.75,20211030
20210630,10320716056.44,4599877253.01,3211125303.01,894993570.34,119954275.4,1080316320.52,3405416155.41,422403329.79,--,537232784.65,-288152.31,35337294.7,662661604.89,162795.57,4179636567.72,4179636567.72,67349784.13,4069351989.05,96261.07,643277063.05,--,--,6141079488.72,24094991.07,4611010.87,--,--,--,6160563468.92,1369589550.1,--,--,--,4790973918.82,1186633.39,4789787285.43,-939507149.88,3851466768.94,1186633.39,3850280135.55,--,0.46,0.46,20210824
20210331,4251527139.02,2292998489.99,1689209176.44,452307624.65,59901469.78,491594862.69,1522837372.58,115828475.69,--,-546414723.26,280214.22,20247484.94,469964209.16,19228.7,2154611770.76,2154611770.76,35386220.53,1939446149.88,96261.07,465570214.22,--,--,2096915368.26,21512926.97,3902827.75,--,--,--,2114525467.48,428920796.68,--,--,--,1685604670.8,766357.45,1684838313.35,-28797521.94,1656807148.86,766357.45,1656040791.41,--,0.16,0.16,20210427
20201231,18784071244.98,8976980866.4,6423741727.13,1892311349.05,275790905.6,3148046602.97,4893511932.71,517520674.47,--,67091213.94,-5989611.63,25303517.77,1679338938.36,-212215.54,10151081828.36,10151081828.36,127269955.99,7369738398.99,5893797.9,1651667495.66,--,--,8632989416.62,40936763.9,330317690.43,--,--,--,8343608490.09,1725322402.28,--,--,--,6618286087.81,2546616.7,6615739471.11,213786241.25,6832072329.06,2546616.7,6829525712.36,--,0.72,0.72,20210402
20200930,13999718697.07,6774189318.58,4937993812.86,1348450138.99,205392409.63,2484089777.18,3861346449.42,443384569.96,--,-40274639.84,-3758765.19,21528475.19,902688283.02,-90201.29,6902337521.74,6902337521.74,97562864.73,5190633038.41,5893797.9,891594839.51,--,--,7097381175.33,27130884.97,215036878.11,--,--,--,6909475182.19,1432928909.55,--,--,--,5476546272.64,2443709.16,5474102563.48,-182550312.52,5293995960.12,2443709.16,5291552250.96,--,0.62,0.62,20201030
20200630,8038599945.76,3672667409.38,2772770191.18,595994564.93,130165134.95,1661855951.87,2366490369.24,260839500.68,--,96236669.03,-1290498.41,17367535.56,225327094.99,-54585.9,4222278593.13,4222278593.13,60464813.46,2932130928.87,5893797.9,217142216.34,--,--,3816321352.63,16363341.27,212510173.36,--,--,--,3620174520.54,673028186.29,--,--,--,2947146334.25,1612538.39,2945533795.86,-63976380.37,2883169953.88,1612538.39,2881557415.49,--,0.34,0.34,20200825
20200331,4116462667.45,2006384153.18,1602885153.92,257065927.4,64400152.93,685993202.72,1121051458.99,105168598.47,--,155158659.57,-941484.4,10959257.93,137867913.5,-10494.04,2190740599.73,2190740599.73,33361201.7,1531472350.89,6438063.96,134407412.65,--,--,1925722067.72,5960136.01,98461906.4,--,--,--,1833220297.33,408489741.52,--,--,--,1424730555.81,866531.21,1423864024.6,-225152256.42,1199578299.39,866531.21,1198711768.18,--,0.16,0.16,20200428
20191231,14092914615.73,6161018388.02,4091799802.6,1425919340.56,236254572.34,1699774612.47,4504773857.04,554833536.57,--,712200675.95,-2603399.63,45052002.21,973083467.89,-384988.22,7628263417.54,7628263417.54,98641691.37,5559822787.51,1731534.1,948464362.62,--,--,6464651198.19,37029276.76,269794983.19,--,--,--,6231885491.76,1318232695.4,--,--,--,4913652796.36,3465589.99,4910187206.37,604974945.26,5518627741.62,3465589.99,5515162151.63,--,0.56,0.56,20200320
