报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,8908067025.41,440769451.52,8467297573.89,3943922777.13,--,4523374796.76,4688310773.86,441316687.37,50720650.07,14669181.2,1985185270.8,23793763.05,259632537.02,261214443.12,1902701.18,--,-24635359.15,1912992684.35,1728629846.71,184362837.64,--,--,--,--,--,391466944.16,700009512.92,168475910.14,--,-1871825565.65,1285027.33,812257.27,--,--,3416869068.43,1462854.08,11395102.24,--,--,--,3406936820.27,895688759.93,--,--,--,2511248060.34,2511248060.34,--,514926302.39,1996321757.95,-65375652.27,2445872408.07,514876740.02,1930995668.05,--,0.38,0.38,20221026
20220630,5728531239.14,204453793.44,5524077445.7,2640839498.19,--,2883237947.51,3064942017.6,205858141.67,35959997.17,10427908.07,1417303278.87,13576937.69,169923529.86,170796067.92,1130286.92,--,61179791.48,1211892224.27,1087048783.59,124843440.68,--,--,--,--,--,388472363.09,270691225.26,176406155.77,--,-711874310.49,1243849.05,823136.04,--,--,2674125275.97,1363099.84,2192094.46,--,--,--,2673296281.35,672977917.8,--,--,--,2000318363.55,2000318363.55,--,414633154.99,1585685208.56,-30494732.71,1969823630.84,414712157.27,1555111473.57,--,0.31,0.31,20220826
20220331,2873978333.51,112007851.29,2761970482.22,1247084791.83,--,1514885690.39,1448475501.7,110793609.61,18283312.38,5724827.33,598901737.5,4664048.71,87581416.74,88117502.98,612453.88,--,9568534.8,622526549.43,567385621.99,55140927.44,--,--,--,--,--,238988802.99,108238256.97,99212576.83,--,-534129822.79,746408.97,7652.01,--,--,1248922664.76,929353.84,95831.17,--,--,--,1249756187.43,316721586.41,--,--,--,933034601.02,933034601.02,--,226264446.34,706770154.68,-16461380.76,916573220.26,226255557.65,690317662.61,--,0.14,0.14,20220427
20211231,13031238991.64,1990963794.4,11040275197.24,4640170288.72,--,6400104908.52,8117918938.07,1945079672.87,79856593.67,23253847.94,3217220607.57,28599383.5,364615051.88,372795403.15,9012497.53,-17844774.34,-753896763.82,2459293780.64,2160924125.16,298369655.48,--,--,--,--,--,979313712.61,1946880597.44,184236690.65,--,-1571248961.69,573428.05,-159049.24,--,--,5496938242.58,2362686.05,21975962.23,--,--,--,5477324966.4,1303490866.93,--,--,--,4173834099.47,4173834099.47,--,771745012.99,3402089086.48,62845428.48,4236679527.95,771831630.81,3464847897.14,--,0.67,0.67,20220427
20210930,10240372169.21,1836235241.43,8404136927.78,3546871835.37,--,4857265092.41,6404364258.97,1806822506.39,62977233.18,19904165.71,2390181589.43,16231195.4,274787120.77,281973191.07,7877303.45,--,-593095369.23,1833460448.09,1599104296.29,234356151.8,--,--,--,--,--,768186157.62,2131122338.34,146589843.36,--,-843345275.29,268685.63,-65706.99,--,--,5299078740.32,1470267.83,7578990.11,--,--,--,5292970018.04,1267478730.66,--,--,--,4025491287.38,4025491287.38,--,755782249.97,3269709037.41,232932695.08,4258423982.46,755818114.73,3502605867.73,--,0.66,0.66,20211027
20210630,7498250469.97,1470404432.11,6027846037.86,2336287296.61,--,3691558741.25,4573881876.31,1439111336.39,41586780.63,14128909.92,1707706629.49,--,178318934.41,184908536.16,7120528.83,--,-46815788.91,1193029285.47,1039084675.54,153944609.93,--,--,--,--,--,511730675.22,1079862442.3,111618708.51,--,-556347642.03,35808.93,-70531.96,--,--,3912763557.21,1291610.05,1080492.81,--,--,--,3912974674.45,923372792.22,--,--,--,2989601882.23,2989601882.23,--,565485147.2,2424116735.03,176138377.98,3165740260.21,565534410.92,2600205849.29,--,0.5,0.5,20210826
20210331,3985017043.92,943877322.38,3041139721.54,1125929976.15,--,1915209745.39,2371064837.61,937750372.46,21680385.86,6083300.1,749700898.36,--,82206431.63,85420336.45,3350803.16,--,-21897682.95,573643449.2,490405199.16,83238250.04,--,--,--,--,--,300972651.2,615954739.65,82224491.88,--,-374144063.14,--,1736.13,--,--,2134839587.2,851841.49,31839.56,--,--,--,2135659589.13,523900135.74,--,--,--,1611759453.39,1611759453.39,--,326049797.09,1285709656.3,-15419173.72,1596340279.67,326056174.32,1270284105.35,--,0.27,0.27,20210428
20201231,16343006127.55,6298190293.74,10044815833.81,4539653728.28,--,5505162105.53,12118237193.05,6314616238.23,64233837.97,17770787.75,2970762309.33,1471305.67,484769224.28,496388909.95,12328029.15,-9957616.79,-1043690758.08,2264613489.82,1848431465.81,416182024.01,--,--,--,--,--,578322756.43,1424310439.04,148702974.3,--,737554595.59,--,-473168.27,--,--,5910835182.42,11827472.85,58434370.49,--,--,--,5864228284.78,1422995995.4,--,--,--,4441232289.38,4441232289.38,--,689030689.51,3752201599.87,-94312450.68,4346919838.7,688870919.42,3658048919.28,--,0.83,0.83,20210428
20200930,11653499700.05,4004789861.12,7648709838.93,3484028996.83,--,4164680842.1,8329863223.42,4025589109.03,45973581.91,6196657.84,2062630304.53,--,411481450.35,413429119.35,2346515.4,-10081470.0,-606606442.32,1777992119.76,1437141387.9,340850731.86,--,--,--,--,--,525200332.28,1063626786.7,139507342.75,--,668196096.91,--,-171645.25,--,--,4963800134.95,8621234.94,10497811.98,--,--,--,4961923557.91,1187633445.44,--,--,--,3774290112.47,3774290112.47,--,569691220.18,3204598892.29,-59978330.46,3714311782.01,569569650.05,3144742131.96,--,0.71,0.71,20201030
20200630,7378379664.3,2430790340.61,4947589323.69,2314824338.97,--,2632764984.72,5397592147.64,2474528506.01,27542357.91,10589741.09,1370113491.94,--,330591955.79,331974353.3,1601578.99,-10081470.0,-385018161.07,1184226094.9,978251355.55,205974739.35,--,--,--,--,--,347133288.58,476566677.04,110296463.94,--,678228837.82,--,112810.81,--,--,3087729499.84,7258352.91,10423860.08,--,--,--,3084563992.67,734414015.12,--,--,--,2350149977.55,2350149977.55,--,352692905.87,1997457071.68,-38287950.15,2311862027.4,352664152.37,1959197875.03,--,0.44,0.44,20200829
