报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,8280649821.75,3818807761.4,1515856000.28,1734408765.81,327029368.0,808568005.93,1591390284.05,2815325.37,--,-206111233.33,-20670955.81,11080055.72,2277802187.46,-216283.67,5542569593.67,5542569593.67,38643453.09,3106403813.06,3464793.26,2280982422.15,--,--,2738080228.08,1257716.97,12966145.28,--,--,--,2726371799.77,663541042.08,--,--,--,2062830757.69,1655210.51,2061175547.18,257867451.9,2320698209.59,1655210.51,2319042999.08,--,0.23,0.23,20221029
20220630,8090090323.77,3233745081.71,1492209318.97,1244740154.65,238327824.02,636222890.05,1696211759.56,7393692.13,--,612097457.58,-878190.82,919628.57,1911514727.46,256969.66,4602436990.69,4602436990.69,39188202.09,2675057420.14,17792576.58,1912044596.04,--,--,3487653333.08,294884.57,3065840.67,--,--,--,3484882376.98,647981596.82,--,--,--,2836900780.16,3258878.95,2833641901.21,314125964.92,3151026745.08,3258878.95,3147767866.13,--,0.34,0.34,20220831
20220331,6332416285.26,3510854333.97,1565987199.48,1587126552.31,166045759.17,335665879.51,1196539004.38,-210667.62,--,-565275315.7,122369554.89,64307191.43,1667827224.68,128412.1,4327647338.38,4327647338.38,38871516.92,2521795831.04,4244791.96,1655985652.05,--,--,2004768946.88,770938.99,1762834.83,--,--,--,2003777051.04,458251162.96,--,--,--,1545525888.08,3812001.63,1541713886.45,-154697571.39,1390828316.69,3812001.63,1387016315.06,--,0.18,0.18,20220429
20211231,9261324186.93,4324203418.76,1659382727.58,2162040712.01,281617279.02,312062633.35,2247675716.38,339819.27,--,215813569.78,18509292.41,50945470.7,2092114085.55,--,5400900306.39,5400900306.39,51200639.17,3466237323.54,10086959.88,2085100441.35,--,--,3860423880.54,3753820.69,7095875.97,--,--,--,3857081825.26,846305781.21,--,--,--,3010776044.05,29926771.5,2980849272.55,170177264.88,3180953308.93,29926771.5,3151026537.43,--,0.36,0.36,20220331
20210930,8284745156.27,3686340799.83,1795691520.86,1509518730.21,245856841.29,608700438.11,1571640084.54,-787182.79,--,507163800.81,-58957378.58,4068325.8,1965789085.76,--,4761907347.56,4761907347.56,43135627.44,2539743944.14,8728688.49,1951350918.83,--,--,3522837808.71,1625555.56,20576056.83,--,--,--,3503887307.44,772170538.87,--,--,--,2731716768.57,2988307.39,2728728461.18,179015915.28,2910732683.85,2988307.39,2907744376.46,--,0.34,0.34,20211029
20210630,7522351755.36,2914615541.81,1402963186.07,1147732955.2,252201425.46,532648812.79,1251371805.12,2168549.51,--,1027770452.07,10719270.15,3968216.58,1781257656.84,--,3914120096.63,3914120096.63,39569522.93,2306777741.88,5639545.14,1757709594.9,--,--,3608231658.73,2217965.28,-1602546.52,--,--,--,3612052170.53,804772016.24,--,--,--,2807280154.29,1429.37,2807278724.92,96197032.07,2903477186.36,1429.37,2903475756.99,--,0.34,0.34,20210827
20210331,4803597573.57,2511461379.21,1378326524.07,812075962.11,221366489.88,297025283.24,2024103285.03,423269.53,--,-819311535.56,-3392934.39,30404265.53,763307830.51,--,2755006511.61,2755006511.61,33895119.16,2066540226.78,6835755.71,757253245.94,--,--,2048591061.96,441724.98,1227614.3,--,--,--,2047805172.64,362514543.32,--,--,--,1685290629.32,-36556258.87,1721846888.19,-77324249.98,1607966379.34,-36556258.87,1644522638.21,--,0.21,0.21,20210423
20201231,7491758928.56,3521938675.19,1306370444.89,1911464190.99,228494389.84,259537643.95,1982390376.68,3691720.78,--,609238166.02,-16919076.75,44636415.6,1090936727.87,--,4914188808.42,4914188808.42,43134975.38,2645673643.93,--,1064470831.63,--,--,2577570120.14,1775604.44,13109651.82,--,--,--,2566236072.76,540192072.53,--,--,--,2026044000.23,7650204.19,2018393796.04,243370441.41,2269414441.64,7650204.19,2261764237.45,--,0.26,0.26,20210401
20200930,5959508802.27,3884992222.8,1533862001.83,1963071597.65,257272924.46,413974972.26,2008283197.83,7295298.94,--,-365971726.08,-4861293.52,18925535.92,4165893.06,--,2268926466.31,2268926466.31,47412728.43,2194954359.21,--,598746.22,--,--,3690582335.96,1750462.71,1593716.01,--,--,--,3690739082.66,768243340.47,--,--,--,2922495742.19,9917789.75,2912577952.44,-162478495.57,2760017246.62,9917789.75,2750099456.87,--,0.36,0.36,20201024
20200630,5517895776.88,2513960810.9,918811863.05,1243773254.14,244673988.9,324516025.54,2011538579.61,1081991.32,--,558077532.82,-137401.93,15581397.11,94358832.83,--,2122215721.88,2122215721.88,38157391.6,1892258360.22,--,90299866.07,--,--,3395680055.0,1179083.99,22059351.68,--,--,--,3374799787.31,744775233.44,--,--,--,2630024553.87,2370368.4,2627654185.47,-238327142.76,2391697411.11,2370368.4,2389327042.71,--,0.33,0.33,20200826
20200331,4381718138.78,2103496040.96,1077276731.22,738262097.99,156333294.57,332692763.75,1633801850.35,-203717.91,--,247829645.72,5446640.29,3754145.85,54697051.86,--,1880397030.95,1880397030.95,27341678.77,1694956101.78,--,50295558.65,--,--,2501321107.83,3601826.21,10974849.05,--,--,--,2493948084.99,535827048.22,--,--,--,1958121036.77,7318170.47,1950802866.3,140082018.0,2098203054.77,7318170.47,2090884884.3,--,0.25,0.25,20200425
20191231,3996197668.1,2125708606.69,655621299.75,1152334001.13,246086893.26,380315173.16,795256417.82,1411215.2,--,630554499.15,-2074571.11,18930497.3,47507045.09,--,1889424031.14,1889424031.14,27929808.31,1887365940.87,--,26113829.99,--,--,2106773636.96,1435612.37,8235750.86,--,--,--,2099973498.47,418040496.53,--,--,--,1681933001.94,14763.74,1681918238.2,-25868083.54,1656064918.4,14763.74,1656050154.66,--,0.17,0.17,20200327
20190930,3791428089.86,1938102007.47,692097707.89,911098498.62,216377954.56,366085953.14,856538636.78,-10789200.24,--,613519660.39,2328856.72,11088884.2,3764091.16,--,1789976296.91,1789976296.91,27317027.04,1669730701.74,--,468365.13,--,--,2001451792.95,1511863.6,14011694.12,--,--,--,1988951962.43,483163429.36,--,--,--,1505788533.07,15533355.36,1490255177.71,63375319.04,1569163852.11,15533355.36,1553630496.75,--,0.2,0.2,20191030
20190630,2797898715.35,1974099533.46,775761728.1,965249376.32,172470668.77,431622540.06,423875835.67,3301206.46,--,-41788176.78,2679752.58,446197.78,6963032.58,--,1726998321.7,1726998321.7,24170924.84,1376328608.92,--,2597429.29,--,--,1070900393.65,1390401.11,1565785.84,--,--,--,1070725008.92,226640339.47,--,--,--,844084669.45,2487904.19,841596765.26,17362573.47,861447242.92,2487904.19,858959338.73,--,0.11,0.11,20190824
20190331,3107663328.89,1587133281.97,723202987.16,655966945.71,157918916.38,381116985.59,678908510.55,-1528732.36,--,442038834.12,-2646540.18,17771563.48,3340693.36,--,1121777909.83,1121777909.83,19178977.19,1525914815.46,--,489674.43,--,--,1985885419.06,10734731.45,2530651.11,--,--,--,1994089499.4,496247256.11,--,--,--,1497842243.29,9924173.0,1487918070.29,215183867.29,1713026110.58,9924173.0,1703101937.58,--,0.19,0.19,20190426
20181231,3096063985.23,1841695818.55,455292885.96,1118559616.23,209847202.64,337352532.99,671469727.5,12088715.38,--,216898853.88,-1083546.13,20342192.64,9388405.8,--,1974138505.37,1974138505.37,19859488.57,1555788791.28,--,3954013.06,--,--,1121925479.86,10205484.2,8180319.8,--,--,--,1123950644.26,218795126.15,--,--,--,905155518.11,3169902.17,901985615.94,-135795280.94,769360237.17,3169902.17,766190335.0,--,0.08,0.08,20190319
