报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,17524391411.41,--,42450136444.35,18864865711.09,--,13470249770.15,--,92309643337.0,5394591376.98,6406316818.4,1777554070.81,18544109538.6,31171853838.35,--,68421143981.21,--,23888499355.79,--,--,4575200961.4,880795.28,27370328174.82,2202501652.11,--,34148911583.61,28160000.0,442684923.48,26395079042.51,49168774701.68,--,76034698667.67,--,-41885787084.06,--,--,1024821046.93,--,--,87889723858.45,--,88914544905.38,72083300000.0,6789075915.68,482828361.0,249942147.48,--,79605146424.16,--,9309398481.22,753648772.36,-7934240474.69,122515013386.31,114580772911.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,--,--,11523923666.4,--,38154998210.89,13279056773.73,7758772638.43,15327562306.2,--,86044313595.65,3234436172.21,7534000000.0,1265750212.91,14664963020.67,--,--,30191869055.45,--,55852444540.2,--,--,2181142501.55,357009.83,1909294054.84,2209981737.96,--,6300775304.18,9180000.0,242231152.6,186914734.4,48177815130.28,--,48616141017.28,--,-42315365713.1,--,--,462631114.73,--,--,55114793858.45,--,55577424973.18,53002535081.08,2208224379.16,324419135.93,35780539.24,--,55570959135.41,--,6465837.77,339522664.12,13883067328.99,122515013386.31,136398080715.3,--,4326894952.92,32261791.85,94185391.04,70884029.9,27679288.41,--,--,-336801.73,--,-1517978102.08,--,-954212102.37,256535828.49,--,3080768254.85,49945212923.09,--,179280741.42,--,55852444540.2,--,--,--,136398080715.3,122515013386.31,--,--,--,--,13883067328.99,20220831
20220331,--,--,--,5542876253.28,--,17127306474.26,4421138399.35,--,9151008198.22,--,36242329325.11,2573665240.3,6275000000.0,583380494.59,5093971495.1,3963443325.61,--,18809624773.02,--,17432704552.09,--,--,1110190529.47,150657.25,464675552.5,960807211.98,--,2535823951.2,6500000.0,130841334.92,7242015741.35,18561028004.83,--,25940385081.1,--,-23404561129.9,--,--,15025753.39,--,--,34053560923.4,--,34068586676.79,29779680000.0,1659722766.98,184217114.18,212069631.67,--,31835689512.83,--,2232897163.96,-48190281.8,-3787149695.65,122515013386.31,118727863690.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,--,--,25080737769.12,550000000.0,56389865482.08,23847525585.87,30718879022.61,--,--,136587007859.68,5875783408.38,--,3513206647.78,16226254643.85,33759519117.77,--,79502266702.36,--,57084741157.32,--,--,4638458350.88,1412474.05,15252081500.0,527584386.21,--,20419536711.14,--,599067179.85,23037367109.48,28183191973.97,--,51819626263.3,--,-31400089552.16,--,--,--,--,--,131586559245.31,--,131586559245.31,120887499875.27,7012652170.36,640849614.01,171236488.58,--,128712238148.22,--,2874321097.09,-171221434.95,28387751267.3,94127262119.01,122515013386.31,--,10516961282.62,17386082.46,142556758.08,107194288.23,61629763.47,--,--,-1657367.54,--,-1098855895.08,--,-2000903064.5,585852345.99,--,-40555243226.41,87771429439.39,--,1084426715.11,--,57084741157.32,--,--,--,122515013386.31,94127262119.01,--,--,--,--,28387751267.3,20220331
20210930,--,--,--,20683944974.6,--,53944931313.15,11752482937.24,25997134510.69,--,--,112378493735.68,4755626009.31,4278000000.0,2750623407.41,17998630618.43,21456837206.74,--,67245663469.22,--,45132830266.46,--,--,3423334312.68,1387216.6,12085593066.66,2086141527.79,--,17596456123.73,307530578.89,397481797.75,23133739489.24,23388695626.51,--,47227447492.39,--,-29630991368.66,--,9924245283.05,89050111.49,--,--,78685925283.05,--,78774975394.54,77982835500.98,5032320267.52,377187871.97,230144262.57,--,83622487903.04,--,-4847512508.5,-84758942.42,10569567446.88,94127262119.01,104696829565.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,11314670855.99,--,36724420603.96,17595182702.27,11781469837.99,--,--,77415744000.21,3575156414.27,7205000000.0,1784002349.1,10985599180.75,12764057675.45,--,49139690185.32,--,28276053814.89,--,--,1910959927.01,1155373.09,15252081500.0,3878026346.89,--,21042223146.99,106853366.35,205979600.32,13185000000.0,10542107390.39,--,24039940357.06,--,-2997717210.07,--,--,3279270463.45,--,--,52855851042.29,--,56135121505.74,63211424997.78,2026123183.67,212669667.42,--,--,65450217848.87,--,-9315096343.13,-79089516.81,15884150744.88,94127262119.01,110011412863.89,--,4285921373.57,6517083.32,63868160.14,48120884.71,30116923.86,--,--,-1089974.58,--,-334812191.08,--,-863264039.89,356598727.08,--,-18521935252.52,42259272741.79,--,709023367.73,--,28276053814.89,--,--,--,110011412863.89,94127262119.01,--,--,--,--,15884150744.88,20210831
20210331,--,--,--,6523106911.02,--,15390740400.8,10599967691.14,3100216257.06,--,--,35614031260.02,2136191909.65,1050000000.0,660095154.22,8502774497.65,10732627383.88,--,26469554812.9,--,9144476447.12,--,--,1103514445.09,934846.41,2552081500.0,5993783524.43,--,9650314315.93,78964212.45,119796036.61,6286739923.05,5624799570.55,--,12110299742.66,--,-2459985426.73,--,--,355509191.62,--,--,33323754150.94,--,33679263342.56,37440760000.0,1757531210.0,179125220.08,71356195.83,--,39448772625.91,--,-5769509283.35,13076740.49,928058477.53,94127262119.01,95055320596.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,--,--,23339546917.49,7380000000.0,31645743655.97,24603936396.49,17170189165.61,--,--,104139416135.56,4970193961.95,--,2488125277.76,23450036945.07,8602969110.44,--,66435434673.42,--,37703981462.14,--,--,2207901170.57,22792903.32,10495137407.61,--,--,12725831481.5,248592226.68,423289523.44,15252081500.0,44541760869.32,--,60217131892.76,--,-47491300411.26,--,--,2218988768.95,--,--,162175313007.21,--,164394301776.16,124236187315.52,6224739276.32,647337341.14,--,--,131108263932.98,--,33286037843.18,-288323924.8,23210394969.26,70916867149.75,94127262119.01,--,7312124118.2,-1441512.23,111601873.04,84206002.71,67583265.38,--,--,-4518269.56,--,102387365.05,--,-812819169.73,34174687.24,--,-56044424166.78,83551833967.58,--,2258642177.61,--,37703981462.14,--,--,--,94127262119.01,70916867149.75,--,--,--,--,23210394969.26,20210330
20200930,--,--,--,18278581547.2,5697000000.0,35373861746.25,11214196966.23,15399361463.24,--,--,85963001722.92,4133194599.96,--,1528728977.64,11871734233.17,6162866043.26,--,55441618126.52,--,30521383596.4,--,--,1322031033.73,3239497.59,10497473843.93,767056300.87,--,12589800676.12,242724161.0,363786081.95,10333481682.93,40731200573.9,--,51671192499.78,--,-39081391823.66,--,--,11756117030.27,--,--,110563876041.2,--,122319993071.47,85369121320.95,4996233672.77,--,--,--,90365354993.72,--,31954638077.75,-124409510.24,23270220340.25,70916867149.75,94187087490.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,--,--,10277459838.62,--,22514042052.13,17135258518.56,17610786709.18,22514042052.13,--,67537547118.49,3008158041.27,1544000000.0,1555608885.63,11292834190.11,12353456012.32,--,34942192627.33,--,32595354491.16,--,--,625332556.6,5524685.42,9649927683.56,841986565.81,--,11122771491.39,3300000.0,256534222.83,7998040268.28,19285470640.61,--,27543345131.72,--,-16420573640.33,--,--,1353572084.63,--,--,50428969434.46,--,51782541519.09,39185598521.55,3233366274.54,168800465.33,248103742.51,--,42835869003.93,--,8946672515.16,65048525.54,25186501891.53,70916867149.75,96103369041.28,--,3595554402.9,9100073.36,55715178.32,38871513.54,32902836.41,--,--,-109389.86,--,-204906087.27,--,-442378077.15,--,--,-26946347023.61,54465266097.36,--,1215155951.54,--,32595354491.16,--,--,--,96103369041.28,70916867149.75,--,--,--,--,25186501891.53,20200829
20200331,--,--,--,6108709940.62,--,20069421577.12,9134238034.69,9978510225.61,247456722.18,--,45538336500.22,1855071431.07,--,673724490.94,5944400569.36,14834640359.14,--,24426833942.19,--,21111502558.03,--,--,308159827.7,4104799.16,6018331607.61,764061047.89,--,7094657282.36,3300000.0,130730440.28,--,11564120719.24,--,11698151159.52,--,-4603493877.16,--,--,49704264.14,--,--,34917123530.51,--,34966827794.65,22062591320.95,1367042102.48,--,34566964.48,--,23464200387.91,--,11502627406.74,39477238.3,28050113325.91,70916867149.75,98966980475.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200428
20191231,--,--,--,17581896655.1,6170000000.0,36024685814.73,5759120623.79,23811739875.61,--,--,89347442969.23,4019943438.3,--,2312546768.78,15346923228.41,11518160832.91,--,48011860893.22,--,41335582076.01,--,--,2071075677.58,21590127.58,10365177479.59,1487252323.72,--,13945095608.47,1276264864.5,528395495.15,10495137407.61,14457399263.57,--,26757197030.83,--,-12812101422.36,--,--,553529537.1,--,--,41715031320.95,--,42268560858.05,46364214198.62,5099185679.71,264596211.92,1728944688.76,--,53456940779.01,--,-11188379920.96,97524620.58,17432625353.27,53484241796.48,70916867149.75,--,5250144461.31,2110521.68,89789508.35,66666790.09,75283934.3,--,--,1882634.5,--,-1655790172.37,--,-801111806.65,--,--,-18404280713.26,52207001412.4,--,3101189950.49,--,41335582076.01,--,--,--,70916867149.75,53484241796.48,--,--,--,--,17432625353.27,20200328
