报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,400494865.43,400494865.43,0.0,--,--,--,394568512.17,346153784.74,1859488.67,8387478.65,26742761.07,10939141.75,485857.29,703085.07,1380262.8,749272.82,51306.45,0.0,--,--,--,--,--,--,--,2626319.19,2169827.87,1377596.05,--,-24723.0,--,--,--,--,11498356.59,3363699.94,-191108.81,--,--,--,15053165.34,2366570.22,--,--,--,12686595.12,12686595.12,--,2543169.85,10143425.27,0.0,12686595.12,2543169.85,10143425.27,--,0.02,0.01,20221029
20220630,357911961.85,357911961.85,0.0,--,--,--,347683531.96,307871573.89,1927824.38,5913649.65,17799312.59,13785266.45,385905.0,1508992.77,72300.16,-4704197.06,--,0.0,--,--,--,--,--,--,--,1604019.22,8368076.12,7707393.25,--,-159828.0,--,--,--,--,14475188.93,31627.3,944243.34,--,--,--,13562572.89,1939453.84,--,--,--,11623119.05,11623119.05,--,-204031.83,11827150.88,--,13589491.76,-20902.89,13610394.65,--,0.03,0.03,20220812
20220331,279765054.92,279765054.92,0.0,--,--,--,287807611.09,245251933.38,1707415.32,9928216.83,20535220.27,7830234.46,2554590.83,1373856.12,150268.14,72300.0,--,0.0,--,--,--,--,--,--,--,230293.7,5177469.78,4546959.24,--,153875.99,--,--,--,--,-2408616.7,690732.5,121947.37,--,--,--,-1839831.57,1095261.16,--,--,--,-2935092.73,-2935092.73,--,-1684939.27,-1250153.46,--,-2935092.73,-1684939.27,-1250153.46,--,-0.01,-0.01,20220429
20211231,330160002.34,330160002.34,0.0,--,--,--,358913328.93,304300010.41,1295770.85,-935558.72,38684324.11,11406388.24,4162394.04,4668157.35,72760.57,-14196037.06,2610855.9,0.0,--,--,--,--,--,--,--,2193370.6,12597981.99,12043068.38,--,--,75065.49,--,--,--,-25441414.66,-193850.42,997736.01,--,--,--,-26633001.09,1235667.95,--,--,--,-27868669.04,-27868669.04,--,-11597739.6,-16270929.44,-457566.1,-28326235.14,-11636558.78,-16689676.36,--,-0.04,-0.04,20220318
20210930,325949970.94,325949970.94,0.0,--,--,--,341502306.64,295748647.04,1722087.45,19921582.57,16531925.77,5114362.19,2463701.62,-440478.69,233155.99,-195052.69,605486.66,0.0,--,--,--,--,--,--,--,117570.37,3016705.0,3016705.0,--,--,0.0,--,--,--,-12007626.36,482617.96,149067.15,--,--,--,-11674075.55,1074385.83,--,--,--,-12748461.38,-12748461.38,--,-7050424.3,-5698037.08,0.0,-12748461.38,-7050424.3,-5698037.08,--,0.0,0.0,20211029
20210630,279365884.1,279365884.1,0.0,--,--,--,273763345.27,239071260.33,1472131.51,4312792.95,21461901.11,5330288.82,2114970.55,2693358.73,427537.2,--,--,0.0,--,--,--,--,--,--,--,6508816.16,3079219.24,3079219.24,--,--,--,--,--,--,5068552.61,234756.34,158656.64,--,--,--,5144652.31,1131024.82,--,--,--,4013627.49,4013627.49,--,1047207.7,2966419.79,--,3698106.21,1017709.11,2680397.1,--,0.0,0.0,20210812
20210331,247188636.65,247188636.65,0.0,--,--,--,253145147.44,214148025.04,1044317.78,10737694.26,18454561.13,4685582.61,4074966.62,2005179.64,453190.51,--,--,0.0,--,--,--,--,--,--,--,1245629.78,452879.87,452879.87,--,--,--,--,--,--,-4258001.14,349210.78,5785.58,--,--,--,-3914575.94,717812.92,--,--,--,-4632388.86,-4632388.86,--,-352664.16,-4279724.7,--,-4632388.86,-352664.16,-4279724.7,--,-0.01,-0.01,20210430
20201231,272726804.91,272726804.91,0.0,--,--,--,349285716.42,265187958.79,6105160.01,5225750.99,55457795.13,12772393.57,4536657.93,3730378.16,88753.6,-31021380.51,3378658.54,0.0,--,--,--,--,--,--,--,2518190.7,-3306754.9,-3036454.9,--,--,277430693.98,--,--,--,172440496.3,4193.99,673131.51,--,--,--,171771558.78,636104.45,--,--,--,171135454.33,171135454.33,--,-20661786.7,191797241.03,-975161.2,170160293.13,-20754275.95,190914569.08,--,0.42,0.42,20210318
20200930,291738047.83,291738047.83,0.0,--,--,--,306228917.54,259052174.98,1209918.21,15027423.12,21999766.93,4619010.06,4320624.24,3772116.36,232583.98,1104494.52,823846.44,0.0,--,--,--,--,--,--,--,7964.61,-1571250.43,-1571250.43,--,--,--,--,--,--,-13628208.1,685600.78,372353.12,--,--,--,-13314960.44,1010060.72,--,--,--,-14325021.16,-14325021.16,--,-3049329.47,-11275691.69,-2791411.66,-17116432.82,-3323884.88,-13792547.94,--,-0.02,-0.02,20201030
20200630,330867742.08,330867742.08,0.0,--,--,--,312587174.55,269138087.25,3030222.04,13710519.12,12564123.84,8831480.25,5312742.05,5681302.06,592129.59,--,--,0.0,--,--,--,--,--,--,--,--,-2245875.44,-2245875.44,--,--,--,--,--,--,796939.94,470354.62,89976.33,--,--,--,1177318.23,847169.88,--,--,--,330148.35,330148.35,--,-1213151.92,1543300.27,190846.11,520994.46,-1194429.1,1715423.56,--,0.0,0.0,20200812
20200331,192963906.69,192963906.69,0.0,--,--,--,227085479.11,191515195.25,1176994.93,9909260.86,19740503.13,332251.77,4411273.17,3838556.72,80482.5,--,--,0.0,--,--,--,--,--,--,--,--,-3804035.7,-3804035.7,--,--,--,--,--,--,-37925608.12,792187.07,499214.12,--,--,--,-37632635.17,143525.47,--,--,--,-37776160.64,-37776160.64,--,-12143068.6,-25633092.04,153000.33,-37623160.31,-12137504.09,-25485656.22,--,-0.06,-0.06,20200430
20191231,308497685.44,308497685.44,0.0,--,--,--,361337008.22,290380891.54,3661082.72,16024185.03,36920189.1,8199407.61,6151252.22,10272254.85,125748.6,-17012830.41,-5957522.49,0.0,--,--,--,--,--,--,--,889439.55,-5398602.37,-9641541.64,--,--,--,--,--,--,-80305928.35,1003040.69,1517403.49,--,--,--,-80820291.15,526805.68,--,--,--,-81347096.83,-81347096.83,--,-15169178.01,-66177918.82,1198816.49,-80148280.34,-14597540.58,-65550739.76,--,-0.16,-0.16,20200328
20190930,292191798.11,292191798.11,0.0,--,--,--,322602476.38,270135695.87,1882485.11,15164731.09,27860611.12,1590771.16,5968182.03,3037702.09,158097.77,0.0,0.0,0.0,--,--,--,--,--,--,--,0.0,-1664945.96,-1664945.96,--,--,--,--,--,--,-32075624.23,145641.32,129499.72,--,--,--,-32059482.63,593684.09,--,--,--,-32653166.72,-32653166.72,--,-4368195.7,-28284971.02,-19943.76,-32673110.48,-4368195.7,-28304914.78,--,-0.07,-0.07,20191031
20190630,344102366.63,344102366.63,0.0,--,--,--,345565485.68,293576554.15,2586858.0,14694971.53,24178243.18,4255774.96,6273083.86,6828523.09,56948.02,--,--,0.0,--,--,--,--,--,--,--,--,184151.91,184151.91,--,--,--,--,--,--,-16771871.86,-577744.93,7582.37,--,--,--,-17357199.16,860350.77,--,--,--,-18217549.93,-18217549.93,--,-5230375.92,-12987174.01,--,-18533196.82,-5385331.44,-13147865.38,--,-0.03,-0.03,20190810
20190331,251055252.01,251055252.01,0.0,--,--,--,281765400.9,236274177.9,1715548.86,15334981.38,23535827.08,232659.27,4672206.41,3778040.89,7005.05,--,--,0.0,--,--,--,--,--,--,--,--,-22350.73,-22350.73,--,--,--,--,--,--,-30732499.62,1561284.25,411196.59,--,--,--,-29582411.96,726514.85,--,--,--,-30308926.81,-30308926.81,--,-7722235.11,-22586691.7,--,-30308926.81,-7722235.11,-22586691.7,--,-0.05,-0.05,20190426
20181231,358287583.95,358287583.95,0.0,--,--,--,425508468.27,335993559.32,2980959.04,14368000.32,29021591.91,9856494.61,6902027.11,11771612.1,101406.77,31286924.86,-4901088.9,0.0,--,--,--,--,--,--,--,--,-8247679.63,-8247679.63,--,--,1035301.24,--,--,--,-73713630.8,2061073.53,79644.49,--,--,--,-71732201.76,891906.91,--,--,--,-72624108.67,-81270896.88,--,-22836556.95,-49787551.72,1672369.07,-70951739.6,-22002525.18,-48949214.42,--,-0.12,-0.12,20190326
