报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,9025124123.0,6145808324.0,14061565534.0,7915757210.0,1037722830.0,1136790348.0,99067518.0,1089380486.0,48480848.0,--,307966923.0,252558279.0,106895947.0,84793020.0,-1686.0,5124439470.0,117146073.0,2812520905.0,--,60675701.0,--,--,3900684653.0,1389769.0,17494847.0,--,--,--,3884579575.0,644735694.0,--,--,--,3239843881.0,139643157.0,3100200724.0,213526811.0,3453370692.0,139643157.0,3313727535.0,--,0.89,0.76,20221024
20220630,5954495337.0,3986748846.0,9280761892.0,5294013046.0,786135743.0,840141567.0,54005824.0,692117372.0,36696575.0,--,175492661.0,187301147.0,59589400.0,67111854.0,-1686.0,3270845114.0,87616578.0,1815392770.0,--,48345822.0,--,--,2683650223.0,1064094.0,14813519.0,--,--,--,2669900798.0,416369345.0,--,--,--,2253531453.0,76746414.0,2176785039.0,106985901.0,2360517354.0,76746414.0,2283770940.0,--,0.64,0.54,20220823
20220331,3000602378.0,1922885455.0,4569638123.0,2646752668.0,540550172.0,559616837.0,19066665.0,371541616.0,12468816.0,--,39943028.0,58000956.0,13486855.0,54195982.0,-1686.0,1684581690.0,32626320.0,876765513.0,--,42794096.0,--,--,1316020688.0,452032.0,12532581.0,--,--,--,1303940139.0,195511286.0,--,--,--,1108428853.0,35906304.0,1072522549.0,23517747.0,1131946600.0,35906304.0,1096040296.0,--,0.32,0.28,20220427
20211231,10829432907.0,7532829011.0,17208727227.0,9675898216.0,1222023033.0,1352282917.0,130259884.0,1635336469.0,56663039.0,--,158143984.0,82664141.0,97512603.0,93599078.0,7324588.0,6915935200.0,107635134.0,3400947634.0,--,66128942.0,--,--,3913497707.0,8505407.0,27305455.0,--,--,--,3894697659.0,607407870.0,--,--,--,3287289789.0,180600626.0,3106689163.0,241790328.0,3529080117.0,180600626.0,3348479491.0,--,0.93,0.85,20220329
20210930,8094688995.0,5696620918.0,12807240910.0,7110619992.0,880951436.0,957413864.0,76462428.0,1133891289.0,46990491.0,--,164238188.0,49229241.0,69792058.0,88704516.0,11261349.0,5050367861.0,82951807.0,2389999710.0,--,59847053.0,--,--,3044321134.0,4796063.0,13668378.0,--,--,--,3035448819.0,420518260.0,--,--,--,2614930559.0,152854023.0,2462076536.0,161417128.0,2776347687.0,152854023.0,2623493664.0,--,0.74,0.69,20211030
20210630,5510983989.0,3833013960.0,8430593748.0,4597579788.0,662587940.0,712754239.0,50166299.0,647623809.0,33244575.0,--,223192149.0,8471330.0,48897264.0,75931996.0,11265541.0,3392779800.0,55897690.0,1564696302.0,--,53265260.0,--,--,2118204189.0,1561919.0,5993973.0,--,--,--,2113772135.0,272872933.0,--,--,--,1840899202.0,100618380.0,1740280822.0,92639561.0,1933538763.0,100618380.0,1832920383.0,--,0.52,0.5,20210830
20210331,2857515800.0,1943040768.0,4126203356.0,2183162588.0,442790577.0,461739684.0,18949107.0,272515448.0,10922313.0,--,101554100.0,12111633.0,20981857.0,64521417.0,--,1738322170.0,34856298.0,765724385.0,--,46591890.0,--,--,1119193630.0,1138862.0,3639694.0,--,--,--,1116692798.0,163918690.0,--,--,--,952774108.0,63128464.0,889645644.0,25148654.0,977922762.0,63128464.0,914794298.0,--,0.27,0.27,20210427
20201231,10363936964.0,7525429174.0,15890303647.0,8364874473.0,944602708.0,1051157956.0,106555248.0,1674863471.0,56888078.0,--,41122244.0,-4979110.0,70858595.0,106868640.0,5171242.0,7037439750.0,92288690.0,3024138480.0,--,58031900.0,--,--,3326497214.0,20508057.0,39431951.0,--,--,--,3307573320.0,582197156.0,--,--,--,2725376164.0,153449487.0,2571926677.0,8057056.0,2733433220.0,153449487.0,2579983733.0,--,0.77,0.77,20210427
20200930,7916747912.0,5680278413.0,11871486741.0,6191208328.0,722340946.0,777461048.0,55120102.0,1471241298.0,45213918.0,--,-78418098.0,-3674114.0,46829629.0,77904744.0,245094.0,5176999637.0,67981493.0,2168602114.0,--,53290637.0,--,--,2739748275.0,6636398.0,20841500.0,--,--,--,2725543173.0,484152599.0,--,--,--,2241390574.0,139259405.0,2102131169.0,-93195829.0,2148194745.0,139259405.0,2008935340.0,--,0.63,0.63,20201030
20200630,5419538922.0,3756259826.0,7896220638.0,4139960812.0,482062681.0,520741033.0,38678352.0,1122917239.0,39734931.0,--,1496181.0,-13996560.0,5669489.0,65131085.0,-1019.0,3492650496.0,43198390.0,1406656238.0,--,46997260.0,--,--,1926888426.0,2679455.0,17075351.0,--,--,--,1912492530.0,329687557.0,--,--,--,1582804973.0,84315542.0,1498489431.0,18262477.0,1601067450.0,84315542.0,1516751908.0,--,0.45,0.45,20200831
20200331,2652074463.0,1830592705.0,3922085112.0,2091492407.0,270346108.0,286063444.0,15717336.0,433755471.0,10370724.0,--,59589980.0,10445181.0,404744.0,45258943.0,1681331.0,1634457607.0,16152049.0,676582133.0,--,36953194.0,--,--,1017616856.0,679010.0,8800021.0,--,--,--,1009495845.0,185407626.0,--,--,--,824088219.0,48698814.0,775389405.0,208526088.0,1032614307.0,48698814.0,983915493.0,--,0.23,0.23,20200429
20191231,9424243327.0,6424184986.0,14647664983.0,8223479997.0,713157649.0,804411262.0,91253613.0,1947056525.0,103502393.0,--,200966471.0,24486871.0,29215053.0,71310854.0,13864918.0,6134387247.0,105623102.0,2932009920.0,--,53557506.0,--,--,3289856080.0,10895803.0,15510662.0,--,--,--,3285241221.0,674690512.0,--,--,--,2610550709.0,137544289.0,2473006420.0,36172455.0,2646723164.0,137544289.0,2509178875.0,--,0.79,0.79,20200331
20190930,7120310516.0,4434919993.0,10611236346.0,6176316353.0,873940685.0,917804728.0,43864043.0,1541015649.0,82351111.0,--,159563278.0,26352757.0,7910255.0,56956337.0,19651562.0,4375463089.0,74840573.0,2018933418.0,--,46229383.0,--,--,2744847427.0,2016358.0,10622727.0,--,--,--,2736241058.0,565316609.0,--,--,--,2170924449.0,113381227.0,2057543222.0,17250533.0,2188174982.0,113381227.0,2074793755.0,--,0.67,0.67,20191031
20190630,4841433517.0,2997402374.0,7084762933.0,4087360559.0,590634107.0,623919703.0,33285596.0,1031486862.0,53007991.0,--,137302189.0,19102128.0,6113460.0,45716278.0,13676119.0,2939605726.0,48374165.0,1362873254.0,--,38323852.0,--,--,1901827791.0,1907495.0,9273568.0,--,--,--,1894461718.0,384287067.0,--,--,--,1510174651.0,80318322.0,1429856329.0,-2229106.0,1507945545.0,80318322.0,1427627223.0,--,0.48,0.48,20190823
20190331,2473480443.0,1473878968.0,3474820851.0,2000941883.0,324503204.0,344333958.0,19830754.0,399708356.0,16000000.0,--,214416760.0,14777590.0,3195930.0,38437859.0,4561776.0,1557614650.0,24107859.0,660276935.0,--,30781011.0,--,--,915865793.0,419808.0,5518278.0,--,--,--,910767323.0,173381343.0,--,--,--,737385980.0,32872716.0,704513264.0,-9551970.0,727834010.0,32872716.0,694961294.0,--,0.23,0.23,20190617
20181231,7737198184.0,6591474423.0,14841744985.0,8250270562.0,914944583.0,995618309.0,80673726.0,134096433.0,54629705.0,--,247788292.0,-286866651.0,37764361.0,88030015.0,9966728.0,5065449817.0,95637704.0,2867204540.0,--,52246241.0,--,--,2671748367.0,50199419.0,8358042.0,--,--,--,2713589744.0,399151373.0,--,--,--,2314438371.0,72474498.0,2241963873.0,295074434.0,2609512805.0,72474498.0,2537038307.0,--,0.75,0.75,20190617
20180930,5684576896.0,4821952567.0,11073462144.0,6251509577.0,665914505.0,717780187.0,51865682.0,153002349.0,48198265.0,--,424524537.0,-469736662.0,13475339.0,64872607.0,10571654.0,3468259864.0,71223233.0,1931384442.0,--,46305050.0,--,--,2216317032.0,45374121.0,5563967.0,--,--,--,2256127186.0,324138500.0,--,--,--,1931988686.0,59506037.0,1872482649.0,199067779.0,2131056465.0,59506037.0,2071550428.0,--,0.62,0.62,20191031
20180630,3714930308.0,3165695893.0,7379130202.0,4213434309.0,437150198.0,473140535.0,35990337.0,81309763.0,29640109.0,--,405762493.0,-431817199.0,6041209.0,50672905.0,115046.0,2232243191.0,46634359.0,1218581411.0,--,38017353.0,--,--,1482687117.0,44660537.0,1136095.0,--,--,--,1526211559.0,198724424.0,--,--,--,1327487135.0,32802876.0,1294684259.0,153609648.0,1481096783.0,32802876.0,1448293907.0,--,0.43,0.43,20181229
20180331,1786947529.0,1521839775.0,3652019900.0,2130180125.0,211387590.0,225707272.0,14319682.0,31732308.0,4149317.0,--,66051658.0,-84077919.0,1023679.0,38882676.0,107762.0,1061919081.0,28417696.0,584628373.0,--,31776043.0,--,--,725028448.0,44183620.0,617930.0,--,--,--,768594138.0,111519443.0,--,--,--,657074695.0,10326152.0,646748543.0,110497472.0,767572167.0,10326152.0,757246015.0,--,0.22,0.22,20190617
20171231,6898642396.0,5938107566.0,13509379871.0,7571272305.0,883411092.0,937204097.0,53793005.0,161608773.0,51625371.0,--,-284386572.0,129172004.0,30984278.0,32756931.0,6988324.0,4172145370.0,67646123.0,2605288516.0,--,19122426.0,--,--,2726497026.0,12250119.0,19596260.0,--,--,--,2719150885.0,568962801.0,--,--,--,2150188084.0,40387798.0,2109800286.0,-443757135.0,1706430949.0,--,1706430949.0,--,0.7,0.7,20190617
20170630,3696548000.0,3088212000.0,6625042000.0,3536830000.0,546975000.0,571474000.0,24499000.0,13336000.0,19471000.0,--,-152010000.0,179723000.0,1125000.0,19186000.0,--,2333491000.0,51001000.0,1184964000.0,--,13979000.0,--,--,1363057000.0,3031000.0,4025000.0,855000.0,--,--,1362063000.0,269222000.0,--,--,--,1092841000.0,19404000.0,1073437000.0,-260675000.0,832166000.0,--,832166000.0,--,0.36,0.36,20180110
20161231,7007277721.0,5898119654.0,11589560443.0,5691440789.0,1028457782.0,1075039992.0,46582210.0,19063970.0,29231567.0,--,37123176.0,-57035896.0,--,84266306.0,-2717271.0,4609518136.0,221235650.0,2440914307.0,--,75580734.0,--,--,2397759585.0,77027006.0,6514244.0,--,--,--,2468272347.0,480839071.0,--,--,--,1987433276.0,37899766.0,1949533510.0,-364693425.0,1622739851.0,--,1622739851.0,--,0.65,0.65,20190617
20160630,3718758000.0,3068603000.0,5991326000.0,2922723000.0,548237000.0,567551000.0,19314000.0,48114000.0,13553000.0,--,-13444000.0,5528000.0,--,61720000.0,--,2401438000.0,167720000.0,1105731000.0,--,55853000.0,--,--,1317320000.0,10958000.0,1779000.0,1146000.0,--,-1000.0,1326498000.0,254206000.0,--,--,--,1072292000.0,18247000.0,1054045000.0,-93070000.0,979222000.0,--,979222000.0,--,0.35,0.35,20161202
20151231,6918171268.0,5922865597.0,11946643584.0,6023777987.0,738369936.0,773091637.0,34721701.0,158058279.0,-4750316.0,--,14904272.0,20081821.0,--,63891363.0,--,4525054354.0,401491737.0,2165198859.0,--,62773072.0,--,--,2393116914.0,22111819.0,8932302.0,4918721.0,--,-1000.0,2406296431.0,565370316.0,--,--,--,1840926115.0,25913370.0,1815012745.0,334740970.0,2175667085.0,--,2175667085.0,--,0.61,0.61,20180110
