报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,14796952857.52,13180735363.18,5763662996.19,3635901151.79,--,8904776525.07,35259455580.16,29173254665.62,1817698308.12,3320387526.51,948115079.91,--,--,31611829.93,1371773131.03,--,468323619.27,--,--,422865539.02,--,--,--,2659289722.67,596637847.41,57041371.5,136858765.73,--,3829390.1,363302222.84,21229317.28,567209422.86,--,--,71640231432.43,--,--,--,3978699297.05,200036861.11,2622138624.61,30789050.17,14022049581.94,16787159291.36,--,609089862.0,--,175459634.59,384636724.54,--,19190473.35,--,--,--,12273408460.15,203799147.55,--,107946456.98,--,--,51624268764.47,--,4697662481.0,417474779.37,--,--,7978232473.1,--,-69638911.03,800448402.87,4206055761.99,1892349538.87,--,--,--,--,19922584526.17,93378141.79,20015962667.96,--,--,71640231432.43,20221028
20220630,--,17740086083.85,16499402586.43,6421018877.29,4035891332.61,--,8676371889.26,34479929479.32,28138163208.95,1772464749.42,3534915861.42,1034385659.53,--,--,5704036.75,1758080099.05,--,299398381.63,--,--,434773111.26,--,--,--,2480480092.31,604573935.47,18612697.25,137600954.32,--,3829390.1,340437753.33,21525626.21,602240503.02,--,--,74246116127.05,--,--,--,3436532507.05,--,2523294496.56,2968484.63,14345784765.93,20535121390.82,--,578891369.85,--,239091435.83,327092918.66,--,20212001.48,--,--,--,11741439710.24,226635379.53,--,214396176.37,--,--,54404831899.97,--,4697661176.0,417475972.36,--,--,7978225235.37,--,-27889524.63,800448402.87,3974701625.2,1890843617.1,--,--,--,--,19731466504.27,109817722.81,19841284227.08,--,--,74246116127.05,20220826
20220331,--,15481326868.79,13525320454.05,6097889047.81,3992262923.3,--,9530671255.73,36990179448.73,30904662121.49,2701468559.13,3344500023.93,39548744.18,--,--,11665838.18,2476912871.64,--,337362975.84,--,--,378614572.22,--,--,--,2360153932.44,614059550.86,20651457.38,128596354.82,--,3829390.1,334473864.71,21821935.12,569355116.98,--,--,75588367944.1,--,--,--,4228526441.74,300140000.0,4553230456.6,9342088.17,16486315498.0,17517486824.87,--,580232687.17,--,119038854.29,354470430.07,--,18560186.14,--,--,--,11180856641.4,201895399.21,--,102627832.38,--,--,55878058543.44,--,4697660696.0,417476419.73,--,--,7978222537.93,--,-41820781.62,800448402.87,3830944945.02,1889084924.25,--,--,--,--,19572017144.18,138292256.48,19710309400.66,--,--,75588367944.1,20220430
20211231,--,16138636386.45,13588699337.91,5676927639.21,3621813972.92,--,10261066824.18,34474647797.69,23376855542.16,3390564534.78,7660758354.71,46469366.04,--,--,2983811.77,2399476286.31,--,279757908.78,--,--,193168777.42,--,--,--,2248644969.02,620463625.59,21421928.46,126333611.94,--,3829390.1,389059506.53,22118244.05,538667212.79,--,--,73640586182.15,--,--,--,3365143256.7,--,4597043670.05,10886876.73,15608054838.64,17210376768.33,--,827767283.24,--,384828945.48,210631404.22,--,14479867.7,--,--,--,11161660234.01,272365958.24,--,97368687.35,--,--,53996248818.63,--,4697658932.0,417478060.09,--,--,7978212752.69,--,-31426304.44,800448402.87,3728961201.59,1887450134.5,--,--,--,--,19478783179.3,165554184.22,19644337363.52,--,--,73640586182.15,20220331
20210930,--,15120310345.02,13085030406.14,5851775434.89,4159603896.49,--,10277346726.26,33148610822.3,22111982246.25,3327206141.9,7653127164.78,56295269.37,--,--,20341065.84,2727896296.22,--,503910005.32,--,--,112711352.44,--,--,--,1987383574.82,617594652.57,24337459.64,105863085.07,--,3829390.1,342574539.61,22414552.96,429437585.22,--,--,71523941171.63,--,--,--,1844104593.7,--,3875192798.63,4684913.25,14596663249.42,17198987808.94,30000000.0,594140947.08,--,254321417.16,131781586.27,--,32057687.22,--,--,--,12697964288.85,254219272.89,--,91267292.47,--,--,51822409181.1,--,4697658129.0,417478805.71,--,--,7978208527.22,--,-22622345.85,668788583.98,3669010211.73,1623222548.15,--,--,--,--,19031744459.94,669787530.59,19701531990.53,--,--,71523941171.63,20211028
20210630,--,15336070958.04,12612318587.97,5145781743.67,3730474243.66,--,9742808216.66,28128642958.42,22791959061.11,2815879378.4,2470547861.53,50256657.38,--,--,20515535.77,3403153099.57,--,320221333.39,--,--,80066236.17,--,--,--,1983007372.34,601958584.24,24301479.03,93724263.69,--,3829390.1,366153185.58,23712740.99,460393639.92,--,--,65965262232.22,--,--,--,1412679653.92,--,3557223866.96,48047626.17,10725628795.29,16365708620.18,--,619292906.33,--,237414126.17,206962209.28,--,23969434.74,--,--,--,12733694075.32,277859282.12,--,191238274.2,--,--,46617801353.05,--,4697654758.0,417481937.32,--,--,7978190640.83,--,-34941655.94,668788583.98,3315001634.04,1623214362.31,--,--,--,--,18665390260.54,682070618.63,19347460879.17,--,--,65965262232.22,20210827
20210331,--,13376368509.4,11584717019.81,4992377511.74,3752955457.18,--,9065506793.34,23967008708.28,18335487522.59,1853954272.55,3725391513.52,52175399.62,--,--,111311511.06,3931529641.02,--,320157174.41,--,--,79222049.33,--,--,--,1884629098.55,611144270.31,28565283.41,92197239.73,--,3829390.1,356108357.65,19428527.88,478382791.18,--,--,59560201461.45,--,--,--,1496253085.25,100014088.89,4378524395.2,45474175.62,9083280446.6,15372692066.83,--,612360245.63,--,182510406.36,138034970.15,--,24004158.27,--,--,--,12646102840.6,206579769.0,--,79896697.37,--,--,44597566005.97,--,3621046771.0,417488647.92,--,--,5111352621.78,--,-35438764.42,668788583.98,3315779248.56,1620634803.62,--,--,--,--,14719651912.44,242983543.04,14962635455.48,--,--,59560201461.45,20210430
20201231,--,13461737859.34,11420428665.08,4765230857.8,3836459959.33,--,8535842726.75,23267683028.16,18894088786.53,919723136.33,3400650223.3,53220882.0,--,--,110416343.94,4518174150.36,--,351752103.33,--,--,57644537.29,--,--,--,1891336627.9,617096140.69,24068893.18,94922441.6,--,3829390.1,376999983.7,19689788.89,516991008.5,--,--,58613415881.53,--,--,--,2526522897.34,100003833.33,4096949785.6,46678193.33,9626626290.97,15181205935.48,--,834462020.39,--,394696108.08,81118157.61,--,22071094.02,--,--,--,10534630421.2,209632846.26,--,76053091.34,--,--,43730650674.95,--,3621044701.0,417491332.15,--,--,5111336271.82,--,-32676284.24,668788583.98,3138737503.2,1620107529.76,--,--,--,--,14544829637.67,337935568.91,14882765206.58,--,--,58613415881.53,20210331
20200930,--,11451913237.46,9891376663.13,5085150104.08,4080602752.98,--,8307611827.26,24594076049.18,19900089816.33,911951184.49,3713329816.47,68705231.89,--,--,112200674.79,5503411614.38,--,592067989.23,--,--,40891921.61,--,--,--,1645610079.14,592146441.36,32835198.44,67450571.6,--,3829390.1,356237543.68,19951049.89,466610090.05,--,--,58871993782.25,--,--,--,1953017808.87,--,5112976274.89,58423611.43,12650459145.01,13971391195.2,--,762119041.53,--,291868240.18,72678829.66,--,22573105.13,--,--,--,9009718253.72,222354947.34,--,71053602.81,--,--,44198634055.77,--,3621038332.0,417498937.49,--,--,5110796709.73,--,-25037423.81,546698173.7,3237006302.48,1381209523.82,--,--,--,--,14289210555.41,384149171.07,14673359726.48,--,--,58871993782.25,20201029
20200630,--,13726447537.77,11184881254.02,4764771901.28,3919327816.22,--,7121062825.46,25271347396.35,19602711353.03,909829959.64,4679981057.46,78825026.22,--,--,65018278.0,5729222688.44,--,293218274.74,--,--,36376476.61,--,--,--,1496497301.56,596141694.1,30305068.67,64627054.6,--,3829390.1,341834063.29,20212310.89,118354261.9,--,--,59679266523.76,--,--,--,1128251183.95,250016666.67,6096013745.63,889176.07,13262242831.63,15054626380.26,--,675306381.23,--,252937104.03,379713492.68,--,19001280.15,--,--,--,7531553767.77,257282950.71,--,428227096.82,--,--,45336062057.6,--,3621000000.0,417549192.52,--,--,5110494105.58,--,11955387.18,546698173.7,2875152570.59,1379877741.68,--,--,--,--,13962727171.25,380477294.91,14343204466.16,--,--,59679266523.76,20200828
