报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,974112720.98,--,303160876.81,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1277310009.19,713305987.83,134022462.23,242880987.87,35350656.86,0.0,--,--,--,--,--,--,--,1125560094.79,--,151749914.4,--,71343781.07,67022.09,3400.0,--,--,--,--,119381767.16,92634675.76,65000000.0,--,0.0,--,--,157634675.76,--,-38252908.6,--,--,--,392589911.33,0.0,--,--,--,392589911.33,586500000.0,15639247.2,--,29918312.64,--,--,632057559.84,--,-239467648.51,8039.88,--,--,-125962602.83,0.0,-125962602.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,741097714.4,--,152953565.98,0.0,--,--,--,--,--,--,--,--,--,--,--,--,894051280.38,683789941.77,144929203.55,-136283817.35,88033396.64,0.0,--,--,--,--,--,--,--,780468724.61,--,113582555.77,--,1608890.08,10811.71,0.0,--,--,--,--,1619701.79,110725629.87,-1000000.0,--,--,--,--,131354708.63,--,-129735006.84,--,--,--,968143521.11,-212285324.84,--,--,--,755858196.27,846170000.0,22682827.05,--,-54983253.71,--,--,813869573.34,--,-58011377.07,8056.44,--,--,-74155771.7,0.0,-74155771.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220819
20220331,--,808088556.5,--,160367095.1,0.0,--,--,--,--,--,--,--,--,--,--,--,--,968455651.6,1026651850.02,223326229.97,53417303.39,80189415.03,0.0,--,--,--,--,--,--,--,1383584798.41,--,-415129146.81,--,454460000.0,95737.84,22500.0,--,--,--,--,454578237.84,239952972.6,455460000.0,--,--,--,--,695412972.6,--,-240834734.76,--,--,--,518166972.2,212435560.05,--,--,--,730602532.25,170000000.0,17960927.6,--,103092038.96,--,--,291052966.56,--,439549565.69,-1107.45,--,--,-216415423.33,650837918.33,434422495.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,1330489562.67,--,327598618.14,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1670391920.1,1038656938.17,151421881.29,109879065.58,300033788.78,0.0,--,--,--,--,--,--,--,1599991673.82,--,70400246.28,--,1256333412.48,--,2117421.14,--,--,--,--,1256987271.61,159917501.72,1267030000.0,--,--,--,--,1426947501.72,--,-169960230.11,--,--,--,1546841973.68,-916258919.89,--,--,--,630583053.79,390826445.59,-3531146.44,--,-77761773.45,--,--,309533525.7,--,321049528.09,-4093.1,--,--,221485451.16,0.0,221485451.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20210930,--,687250090.19,--,162452409.33,0.0,--,--,--,--,--,--,--,--,--,--,--,--,849702499.52,939732538.08,184702537.12,67607987.42,75777333.35,0.0,--,--,--,--,--,--,--,1267820395.97,--,-418117896.45,--,1050990000.0,606017.19,98936.04,--,--,--,--,1051694953.23,274805218.49,1038470000.0,--,--,--,--,1313275218.49,--,-261580265.26,--,--,--,551092500.0,672405663.89,--,--,--,1223498163.89,268597100.0,110849214.31,--,142466524.43,--,--,521912838.74,--,701585325.15,523.72,--,--,21887687.16,0.0,21887687.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,1507622618.53,--,128309260.29,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1635931878.82,760909308.9,170337953.13,68505016.7,302205753.83,0.0,--,--,--,--,--,--,--,1301958032.56,--,333973846.26,--,206420180.0,137840.57,--,--,--,--,--,207027966.74,324128794.01,208020000.0,--,--,--,--,532148794.01,--,-325120827.27,--,--,--,120925388.9,281793721.98,--,--,--,402719110.88,153284229.0,32687151.97,--,77160543.09,--,--,263131924.06,--,139587186.82,-231.85,--,--,148439973.96,0.0,148439973.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210818
20210331,--,569553006.09,--,94486608.98,0.0,--,--,--,--,--,--,--,--,--,--,--,--,664039615.07,563829121.85,208371450.64,85513563.46,818353655.55,0.0,--,--,--,--,--,--,--,1676067791.5,--,-1012028176.43,--,1298740000.0,719704.25,--,--,--,--,--,1299459704.25,323496958.11,1333660000.0,--,--,--,--,1657156958.11,--,-357697253.86,--,--,--,688014611.1,88304858.69,--,--,--,776319469.79,279010000.0,7985139.19,--,109919092.56,--,--,396914231.75,--,379405238.04,-295.52,--,--,-990320487.77,1249345293.82,259024806.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,993252970.41,3875161.4,431441718.75,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1428569850.56,419737617.83,105217024.84,58233597.47,132582805.12,0.0,--,--,--,--,--,--,--,715771045.26,--,712798805.3,--,1445127364.5,--,127245.07,--,304800.0,--,--,1439627102.69,104863609.6,1425510000.0,--,--,--,--,1597703609.6,--,-158076506.91,--,--,--,58155500.0,242000.0,--,--,--,454642763.95,50000000.0,7665629.19,--,133101223.44,--,--,190766852.63,--,263875911.32,-1216.84,--,--,818596992.87,0.0,818596992.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20200930,--,729674468.37,0.0,15605452.4,0.0,--,--,--,--,--,--,--,--,--,--,--,--,745279920.77,458001759.5,106371918.44,120545071.92,306415285.45,0.0,--,--,--,--,--,--,--,991334035.31,--,-246054114.54,--,1812440000.0,1506073.52,0.0,--,--,--,--,1845485973.52,56483221.15,1724890000.0,--,--,--,--,1781373221.15,--,64112752.37,--,--,--,144687250.0,--,--,--,--,147221250.0,25000000.0,41553134.72,--,11448868.07,--,--,78002002.79,--,69219247.21,-1090.98,--,--,-112723205.94,0.0,-112723205.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201028
20200630,--,693853027.56,--,86830791.32,0.0,--,--,--,--,--,--,--,--,--,--,--,--,784144659.64,297085698.28,81305359.96,54486638.88,94489209.66,0.0,--,--,--,--,--,--,--,527366906.78,--,256777752.86,--,1512101398.36,3516640.88,--,--,--,--,--,1515652539.24,49346201.44,1429100000.0,--,--,--,--,1478446201.44,--,37206337.8,--,--,--,168000000.0,--,--,--,--,168000000.0,58000000.0,6342792.79,--,11596049.91,--,--,75938842.7,--,92061157.3,--,--,--,386045733.47,0.0,386045733.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200826
20200331,--,255857040.47,--,40625798.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,296482839.19,341483590.94,117204249.87,44260264.42,264017455.34,0.0,--,--,--,--,--,--,--,766965560.57,--,-470482721.38,--,765055267.93,909592.48,--,--,--,--,--,765964860.41,30771043.1,905310000.0,--,--,--,--,936081043.1,--,-170116182.69,--,--,--,250000000.0,--,--,--,--,250000000.0,69000000.0,4867797.52,--,11672611.76,--,--,85540409.28,--,164459590.72,--,--,--,-476139313.35,633565086.77,157425773.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200430
20191231,--,783307476.2,3867600.68,58485593.78,0.0,--,--,--,--,--,--,--,--,--,--,--,--,845660670.66,339782106.71,60753718.71,19552091.32,118757028.68,0.0,--,--,--,--,--,--,--,538844945.42,--,306815725.24,--,1396132313.64,-7161425.09,-11284.33,--,--,--,--,1395269604.22,116275360.71,1379461273.0,--,--,--,--,1495736633.71,--,-100467029.49,--,--,--,0.0,--,--,--,--,0.0,30000000.0,4303314.83,--,11825735.46,--,--,46129050.29,--,-46129050.29,-5105.2,--,--,160214540.26,0.0,160214540.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200418
