报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,-201375105.55,100054218.87,53031982.49,30346497.32,10144106.81,29728158.39,23029850.15,--,--,-479791578.74,395210.49,6225911.99,119266555.75,-283432.45,309339112.67,309339112.67,4032084.92,189215484.41,--,114788045.14,--,--,-510714218.22,22931000.14,295799.43,--,--,--,-488079017.51,-175222708.78,--,--,--,-312856308.73,-11795433.56,-301060875.17,29652722.96,-283203585.77,-11795433.56,-271408152.21,--,-0.06,-0.06,20221029
20220630,1562220122.58,93549989.1,53286132.15,19518867.93,12610210.14,1969687.25,196643482.07,--,--,1236590824.94,364966.86,8742156.42,24345458.14,13557.8,196271607.49,196271607.49,2075553.7,210052889.11,--,18077895.4,--,--,1365948515.09,--,1008449.2,--,--,--,1370541944.33,314697115.75,--,--,--,1055844828.58,11068317.57,1044776511.01,13588734.67,1069433563.25,11068317.57,1058365245.68,--,0.22,0.22,20220831
20220331,-673495950.57,78752963.7,55274830.01,2003773.57,13929293.45,3842197.6,292318234.59,--,--,-1203222377.95,-29555.87,3086666.51,151675793.99,80126.86,332903547.71,332903547.71,3076493.63,200652659.44,--,140091634.71,--,--,-1006399498.28,--,-2024.45,--,--,--,-1006397473.83,-279033306.31,--,--,--,-727364167.52,-8960243.07,-718403924.45,-15021623.14,-742385790.66,-8960243.07,-733425547.59,--,-0.15,-0.15,20220430
20211231,1247332718.81,123099800.99,67834200.06,26691488.96,20013369.57,22889323.75,538960953.59,--,--,76749563.18,-111960.04,437334.85,485293990.95,13711.54,654580958.07,654580958.07,2567105.92,165364309.24,--,466132730.96,--,--,592751760.74,3358735.8,6639369.56,--,--,--,589471126.98,52974040.75,--,--,--,536497086.23,15390199.98,521106886.25,3552052.29,540049138.52,15390199.98,524658938.54,--,0.09,0.09,20220331
20210930,1302309887.56,150075436.39,81815410.95,34156462.28,27725020.38,44818311.59,206588804.32,--,--,199984223.04,24441.66,14187.06,701015154.84,-210671.34,891256647.12,891256647.12,5374197.06,224929853.99,--,696037227.59,--,--,411053240.44,6815.41,739.98,--,--,--,411059315.87,100115773.76,--,--,--,310943542.11,2617005.46,308326536.65,-14447.58,310929094.53,2617005.46,308312089.07,--,0.09,0.09,20211029
20210630,2526359131.11,121027506.15,58397595.2,20361011.19,32675848.15,-15326812.03,978784344.36,--,--,-203713427.91,-113127.85,150605.4,1645607502.49,-57459.5,1863033513.0,1863033513.0,13057646.13,274369777.05,--,1633921470.52,--,--,663325618.11,22857300.01,4997742.35,--,--,--,681185175.77,170519706.18,--,--,--,510665469.59,-2174793.97,512840263.56,825792.78,511491262.37,-2174793.97,513666056.34,--,0.12,0.12,20210827
20210331,1657756468.78,107184320.26,55702133.15,10999528.3,34158504.97,-31318842.47,615396189.85,--,--,-137269177.0,46469.89,1828356.31,1101891507.3,-2355.36,1344010203.61,1344010203.61,7230280.47,208588670.27,--,1094190593.49,--,--,313746265.17,471.99,33000.0,--,--,--,313713737.16,72730035.27,--,--,--,240983701.89,7027925.24,233955776.65,762808.79,241746510.68,7027925.24,234718585.44,--,0.06,0.06,20210429
20201231,2213898438.89,179465299.96,65706885.01,88941313.38,31040455.22,-51247132.94,740841714.15,4306857.68,--,-8683983.7,-291062.06,-822630.39,1354643641.13,-7407.26,1592202399.36,1592202399.36,7853765.42,138125973.76,--,1315763819.85,--,--,621696039.53,3619896.52,1390212.8,--,--,--,623925723.25,116432792.73,--,--,--,507492930.52,18720837.14,488772093.38,-260020.66,507232909.86,18720837.14,488512072.72,--,0.1,0.1,20210331
20200930,915322920.58,172160598.2,75371650.31,49219039.62,37738493.7,-60001273.24,603274006.22,48314.47,--,-307912242.42,-273385.17,3286213.58,504800766.06,-11762.65,701611423.8,701611423.8,7058451.16,175366319.41,--,507457236.71,--,--,213711496.78,16050046.11,1269855.81,--,--,--,228491687.08,70300848.53,--,--,--,158190838.55,14021660.25,144169178.3,-1809593.14,156381245.41,14021660.25,142359585.16,--,0.04,0.04,20201028
20200630,1314275566.29,102944202.51,45402942.93,11663675.47,33762360.13,-61616800.68,753513866.57,4382652.52,--,-138910663.08,-5889.66,1396632.56,657014504.03,-60285.96,927034767.44,927034767.44,7023991.66,261035142.2,--,650176798.09,--,--,387240798.85,1587567.78,6063102.57,--,--,--,382765264.06,79418274.3,--,--,--,303346989.76,7457365.91,295889623.85,-3227254.5,300119735.26,7457365.91,292662369.35,--,0.08,0.08,20200821
20200331,1141666313.09,107237733.37,59824325.94,5183018.85,33626363.34,-83064414.02,759248038.08,-7481.56,--,140636151.14,114148.05,287984.78,217207290.62,-618.93,523742211.56,523742211.56,7199653.31,274970847.85,--,221618103.71,--,--,617924101.53,2305244.86,669280.09,--,--,--,619560066.3,137035154.97,--,--,--,482524911.33,-1766222.56,484291133.89,609903.29,483134814.62,-1766222.56,484901037.18,--,0.13,0.13,20200429
20191231,776053688.68,104499091.37,46463988.06,33796649.44,27409529.84,-89522095.69,667511000.81,--,--,-14206474.51,-95513.48,1255410.18,107005756.91,-393486.91,360449925.24,360449925.24,5457286.21,215191985.15,--,105109763.96,--,--,415603763.44,104858.42,739546.79,--,--,--,414969075.07,105267501.53,--,--,--,309701573.54,1881800.89,307819772.65,-558903.52,309142670.02,1881800.89,307260869.13,--,0.08,0.08,20200330
20190930,536792881.72,79366299.01,37322821.06,7724024.53,21153580.43,-80837304.3,331795809.32,--,--,203909396.13,200097.58,871704.5,1513796.79,-26917.31,219591549.2,219591549.2,3177990.64,213270683.94,--,873469.62,--,--,317201332.52,7804.64,64950.97,--,--,--,317144186.19,75457671.18,--,--,--,241686515.01,4057365.77,237629149.24,-177019.64,241509495.37,4057365.77,237452129.6,--,0.07,0.07,20191030
20190630,300652985.29,94437946.44,44795380.02,18584905.66,19692546.28,-53334786.52,275021367.45,--,--,-17150380.53,143607.99,45214.85,1505974.26,-15958.65,175901788.88,175901788.88,3776846.58,161940067.47,--,875429.39,--,--,124751196.41,25463.82,770310.0,--,--,--,124006350.23,38752952.61,--,--,--,85253397.62,-1431081.05,86684478.67,-1234073.17,84019324.45,-1431081.05,85450405.5,--,0.03,0.03,20190829
20190331,452228952.11,90494651.06,55863198.46,10226415.1,21790681.8,-16178299.63,257881951.56,--,--,118542040.53,-135204.75,202706.6,1493241.21,-72134.47,183107468.88,183107468.88,2995346.71,190369403.8,--,873357.12,--,--,269121483.23,161516.85,4875.0,--,--,--,269278125.08,58429153.21,--,--,--,210848971.87,5441068.19,205407903.68,3554428.68,214403400.55,5441068.19,208962332.36,--,0.06,0.06,20200429
20181231,404578738.3,62027253.99,26506280.4,13377358.51,17113560.85,20610324.22,244693790.19,0.0,--,75806653.85,-17888.87,-42251.01,1527415.69,-26559.76,210580681.44,210580681.44,2516185.85,160116795.03,--,872443.74,--,--,193998056.86,103542.96,718958.28,--,--,--,193382641.54,43423572.72,--,--,--,149959068.82,183379.96,149775688.86,-3007898.68,146951170.14,-765710.17,147716880.31,--,0.05,0.05,20190524
20180930,377177012.29,66702228.09,28349960.4,10147169.82,21239856.35,65978679.73,96168441.83,0.0,--,107278501.3,268789.73,121866.02,1538918.45,39119587.14,171698467.55,171698467.55,1836662.38,172380879.77,--,871331.76,--,--,205478544.74,692584.66,170017.52,--,--,--,206001111.88,51457994.27,--,--,--,154543117.61,854130.97,153688986.64,490214.08,155033331.69,921573.34,154111758.35,--,0.04,0.04,20190325
20171231,269128842.01,77444983.94,40574729.03,4718679.27,25291651.06,128837117.1,57390126.28,-250944.78,--,4354575.04,-106732.85,235966.07,972806.43,0.0,167409927.24,167409927.24,1386674.13,156783006.79,--,733794.41,--,--,101718914.77,105757.78,1022148.37,--,--,--,100802524.18,31281960.73,--,--,--,69520563.45,3127152.75,66393410.7,299962.58,69820526.03,2978021.24,66842504.79,--,0.02,0.02,20190524
20160331,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,102124500.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20160406
