报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,4449756000.0,3449994000.0,9162094000.0,5712100000.0,353212000.0,472283000.0,119071000.0,536050000.0,--,--,-103153000.0,134401000.0,71921000.0,2152000.0,5180000.0,2607833000.0,71549000.0,1497368000.0,--,415000.0,--,--,1841923000.0,5066000.0,5236000.0,--,--,--,1841753000.0,-2918000.0,--,--,--,1844671000.0,44542000.0,1800129000.0,-19282000.0,1825389000.0,44542000.0,1780847000.0,--,0.65,0.65,20221026
20220630,2854758974.05,2274713077.18,6090576666.02,3815863588.84,239275890.72,311609642.41,72333751.69,326640598.46,--,--,-114518900.12,89674959.52,37662514.0,823540.19,487294.1,1550506069.65,38059729.4,949119920.06,--,295210.07,--,--,1304252904.4,2240203.28,4043086.7,--,--,--,1302450020.98,40728122.17,--,--,--,1261721898.81,29435998.19,1232285900.62,-60568608.84,1201153289.97,29435998.19,1171717291.78,--,0.44,0.44,20220827
20220331,1367115000.0,1118911000.0,3036757000.0,1917846000.0,114976000.0,141912000.0,26936000.0,133375000.0,--,--,-46612000.0,28938000.0,14723000.0,691000.0,2114000.0,676914000.0,14899000.0,467389000.0,--,176000.0,--,--,690201000.0,606000.0,1169000.0,--,--,--,689638000.0,46712000.0,--,--,--,642926000.0,15819000.0,627107000.0,-52668000.0,590259000.0,15819000.0,574440000.0,--,0.21,0.21,20220428
20211231,5315526697.17,4430301193.93,11378060067.09,6947758873.16,375837919.01,566197021.78,190359102.77,584796448.18,--,--,2322121.04,-151982822.67,74123234.77,3472828.35,-3344225.44,2947031170.23,59410447.79,1836465100.95,--,614802.84,--,--,2368495526.94,11589329.9,18226383.94,--,--,--,2361858472.9,148944944.21,--,--,--,2212913528.69,44315610.8,2168597917.89,247646257.76,2460559786.45,44315610.8,2416244175.65,--,0.8,0.8,20220330
20210930,3855748000.0,3211797000.0,8315165000.0,5103368000.0,303643000.0,443483000.0,139840000.0,301502000.0,--,--,65289000.0,-80983000.0,51040000.0,3993000.0,-533000.0,2201884000.0,41278000.0,1317378000.0,--,432000.0,--,--,1653864000.0,7314000.0,12169000.0,--,--,1000.0,1649010000.0,110392000.0,--,--,--,1538618000.0,25918000.0,1512700000.0,157414000.0,1696032000.0,25918000.0,1670114000.0,--,0.57,0.57,20211026
20210630,2415742120.95,2111674625.76,5427541890.08,3315867264.32,186827678.29,286977151.54,100149473.25,138321597.31,--,--,9798046.68,-60954561.3,28587704.91,1876973.51,-389944.21,1259524050.78,27541901.01,768711328.6,--,234097.44,--,--,1156218070.17,5723315.68,1869369.45,--,--,--,1160072016.4,73439922.39,--,--,--,1086632094.01,16127436.58,1070504657.43,45363458.99,1131995553.0,16127436.58,1115868116.42,--,0.41,0.41,20210828
20210331,1156464000.0,1012515000.0,2635650000.0,1623135000.0,94535000.0,121867000.0,27332000.0,23157000.0,--,--,22451000.0,-12628000.0,15187000.0,1520000.0,-273000.0,579046000.0,11231000.0,374485000.0,--,225000.0,--,--,577418000.0,4600000.0,1515000.0,--,--,--,580503000.0,38155000.0,--,--,--,542348000.0,4143000.0,538206000.0,-57243000.0,485106000.0,4143000.0,480963000.0,--,0.2,0.2,20210427
20201231,5555612970.76,4611947087.47,10775504797.96,6163557710.49,327404765.62,477420813.76,150016048.14,875192333.33,--,--,-230828701.25,-101639225.78,30128153.74,9993832.95,33414724.68,3716174271.97,72139817.8,1589673000.38,--,1663890.19,--,--,1839438698.79,8722929.75,12873657.5,--,--,--,1835287971.04,-20713789.66,--,--,--,1856001760.7,33434682.19,1822567078.51,-255292172.47,1600709588.23,33434682.19,1567274906.04,--,0.75,0.75,20210427
20200930,3738569000.0,2890021000.0,7426586000.0,4536565000.0,237524000.0,345665000.0,108141000.0,896851000.0,--,--,-251690000.0,-44406000.0,3109000.0,7633000.0,-475000.0,2527778000.0,43641000.0,1095427000.0,--,1323000.0,--,-1000.0,1210790000.0,8105000.0,7688000.0,--,--,1000.0,1211208000.0,-69414000.0,--,--,--,1280622000.0,26422000.0,1254200000.0,-446690000.0,833932000.0,26422000.0,807510000.0,--,0.53,0.53,20201026
20200630,2710928317.25,1867858656.56,4878179167.94,3010320511.38,156768683.19,219061486.12,62292802.93,880446366.07,--,--,-139213400.52,-60964276.65,1015793.63,5421949.83,-405454.86,1787279289.91,30012278.72,687123842.85,--,835166.46,--,--,923649027.34,3381052.3,1334508.74,--,--,--,925695570.9,-41998226.2,--,--,--,967693797.1,17031125.92,950662671.18,-83729344.22,883964452.88,17031125.92,866933326.96,--,0.4,0.4,20200908
