报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,154564000000.0,119000000000.0,226043000000.0,107043000000.0,15883000000.0,19575000000.0,3692000000.0,5094000000.0,488000000.0,--,-2733000000.0,2140000000.0,--,15180000000.0,--,86086000000.0,1473000000.0,42247000000.0,44000000.0,12382000000.0,--,--,68478000000.0,249000000.0,103000000.0,--,--,--,68624000000.0,11910000000.0,--,--,--,56714000000.0,3557000000.0,53157000000.0,19765000000.0,76479000000.0,9445000000.0,67034000000.0,--,0.19,0.19,20221029
20220630,152136000000.0,114060000000.0,212816000000.0,98756000000.0,17167000000.0,20636000000.0,3469000000.0,5088000000.0,70000000.0,--,-229000000.0,1794000000.0,--,14256000000.0,--,74417000000.0,1571000000.0,38964000000.0,5519000000.0,10795000000.0,--,--,77719000000.0,394000000.0,110000000.0,--,--,--,78003000000.0,14241000000.0,--,--,--,63762000000.0,1589000000.0,62173000000.0,11617000000.0,75379000000.0,6792000000.0,68587000000.0,--,0.18,0.18,20220831
20220331,161118000000.0,109933000000.0,206195000000.0,96262000000.0,25978000000.0,29281000000.0,3303000000.0,6170000000.0,110000000.0,--,-1975000000.0,1976000000.0,--,19036000000.0,--,87121000000.0,1632000000.0,39610000000.0,3000000.0,16156000000.0,--,--,73997000000.0,143000000.0,74000000.0,--,--,--,74066000000.0,13525000000.0,--,--,--,60541000000.0,2790000000.0,57751000000.0,-13892000000.0,46649000000.0,463000000.0,46186000000.0,--,0.19,0.19,20220430
20211231,149485000000.0,109127000000.0,202698000000.0,93571000000.0,17555000000.0,21197000000.0,3642000000.0,3994000000.0,332000000.0,--,2243000000.0,3053000000.0,--,13513000000.0,--,84990000000.0,1308000000.0,53002000000.0,477000000.0,11352000000.0,--,--,64495000000.0,667000000.0,507000000.0,--,--,--,64655000000.0,9674000000.0,--,--,--,54981000000.0,1945000000.0,53036000000.0,-7244000000.0,47737000000.0,-208000000.0,47945000000.0,--,0.17,0.17,20220330
20210930,153086000000.0,107242000000.0,199856000000.0,92614000000.0,17058000000.0,20344000000.0,3286000000.0,6407000000.0,397000000.0,--,6736000000.0,1508000000.0,--,14135000000.0,--,89393000000.0,1416000000.0,44692000000.0,6000000.0,11338000000.0,--,--,63693000000.0,353000000.0,383000000.0,--,--,--,63663000000.0,9852000000.0,--,--,--,53811000000.0,3101000000.0,50710000000.0,4912000000.0,58723000000.0,3409000000.0,55314000000.0,--,0.17,0.17,20211030
20210630,145133000000.0,104614000000.0,196191000000.0,91577000000.0,18938000000.0,22039000000.0,3101000000.0,7693000000.0,463000000.0,--,1557000000.0,-372000000.0,--,12703000000.0,--,69021000000.0,1463000000.0,35981000000.0,576000000.0,10993000000.0,--,--,76112000000.0,319000000.0,187000000.0,--,--,--,76244000000.0,15006000000.0,--,--,--,61238000000.0,2414000000.0,58824000000.0,-877000000.0,60361000000.0,936000000.0,59425000000.0,--,0.18,0.18,20210831
20210331,157855000000.0,104159000000.0,190743000000.0,86584000000.0,27875000000.0,30873000000.0,2998000000.0,5741000000.0,286000000.0,--,2181000000.0,-221000000.0,--,18120000000.0,--,86024000000.0,1528000000.0,36927000000.0,82000000.0,15208000000.0,--,--,71831000000.0,297000000.0,70000000.0,--,--,--,72058000000.0,14749000000.0,--,--,--,57309000000.0,3320000000.0,53989000000.0,-3027000000.0,54282000000.0,3351000000.0,50931000000.0,--,0.18,0.18,20210430
20201231,136575000000.0,105800000000.0,188560000000.0,82760000000.0,16061000000.0,19729000000.0,3668000000.0,5609000000.0,-292000000.0,--,-276000000.0,-1234000000.0,--,10615000000.0,--,78946000000.0,1201000000.0,44814000000.0,577000000.0,10818000000.0,--,--,57629000000.0,478000000.0,508000000.0,--,--,--,57599000000.0,8489000000.0,--,--,--,49110000000.0,1951000000.0,47159000000.0,-9170000000.0,39940000000.0,-2037000000.0,41977000000.0,--,0.15,0.15,20210331
20200930,143246000000.0,104705000000.0,187062000000.0,82357000000.0,17637000000.0,20925000000.0,3288000000.0,4931000000.0,387000000.0,--,136000000.0,611000000.0,--,15226000000.0,--,84336000000.0,1384000000.0,39459000000.0,-20000000.0,13074000000.0,--,--,58910000000.0,460000000.0,207000000.0,--,--,--,59163000000.0,10989000000.0,--,--,--,48174000000.0,3380000000.0,44794000000.0,-25769000000.0,22405000000.0,-1857000000.0,24262000000.0,--,0.14,0.14,20201031
20200630,137604000000.0,104934000000.0,190049000000.0,85115000000.0,18220000000.0,21193000000.0,2973000000.0,-3114000000.0,193000000.0,--,5303000000.0,1052000000.0,--,11209000000.0,--,77471000000.0,1492000000.0,31471000000.0,93000000.0,10575000000.0,--,--,60133000000.0,1029000000.0,142000000.0,--,--,--,61020000000.0,9530000000.0,--,--,--,51490000000.0,3156000000.0,48334000000.0,2094000000.0,53584000000.0,4119000000.0,49465000000.0,--,0.15,0.15,20200831
20200331,148106000000.0,100479000000.0,194399000000.0,93920000000.0,23604000000.0,26793000000.0,3189000000.0,9322000000.0,-130000000.0,--,-3836000000.0,3578000000.0,--,14959000000.0,--,79654000000.0,1388000000.0,35405000000.0,-15000000.0,10310000000.0,--,--,68452000000.0,307000000.0,163000000.0,--,--,--,68596000000.0,12274000000.0,--,--,--,56322000000.0,3739000000.0,52583000000.0,9983000000.0,66305000000.0,4585000000.0,61720000000.0,--,0.17,0.17,20200430
20191231,132849000000.0,112230000000.0,204355000000.0,92125000000.0,2196000000.0,5611000000.0,3415000000.0,2494000000.0,235000000.0,--,3850000000.0,1568000000.0,--,10511000000.0,--,96658000000.0,1207000000.0,46482000000.0,142000000.0,7663000000.0,--,--,36191000000.0,539000000.0,516000000.0,--,--,--,36214000000.0,5569000000.0,--,--,--,30645000000.0,2819000000.0,27826000000.0,3194000000.0,33839000000.0,2450000000.0,31389000000.0,--,0.09,0.09,20200328
20190930,139600000000.0,96136000000.0,188288000000.0,92152000000.0,21052000000.0,25023000000.0,3971000000.0,7845000000.0,152000000.0,--,-2184000000.0,3531000000.0,--,13220000000.0,--,78323000000.0,1139000000.0,39128000000.0,13000000.0,10879000000.0,--,--,61277000000.0,721000000.0,125000000.0,--,--,--,61873000000.0,12069000000.0,--,--,--,49804000000.0,4273000000.0,45531000000.0,11285000000.0,61089000000.0,6956000000.0,54133000000.0,--,0.14,0.14,20191031
