报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,714985149.31,714985149.31,0.0,--,--,--,648265910.71,389430468.67,4516231.13,51557181.6,63356543.83,139649019.39,-243533.91,15738624.44,2789935.04,1149307.63,-6269034.82,0.0,--,--,--,--,--,--,--,58995031.86,330821.78,-20548.08,--,-3750000.0,0.0,--,--,--,117175365.05,396117.27,122196.38,--,--,--,117449285.94,10953219.75,--,--,--,106496066.19,106496066.19,--,-7969552.28,114465618.47,810651.26,107306717.45,-7969552.28,115276269.73,--,0.41,0.43,20221027
20220630,501479492.82,501479492.82,0.0,--,--,--,514473369.69,276177346.76,5087374.23,44876292.01,59174297.21,126209329.63,2948729.85,14999848.61,2137339.1,603494.0,-13727238.65,0.0,--,--,--,--,--,--,--,13178923.82,--,--,--,-3750000.0,0.0,--,--,--,-15919721.4,31061.77,-120219.64,--,--,--,-15768439.99,8413170.18,--,--,--,-24181610.17,-24181610.17,--,-24957181.5,775571.33,1649840.92,-22531769.25,-24957181.5,2425412.25,--,0.01,0.01,20220827
20220331,603862879.84,603862879.84,0.0,--,--,--,577932091.21,348224384.54,4935024.27,45682102.22,55989873.74,111362132.04,11738574.4,12797697.59,2003567.19,1783435.01,-17053967.68,0.0,--,--,--,--,--,--,--,26103226.06,--,--,--,-3750000.0,-37468.09,--,--,--,32976013.93,27201.65,5632209.11,--,--,--,27371006.47,7112683.06,--,--,--,20258323.41,20258323.41,--,-8150450.23,28408773.64,-2091347.06,18166976.35,-8150450.23,26317426.58,--,0.1,0.12,20220426
20211231,640879689.12,640879689.12,0.0,--,--,--,679930615.79,362768591.6,4279975.76,66710772.74,70409136.98,161406850.92,14355287.79,13582356.34,3544015.81,-12032733.39,4843370.84,0.0,--,--,--,--,--,--,--,18625970.42,34109732.2,26555594.12,--,-3800000.0,260531.66,--,--,--,2955945.06,202786.37,420396.16,--,--,--,2738335.27,12316207.52,--,--,--,-9577872.25,-9577872.25,--,-19448019.96,9870147.71,-540098.84,-10117971.09,-19448019.96,9330048.87,--,0.03,0.04,20220426
20210930,476480394.07,476480394.07,0.0,--,--,--,457310589.43,253706253.59,3664823.24,47332697.12,53847951.35,90801641.19,7957222.94,12268438.95,2500403.95,-658492.71,-6859103.6,0.0,--,--,--,--,--,--,--,16025351.5,2507241.9,0.0,--,-3750000.0,163003.27,--,--,--,26597805.0,94526.02,547761.71,--,--,--,26144569.31,-1938426.84,--,--,--,28082996.15,28082996.15,--,-7858919.79,35941915.94,1465683.06,29548679.21,-7858919.79,37407599.0,--,0.11,0.14,20211029
20210630,696942985.12,696942985.12,0.0,--,--,--,615826519.71,408665791.95,3650359.11,43319354.63,52897102.56,88674383.72,18619527.74,15496332.01,4355660.15,2412573.75,-10538495.71,0.0,--,--,--,--,--,--,--,32173168.8,--,--,--,--,12.07,--,--,--,80336246.48,-94905.85,2975415.31,--,--,--,77265925.32,9192776.05,--,--,--,68073149.27,68073149.27,--,-13759187.66,81832336.93,722556.88,68795706.15,-13759187.66,82554893.81,--,0.32,0.33,20210827
20210331,594650076.54,594650076.54,0.0,--,--,--,539296505.99,339853473.16,4356483.31,50718472.21,51690672.2,85575439.18,7101965.93,14650406.16,2443963.8,3304103.58,-2749979.66,0.0,--,--,--,--,--,--,--,10375394.05,--,--,--,--,-3267.74,--,--,--,66279820.78,126660.72,190660.03,--,--,--,66215821.47,12946361.86,--,--,--,53269459.61,53269459.61,--,-11374493.3,64643952.91,-442.41,53269017.2,-11374493.3,64643510.5,--,0.26,0.25,20210427
20201231,839912306.64,839912306.64,0.0,--,--,--,766451183.46,484704538.4,4098738.24,75129419.3,62457655.9,118546067.48,21514764.14,15189709.96,1592362.29,--,4553996.65,0.0,--,--,--,--,--,--,--,40638905.69,622496.51,1747686.9,--,--,178372.97,--,--,--,80312422.77,114889.63,385830.44,--,--,--,80041481.96,10910817.31,--,--,--,69130664.65,69130664.65,--,-22502208.04,91632872.69,-1975235.81,67155428.84,-22502208.04,89657636.88,--,0.38,0.37,20210427
20200930,504586305.25,504586305.25,0.0,--,--,--,413627076.46,229492008.11,3845635.25,38468673.93,42692757.77,76205095.01,22922906.39,16248562.57,2554251.29,--,3610046.67,0.0,--,--,--,--,--,--,--,17207746.42,-1199074.98,-1217204.09,--,--,-1260001.06,--,--,--,109317945.84,62160.18,80789.22,--,--,--,109299316.8,6918499.45,--,--,--,102380817.35,102380817.35,--,-939186.35,103320003.7,-1520106.65,100860710.7,-939186.35,101799897.05,--,0.42,0.41,20201029
20200630,428087688.46,428087688.46,0.0,--,--,--,376665243.15,225445304.25,2555811.95,37349140.43,33893833.43,62598908.46,14822244.63,16013419.2,2363927.7,--,-12001610.89,0.0,--,--,--,--,--,--,--,19818319.44,-10492110.56,--,--,--,17699.05,--,--,--,48764742.35,21850.0,11026.96,--,--,--,48775565.39,9670826.42,--,--,--,39104738.97,39104738.97,--,-2919684.37,42024423.34,1276785.9,40381524.87,-2919684.37,43301209.24,--,0.16,0.17,20200827
