报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,10165459000.0,2548821000.0,--,1906268000.0,50604922000.0,8629226000.0,11800583000.0,29491890000.0,683223000.0,--,--,114248000.0,3370752000.0,--,--,--,--,102651838000.0,--,--,--,1328465000.0,--,1573398000.0,140492000.0,309827000.0,--,927736000.0,--,448188000.0,--,--,176155399000.0,--,1911330000.0,2684722000.0,3202079000.0,2615213000.0,151980000.0,5160849000.0,133792483000.0,300331000.0,192630000.0,--,--,--,--,--,10440952000.0,--,356823000.0,770564000.0,--,--,161638897000.0,--,1803073000.0,152015000.0,--,--,2288222000.0,--,816485000.0,4422909000.0,1713481000.0,3195408000.0,--,--,--,14391593000.0,124909000.0,14516502000.0,--,--,176155399000.0,20221028
20220630,--,9937275000.0,2099172000.0,--,1699794000.0,49533274000.0,8754804000.0,11695233000.0,28400014000.0,683223000.0,--,--,81445000.0,1570290000.0,--,--,--,--,100480319000.0,--,--,--,1355586000.0,--,1589841000.0,152915000.0,291242000.0,--,1041503000.0,--,378521000.0,--,--,170268083000.0,--,2017532000.0,3149454000.0,2969146000.0,2337335000.0,117212000.0,4748326000.0,130198451000.0,246267000.0,226763000.0,--,--,--,--,--,9532747000.0,--,462619000.0,410686000.0,--,--,156466188000.0,--,1803071000.0,152016000.0,--,--,2288211000.0,--,514231000.0,4422909000.0,1301024000.0,3195343000.0,--,--,--,13676805000.0,125090000.0,13801895000.0,--,--,170268083000.0,20220818
20220331,--,10143835000.0,1642451000.0,--,1506396000.0,49146602000.0,8575811000.0,12786575000.0,27069650000.0,714566000.0,--,--,52557000.0,2039626000.0,--,--,--,--,94810717000.0,--,--,--,1280397000.0,--,978458000.0,675717000.0,264478000.0,--,1000358000.0,--,345218000.0,--,--,163942607000.0,--,13319000.0,3373863000.0,1892748000.0,2667100000.0,52441000.0,5607374000.0,124758492000.0,239879000.0,237096000.0,--,--,--,--,--,10486499000.0,--,443362000.0,480088000.0,--,--,150302095000.0,--,1803070000.0,152016000.0,--,--,2288208000.0,--,597357000.0,4038916000.0,1749203000.0,2888127000.0,--,--,--,13516897000.0,123615000.0,13640512000.0,--,--,163942607000.0,20220428
20211231,--,10539101000.0,1629404000.0,--,2136263000.0,44288049000.0,6041236000.0,10363649000.0,27168598000.0,714566000.0,--,--,95552000.0,3577212000.0,--,--,--,--,91696604000.0,--,--,--,1257997000.0,--,985284000.0,622593000.0,270151000.0,--,937631000.0,--,627465000.0,--,--,158724694000.0,--,27075000.0,2977918000.0,1792805000.0,0.0,88226000.0,6520600000.0,122636757000.0,357129000.0,171295000.0,--,--,--,--,--,9806823000.0,--,455147000.0,569516000.0,--,--,145456427000.0,--,1803070000.0,152017000.0,--,--,2288207000.0,--,536050000.0,4038916000.0,1440835000.0,2888127000.0,--,--,--,13147222000.0,121045000.0,13268267000.0,--,--,158724694000.0,20220428
20210930,--,10193727000.0,2598367000.0,--,978163000.0,43823108000.0,9770872000.0,10710614000.0,22655515000.0,686107000.0,--,--,78631000.0,2602234000.0,--,--,--,--,88790713000.0,--,--,--,1210035000.0,--,896657000.0,674449000.0,265214000.0,--,801746000.0,--,449302000.0,--,--,153429402000.0,--,24920000.0,2001528000.0,2001731000.0,3172423000.0,69960000.0,4299328000.0,118912221000.0,332828000.0,224994000.0,--,--,--,--,--,8323307000.0,--,249823000.0,590329000.0,--,--,140263644000.0,--,1803070000.0,152017000.0,--,--,2288207000.0,--,549758000.0,3922907000.0,1434538000.0,2888095000.0,--,--,--,13038592000.0,127166000.0,13165758000.0,--,--,153429402000.0,20211030
20210630,--,10675862000.0,1871400000.0,--,1121162000.0,43195571000.0,7009889000.0,10807696000.0,24719150000.0,658836000.0,--,--,86083000.0,5690992000.0,--,--,--,--,83563789000.0,--,--,--,1180526000.0,--,903472000.0,677897000.0,264731000.0,--,949779000.0,--,473797000.0,--,--,150731353000.0,--,18958000.0,2739089000.0,2185090000.0,462600000.0,86063000.0,4612962000.0,116026692000.0,257457000.0,259204000.0,--,--,--,--,--,10588756000.0,--,283349000.0,545890000.0,--,--,138133308000.0,--,1803070000.0,152017000.0,--,--,2288207000.0,--,331415000.0,3922907000.0,1091289000.0,2888095000.0,--,--,--,12477000000.0,121045000.0,12598045000.0,--,--,150731353000.0,20210820
20210331,--,10642977000.0,2389952000.0,--,1535754000.0,43444420000.0,6649692000.0,10242229000.0,25866392000.0,686107000.0,--,--,78194000.0,2306817000.0,--,--,--,--,78004541000.0,--,--,--,1142102000.0,--,918126000.0,683092000.0,258400000.0,--,883677000.0,--,450016000.0,--,--,142820651000.0,--,525161000.0,2879243000.0,1931392000.0,314377000.0,68155000.0,1866266000.0,113646129000.0,278460000.0,297935000.0,--,--,--,--,--,7531634000.0,--,239534000.0,683102000.0,--,--,130335977000.0,--,1803069000.0,152018000.0,--,--,2288200000.0,--,387383000.0,3584937000.0,1530212000.0,2616936000.0,--,--,--,12362755000.0,121919000.0,12484674000.0,--,--,142820651000.0,20210429
20201231,--,10310622000.0,3409814000.0,--,570924000.0,40005044000.0,5222658000.0,8114819000.0,25981462000.0,686105000.0,--,--,429464000.0,4551742000.0,--,--,--,--,75804405000.0,--,--,--,1119102000.0,--,874460000.0,708971000.0,248361000.0,--,864746000.0,--,542709000.0,--,--,139440364000.0,--,945953000.0,3116329000.0,2978995000.0,0.0,417144000.0,5192553000.0,106725338000.0,378855000.0,233093000.0,--,--,--,--,--,6441588000.0,--,254021000.0,616307000.0,--,--,127300176000.0,--,1803069000.0,152018000.0,--,--,2288200000.0,--,298957000.0,3584937000.0,1276111000.0,2616936000.0,--,--,--,12020228000.0,119960000.0,12140188000.0,--,--,139440364000.0,20210429
20200930,--,10468852000.0,1316385000.0,--,486648000.0,41138592000.0,5914894000.0,8531214000.0,26123641000.0,568843000.0,--,--,32844000.0,2070568000.0,--,--,--,--,73820767000.0,--,--,--,1091868000.0,--,867230000.0,681876000.0,233594000.0,--,942898000.0,--,568047000.0,--,--,133720169000.0,--,1551050000.0,1819597000.0,1804216000.0,260552000.0,34964000.0,5335285000.0,105051870000.0,343245000.0,303126000.0,--,--,--,--,--,4055340000.0,--,272381000.0,773928000.0,--,--,121605554000.0,--,1803069000.0,152018000.0,--,--,2288200000.0,--,346729000.0,3489023000.0,1304061000.0,2616799000.0,--,--,--,11999899000.0,114716000.0,12114615000.0,--,--,133720169000.0,20201029
20200630,--,10908644000.0,2821834000.0,--,1158335000.0,39274039000.0,6254727000.0,9038396000.0,23412073000.0,568843000.0,--,--,54002000.0,3033342000.0,--,--,--,--,71341787000.0,--,--,--,1071778000.0,--,880545000.0,653474000.0,233092000.0,--,695389000.0,--,684579000.0,--,--,132810840000.0,--,777380000.0,1722099000.0,1907953000.0,757152000.0,49982000.0,4835044000.0,103212736000.0,303178000.0,148877000.0,--,--,--,--,--,6230519000.0,--,223340000.0,833234000.0,--,--,121001494000.0,--,1803068000.0,152018000.0,--,--,2288195000.0,--,336681000.0,3489023000.0,1013577000.0,2616799000.0,--,--,--,11699361000.0,109985000.0,11809346000.0,--,--,132810840000.0,20200828
