报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,20871764928.26,15722616177.86,3703414123.93,3206041007.23,--,18675624915.9,31558369702.99,24800071059.62,--,6610502694.91,147795948.46,--,--,26433899.82,12723135950.24,--,131661528.1,--,--,1729324128.74,--,--,--,539363376.26,94913398.18,--,76251148.46,--,46384709.5,681355393.82,--,197145432.48,--,--,91386462254.2,--,203581885.53,--,11407651853.47,0.0,5026820699.63,57840.0,11340270100.26,19763471099.27,--,2729476183.6,--,475144146.06,903947338.48,--,10051185.63,--,--,--,7935462764.43,112367300.01,--,282646935.45,--,--,60522028239.17,--,3724359310.0,--,--,--,12916579183.91,--,-44793881.41,1506043551.41,9676503479.98,2993042764.25,--,--,--,--,30771734408.14,92699606.89,30864434015.03,--,--,91386462254.2,20221028
20220630,--,31633484769.66,19544689391.77,3662687745.51,3120196584.21,--,19124648857.62,27607987792.16,23294169863.95,--,4166021979.75,147795948.46,--,--,35050800.0,8776514510.1,--,135280756.71,--,--,1684724654.24,--,--,--,539711783.29,88186098.61,--,65659049.12,--,44492343.36,612946101.15,--,171651900.45,--,--,94479782829.4,--,248047590.06,--,12387196643.48,200011666.67,4345250553.12,7386673.22,9725005759.34,23459305657.47,--,2495027509.85,--,325274018.11,1938327937.61,--,8322331.81,--,--,--,7895830631.34,122105929.46,--,482642583.53,--,--,63933837262.32,--,3724359310.0,--,--,--,12916579183.91,--,-78618702.51,1506043551.41,9396832048.14,2993005843.41,--,--,--,--,30458201234.36,87744332.72,30545945567.08,--,--,94479782829.4,20220831
20220331,--,23765439793.98,17937438170.97,3799094071.51,3194444363.63,--,19338219837.75,35909392179.63,32768667467.81,16197641.89,2948151229.84,176375840.09,--,--,127593426.38,10646187437.7,--,109627550.85,--,--,1835310571.5,--,--,--,546801475.71,94102683.39,--,65847005.48,--,42794785.25,641854750.63,--,195971442.07,--,--,97396849372.23,--,219039938.33,--,12855536857.51,1354356111.12,4319515903.89,--,17573628438.95,22015895824.91,--,2204181473.97,--,613239665.53,1017393650.03,--,7689358.49,--,--,--,9991750441.43,138910751.45,--,182291826.42,--,--,72768374113.07,--,3024359310.0,--,--,--,7853333563.16,--,-73091400.45,1506043551.41,9239123577.02,2992967950.85,--,--,--,--,24542736551.99,85738707.17,24628475259.16,--,--,97396849372.23,20220429
20211231,--,19033249371.72,15154116858.93,3818472073.99,3373685099.77,--,20959254470.5,29839256756.16,26964215618.05,16329258.59,2682336039.43,176375840.09,--,--,9972670.75,11071130335.64,--,114859100.15,--,--,1725528382.15,--,--,--,544187861.85,104360405.37,--,73017522.85,--,43047997.29,543620537.41,--,162147999.62,--,--,88312834784.43,--,237141663.49,--,12474716456.76,1254533333.35,2436094287.29,43975027.62,12654327441.2,19240952784.86,--,3182167276.25,--,569265197.68,629360619.53,--,2810150.96,--,--,--,10481391715.46,182158543.41,--,153761514.9,--,--,63808422005.8,--,3024359310.0,--,--,--,7853333563.16,--,-70422850.55,1506043551.41,9114750128.65,2992932240.52,--,--,--,--,24420995943.19,83416835.44,24504412778.63,--,--,88312834784.43,20220429
20210930,--,21662166052.17,15324634208.26,4291897457.18,3831169797.57,--,19293932545.04,25088107770.72,22159068728.88,68775753.47,2664197047.59,196066240.78,--,--,4350439.55,9051299316.26,--,100534284.46,--,--,1571198900.64,--,--,--,551812609.75,94368036.81,--,64843830.51,--,43642027.36,439014451.42,--,171134108.39,--,--,82679972210.75,--,224996215.99,--,12646855151.72,1955412500.01,2049074399.99,128573799.16,9345573155.32,19868193112.4,--,2484859981.87,--,340806872.83,856507427.54,--,7494543.94,--,--,--,8409861507.02,155876417.51,--,221445160.92,--,--,58942873089.67,--,3024359310.0,--,--,--,7852125555.43,--,-56102075.96,1298126504.21,8959445031.31,2577060982.22,--,--,--,--,23655015307.21,82083813.87,23737099121.08,--,--,82679972210.75,20211029
20210630,--,18612538110.58,15121113871.24,3552637633.9,3206729226.34,--,19056117304.92,23737819295.36,21679179148.01,120112456.96,1742461449.61,196066240.78,--,--,4616234.08,10517467635.97,--,233927951.17,--,--,1528930397.11,--,--,--,566626069.36,97902004.21,--,68794547.01,--,43604372.15,451488865.66,--,156524381.85,--,--,78825062968.09,--,266355396.03,--,10860635204.44,1155358590.1,1825999188.1,194631313.44,10597193633.27,18961007240.55,109917465.47,2075947873.38,--,409757098.93,1112490955.82,--,5517539.42,--,--,--,7542102602.87,115828820.31,--,196813995.69,--,--,55621676335.14,--,3024359310.0,--,--,--,7852125555.43,--,-63173293.91,1298126504.21,8436561150.06,2577016337.67,--,--,--,--,23125015563.46,78371069.49,23203386632.95,--,--,78825062968.09,20210831
20210331,--,18878253648.68,14413601480.28,3731743342.07,3283527696.57,--,15659843859.45,20305977416.66,18612577408.41,119085724.96,1297407240.95,276907042.34,--,--,2946844.0,7270891765.43,--,92925293.43,--,--,1479714345.96,--,--,--,564868867.99,102441745.63,--,63547795.15,--,44107722.33,446588932.13,--,157596525.91,--,--,68990976956.54,--,245129652.44,--,7985296638.82,953966367.86,1989706018.79,256389178.1,5961589288.86,18169489666.77,--,1849803773.83,--,749449372.0,827591253.04,--,4994820.46,--,--,--,6655764657.69,79683225.41,--,143127188.04,--,--,46054750365.18,--,3024359310.0,--,--,--,7852125555.43,--,-2552809.53,1298126504.21,8109561903.32,2576955349.31,--,--,--,--,22858575812.74,77650778.62,22936226591.36,--,--,68990976956.54,20210429
20201231,--,15965993258.22,13180315379.63,3177017979.84,2792059159.09,--,14815372516.95,22751562438.77,18873090456.71,169918187.76,1019343647.45,2689210146.85,--,--,704900.0,8049753172.83,--,90944642.04,--,--,1415762304.98,--,--,--,572432856.47,107314744.71,--,70374584.53,--,43971702.51,421029661.56,--,148105523.04,--,--,67630340286.45,--,252520360.23,--,8020043250.21,1157635555.53,1998825621.81,83000181.94,6523824040.22,16392827620.76,--,2689797674.48,--,454177948.87,629811282.05,--,6428633.64,--,--,--,6673626986.44,108178854.11,--,99460546.65,--,--,45090158556.94,--,3024359310.0,--,--,--,7852125555.43,--,80796688.36,1298126504.21,7633075901.25,2576909949.82,--,--,--,--,22465393909.07,74787820.44,22540181729.51,--,--,67630340286.45,20210402
20200930,--,14602692521.55,10745581369.56,3986090930.86,3439478395.63,--,14386252298.69,22686689107.8,19172189073.73,170977653.63,782535628.41,2560986752.03,--,--,76970231.61,6780869894.6,--,99546086.25,--,--,1619634064.55,--,--,--,575067819.93,99396265.42,--,54415931.38,--,45396452.51,320967176.77,--,178580714.03,--,--,65512569495.95,--,660846775.61,--,6972736720.46,1456219444.43,2312405238.82,63570678.22,7022012978.77,14738029350.83,--,2294524217.56,--,463149998.9,438833444.95,--,4596489.9,--,--,--,6613045616.54,112859669.46,--,204685957.08,--,--,43357516581.53,--,3024359310.0,--,--,--,7852125555.47,--,472845.32,1118710112.75,7873907877.22,2218074521.06,--,--,--,--,22087650221.82,67402692.6,22155052914.42,--,--,65512569495.95,20201030
20200630,--,17834229044.96,13223339146.4,3160331568.13,2820994952.6,--,10842983927.95,25674736882.2,22403297419.23,172398749.85,616038930.3,2483001782.82,--,--,161248733.0,4938015120.4,--,83290483.41,--,--,1410000123.89,--,--,--,574845260.53,88578138.44,--,55833769.58,--,46730522.61,339704487.35,--,147280914.29,--,--,65357808976.74,--,223805418.52,--,5014325786.46,655879166.65,2678746824.79,--,8731074188.5,16594323742.85,128916000.0,1805059415.46,--,320745028.02,809091012.24,--,6018012.67,--,--,--,6552338219.24,136910486.41,--,155014050.46,--,--,43812247352.27,--,3024359310.0,--,--,--,7852125555.47,--,-43641716.67,1118710112.75,7310194562.7,2218071336.27,--,--,--,--,21479819160.52,65742463.95,21545561624.47,--,--,65357808976.74,20200828
