报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,743774576.99,93052821.91,--,553359072.31,111985384.58,441373687.73,85877881.38,34478523.86,26333997.11,--,--,--,--,162264960.04,--,344436785.89,--,953777.69,--,7735354.34,0.0,--,--,--,--,--,--,--,2052267751.52,--,--,--,--,--,--,--,--,--,--,--,--,8698904.08,168258564.27,168258564.27,--,195398236.89,195398236.89,--,--,--,27574180.75,--,23459884.67,156092.53,20369174.79,54075513.76,--,--,498801972.51,--,--,2551069724.03,--,140000000.0,--,--,538163018.21,335073818.34,--,56532.55,27177038.46,--,13382205.68,25773538.71,33125239.22,--,--,--,--,--,--,--,--,15031884.17,0.0,--,--,--,--,--,--,--,--,--,--,792709457.0,--,--,--,--,--,--,--,9834425.01,728013.84,5849174.17,--,--,--,16976807.64,--,--,809686264.64,--,132419000.0,--,--,--,883186961.41,32057920.0,267474.0,--,50343244.53,--,623503772.37,--,--,--,--,1657662532.31,83720927.08,1741383459.39,--,--,2551069724.03,20221028
20220630,--,719810119.07,87181518.35,0.0,518780114.29,130811554.19,387968560.1,103523960.19,29314338.15,17262548.73,0.0,0.0,17262548.73,0.0,158131995.65,--,322508466.99,0.0,953777.69,--,4154990.84,0.0,0.0,0.0,0.0,0.0,0.0,--,--,1961621829.95,--,0.0,--,--,0.0,0.0,--,0.0,--,0.0,0.0,0.0,8785007.11,171311402.06,171311402.06,--,171675722.77,171675722.77,--,0.0,0.0,27798219.32,0.0,23459884.67,417909.24,17552448.9,43053959.46,--,--,464054553.53,--,--,2425676383.48,--,80000000.0,0.0,0.0,498456805.84,313804653.39,--,182199.48,32189046.63,0.0,12861116.92,24238503.07,33367214.63,0.0,0.0,33367214.63,0.0,0.0,--,--,--,8699372.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,689994258.79,--,0.0,0.0,0.0,--,--,0.0,9869702.2,550621.0,5956171.27,0.0,--,--,16376494.47,--,--,706370753.26,--,132419000.0,0.0,0.0,0.0,879431372.24,32057920.0,0.0,0.0,50343244.53,0.0,607019896.24,--,--,--,--,1637155593.01,82150037.21,1719305630.22,--,--,2425676383.48,20220816
20220331,--,592837985.7,216986355.75,--,552844002.05,194870815.28,357973186.77,63000030.51,91581331.23,15171502.06,--,--,--,--,125552877.25,--,243854636.74,--,953777.69,--,8434485.5,0.0,--,--,--,--,--,--,--,1911216984.48,--,--,--,--,--,--,--,--,--,--,--,--,8871110.14,174452686.44,174452686.44,--,141523559.86,141523559.86,--,--,--,28015816.31,--,23459884.67,--,17146187.03,47204579.33,--,--,440673823.78,--,--,2351890808.26,--,40000000.0,--,--,431272813.59,238063823.38,--,79509.7,40328241.01,--,10518419.61,28304061.92,34688798.94,--,--,--,--,--,--,--,--,22492298.71,0.0,--,--,--,--,--,--,--,--,--,--,607684143.48,--,--,--,--,--,--,--,9166908.28,521346.61,6063168.37,--,--,--,15751423.26,--,--,623435566.74,--,132539000.0,--,--,--,877634982.56,33651520.0,--,--,50343244.53,--,613577131.14,--,--,--,--,1640442838.23,88012403.29,1728455241.52,--,--,2351890808.26,20220429
20211231,--,543586977.85,235910887.68,0.0,545045209.09,193448891.87,351596317.22,76115150.0,16222540.19,13232930.54,0.0,0.0,13232930.54,0.0,141299686.61,--,275010426.93,0.0,953777.69,--,6084799.45,0.0,0.0,0.0,0.0,0.0,0.0,--,--,1853462386.03,--,0.0,--,--,0.0,0.0,--,0.0,--,0.0,0.0,0.0,8957213.17,177927197.51,177927197.51,--,126430493.41,126430493.41,--,0.0,0.0,28120273.84,0.0,23459884.67,0.0,16150848.32,28247200.21,--,--,409293111.13,--,--,2262755497.16,--,0.0,0.0,0.0,407641802.27,173009331.3,--,235533.66,34209110.63,0.0,16965536.97,36656297.82,35606588.69,0.0,0.0,35606588.69,0.0,0.0,--,--,--,28219408.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,559534278.76,--,0.0,0.0,0.0,--,--,0.0,8843404.71,586635.24,6170165.47,0.0,--,--,15600205.42,--,--,575134484.18,--,132539000.0,0.0,0.0,0.0,873692778.39,33651520.0,0.0,0.0,50343244.53,0.0,581475813.45,--,--,--,--,1604399316.37,83221696.61,1687621012.98,--,--,2262755497.16,20220419
20210930,--,471357764.34,182318109.58,--,673089772.54,249402849.19,423686923.35,113505154.03,40212059.92,11027208.65,--,--,--,--,146873197.69,--,188377560.68,--,--,--,3527805.57,0.0,--,--,--,--,--,--,--,1830288633.0,--,--,--,--,--,--,--,--,--,--,--,--,7343739.06,182130412.28,182130412.28,--,60013739.01,60013739.01,--,--,--,28403318.26,--,23459884.67,--,13107341.98,22465921.26,--,--,336924356.52,--,--,2167212989.52,--,--,--,--,299158752.01,132566430.72,--,--,116611802.67,--,12475632.51,19852008.84,28480438.94,--,--,--,--,--,--,--,--,33147522.75,0.0,--,--,--,--,--,--,--,--,--,--,509726157.72,--,--,--,--,--,--,--,8627510.96,520172.82,6277162.57,--,--,--,15424846.35,--,--,525151004.07,--,132068000.0,--,--,--,863852784.81,27396640.0,--,--,41001812.0,--,553669941.88,--,--,--,--,1563195898.69,78866086.76,1642061985.45,--,--,2167212989.52,20211029
20210630,--,404691195.57,271875328.76,--,472249482.35,200057173.62,272192308.73,79905821.73,17262823.4,16660904.77,--,--,16660904.77,--,136007639.58,--,305218891.13,--,--,--,10043715.31,0.0,--,--,--,--,--,--,--,1713915802.6,--,--,--,--,--,--,--,--,--,--,--,--,7416279.69,185132674.17,185132674.17,0.0,43751689.18,43751689.18,0.0,--,--,28054522.02,--,23459884.67,--,14011518.91,22501969.47,--,--,324328538.11,--,--,2038244340.71,--,--,--,--,287900880.6,134442439.98,--,--,73612336.59,--,12244626.39,17240264.9,1583315.86,--,--,1583315.86,--,--,--,--,--,36058913.71,0.0,--,--,--,--,--,--,--,--,--,--,428640338.05,--,--,--,--,--,--,--,8686285.12,1146583.36,6384159.67,--,--,--,16217028.15,--,--,444857366.2,--,130005000.0,--,--,--,837228480.43,--,--,--,41001812.0,--,509856076.15,--,--,--,--,1518091368.58,75295605.93,1593386974.51,--,--,2038244340.71,20210826
20210331,--,398393928.76,350923671.23,--,418086224.64,163619346.73,254466877.91,98196841.43,24612019.62,13922455.57,--,--,--,--,150443035.41,--,221192788.85,--,--,--,3463218.53,0.0,--,--,--,--,--,--,--,1679234184.04,--,--,--,--,--,--,--,--,--,--,--,--,6973141.6,183416974.21,183416974.21,--,7894107.9,7894107.9,--,--,--,28306363.2,--,23459884.67,--,13828122.94,26169149.45,--,--,290047743.97,--,--,1969281928.01,--,--,--,--,251296897.77,132259110.9,--,--,71697456.4,--,8523438.78,18111903.21,132690.55,--,--,--,--,--,--,--,--,20902824.25,0.0,--,--,--,--,--,--,--,--,--,--,370665210.96,--,--,--,--,--,--,--,6773459.43,3874126.0,6491156.77,--,--,--,17138742.2,--,--,387803953.16,--,86670000.0,--,--,--,880563480.43,--,--,--,41001812.0,--,502729081.75,--,--,--,--,1510964374.18,70513600.67,1581477974.85,--,--,1969281928.01,20210429
20201231,--,885677855.67,0.0,0.0,406882644.75,133008805.12,273873839.63,134529576.54,24681785.88,13780616.23,0.0,0.0,13780616.23,0.0,138709055.06,--,166429818.1,0.0,953777.69,--,2530390.56,0.0,0.0,0.0,0.0,0.0,0.0,--,--,1774175520.48,--,0.0,--,--,0.0,0.0,--,0.0,--,0.0,0.0,0.0,0.0,192499553.46,192499553.46,--,1539512.0,1539512.0,--,0.0,0.0,28558204.38,0.0,23459884.67,0.0,12053343.62,15164005.84,--,--,273274503.97,--,--,2047450024.45,--,28040938.33,0.0,0.0,297840135.09,141208994.75,--,0.0,80631045.8,0.0,16866224.36,15141283.13,3124833.28,0.0,0.0,3124833.28,0.0,8118773.36,--,--,--,22292564.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,472055797.74,--,14950000.0,0.0,0.0,--,--,0.0,7158963.77,2265449.74,6598153.87,0.0,--,--,30972567.38,--,--,503028365.12,--,86670000.0,0.0,0.0,0.0,886850868.32,0.0,0.0,0.0,41001812.0,0.0,471712590.95,--,--,--,--,1486235271.27,58186388.06,1544421659.33,--,--,2047450024.45,20210326
20200930,--,63142646.09,--,--,423656486.46,167784379.66,255872106.8,98566176.75,17975394.03,19066145.96,--,--,19066145.96,--,144138969.95,--,138926220.38,--,--,--,3875056.05,0.0,--,--,--,--,--,--,--,909347095.67,--,--,--,--,--,--,--,--,--,--,--,--,--,102975857.6,102975857.6,--,73621244.46,73621244.46,--,--,--,28334099.81,--,23459884.67,--,10886334.35,11991851.0,--,--,251269271.89,--,--,1160616367.56,--,28039855.56,--,--,240959150.8,125268612.48,--,--,87527204.48,--,12505604.98,12210128.4,1363495.41,--,--,1363495.41,--,8129126.25,--,--,--,22811286.53,0.0,--,--,--,--,--,--,--,--,--,--,413545852.41,--,16445000.0,--,--,--,--,--,6223512.44,2017133.09,6705150.97,--,--,--,31390796.5,--,--,444936648.91,--,65000000.0,--,--,--,120075026.05,--,--,--,31276337.79,--,446450575.93,--,--,--,--,662801939.77,52877778.88,715679718.65,--,--,1160616367.56,20201130
20200630,--,60085758.28,--,--,414301530.65,188661102.58,225640428.07,81653444.41,19269414.91,16214874.7,--,--,16214874.7,--,149247486.87,--,138876101.14,--,--,--,915601.58,0.0,--,--,--,--,--,--,--,880564212.54,--,--,--,--,--,--,--,--,--,--,--,--,--,103948297.11,103948297.11,--,72592172.41,72592172.41,--,--,--,28562533.82,--,23459884.67,--,12886524.26,4318807.52,--,--,245768219.79,--,--,1126332432.33,--,28039855.56,--,--,210427490.66,79646860.89,--,--,144628118.32,--,9156238.85,15125347.93,1827906.33,--,--,1827906.33,--,6131493.33,--,--,--,23587839.2,0.0,--,--,--,--,--,--,--,--,--,--,438924290.18,--,19940000.0,--,--,--,--,--,9575904.68,1822928.64,6812148.07,--,--,--,38150981.39,--,--,477075271.57,--,65000000.0,--,--,--,120075026.05,--,--,--,31276337.79,--,385402851.21,--,--,--,--,601754215.05,47502945.71,649257160.76,--,--,1126332432.33,20201130
