报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,3045456335.67,--,6211592726.74,5544323021.45,10268699670.23,2264837670.16,--,22695784778.72,1217096184.91,84785923.65,738004926.88,11543192151.71,--,--,15184988864.31,--,7510795914.41,--,9752418.2,515948827.71,-14301955.66,--,1171733605.19,--,1683132895.44,453685914.74,110034646.51,--,-252584999.74,--,311135561.51,--,1371997333.93,--,0.0,287479489.6,6041637672.24,--,--,--,6329117161.84,8559071428.92,3310237258.0,--,--,--,11983514218.79,--,-5654397056.95,532225807.62,3760621999.01,0.0,3760621999.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,3144414950.74,--,--,3299342983.21,9841083718.94,-10199059576.27,--,19452631909.89,1678425871.2,2172262556.08,496322185.86,15210807780.94,--,--,16743610901.2,--,2709021008.69,--,-178302542.24,919695077.04,--,--,-996661002.98,--,-235573742.44,51194938.11,38692889.81,--,11376610132.61,--,11466497960.53,--,-11702071702.97,--,--,630927036.97,11645646695.95,--,--,--,24897356451.79,11585354282.41,493308099.45,--,--,--,12164757819.44,--,12732598632.35,-25623912.02,3713924026.05,0.0,3713924026.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220831
20220331,--,--,--,2958412287.79,--,--,3619219204.01,2099713982.8,14806279599.33,--,23483625073.93,998672936.85,3687824576.03,414194414.58,13861447309.81,2001284522.97,--,23493634385.45,--,-10009311.52,--,262483032.84,480363031.29,--,66414.53,1419083631.11,--,2161996109.77,44852547.15,28930483.3,--,1141453626.62,--,1215236657.07,--,946759452.7,--,--,204313335.83,2722704081.05,--,--,--,2927017416.88,9346456459.55,696164159.33,100086558.02,--,--,10142707176.9,--,-7215689760.02,-55785138.3,-6334724757.14,87686900848.02,81352176090.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,--,--,3454003416.46,--,-6670910306.36,1042993990.37,8564482245.32,-6900578119.81,--,-510008774.02,866375032.62,-2167811518.81,-700195918.53,29616297342.04,--,--,36147593727.33,--,-36657602501.35,--,-396700934.75,1390847975.44,--,--,5753065828.62,--,6763067360.05,-151754856.58,112124718.23,--,-6758293556.08,--,-6797923694.43,--,13560991054.48,--,--,1572921391.66,7142172079.71,--,--,--,8715093471.37,6170437288.97,499675215.29,--,--,--,6770139559.06,--,1944953912.31,-98705184.25,-21250362718.81,0.0,-21250362718.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,--,--,3694874750.86,--,12504564745.29,4634558406.98,2527576664.4,4194929594.52,--,27556504162.05,1102941294.66,-1280939486.69,1026519834.2,-2466520558.92,--,--,7671715696.06,--,19884788465.99,--,619073595.47,897921208.8,--,--,3899050581.27,--,5415714721.77,222804856.58,143360952.43,--,2270773532.51,--,2636939341.52,--,2778775380.25,--,--,-3462916100.46,4383270396.81,--,--,--,920354296.35,7913014115.01,2895934639.96,--,--,--,10902802184.36,--,-9982447888.01,-135102930.78,12546013027.45,0.0,12546013027.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,3049990633.13,--,-4268889832.23,2816552810.03,1122086343.61,-2253533800.67,--,466206153.87,1814892422.63,-1950941777.8,429761857.87,9588131929.94,-67343168.3,--,12158861897.97,--,-11692655744.1,--,-179081202.25,1524727327.18,--,--,1008202911.82,--,2354221274.25,-85308980.12,57602010.0,--,-2706109898.95,--,-2733816869.07,--,5088038143.32,--,--,3577894091.92,5667840419.68,--,--,--,9245734511.6,4635210563.9,598369164.72,--,--,--,5328810015.32,--,3916924496.28,68916345.88,-2618776758.62,0.0,-2618776758.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210828
20210331,--,--,--,3239396204.8,--,9655725911.72,2997564279.92,11155308588.61,5240509576.74,--,32288504561.79,1385907370.26,6966672010.33,444341586.27,3969421452.66,292843189.3,--,14400766425.15,--,17887738136.64,--,227220819.37,535652308.4,--,183445.47,3719530549.46,--,4482587122.7,91608980.12,130220900.99,--,7196079192.23,--,7417909073.34,--,-2935321950.64,--,--,452063440.88,18408370078.6,--,--,--,18860433519.48,20801928023.3,754192180.91,84047273.66,--,--,21640167477.87,--,-2779733958.39,-16072118.41,12156610109.2,86853417188.8,99010027298.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,--,--,2374606378.55,--,-6221360896.54,3828572131.04,8821957990.02,1982305619.92,--,14071536311.09,904336039.33,--,-636268971.71,1456598643.58,--,--,1081787508.72,--,12989748802.37,--,-552490157.63,1436372672.55,--,--,1616591797.72,--,2513187380.82,50320061.59,137374510.17,--,-1644816255.66,--,-1457121683.9,--,3970309064.72,--,0.0,705644012.12,12824576415.34,--,--,--,13530220427.46,22983572044.38,1123514078.51,--,--,--,24654834679.28,--,-11124614251.82,-455590204.38,5379853410.89,0.0,5379853410.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210331
20200930,--,--,--,3752697337.27,--,3362388785.66,1810314067.4,7775578428.16,-699746065.74,--,16001232552.75,715870580.78,2461401234.76,397168096.18,4004551709.26,--,--,12376311072.95,--,3624921479.8,--,717780081.77,837580350.1,--,--,-4631887465.57,--,-3082103884.26,65992506.9,177562111.49,--,-441673911.06,--,-198119292.67,--,-2883984591.59,--,--,-214176931.51,28736192685.99,--,--,--,33522015754.48,22387936846.89,773919049.15,-211886717.2,--,--,22778619514.43,--,10743396240.05,-161762458.49,11322570669.77,0.0,11322570669.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,--,--,2307729477.0,--,1974412555.36,1224643128.7,3560090629.29,-1425536061.76,--,7641339728.59,1477976941.76,-1781399151.43,247451897.32,3493309365.76,--,--,-502060555.39,--,8143400283.98,--,-112126887.2,812788818.5,--,--,1065904097.85,--,1772395597.55,501647545.03,57993369.91,--,1987620643.65,--,2547261558.59,--,-774865961.04,--,--,395785756.91,16855878376.05,--,--,--,17251664132.96,23719869959.96,1973371881.0,397632790.25,--,--,26262224295.62,--,-9010560162.66,207885556.09,-1434140283.63,0.0,-1434140283.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200829
