报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,126438877.0,16440800.0,--,149795596.95,--,149795596.95,--,33373054.23,5850286.41,--,--,--,--,110243570.19,--,--,--,--,--,13390645.27,0.0,--,--,--,--,--,--,--,455532830.05,--,--,--,--,--,--,--,--,--,--,--,23213680.43,--,156178337.98,156178337.98,--,--,--,--,--,--,49831966.55,--,--,--,1153262.09,6673524.51,--,--,237315087.37,--,--,692847917.42,--,104819574.56,--,--,21283252.94,--,--,--,1241246.54,--,2597984.47,2093976.46,94559.26,--,--,--,--,14148667.99,--,--,--,20969.75,0.0,--,--,--,--,--,--,--,--,--,--,146300231.97,--,26500000.0,--,--,--,--,--,403005.0,--,194893.11,--,--,--,27217329.14,--,--,173517561.11,--,120000000.0,--,--,--,267802306.48,12495997.14,-282910.77,--,22813330.09,--,121493627.65,--,--,--,--,519330356.31,--,519330356.31,--,--,692847917.42,20221031
20220630,--,101855564.38,47440936.51,--,127630720.2,--,127630720.2,--,19985999.49,4170167.5,--,--,4170167.5,--,126090856.33,--,--,--,--,--,17779976.31,0.0,--,--,--,--,--,--,--,444954220.72,--,--,--,--,--,--,--,--,--,--,--,23246609.66,--,157211544.41,157211544.41,--,--,--,--,--,--,50145760.04,--,--,--,1776081.37,4437592.27,--,--,237110203.59,--,--,682064424.31,--,105288569.2,--,--,19095178.55,--,--,--,2690218.07,--,3645714.84,1241006.04,353822.0,--,--,353822.0,--,15352940.99,--,--,--,85070.71,0.0,--,--,--,--,--,--,--,--,--,--,147752520.4,--,17000000.0,--,--,--,--,--,403005.0,--,210016.59,--,--,--,17761308.28,--,--,165513828.68,--,120000000.0,--,--,--,267802306.48,12495997.14,23104.3,--,22813330.09,--,118407851.9,--,--,--,--,516550595.63,--,516550595.63,--,--,682064424.31,20220829
20220331,--,65507292.72,72440858.36,--,112310671.04,--,112310671.04,--,21795318.14,8711112.86,--,--,--,--,125981080.96,--,--,--,--,--,31212439.68,0.0,--,--,--,--,--,--,--,437958773.76,--,--,--,--,--,--,--,--,--,--,--,23313753.17,--,159000189.85,159000189.85,--,--,--,--,--,--,50459553.53,--,--,--,1332462.76,22816553.62,--,--,257245217.32,--,--,695203991.08,--,114461199.6,--,--,18287159.51,--,--,--,6433913.96,--,3148533.14,322896.92,2724370.17,--,--,--,--,16480139.68,--,--,--,40972.16,0.0,--,--,--,--,--,--,--,--,--,--,161899185.14,--,17000000.0,--,--,--,--,--,403005.0,--,225140.07,--,--,--,17835425.72,--,--,179734610.86,--,120000000.0,--,--,--,267802306.48,12495997.14,106499.12,--,22813330.09,--,117243241.67,--,--,--,--,515469380.22,--,515469380.22,--,--,695203991.08,20220430
20211231,--,175805024.06,6440800.0,--,99524147.68,--,99524147.68,--,24335757.52,4335894.64,--,--,4335894.64,--,104777346.43,--,--,--,--,--,21646411.62,0.0,--,--,--,--,--,--,--,436865381.95,--,--,--,--,--,--,--,--,--,--,--,23133600.0,--,162878483.08,162878483.08,--,--,--,--,--,--,44329921.97,--,--,--,1323284.23,666397.9,--,--,232970166.69,--,--,669835548.64,--,100143366.69,--,--,23633761.61,--,--,--,8439700.99,--,4405921.21,543814.43,592503.3,--,--,592503.3,--,17895908.18,--,--,--,28541.72,0.0,--,--,--,--,--,--,--,--,--,--,155683518.13,--,--,--,--,--,--,--,403005.0,--,240263.55,--,--,--,937593.93,--,--,156621112.06,--,120000000.0,--,--,--,267802306.48,12495997.14,115132.14,--,22813330.09,--,114979665.01,--,--,--,--,513214436.58,--,513214436.58,--,--,669835548.64,20220430
20210930,--,158103697.9,275970.0,--,120461289.79,--,120461289.79,--,32408183.41,4171095.32,--,--,--,--,98851288.89,--,--,--,--,--,26633949.64,0.0,--,--,--,--,--,--,--,440905474.95,--,--,--,--,--,--,--,6440800.0,--,--,--,35015388.81,--,167449831.97,167449831.97,--,655953.81,--,--,--,--,44611605.38,--,--,--,1860628.0,2275923.2,--,--,258310131.17,--,--,699215606.12,--,117771202.0,--,--,17972942.96,--,--,--,8951525.63,--,3576329.55,1280610.13,324951.97,--,--,--,--,783076.53,--,--,--,51086.08,0.0,--,--,--,--,--,--,--,--,--,--,150711724.85,--,18000000.0,--,--,--,--,--,--,437092.98,255387.03,--,--,--,18692480.01,--,--,169404204.86,--,120000000.0,--,--,--,273752306.48,8999857.76,83963.21,--,21130322.64,--,123844666.69,--,--,--,--,529811401.26,--,529811401.26,--,--,699215606.12,20211030
20210630,--,128833037.13,3427893.17,--,81863533.38,--,81863533.38,--,34689378.9,5218681.64,--,--,5218681.64,--,104274905.94,--,--,--,--,--,59881754.69,0.0,--,--,--,--,--,--,--,418189184.85,--,--,--,--,--,--,--,6440800.0,--,--,--,38556702.94,--,170833470.13,170833470.13,0.0,503980.83,503980.83,0.0,--,--,44893288.79,--,--,--,1309990.17,599267.14,--,--,263137500.0,--,--,681326684.85,--,105529963.0,--,--,15052891.67,--,--,--,4262478.54,--,3210594.72,448205.28,4156168.85,--,--,4156168.85,--,782155.17,--,--,--,79170.09,0.0,--,--,--,--,--,--,--,--,--,--,133521627.32,--,19195538.95,--,--,--,--,--,--,479287.98,270510.51,--,--,--,19945337.44,--,--,153466964.76,--,120000000.0,--,--,--,273752306.48,8999857.76,93003.41,--,21130322.64,--,121883945.32,--,--,--,--,527859720.09,--,527859720.09,--,--,681326684.85,20210828
20210331,--,121227711.16,1307773.6,--,96941895.74,--,96941895.74,--,35260240.22,4217065.77,--,--,--,--,116467995.21,--,--,--,--,--,58440642.53,0.0,--,--,--,--,--,--,--,433863324.23,--,--,--,--,--,--,--,--,--,--,--,38039426.81,--,171099747.64,171099747.64,--,408888.0,--,--,--,--,45174972.2,--,--,--,2733833.98,9401299.47,--,--,266858168.1,--,--,700721492.33,--,106000000.0,--,--,33331989.92,--,--,--,5221992.42,--,2860645.04,392934.83,4142955.59,--,--,--,--,794469.17,--,--,--,151168.87,0.0,--,--,--,--,--,--,--,--,--,--,152896155.84,--,20397234.75,--,--,--,--,--,7000000.0,130777.36,285633.99,--,--,--,27813646.1,--,--,180709801.94,--,120000000.0,--,--,--,267802306.48,8999857.76,182362.06,--,21130322.64,--,119896556.97,--,--,--,--,520011690.39,--,520011690.39,--,--,700721492.33,20210430
20201231,--,194370763.31,1307773.6,--,57480621.6,--,57480621.6,--,28154452.01,3048923.2,--,--,3048923.2,--,110938649.8,--,--,--,--,--,22272206.01,0.0,--,--,--,--,--,--,--,417573389.53,--,--,--,--,--,--,--,--,--,--,--,37372225.0,--,171013887.05,171013887.05,--,--,--,--,--,--,45456655.61,--,--,--,2314717.9,1883356.24,--,--,258040841.8,--,--,675614231.33,--,106149997.23,--,--,25156157.97,--,--,--,2953321.44,--,4623888.52,402372.59,413446.99,--,--,413446.99,--,791141.57,--,--,--,319086.81,0.0,--,--,--,--,--,--,--,--,--,--,140809413.12,--,593356.34,--,--,--,--,--,7000000.0,130777.36,300757.47,--,--,--,8024891.17,--,--,148834304.29,--,120000000.0,--,--,--,267802306.48,--,212042.44,--,21130322.64,--,117635255.48,--,--,--,--,526779927.04,--,526779927.04,--,--,675614231.33,20210430
20200930,--,153948672.35,--,--,126028493.16,--,126028493.16,--,36295080.93,4119319.72,--,--,--,--,77353478.36,--,--,--,--,--,24324477.68,0.0,--,--,--,--,--,--,--,422069522.2,--,--,--,--,--,--,--,--,--,--,--,37419988.09,--,170018795.36,170018795.36,--,--,--,--,--,--,45668029.29,--,--,--,3265707.19,1304943.91,--,--,257677463.84,--,--,679746986.04,--,94000000.0,--,--,24487628.91,--,--,--,7055774.51,--,3031856.75,444727.71,150141.62,--,--,--,--,823439.96,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,129993569.46,--,823440.14,--,--,--,--,--,--,--,335576.37,--,--,--,1159016.51,--,--,131152585.97,--,120000000.0,--,--,--,267802306.48,--,440489.9,--,21130322.64,--,139221281.05,--,--,--,--,548594400.07,--,548594400.07,--,--,679746986.04,20201030
20200630,--,121032745.33,0.0,0.0,119393885.72,0.0,119393885.72,0.0,30001492.52,4242956.11,0.0,0.0,4242956.11,0.0,69332617.64,--,0.0,0.0,0.0,--,70901412.64,0.0,0.0,0.0,--,--,--,--,--,414905109.96,--,0.0,--,--,0.0,0.0,--,0.0,--,0.0,0.0,36508700.21,0.0,174796589.95,174796589.95,--,0.0,--,--,0.0,0.0,45943853.55,0.0,0.0,0.0,3307049.18,1405116.56,--,--,261961309.45,--,--,676866419.41,--,97490000.0,0.0,0.0,18212044.15,0.0,--,0.0,2546135.85,0.0,3157923.26,354586.78,413373.24,0.0,0.0,413373.24,0.0,856903.96,--,--,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,123030967.24,--,1071130.14,0.0,0.0,--,--,0.0,0.0,0.0,370652.88,0.0,--,--,1441783.02,--,--,124472750.26,--,120000000.0,0.0,0.0,0.0,267802306.48,0.0,653006.05,0.0,21130322.64,0.0,142808033.98,--,--,--,--,552393669.15,0.0,552393669.15,--,--,676866419.41,20200819
