报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,7261770004.0,4111345373.0,1145265694.0,1975568590.0,345378692.0,-12856103.0,4960248627.0,-3233799.0,--,-2874940896.0,1043071929.0,25125695.0,9008871.0,766508.0,4486859053.0,4486859053.0,30391464.0,4359480443.0,--,166009.0,--,--,2774910951.0,2122880.0,41943717.0,--,--,--,2735090114.0,563595941.0,--,--,--,2171494173.0,947703.0,2170546470.0,1084069673.0,3255563846.0,947703.0,3254616143.0,--,0.42,--,20221029
20220630,7060461253.0,3351893933.0,1242540230.0,1164132008.0,356688865.0,-195426601.0,4814951142.0,680455.0,--,-1257462858.0,317892303.0,24589007.0,2909722.0,1114605.0,4551779866.0,4551779866.0,30975090.0,4528928552.0,--,177898.0,--,--,2508681387.0,2044967.0,3551220.0,--,--,--,2507175134.0,322037277.0,--,--,--,2185137857.0,3853486.0,2181284371.0,894827434.0,3079965291.0,3853486.0,3076111805.0,--,0.42,--,20220831
20220331,5071124352.0,3745672015.0,1339737790.0,1516885814.0,348467130.0,-175936991.0,-5955479598.0,15281103.0,--,7458496128.0,-103861473.0,95137169.0,4277772.0,2819330.0,3042115605.0,3042115605.0,34959569.0,3066961748.0,--,160114.0,--,--,2029008747.0,2306560.0,20082893.0,--,--,--,2011232414.0,346835860.0,--,--,--,1664396554.0,4040488.0,1660356066.0,-310787017.0,1353609537.0,4040488.0,1349569049.0,--,0.32,--,20220430
20211231,8445081348.0,5604636924.0,1513532790.0,2903024127.0,582826061.0,-229282207.0,3173393681.0,50408335.0,--,7856659.0,-190934871.0,69494046.0,9637071.0,280045.0,4512807726.0,4512807726.0,40283550.0,4590938143.0,--,184599.0,--,--,3932273622.0,55944747.0,7642797.0,--,--,--,3980575572.0,643027646.0,--,--,--,3337547926.0,13683544.0,3323864382.0,-221041627.0,3116506299.0,13683544.0,3102822755.0,--,0.67,--,20220331
20210930,7224918996.0,4032175722.0,1719137477.0,1439264404.0,322156796.0,-249862033.0,1958276925.0,63187957.0,--,1514050241.0,-37135980.0,5437950.0,1715686.0,260485.0,4311598064.0,4311598064.0,34122110.0,4537228295.0,--,180550.0,--,--,2913320932.0,1645839.0,36499974.0,--,--,--,2878466797.0,422020630.0,--,--,--,2456446167.0,9625696.0,2446820471.0,76093503.0,2532539670.0,9625696.0,2522913974.0,--,0.49,--,20211029
20210630,8527873340.0,3825515650.0,1290088839.0,1739011488.0,287204346.0,-305786389.0,1800870864.0,15973509.0,--,3617537252.0,-436974919.0,21956075.0,2253088.0,2501719.0,4687160272.0,4687160272.0,31762455.0,4709493721.0,--,166365.0,--,--,3840713068.0,1440151.0,10225498.0,--,--,--,3831927721.0,694046542.0,--,--,--,3137881179.0,6644943.0,3131236236.0,-146506181.0,2991374998.0,6644943.0,2984730055.0,--,0.63,--,20210828
20210331,5933180552.0,3366069473.0,1508063454.0,954993717.0,340888963.0,-205286498.0,-4725933665.0,17990392.0,--,7504963569.0,-75304527.0,60136620.0,7726952.0,808628.0,3642370571.0,3642370571.0,27674771.0,3589765673.0,--,170711.0,--,--,2290809981.0,2207357.0,5874569.0,--,--,--,2287142769.0,409096372.0,--,--,--,1878046397.0,2254339.0,1875792058.0,57416100.0,1935462497.0,2254339.0,1933208158.0,--,0.37,--,20210430
20201231,6858583046.0,4904841499.0,1153865750.0,2586357230.0,561968472.0,-275204460.0,6800524578.0,-53431039.0,--,-3420408834.0,-1208937267.0,42236404.0,6610021.0,8921105.0,4279458360.0,4279458360.0,34437578.0,3445834500.0,--,188775.0,--,--,2579124686.0,794097.0,10198045.0,--,--,--,2569720738.0,233287030.0,--,--,--,2336433708.0,20259234.0,2316174474.0,-378020372.0,1958413336.0,20259234.0,1938154102.0,--,0.49,--,20210331
20200930,6308423700.0,3483814144.0,1455495527.0,1369158928.0,186521989.0,-294987644.0,4644229562.0,11181657.0,--,-408622849.0,-1141520845.0,23569913.0,1578836.0,362583.0,3969268134.0,3969268134.0,30383880.0,3932285491.0,--,62817.0,--,--,2339155566.0,1629006.0,6512800.0,--,--,--,2334271772.0,487319563.0,--,--,--,1846952209.0,7459550.0,1839492659.0,-531641244.0,1315310965.0,7459550.0,1307851415.0,--,0.42,--,20201030
20200630,5721895060.0,2685396550.0,914485790.0,1126373922.0,222598544.0,-273879396.0,6538321540.0,6482140.0,--,-3154621265.0,-129635548.0,53168109.0,3954867.0,-809797.0,3599218286.0,3599218286.0,24248784.0,3552341117.0,--,230896.0,--,--,2122676774.0,2116776.0,9183666.0,--,--,--,2115609884.0,325879910.0,--,--,--,1789729974.0,14864628.0,1774865346.0,-114269123.0,1675460851.0,14864628.0,1660596223.0,--,0.401,--,20201012
20200331,4770623495.0,2551564221.0,1086622304.0,874245084.0,165105262.0,-224805629.0,1064037947.0,2975268.0,--,1062387763.0,297837338.0,15966406.0,3541148.0,94301.0,3064347414.0,3064347414.0,26705678.0,2892526124.0,--,251263.0,--,--,1706276081.0,1076394.0,14272582.0,--,--,--,1693079893.0,404056430.0,--,--,--,1289023463.0,12103490.0,1276919973.0,154402963.0,1443426426.0,12103490.0,1431322936.0,--,0.289,--,20210430
20191231,4561547483.0,3743990229.0,720357168.0,2240111225.0,344660264.0,-487564295.0,1628765571.0,--,--,169484807.0,-566332019.0,67643033.0,5547818.0,12339.0,3005321601.0,3005321601.0,28233609.0,2847715570.0,--,2778113.0,--,--,1556225882.0,713713.0,236297963.0,--,--,--,1320641632.0,238755121.0,--,--,--,1081886511.0,-17516098.0,1099402609.0,-24048642.0,1057837869.0,-17516098.0,1075353967.0,--,0.25,--,20201012
20190930,4212886265.0,2048503655.0,702623902.0,832471512.0,155742085.0,-249572443.0,3772787900.0,--,--,-2082573486.0,703298991.0,19650360.0,787601.0,--,2652216668.0,2652216668.0,21054965.0,2587455274.0,--,186633.0,--,--,1560669597.0,1611587.0,1843209.0,--,--,--,1560437975.0,293756499.0,--,--,--,1266681476.0,7842004.0,1258839472.0,222206114.0,1488887590.0,7842004.0,1481045586.0,--,0.3,--,20201030
20190630,3739928812.0,2165989197.0,776692181.0,883779540.0,120198177.0,-176195590.0,901796626.0,8981546.0,--,731974475.0,73904463.0,29347361.0,13112280.0,--,2443865308.0,2443865308.0,19225990.0,2376995518.0,--,211490.0,--,--,1296063504.0,2927590.0,30035753.0,--,--,--,1268955341.0,288573531.0,--,--,--,980381810.0,8436803.0,971945007.0,185341950.0,1165723760.0,8436803.0,1157286957.0,--,0.227,0.227,20190828
20190331,3240912033.0,1588238456.0,778925340.0,291225527.0,133667507.0,-181993038.0,3480218380.0,62631986.0,--,-1583408392.0,-82708301.0,17978197.0,2586731.0,--,2084711062.0,2084711062.0,15878052.0,2126600558.0,--,181036.0,--,--,1156200971.0,417225.0,5021462.0,--,--,--,1151596734.0,232719701.0,--,--,--,918877033.0,10344804.0,908532229.0,-69160335.0,849716698.0,10344804.0,839371894.0,--,0.213,0.213,20190513
20181231,3081227099.0,2125457094.0,520554644.0,998676033.0,201950523.0,576686850.0,525153034.0,--,--,-526387190.0,326692109.0,49657283.0,3967919.0,--,2149428019.0,2149428019.0,16655428.0,2084246018.0,--,-425987.0,--,--,931799080.0,891638.0,8750800.0,--,--,--,923939918.0,141203060.0,--,--,--,782736858.0,11297819.0,771439039.0,51728588.0,834465446.0,11297819.0,823167627.0,--,0.18,0.18,20201012
20180930,3887712899.0,2326315248.0,564179373.0,1209716744.0,155722518.0,-708879253.0,1487647657.0,--,--,654751464.0,97920484.0,8460900.0,21496399.0,--,2544330446.0,2544330446.0,20104102.0,2463782795.0,--,161708.0,--,--,1343382453.0,715720.0,7841790.0,--,--,--,1336256383.0,238435415.0,--,--,--,1097820968.0,8042618.0,1089778350.0,309028675.0,1406849643.0,8042618.0,1398807025.0,--,0.26,0.26,20181116
20180630,3241503042.0,1919083916.0,699615747.0,667803403.0,161925257.0,-65322043.0,1168025576.0,34891596.0,--,54545794.0,114005453.0,42748897.0,8415449.0,--,2056612742.0,2056612742.0,18319490.0,2011720621.0,--,213563.0,--,--,1184890300.0,1076172.0,16699045.0,--,--,--,1169267427.0,237521855.0,--,--,--,931745572.0,12370453.0,919375119.0,264408373.0,1196153945.0,12370453.0,1183783492.0,--,0.215,0.215,20180903
20180331,2703637654.0,1580942457.0,832860938.0,295160570.0,98176648.0,-86445256.0,536203140.0,16881736.0,--,759691645.0,-103628870.0,15129053.0,1745485.0,--,1738542894.0,1738542894.0,17241071.0,1782559957.0,--,159167.0,--,--,965094760.0,1963805.0,9173940.0,--,--,--,957884625.0,235566410.0,--,--,--,722318215.0,10753054.0,711565161.0,-188643332.0,533674883.0,10753054.0,522921829.0,--,0.175,0.175,20180827
20171231,3632324881.0,2663617037.0,821199051.0,1294653963.0,214875561.0,-241021880.0,928723877.0,--,--,386079103.0,-74236487.0,33630765.0,-64467534.0,--,2629604355.0,2629604355.0,22001070.0,2660054447.0,--,1932024.0,--,--,1002720526.0,22036854.0,8009093.0,--,--,--,1016748287.0,198138862.0,--,--,--,818609425.0,5477493.0,813131932.0,-254670462.0,563938963.0,5555750.0,558383213.0,--,0.2,0.2,20201012
20170930,3232842304.0,2077244059.0,888097183.0,618168703.0,168037188.0,-70642307.0,1483432254.0,--,--,-326339460.0,-13217443.0,8987226.0,73377975.0,--,2128787443.0,2128787443.0,19099553.0,2111410785.0,--,213560.0,--,--,1104054861.0,5417168.0,2484535.0,--,--,--,1106987494.0,243477141.0,--,--,--,863510353.0,21118823.0,842391530.0,-117535393.0,745974960.0,21028057.0,724946903.0,--,0.22,0.22,20171120
20161231,2921547371.0,2296977084.0,405821793.0,1659128700.0,146650322.0,-60754930.0,1053713365.0,--,--,-567131652.0,22891822.0,--,175851682.0,--,2001235116.0,2001235116.0,12083432.0,1949851299.0,--,--,--,--,920312255.0,12447864.0,2191949.0,--,--,--,930568170.0,209872894.0,--,--,--,720695276.0,19769463.0,700925813.0,140917019.0,861612295.0,19769463.0,841842832.0,--,0.29,0.29,20170424
