报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,443888913.88,443888913.88,0.0,--,--,--,328789996.63,333133306.09,4876488.15,917915.92,11503319.2,15001423.18,-36642455.91,487556.6,2997939.76,-846416.6,-1626045.19,0.0,--,--,--,--,--,--,--,--,8882306.03,--,--,4885667.81,--,--,--,--,127681246.32,522023.37,3317605.32,--,--,--,124885664.37,14521850.51,--,--,--,110363813.86,110363813.86,--,-1.91,110363815.77,3115065.15,113478879.01,-3.09,113478882.1,--,0.27,0.27,20221026
20220630,445325075.96,445325075.96,0.0,--,--,--,306037837.42,310611840.59,3234269.26,1655993.83,21576848.46,15610268.74,-46651383.46,966001.49,1838328.16,-590761.24,584851.68,0.0,--,--,--,--,--,--,--,--,2492335.12,--,--,-3063611.16,--,--,--,--,138695893.65,639568.5,790878.9,--,--,--,138544583.25,21390899.5,--,--,--,117153683.75,117153683.75,--,1.82,117153681.93,3139484.88,120293168.63,1.83,120293166.8,--,0.28,0.28,20220819
20220331,440929402.69,440929402.69,0.0,--,--,--,347754165.55,316068702.04,2864631.45,1506664.93,9402840.53,15758178.93,2153147.67,604534.88,2614771.96,-312356.02,-3031214.8,0.0,--,--,--,--,--,--,--,--,4336992.52,--,--,-1201554.25,14159.29,--,--,--,92981263.88,4707176.65,590000.0,--,--,--,97098440.53,13378724.34,--,--,--,83719716.19,83719716.19,--,1.26,83719714.93,826133.08,84545849.27,1.01,84545848.26,--,0.2,0.2,20220428
20211231,467394731.75,467394731.75,0.0,--,--,--,380003642.09,311440504.63,3524060.4,3596202.45,23865143.93,19850570.55,17727160.13,450005.87,-3116524.52,-478290.33,438730.83,0.0,--,--,--,--,--,--,--,742313.35,10433366.47,--,--,1925032.8,--,--,--,--,100403873.41,3511142.35,715372.55,--,--,--,103199643.21,12921389.79,--,--,--,90278253.42,90278253.42,--,3.7,90278249.72,-2400213.04,87878040.38,3.85,87878036.53,--,0.21,0.21,20220422
20210930,331458900.63,331458900.63,0.0,--,--,--,252793573.66,226684535.6,3359481.18,1090672.98,10547527.48,13749001.55,-2637645.13,842009.7,6077105.09,446873.43,317857.38,0.0,--,--,--,--,--,--,--,1211406.01,777.78,--,--,1211118.51,--,--,--,--,81853360.08,371461.42,91406.99,--,--,--,82133414.51,14497064.88,--,--,--,67636349.63,67636349.63,--,-2.67,67636352.3,-9005642.57,58630707.06,-6.74,58630713.8,--,0.17,0.17,20211028
20210630,365697572.49,365697572.49,0.0,--,--,--,275950068.81,235781258.73,2537703.72,893632.23,8923043.32,12351255.11,15463175.7,862298.45,689827.4,184464.6,-1481094.22,0.0,--,--,--,--,--,--,--,1312539.8,--,--,--,1094157.28,--,--,--,--,91714209.49,849420.64,2910995.59,--,--,--,89652634.54,14496408.14,--,--,--,75156226.4,75156226.4,--,-2.33,75156228.73,-10576467.57,64579758.83,-3.01,64579761.84,--,0.18,0.18,20210826
20210331,338395298.18,338395298.18,0.0,--,--,--,259780686.99,233920732.06,4464500.68,987271.72,12839041.16,11393325.82,-3824184.45,840350.37,2773416.08,-122467.1,-1402972.59,0.0,--,--,--,--,--,--,--,1347704.31,--,--,--,-672110.99,--,--,--,--,77764764.82,4235071.76,9578.35,--,--,--,81990258.23,14986236.57,--,--,--,67004021.66,67004021.66,--,-3.62,67004025.28,-8085817.91,58918203.75,-10.1,58918213.85,--,0.16,0.16,20210428
20201231,332827069.84,332827069.84,0.0,--,--,--,277616534.33,256930249.54,3146724.97,-35101927.05,19385610.54,10834674.77,22421201.56,1264127.3,943086.02,1769052.04,7662947.95,0.0,--,--,--,--,--,--,--,1067809.01,0.0,--,--,--,-378237.04,--,--,--,64693407.47,2811588.11,4257332.94,--,--,--,63247662.64,13455550.87,--,--,--,49792111.77,49792111.77,--,-1.16,49792112.93,501588.42,50293700.19,0.49,50293699.7,--,0.14,0.14,20210428
20200930,281705103.79,281705103.79,0.0,--,--,--,216695559.26,156288264.1,3254759.72,13834117.09,9997955.23,8773839.87,24546623.25,812792.09,1544991.83,146638.2,-2771929.17,0.0,--,--,--,--,--,--,--,1119699.34,13682.8,--,--,--,-3552.54,--,--,--,64152783.16,676699.01,73744.82,--,--,--,64755737.35,10324820.03,--,--,--,54430917.32,54430917.32,--,-3.96,54430921.28,-17734968.32,36695949.0,-10.34,36695959.34,--,0.15,0.15,20201117
20200630,204929869.63,204929869.63,0.0,--,--,--,154465232.85,124874665.92,3307899.85,12663728.1,12080465.01,5998869.94,-4460395.97,801833.61,1985491.91,-434436.15,1438499.03,0.0,--,--,--,--,--,--,--,473666.78,-185000.0,--,--,--,-85368.91,--,--,--,51981644.63,1404122.77,-87313.99,--,--,--,53473081.39,-251716.55,--,--,--,53724797.94,53724797.94,--,-0.72,53724798.66,13368411.88,67093209.82,5.05,67093204.77,--,0.14,0.14,20201117
