报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2403313917.18,1578429121.01,1109513817.54,287599632.27,131859055.05,521695582.92,142707599.44,57402852.23,--,-316454069.62,-10753267.96,17330430.54,470427199.45,-68678.6,2324843619.19,2324843619.19,20494159.49,1495765649.06,--,452238479.89,--,--,78470297.99,3291722.95,2828618.57,--,--,--,78933402.37,37459342.4,--,--,--,41474059.97,24856956.14,16617103.83,-286920700.77,-245446640.8,25007731.07,-270454371.87,--,0.0,0.0,20221029
20220630,3162108204.65,1336030951.85,865248154.22,300715222.99,138190077.62,487875150.31,164157931.29,48237898.9,--,542777942.62,-9175760.2,23955469.7,616408127.28,78391.8,2295890718.25,2295890718.25,21518891.75,1656525877.42,--,598322881.1,--,--,866217486.4,7648782.7,2320396.17,--,--,--,871545872.93,153365720.13,--,--,--,718180152.8,26598007.82,691582144.98,33876359.58,752056512.38,26421621.19,725634891.19,--,0.1,0.1,20220827
20220331,1852027368.58,1306348191.53,976742936.18,157927266.45,144084395.01,684778114.84,810773238.23,37960227.05,--,-1464359718.38,5490380.31,61951855.85,446025144.76,1020161.44,1562971602.79,1562971602.79,19231513.88,1103723974.17,--,441305513.34,--,--,289055765.79,1015572.69,3629306.3,--,--,--,286442032.18,27515720.8,--,--,--,258926311.38,38959657.07,219966654.31,-377679634.39,-118753323.01,38754410.46,-157507733.47,--,0.03,0.03,20220429
20211231,4146250474.41,1704670499.47,1161464119.51,251235965.28,197296527.07,472709356.84,716132050.11,56846811.51,--,741167743.57,7851228.89,49035985.35,454772833.88,-89223.7,3131727422.38,3131727422.38,25858603.68,1906631079.95,--,414968175.71,--,--,1014523052.03,19932651.93,15814297.32,--,--,--,1018641406.64,342797740.38,--,--,--,675843666.26,20186858.65,655656807.61,-16770018.99,659073647.27,18071268.42,641002378.85,--,0.09,0.09,20220330
20210930,3242585779.61,1914897573.3,1372668834.31,327426897.47,253472312.06,406761266.0,747726122.81,60694023.75,--,-236008574.17,5203690.52,5426621.72,398643241.93,-64162.5,2133849571.22,2133849571.22,22542982.78,1665829061.85,--,443998248.05,--,--,1108736208.39,461446.81,1430483.05,--,--,--,1107767172.15,230657644.92,--,--,--,877109527.23,33929995.76,843179531.47,175262935.55,1052372462.78,33944852.08,1018427610.7,--,0.13,0.13,20211029
20210630,3311573614.34,1489936275.53,888483577.31,463707327.93,18677660.77,441220505.34,418253180.97,55048063.73,--,493322020.89,4291657.65,8711728.37,412311425.07,43526820.52,1975253825.55,1975253825.55,14829740.09,1604495906.02,--,415964865.54,--,--,1336319788.79,3894112.99,1566186.13,--,--,--,1338647715.65,275137451.33,--,--,--,1063510264.32,28677278.66,1034832985.66,-23020623.48,1040489640.84,29976027.22,1010513613.62,--,0.14,0.14,20210828
20210331,2449259353.94,1277431489.63,926752925.34,238302112.84,89049890.82,472116318.51,516330202.12,33862865.89,--,-172081180.1,3530005.77,18959839.08,332565490.37,407188.56,1614111674.76,1614111674.76,16611648.19,1306954070.6,--,253067854.66,--,--,835147679.18,105173.68,1698305.59,--,--,--,833554547.27,150652049.14,--,--,--,682902498.13,16562468.51,666340029.62,-63413656.45,619488841.68,16790549.49,602698292.19,--,0.1,0.1,20210429
20201231,2823019877.22,1323493461.31,845706750.28,324369526.59,82281553.36,456806922.35,551608943.5,21652320.71,--,221964349.49,5187118.43,46043093.32,229464662.02,-11548673.2,2467581505.01,2467581505.01,22165364.1,1988509539.57,--,204710832.84,--,--,355438372.21,-811393.61,31324536.77,--,--,--,323302441.83,79919828.37,--,--,--,243382613.46,12813321.84,230569291.62,59563701.53,302946314.99,17001327.89,285944987.1,--,0.03,0.03,20210424
20200930,2726986079.36,1555273656.04,1151807969.97,290472025.89,95240928.56,578366150.4,152913342.81,36104891.64,--,348521981.34,604501.28,4090020.7,87259156.67,-42729.88,1522342539.11,1522342539.11,21739851.78,1407593474.53,--,80273852.25,--,--,1204643540.25,540434.5,1111597.88,--,--,--,1204072376.87,275948377.41,--,--,--,928123999.46,16520288.72,911603710.74,-31614037.37,896509962.09,16015706.96,880494255.13,--,0.14,0.14,20201030
20200630,2385686744.94,1121821544.8,723269677.94,287048220.11,64466851.07,553873155.48,419854064.83,28691575.18,--,592940.74,686257.37,19623292.96,248901950.52,20333538.24,1590346943.63,1590346943.63,17220253.34,1224094302.16,--,256513529.72,--,--,795339801.31,504054.98,8885327.93,--,--,--,786958528.36,139110762.12,--,--,--,647847766.24,16082692.71,631765073.53,132513547.69,780361313.93,15938327.22,764422986.71,--,0.08,0.08,20200828
