timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2021-01-04,177841,9.2977,11.1603,9.2977,11.1603,3.4105,44.01,0.66,3902460,,,23.8994,1.6653,2.8739,26.3194,2345600007.33,,,,,,,
2021-01-05,23035,12.2769,12.2769,12.2769,12.2769,1.1166,10.01,0.08,557216,,,26.2905,1.8319,3.1615,28.9525,2580266674.73,,,,,,,
2021-01-06,84080,13.5051,13.5051,13.5051,13.5051,1.2282,10,0.31,2237368,,,28.9206,2.0152,3.4777,31.849,2838400008.87,,,,,,,
2021-01-07,49471,14.8551,14.8551,14.8551,14.8551,1.35,10,0.18,1448016,,,31.8116,2.2166,3.8254,35.0327,3122133343.09,,,,,,,
2021-01-08,110208,16.3421,16.3421,16.3421,16.3421,1.487,10.01,0.41,3548697,,,34.996,2.4385,4.2083,38.5395,3434666677.4,,,,,,,
2021-01-11,617776,17.9763,17.9763,17.9763,17.9763,1.6342,10,2.31,21881625,,,38.4956,2.6824,4.6291,42.3935,3778133345.14,,,,,,,
2021-01-12,247508,19.7729,19.7729,19.7729,19.7729,1.7966,9.99,0.93,9642911,,,42.343,2.9505,5.0918,46.6304,4155733346.32,,,,,,,
2021-01-13,122757,21.7522,21.7522,21.7522,21.7522,1.9793,10.01,0.44,5261365,,,46.5816,3.2458,5.6015,51.2983,4571733347.62,,,,,,,
2021-01-14,79859,23.9295,23.9295,23.9295,23.9295,2.1773,10.01,0.29,3765351,,,51.2441,3.5707,6.1622,56.4329,5029333349.05,,,,,,,
2021-01-15,103347,26.325,26.325,26.325,26.325,2.3955,10.01,0.37,5360608,,,56.374,3.9281,6.779,62.0821,5532800017.29,,,,,,,
2021-01-18,155882,28.959,28.959,28.959,28.959,2.634,10.01,0.56,8894626,,,62.0147,4.3212,7.4573,68.2939,6086400019.02,,,,,,,
2021-01-19,402650,31.8569,31.8569,31.8569,31.8569,2.8979,10.01,1.49,25274340,,,68.2205,4.7536,8.2036,75.1281,6695466687.59,,,,,,,
2021-01-20,287584,35.0441,35.0441,35.0441,35.0441,3.1872,10,1.07,19857675,,,75.0458,5.2292,9.0243,82.6445,7365333356.35,,,,,,,
2021-01-21,381846,38.5511,38.5511,38.5511,38.5511,3.507,10.01,1.37,29005022,,,82.5558,5.7525,9.9274,90.915,8102400025.32,,,,,,,
2021-01-22,2883153,42.4082,42.4082,42.4082,42.4082,3.8571,10.01,10.81,240916264,,,90.8157,6.328,10.9207,100.0112,8913066694.52,,,,,,,
2021-01-25,18998546,43.4233,46.6308,42.1951,44.4078,1.9996,4.72,70.75,1672504516,,,95.0978,6.6264,11.4356,104.727,9333333362.5,,,,,,,
2021-01-26,10764578,46.0725,46.4379,43.1391,45.2148,0.807,1.82,39.78,954299287,,,96.8259,6.7468,11.6434,106.63,9502933363.03,,,,,,,
2021-01-27,3370734,42.9766,43.1391,40.6928,40.6928,-4.522,-10,12.61,273576602,,,87.1422,6.0721,10.479,95.9658,8552533360.06,,,,,,,
2021-01-28,988700,36.6225,36.6225,36.6225,36.6225,-4.0703,-10,3.7,71344592,,,78.4258,5.4647,9.4308,86.3668,7697066690.72,,,,,,,
2021-01-29,10934868,33.3135,36.5362,32.9582,33.4962,-3.1263,-8.54,40.38,729344455,,,71.7309,4.9982,8.6257,78.994,7040000022,,,,,,,
2021-02-01,8441394,31.9736,35.2674,31.7199,34.3082,0.812,2.42,31.01,556324223,,,73.4699,5.1194,8.8348,80.9091,7210666689.2,,,,,,,
2021-02-02,8443946,33.5064,34.3032,30.8774,31.1515,-3.1567,-9.2,31.43,538334620,,,66.7098,4.6483,8.0219,73.4645,6547200020.46,,,,,,,
2021-02-03,7320523,31.8721,33.6485,31.4712,31.6945,0.543,1.74,27.13,467526764,,,67.8727,4.7294,8.1618,74.7451,6661333354.15,,,,,,,
2021-02-04,7406986,30.3496,31.258,28.6799,31.0855,-0.609,-1.92,27.28,436918909,,,66.5685,4.6385,8.0049,73.3089,6533333353.75,,,,,,,
2021-02-05,6959056,32.0346,33.2932,30.5577,30.6998,-0.3857,-1.24,25.7,438909631,,,65.7425,4.5809,7.9056,72.3992,6452266686.83,,,,,,,
2021-02-08,5299827,29.6746,31.3951,28.827,31.3951,0.6953,2.26,19.39,313604723,,,67.2315,4.6847,8.0847,74.039,6598400020.62,,,,,,,
2021-02-09,5357621,30.7099,31.1058,29.3549,29.3752,-2.0199,-6.43,19.53,316484165,,,62.9059,4.3833,7.5645,69.2754,6173866685.96,,,,,,,
2021-02-10,6721463,28.5327,28.6697,26.4366,26.4417,-2.9335,-9.99,24.76,362366525,,,56.624,3.9456,6.8091,62.3574,5557333350.7,,,,,,,
2021-02-18,4211275,26.4975,27.6597,26.1423,26.9492,0.5075,1.92,15.53,224493527,,,57.7108,4.0213,6.9398,63.5543,5664000017.7,,,,,,,
2021-02-19,4280515,26.6599,28.0404,26.4062,27.9186,0.9694,3.6,15.82,231496074,,,59.7866,4.1659,7.1894,65.8403,5867733351.67,,,,,,,
2021-02-22,4585294,27.406,29.365,27.3603,28.4464,0.5278,1.89,16.95,257562301,,,60.917,4.2447,7.3253,67.0851,5978666685.35,,,,,,,
