timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2010-05-19,2330941,7.0054,7.3443,7.0054,7.1749,-0.0267,-0.37,0.91,37672136,,,27.1355,2.5294,3.1557,12.6832,4141245985.99,,,,,,,
2010-05-20,2024385,7.1347,7.2239,6.9787,7.0054,-0.1695,-2.36,0.79,32186363,,,26.4947,2.4696,3.0812,12.3837,4043441543.81,,,,,,,
2010-05-21,6288237,6.8449,6.9653,6.6264,6.9162,-0.0892,-1.27,2.44,95631007,,,26.1574,2.4382,3.0419,12.226,3991965521.61,,,,,,,
2010-05-24,6917883,6.9564,7.2685,6.9564,7.1882,0.272,3.93,2.69,110944266,,,27.1861,2.5341,3.1616,12.7069,4148967389.32,,,,,,,
2010-05-25,3507978,7.157,7.2195,7.0099,7.1303,-0.0579,-0.81,1.36,55840220,,,26.9669,2.5137,3.1361,12.6044,4115507974.89,,,,,,,
2010-05-26,2850709,7.108,7.1927,7.0188,7.1169,-0.0134,-0.19,1.11,45376685,,,26.9163,2.5089,3.1302,12.5808,4107786571.56,,,,,,,
2010-05-27,5132890,7.0901,7.2551,6.992,7.2507,0.1338,1.88,1.99,82242375,,,27.4222,2.5561,3.189,12.8172,4185000604.86,,,,,,,
2010-05-28,13065938,7.3086,7.7546,7.2685,7.6743,0.4236,5.84,5.08,221753253,,,29.0244,2.7054,3.3754,13.5661,4429511710.31,,,,,,,
2010-05-31,7058106,7.6743,7.8928,7.5807,7.6475,-0.0268,-0.35,2.74,122505058,,,28.9232,2.696,3.3636,13.5188,4414068903.65,,,,,,,
2010-06-01,8211564,7.5807,7.71,7.487,7.6788,0.0313,0.41,3.19,140156466,,,29.0413,2.707,3.3773,13.574,4432085511.42,,,,,,,
2010-06-02,7434503,7.6654,7.9597,7.594,7.9196,0.2408,3.14,2.89,130893027,,,29.952,2.7919,3.4832,13.9996,4571070771.36,,,,,,,
2010-06-03,4595565,7.9419,8.1158,7.8081,7.9062,-0.0134,-0.17,1.79,82274114,,,29.9014,2.7872,3.4773,13.976,4563349368.03,,,,,,,
2010-06-04,2784990,7.8304,7.9642,7.7858,7.9106,0.0044,0.06,1.08,49247156,,,29.9182,2.7888,3.4793,13.9839,4565923169.14,,,,,,,
2010-06-07,7142337,7.7144,8.1381,7.6698,8.0712,0.1606,2.03,2.77,128446216,,,30.5254,2.8454,3.5499,14.2676,4658580009.1,,,,,,,
2010-06-08,6055241,8.0266,8.1604,7.5807,7.8839,-0.1873,-2.32,2.35,107353211,,,29.817,2.7793,3.4675,13.9366,4550480362.48,,,,,,,
2010-06-09,5348220,7.8036,8.0444,7.7412,7.9508,0.0669,0.85,2.08,94933127,,,30.07,2.8029,3.497,14.0548,4589087379.13,,,,,,,
2010-06-10,3689608,7.924,8.1827,7.8705,8.0623,0.1115,1.4,1.43,66801836,,,30.4916,2.8422,3.546,14.2519,4653432406.88,,,,,,,
2010-06-11,1994080,8.1245,8.1245,7.9003,8.0124,-0.0499,-0.62,0.77,35701652,,,30.1375,2.8541,3.5048,14.0863,4599382583.57,,,,,,,
2010-06-17,3847664,8.008,8.1156,7.6537,7.6582,-0.3542,-4.42,1.49,67098976,,,28.8051,2.7279,3.3499,13.4636,4396052295.88,,,,,,,
2010-06-18,5380842,7.6672,7.6672,7.0619,7.1695,-0.4887,-6.38,2.09,88026001,,,26.9669,2.5538,3.1361,12.6044,4115507974.89,,,,,,,
2010-06-21,6982754,7.174,7.2726,7.0753,7.2457,0.0762,1.06,2.71,111220430,,,27.2536,2.581,3.1694,12.7384,4159262593.76,,,,,,,
2010-06-22,3678465,7.174,7.4026,7.174,7.3488,0.1031,1.42,1.43,60165348,,,27.6415,2.6177,3.2145,12.9197,4218460019.29,,,,,,,
2010-06-23,2141823,7.3354,7.3623,7.1067,7.2771,-0.0717,-0.98,0.83,34649193,,,27.3716,2.5921,3.1832,12.7936,4177279201.53,,,,,,,
2010-06-24,2373752,7.2906,7.6179,7.2368,7.4744,0.1973,2.71,0.92,39377765,,,28.1137,2.6624,3.2695,13.1404,4290526450.37,,,,,,,
2010-06-25,5335741,7.6224,7.7658,7.5685,7.6537,0.1793,2.4,2.07,91216974,,,28.7883,2.7263,3.3479,13.4557,4393478494.77,,,,,,,
2010-06-28,3264572,7.6224,7.8017,7.5147,7.7793,0.1256,1.64,1.27,55765296,,,29.2605,2.771,3.4028,13.6764,4465544925.85,,,,,,,
2010-06-29,4124105,7.7389,7.7883,7.3578,7.5372,-0.2421,-3.11,1.6,69858499,,,28.3498,2.6848,3.2969,13.2508,4326559665.91,,,,,,,
2010-06-30,2365477,7.3982,7.443,7.1919,7.2323,-0.3049,-4.05,0.92,38489519,,,25.3595,2.4972,2.999,12.0241,4151541190.43,,,,,,,
2010-07-01,6347117,7.2009,7.304,6.7211,6.7929,-0.4394,-6.08,2.47,97594076,,,23.8188,2.3455,2.8168,11.2936,3899308681.65,,,,,,,
2010-07-02,7897666,6.7615,6.9722,6.2234,6.9005,0.1076,1.58,3.07,116007364,,,24.1961,2.3826,2.8614,11.4725,3961079908.29,,,,,,,
2010-07-05,3099018,6.6763,6.6853,6.3669,6.5418,-0.3587,-5.2,1.2,45222751,,,22.9384,2.2588,2.7127,10.8761,3755175819.49,,,,,,,
2010-07-06,2314470,6.5194,6.7525,6.5194,6.7256,0.1838,2.81,0.9,34542824,,,23.583,2.3222,2.7889,11.1818,3860701665,,,,,,,
2010-07-07,2295452,6.7435,6.8377,6.6135,6.7704,0.0448,0.67,0.89,34375856,,,23.7402,2.3377,2.8075,11.2563,3886439676.1,,,,,,,
2010-07-08,2836048,6.7929,6.8422,6.6539,6.7301,-0.0403,-0.6,1.1,42742514,,,23.5987,2.3238,2.7908,11.1892,3863275466.11,,,,,,,
2010-07-09,4187372,6.7391,6.8915,6.5463,6.8556,0.1255,1.86,1.63,63175054,,,24.0389,2.3671,2.8428,11.3979,3935341897.19,,,,,,,
2010-07-12,7713429,6.8377,6.9005,6.6314,6.6808,-0.1748,-2.55,3,115791806,,,23.4257,2.3067,2.7703,11.1072,3834963653.9,,,,,,,
2010-07-13,5757552,6.6449,6.6449,6.4028,6.488,-0.1928,-2.89,2.24,82934638,,,22.7497,2.2402,2.6904,10.7867,3724290206.17,,,,,,,
2010-07-14,5819949,6.479,6.6045,6.4117,6.47,-0.018,-0.28,2.26,84308080,,,22.6868,2.234,2.6829,10.7568,3713995001.73,,,,,,,
2010-07-15,4497303,6.4835,6.5328,6.3893,6.47,0,0,1.75,64948754,,,22.6868,2.234,2.6829,10.7568,3713995001.73,,,,,,,
2010-07-16,3678025,6.4028,6.6045,6.3624,6.5911,0.1211,1.87,1.43,53613767,,,23.1113,2.2758,2.7331,10.9581,3783487631.7,,,,,,,
2010-07-19,7187900,6.5238,6.8153,6.5238,6.7704,0.1793,2.72,2.79,106883877,,,23.7402,2.3377,2.8075,11.2563,3886439676.1,,,,,,,
2010-07-20,6175185,6.7839,6.905,6.7301,6.8556,0.0852,1.26,2.4,94242789,,,24.0389,2.3671,2.8428,11.3979,3935341897.19,,,,,,,
2010-07-21,4819612,6.8601,6.9722,6.7615,6.8691,0.0135,0.2,1.87,73904871,,,24.0861,2.3718,2.8484,11.4203,3943063300.52,,,,,,,
2010-07-22,3276652,6.8736,6.9319,6.8198,6.896,0.0269,0.39,1.27,50277779,,,24.1804,2.3811,2.8596,11.465,3958506107.18,,,,,,,
2010-07-23,4673737,6.905,6.9408,6.7615,6.9274,0.0314,0.46,1.82,71369814,,,24.2904,2.3919,2.8726,11.5172,3976522714.95,,,,,,,
2010-07-26,3876805,6.9319,7.0933,6.9319,7.0126,0.0852,1.23,1.51,60585748,,,24.5892,2.4213,2.9079,11.6588,4025424936.04,,,,,,,
2010-07-27,4434969,7.0036,7.1291,6.896,7.0798,0.0672,0.96,1.72,69366938,,,24.825,2.4445,2.9358,11.7707,4064031952.69,,,,,,,
2010-07-28,4479002,7.044,7.2637,6.9946,7.1785,0.0987,1.39,1.74,71586788,,,25.1709,2.4786,2.9767,11.9347,4120655577.11,,,,,,,
2010-07-29,4258753,7.1829,7.2368,7.0395,7.0978,-0.0807,-1.12,1.65,67662373,,,24.8879,2.4507,2.9432,11.8005,4074327157.13,,,,,,,
2010-07-30,2986693,7.0753,7.1874,7.017,7.1785,0.0807,1.14,1.16,47410116,,,25.1709,2.4786,2.9767,11.9347,4120655577.11,,,,,,,
2010-08-02,6799397,7.1874,7.4251,7.0933,7.3757,0.1972,2.75,2.64,110299726,,,25.8626,2.5467,3.0585,12.2627,4233902825.95,,,,,,,
2010-08-03,4682265,7.3757,7.3757,7.0843,7.1112,-0.2645,-3.59,1.82,75789331,,,24.935,2.4554,2.9488,11.8228,4082048560.46,,,,,,,
2010-08-04,5280556,7.1247,7.1829,6.896,7.0798,-0.0314,-0.44,2.05,82624677,,,24.825,2.4445,2.9358,11.7707,4064031952.69,,,,,,,
2010-08-05,8588280,7.0664,7.3354,6.9991,7.313,0.2332,3.29,3.34,138019846,,,25.6425,2.525,3.0325,12.1583,4197869610.41,,,,,,,
2010-08-06,4429292,7.2637,7.4116,7.2009,7.3937,0.0807,1.1,1.72,72316708,,,25.9255,2.5529,3.066,12.2925,4244198030.39,,,,,,,
2010-08-09,5447193,7.3937,7.6448,7.3757,7.4834,0.0897,1.21,2.12,91486268,,,26.24,2.5839,3.1031,12.4416,4295674052.59,,,,,,,
2010-08-10,13241284,7.6134,7.9586,7.6134,7.7613,0.2779,3.71,5.14,230253723,,,27.2147,2.6799,3.2184,12.9037,4455249721.41,,,,,,,
2010-08-11,6762698,7.6851,8.0035,7.591,7.9766,0.2153,2.77,2.63,117870778,,,27.9694,2.7542,3.3077,13.2616,4578792174.69,,,,,,,
2010-08-12,6118181,7.8241,8.0842,7.7838,8.0214,0.0448,0.56,2.38,108270412,,,28.1266,2.7696,3.3263,13.3361,4604530185.79,,,,,,,
2010-08-13,3425588,7.9766,8.0707,7.869,7.9676,-0.0538,-0.67,1.33,60866979,,,27.9379,2.7511,3.3039,13.2467,4573644572.47,,,,,,,
2010-08-16,6911289,8.0483,8.3353,7.9272,8.1604,0.1928,2.42,2.69,125094524,,,28.614,2.8176,3.3839,13.5672,4684318020.2,,,,,,,
2010-08-17,2995130,8.12,8.2725,8.0707,8.1783,0.0179,0.22,1.16,54493120,,,28.6769,2.8238,3.3913,13.597,4694613224.64,,,,,,,
2010-08-18,4302142,8.1828,8.2501,7.8959,7.9766,-0.2017,-2.47,1.67,77276549,,,27.9694,2.7542,3.3077,13.2616,4578792174.69,,,,,,,
2010-08-19,3530708,8.0035,8.0618,7.8824,7.9272,-0.0494,-0.62,1.37,62672300,,,27.7964,2.7371,3.2872,13.1796,4550480362.48,,,,,,,
2010-08-20,5249690,7.9766,8.0528,7.7569,7.86,-0.0672,-0.85,2.04,92252631,,,27.5606,2.7139,3.2593,13.0677,4511873345.83,,,,,,,
