timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2019-11-11,2564018,50.7576,60.9032,50.7576,60.9032,18.6069,43.99,8.55,160259204,,,24.2136,3.9551,6.3473,25.5645,7506000000,,,,,,,
2019-11-12,4805174,61.3414,66.9984,60.3774,66.9984,6.0952,10.01,16.02,315248718,,,26.6369,4.3509,6.9826,28.123,8257200000,,,,,,,
2019-11-13,18270321,73.6973,73.6973,68.4492,70.2115,3.2131,4.8,60.9,1341600943,,,27.9143,4.5596,7.3175,29.4717,8653200000,,,,,,,
2019-11-14,13367260,73.0254,77.2317,72.0518,77.2317,7.0202,10,44.56,1018437637,,,30.7054,5.0155,8.0491,32.4185,9518400000,,,,,,,
2019-11-15,14392476,79.3543,84.9529,73.9991,80.9025,3.6708,4.75,47.97,1193691892,,,32.1648,5.2539,8.4317,33.9593,9970800000,,,,,,,
2019-11-18,12429472,84.4369,88.9937,80.6201,88.9937,8.0912,10,41.43,1085011796,,,35.3816,5.7793,9.2749,37.3557,10968000000,,,,,,,
2019-11-19,9405549,91.4473,97.893,90.0647,97.893,8.8993,10,31.35,911438028,,,38.9198,6.3573,10.2024,41.0912,12064800000,,,,,,,
2019-11-20,11843999,99.3146,102.1869,88.1076,89.7045,-8.1885,-8.36,39.48,1126384759,,,35.6642,5.8255,9.349,37.654,11055600000,,,,,,,
2019-11-21,11177848,94.4462,97.3673,92.9857,95.4102,5.7057,6.36,37.26,1090376143,,,37.9327,6.196,9.9437,40.049,11758800000,,,,,,,
2019-11-22,9125992,94.1347,97.3575,89.6266,95.011,-0.3992,-0.42,30.42,879718861,,,37.774,6.1701,9.9021,39.8815,11709600000,,,,,,,
2019-11-25,8080419,96.9778,97.3283,90.1426,90.8144,-4.1966,-4.42,26.93,779367365,,,36.1055,5.8976,9.4647,38.1199,11192400000,,,,,,,
2019-11-26,7918474,88.6042,90.8144,84.3979,89.091,-1.7234,-1.9,26.39,711211656,,,35.4203,5.7857,9.2851,37.3965,10980000000,,,,,,,
2019-11-27,5345100,88.0784,88.8184,85.6929,86.6277,-2.4633,-2.76,17.82,478064014,,,34.441,5.6257,9.0283,36.3625,10676400000,,,,,,,
2019-11-28,6600252,86.6569,87.2411,82.2753,83.8819,-2.7458,-3.17,22,569803668,,,33.3493,5.4474,8.7422,35.21,10338000000,,,,,,,
2019-11-29,6248464,84.2908,84.4856,79.1985,80.328,-3.5539,-4.24,20.83,523192965,,,31.9364,5.2166,8.3718,33.7182,9900000000,,,,,,,
