timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2011-08-19,25687225,11.3641,12.2764,11.2365,12.0491,2.2417,22.86,89.19,1932258071.23,,,44.1926,4.1166,5.7703,51.3094,11068200000,,,,,,,
2011-08-22,10279626,12.2546,12.8197,12.2452,12.5628,0.5137,4.26,35.69,821472588.5,,,46.0768,4.2921,6.0163,53.497,11540100000,,,,,,,
2011-08-23,6821213,12.5613,12.8524,12.3153,12.7341,0.1713,1.36,23.68,551132781.11,,,46.7048,4.3506,6.0983,54.2262,11697400000,,,,,,,
2011-08-24,4569114,12.759,12.952,12.3527,12.3527,-0.3814,-3,15.87,371777219.54,,,45.306,4.2203,5.9157,52.6021,11347050000,,,,,,,
2011-08-25,4412840,12.3604,12.6469,12.0647,12.4538,0.1011,0.82,15.32,350306316.82,,,45.6771,4.2548,5.9641,53.033,11440000000,,,,,,,
2011-08-26,4069110,12.3838,13.0579,12.3013,12.938,0.4842,3.89,14.13,331988584.2,,,47.4528,4.4202,6.196,55.0946,11884730000,,,,,,,
2011-08-29,3132770,12.8446,13.1544,12.7465,12.8119,-0.1261,-0.97,10.88,259929370.18,,,46.9903,4.3772,6.1356,54.5577,11768900000,,,,,,,
2011-08-30,2826976,12.8212,12.9209,12.1425,12.2219,-0.59,-4.61,9.82,228947776.32,,,44.8264,4.1756,5.853,52.0452,11226930000,,,,,,,
2011-08-31,2804000,12.2982,12.3916,11.8311,12.3122,0.0903,0.74,9.74,218816004.16,,,45.1575,4.2064,5.8963,52.4297,11309870000,,,,,,,
2011-09-01,1772883,12.2655,12.3682,11.8638,11.9557,-0.3565,-2.9,6.16,137881507.2,,,43.85,4.0846,5.7256,50.9117,10982400000,,,,,,,
2011-09-02,1771876,11.8779,12.1285,11.8498,11.9868,0.0311,0.26,6.15,136513884.37,,,43.9642,4.0953,5.7405,51.0442,11011000000,,,,,,,
2011-09-05,2027178,11.8311,11.9635,11.5198,11.7938,-0.193,-1.61,7.04,152624717.89,,,43.2562,4.0293,5.648,50.2222,10833680000,,,,,,,
2011-09-06,4090541,11.5976,11.8311,10.785,10.9905,-0.8033,-6.81,14.2,294100360.49,,,40.31,3.7549,5.2633,46.8016,10095800000,,,,,,,
2011-09-07,1857478,11.2085,11.442,11.0092,11.2785,0.288,2.62,6.45,133863163.64,,,41.3663,3.8533,5.4013,48.028,10360350000,,,,,,,
2011-09-08,2189018,11.333,11.333,10.9454,11.0061,-0.2724,-2.42,7.6,156445233.79,,,40.3671,3.7602,5.2708,46.8679,10110100000,,,,,,,
2011-09-09,1781973,11.0543,11.3283,10.9905,11.1695,0.1634,1.48,6.19,128195391.3,,,40.9667,3.8161,5.3491,47.564,10260250000,,,,,,,
2011-09-13,1979369,11.0061,11.0061,10.4005,10.5546,-0.6149,-5.51,6.87,135068776.64,,,38.7113,3.606,5.0546,44.9455,9695400000,,,,,,,
2011-09-14,1416798,10.7087,10.8971,10.5515,10.8084,0.2538,2.4,4.92,97482668.94,,,39.642,3.6927,5.1761,46.026,9928490000,,,,,,,
2011-09-15,1565096,10.7819,11.3205,10.7648,10.9874,0.179,1.66,5.43,111739442.91,,,40.2986,3.7538,5.2619,46.7883,10092940000,,,,,,,
2011-09-16,794387,11.0995,11.0995,10.7586,10.9656,-0.0218,-0.2,2.76,55724684.11,,,40.2187,3.7464,5.2514,46.6955,10072920000,,,,,,,
2011-09-19,667873,10.8971,10.8971,10.5577,10.6636,-0.302,-2.75,2.32,46005817.01,,,39.111,3.6432,5.1068,45.4095,9795500000,,,,,,,
2011-09-20,1319749,10.8037,11.1586,10.6823,11.0839,0.4203,3.94,4.58,93177639.06,,,40.6526,3.7868,5.3081,47.1994,10181600000,,,,,,,
2011-09-21,1934243,11.0528,11.5572,11.0092,11.4731,0.3892,3.51,6.72,140772345.37,,,42.08,3.9198,5.4945,48.8566,10539100000,,,,,,,
2011-09-22,843928,11.3797,11.5976,11.1462,11.1789,-0.2942,-2.56,2.93,61471781.53,,,41.0009,3.8193,5.3536,47.6037,10268830000,,,,,,,
2011-09-23,1491865,11.1291,11.5478,10.8971,11.224,0.0451,0.4,5.18,107736863.9,,,41.1665,3.8347,5.3752,47.796,10310300000,,,,,,,
2011-09-26,1726513,11.2038,11.3143,10.6029,10.6838,-0.5402,-4.81,5.99,120580347.1,,,39.1852,3.6501,5.1165,45.4957,9814090000,,,,,,,
2011-09-27,1012192,10.88,11.017,10.4768,10.7414,0.0576,0.54,3.51,70037047.25,,,39.3965,3.6698,5.1441,45.7409,9867000000,,,,,,,
2011-09-28,480108,10.8769,10.8769,10.3647,10.3647,-0.3767,-3.51,1.67,32757141.39,,,38.0148,3.5411,4.9636,44.1367,9520940000,,,,,,,
2011-09-29,1652015,10.2744,10.3678,9.851,10.0409,-0.3238,-3.12,5.74,106805806.99,,,36.8272,3.4305,4.8086,42.7578,9223500000,,,,,,,
2011-09-30,342590,10.044,10.181,9.8992,9.9491,-0.0918,-0.91,1.19,22025352.57,,,34.2299,3.3064,4.6513,40.8454,9139130000,,,,,,,
2011-10-10,835091,10.0985,10.1841,9.7373,9.8074,-0.1417,-1.42,2.9,53576016.95,,,33.7425,3.2593,4.5851,40.2639,9009000000,,,,,,,
2011-10-11,1608812,9.9802,10.0907,9.1863,9.3419,-0.4655,-4.75,5.59,99816480.25,,,32.1411,3.1046,4.3675,38.3529,8581430000,,,,,,,
2011-10-12,1340244,9.2158,9.8775,9.2158,9.7296,0.3877,4.15,4.65,82320780.58,,,33.4747,3.2334,4.5487,39.9443,8937500000,,,,,,,
2011-10-13,1097731,9.6673,10.1577,9.6673,9.9631,0.2335,2.4,3.81,70328276.28,,,34.2781,3.3111,4.6579,40.903,9152000000,,,,,,,
2011-10-14,1223405,9.8634,9.9615,9.5583,9.7265,-0.2366,-2.37,4.25,76226788.6,,,33.464,3.2324,4.5472,39.9315,8934640000,,,,,,,
2011-10-17,1114452,9.7296,10.111,9.6751,10.0954,0.3689,3.79,3.87,71273068.43,,,34.7334,3.355,4.7197,41.4462,9273550000,,,,,,,
2011-10-18,1220592,9.9786,10.1421,9.8385,9.9148,-0.1806,-1.79,4.24,78024122.07,,,34.1121,3.295,4.6353,40.7048,9107670000,,,,,,,
2011-10-19,678448,9.9631,9.9911,9.5287,9.5505,-0.3643,-3.67,2.36,42490752.24,,,32.8588,3.174,4.465,39.2093,8773050000,,,,,,,
2011-10-20,961161,9.4961,9.5972,8.917,9.138,-0.4125,-4.32,3.34,56406293.63,,,31.4395,3.0369,4.2721,37.5157,8394100000,,,,,,,
2011-10-21,587854,9.1224,9.2034,8.9201,9.0742,-0.0638,-0.7,2.04,34232957.23,,,31.2199,3.0156,4.2423,37.2537,8335470000,,,,,,,
2011-10-24,1062766,8.7644,9.3357,8.6975,9.331,0.2568,2.83,3.69,61423657.08,,,32.1036,3.101,4.3624,38.3082,8571420000,,,,,,,
2011-10-25,1138384,9.2361,9.823,9.166,9.7529,0.4219,4.52,3.95,69957802.08,,,33.5551,3.2412,4.5596,40.0402,8958950000,,,,,,,
2011-10-26,861293,9.7062,9.8852,9.4992,9.7607,0.0078,0.08,2.99,53895895.3,,,33.5818,3.2438,4.5632,40.0721,8966100000,,,,,,,
2011-10-27,595154,9.7545,9.8666,9.5474,9.5754,-0.1853,-1.9,2.07,37132750.05,,,32.9445,3.1822,4.4766,39.3116,8795930000,,,,,,,
2011-10-28,691245,9.7296,10.0378,9.577,9.9771,0.4017,4.2,2.4,43695189.15,,,34.3263,3.3157,4.6644,40.9605,9164870000,,,,,,,
2011-10-31,729179,10.0565,10.1748,9.823,10.1623,0.1852,1.86,2.53,47245057.41,,,34.9637,3.3773,4.751,41.721,9335040000,,,,,,,
2011-11-01,672044,9.9958,10.2557,9.9444,10.0985,-0.0638,-0.63,2.33,43628405.34,,,34.7441,3.3561,4.7212,41.459,9276410000,,,,,,,
2011-11-02,623312,9.9008,10.5858,9.8245,10.5391,0.4406,4.36,2.16,41073335.87,,,36.2598,3.5025,4.9271,43.2677,9681100000,,,,,,,
2011-11-03,1015809,10.4815,10.8971,10.318,10.4566,-0.0825,-0.78,3.53,69419559.85,,,35.976,3.4751,4.8886,42.9289,9605310000,,,,,,,
2011-11-04,379472,10.4457,10.5842,10.3538,10.5313,0.0747,0.71,1.32,25478145.63,,,36.233,3.4999,4.9235,43.2357,9673950000,,,,,,,
2011-11-07,168158,10.5188,10.5671,10.3024,10.3694,-0.1619,-1.54,0.58,11256742.31,,,35.676,3.4461,4.8478,42.571,9525230000,,,,,,,
2011-11-08,1043714,10.2838,10.5344,9.9631,9.9662,-0.4032,-3.89,3.62,68327373.84,,,34.2888,3.3121,4.6593,40.9157,9154860000,,,,,,,
2011-11-09,966088,10.0347,10.1125,9.8385,9.9942,0.028,0.28,3.35,61589099.14,,,34.3852,3.3214,4.6724,41.0308,9180600000,,,,,,,
2011-11-10,915636,9.9008,10.3834,9.8852,10.29,0.2958,2.96,3.18,59648687.26,,,35.4029,3.4197,4.8107,42.2451,9452300000,,,,,,,
