timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2017-01-17,23415,6.2788,6.2788,6.2788,6.2788,1.9174,43.96,0.04,209330,,,23.6044,2.5399,2.2465,58.6792,1895280000,,,,,,,
2017-01-18,7265,6.9038,6.9038,6.9038,6.9038,0.625,9.95,0.01,71415,,,25.9543,2.7928,2.4701,64.5208,2083960000,,,,,,,
2017-01-19,14392,7.5921,7.5921,7.5921,7.5921,0.6883,9.97,0.03,155578,,,28.5418,3.0712,2.7164,70.9532,2291720000,,,,,,,
2017-01-20,29996,8.3506,8.3506,8.3506,8.3506,0.7585,9.99,0.06,356652,,,31.3933,3.378,2.9878,78.042,2520680000,,,,,,,
2017-01-23,45814,9.1864,9.1864,9.1864,9.1864,0.8358,10.01,0.09,599247,,,34.5353,3.7161,3.2868,85.8527,2772960000,,,,,,,
2017-01-24,52698,10.1064,10.1064,10.1064,10.1064,0.92,10.01,0.1,758324,,,37.9941,4.0883,3.616,94.4511,3050680000,,,,,,,
2017-01-25,92218,11.1178,11.1178,11.1178,11.1178,1.0114,10.01,0.17,1459811,,,41.7962,4.4974,3.9778,103.9028,3355960000,,,,,,,
2017-01-26,230047,12.2275,12.2275,12.2275,12.2275,1.1097,9.98,0.43,4005118,,,45.9679,4.9463,4.3749,114.2734,3690920000,,,,,,,
2017-02-03,579077,13.4495,13.4495,13.4495,13.4495,1.222,9.99,1.09,11089325,,,50.562,5.4407,4.8121,125.6942,4059800000,,,,,,,
2017-02-06,2012530,14.798,14.798,14.798,14.798,1.3485,10.03,3.8,42404007,,,55.6314,5.9861,5.2946,138.2964,4466840000,,,,,,,
2017-02-07,487939,16.2799,16.2799,16.2799,16.2799,1.4819,10.01,0.92,11310426,,,61.2025,6.5856,5.8248,152.1457,4914160000,,,,,,,
2017-02-08,35854435,16.5819,17.9093,16.315,17.9093,1.6294,10.01,67.65,881663976,,,67.328,7.2447,6.4078,167.3734,5406000000,,,,,,,
2017-02-09,36132431,17.6986,19.3771,17.2631,18.3588,0.4495,2.51,68.17,941830179,,,69.0178,7.4266,6.5686,171.5742,5541680000,,,,,,,
2017-02-10,22029068,17.5581,18.1129,17.214,17.53,-0.8288,-4.51,41.56,552055132,,,65.9023,7.0913,6.2721,163.8291,5291520000,,,,,,,
2017-02-13,25027272,17.1367,18.9628,17.1227,18.422,0.892,5.09,47.22,647552206,,,69.2555,7.4521,6.5912,172.1649,5560760000,,,,,,,
2017-02-14,25725885,18.0568,20.2621,17.9865,20.2621,1.8401,9.99,48.54,703523230,,,76.1731,8.1965,7.2496,189.3617,6116200000,,,,,,,
2017-02-15,32347333,20.2621,22.2918,20.1216,20.6132,0.3511,1.73,61.03,978387580,,,77.4932,8.3385,7.3752,192.6435,6222200000,,,,,,,
2017-02-16,21899297,19.8898,20.0162,18.8223,19.6862,-0.927,-4.5,41.32,607540190,,,74.008,7.9635,7.0435,183.9795,5942360000,,,,,,,
2017-02-17,16831535,19.3139,19.4052,18.0076,18.12,-1.5662,-7.96,31.76,447135328,,,68.1201,7.33,6.4832,169.3425,5469600000,,,,,,,
2017-02-20,12183035,17.9093,17.9935,16.8066,17.5019,-0.6181,-3.41,22.99,301351434,,,65.7966,7.0799,6.262,163.5665,5283040000,,,,,,,
2017-02-21,9324425,17.5651,17.9444,17.5511,17.7056,0.2037,1.16,17.59,235175834,,,66.5623,7.1623,6.3349,165.47,5344520000,,,,,,,
2017-02-22,9434028,17.537,17.6143,17.0173,17.3404,-0.3652,-2.06,17.8,231740148,,,65.1894,7.0146,6.2042,162.0569,5234280000,,,,,,,
2017-02-23,13014071,17.4036,18.0989,17.3053,18.0216,0.6812,3.93,24.55,328703233,,,67.7505,7.2902,6.448,168.4236,5439920000,,,,,,,
2017-02-24,16383140,18.0497,19.0892,18.0497,18.7099,0.6883,3.82,30.91,435453396,,,70.338,7.5686,6.6942,174.856,5647680000,,,,,,,
2017-02-27,10020399,18.4009,18.5062,17.9093,18.1481,-0.5618,-3,18.91,259956413,,,68.2257,7.3413,6.4932,169.6051,5478080000,,,,,,,
2017-02-28,9333461,18.0357,18.6327,17.7196,18.5695,0.4214,2.32,17.61,241968051,,,69.8099,7.5118,6.644,173.5433,5605280000,,,,,,,
2017-03-01,13371770,18.4711,19.2718,18.4711,18.6818,0.1123,0.6,25.23,359070039,,,70.2324,7.5572,6.6842,174.5935,5639200000,,,,,,,
2017-03-02,20092368,18.3447,20.0724,18.3307,19.6721,0.9903,5.3,37.91,553170176,,,73.9552,7.9578,7.0385,183.8482,5938120000,,,,,,,
2017-03-03,14453928,19.4544,19.939,18.8925,19.7002,0.0281,0.14,27.27,400130194,,,74.0608,7.9692,7.0485,184.1108,5946600000,,,,,,,
2017-03-06,14527244,19.4614,20.2831,19.4403,20.2621,0.5619,2.85,27.41,412169386,,,76.1731,8.1965,7.2496,189.3617,6116200000,,,,,,,
2017-03-07,14775573,20.2269,20.5079,19.7283,20.5008,0.2387,1.18,27.88,425541256,,,77.0708,8.2931,7.335,191.5934,6188280000,,,,,,,
2017-03-08,20995810,20.3604,21.9757,20.1637,21.765,1.2642,6.17,39.61,631296407,,,81.8233,8.8045,7.7873,203.4079,6569880000,,,,,,,
2017-03-09,16128372,21.2102,21.5333,19.7564,19.8196,-1.9454,-8.94,30.43,469915774,,,74.5097,8.0175,7.0913,185.2266,5982640000,,,,,,,
2017-03-10,9998589,19.5176,20.0865,19.3139,19.6159,-0.2037,-1.03,18.87,280795431,,,73.744,7.9351,7.0184,183.3231,5921160000,,,,,,,
2017-03-13,10236079,19.4263,19.9741,18.4852,19.9179,0.302,1.54,19.31,282705875,,,74.8793,8.0573,7.1264,186.1455,6012320000,,,,,,,
2017-03-14,13580007,19.8758,20.9293,19.6651,20.5008,0.5829,2.93,25.62,394202619,,,77.0708,8.2931,7.335,191.5934,6188280000,,,,,,,
2017-03-15,8744065,20.2972,20.3604,19.6651,19.9811,-0.5197,-2.54,16.5,249845128,,,75.1169,8.0828,7.1491,186.7362,6031400000,,,,,,,
2017-03-16,14089146,20.0022,21.2102,19.9811,20.9152,0.9341,4.67,26.58,416443214,,,78.6286,8.4607,7.4833,195.4659,6313360000,,,,,,,
2017-03-17,22032887,20.9784,22.0951,20.6624,21.1119,0.1967,0.94,41.57,667263556,,,79.3679,8.5403,7.5536,197.3037,6372720000,,,,,,,
2017-03-20,23477739,20.7958,23.0714,20.7958,22.355,1.2431,5.89,44.3,737771571,,,84.0412,9.0431,7.9984,208.9214,6747960000,,,,,,,
2017-03-21,24955488,21.9266,24.5322,21.6737,24.0195,1.6645,7.45,47.09,819956656,,,90.2988,9.7165,8.5939,224.4773,7250400000,,,,,,,
2017-03-22,19001123,23.3172,23.9212,22.9028,23.6192,-0.4003,-1.67,35.85,634292441,,,88.7938,9.5545,8.4507,220.736,7129560000,,,,,,,
2017-03-23,16681724,23.4927,23.7526,21.5543,22.2075,-1.4117,-5.98,31.48,537683822,,,83.4867,8.9835,7.9456,207.5431,6703440000,,,,,,,
2017-03-24,13066249,22.1583,23.4506,21.9617,22.8185,0.611,2.75,24.65,425984282,,,85.7838,9.2306,8.1643,213.2534,6887880000,,,,,,,
