timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2018-04-18,46834,15.9402,19.1282,15.9402,19.1282,5.8463,44.02,0.07,906432,,,29.2743,2.6151,0.864,-316.09,8385000000,,,,,,,
2018-04-19,29173,21.0411,21.0411,21.0411,21.0411,1.9129,10,0.04,625761,,,32.2017,2.8766,0.9504,-347.699,9223500000,,,,,,,
2018-04-20,68925,23.1501,23.1501,23.1501,23.1501,2.109,10.02,0.11,1626630,,,35.4294,3.165,1.0457,-382.5499,10148000000,,,,,,,
2018-04-23,157943,25.4651,25.4651,25.4651,25.4651,2.315,10,0.24,4100200,,,38.9723,3.4815,1.1503,-420.8049,11162800000,,,,,,,
2018-04-24,175748,28.0155,28.0155,28.0155,28.0155,2.5504,10.02,0.27,5019363,,,42.8756,3.8301,1.2655,-462.9502,12280800000,,,,,,,
2018-04-25,139278,30.821,30.821,30.821,30.821,2.8055,10.01,0.21,4376115,,,47.1691,4.2137,1.3922,-509.3101,13510600000,,,,,,,
2018-04-26,457218,33.9011,33.9011,33.9011,33.9011,3.0801,9.99,0.7,15801454,,,51.8831,4.6348,1.5313,-560.2087,14860800000,,,,,,,
2018-04-27,7969116,37.2952,37.2952,37.2952,37.2952,3.3941,10.01,12.26,302985790,,,57.0774,5.0988,1.6847,-616.2944,16348600000,,,,,,,
2018-05-02,13655030,35.3529,35.3529,33.5676,33.5676,-3.7276,-9.99,21.01,476735206,,,51.3726,4.5892,1.5163,-554.6973,14714600000,,,,,,,
2018-05-03,36023012,30.7131,36.8832,30.7131,35.7453,2.1777,6.49,55.42,1225447203,,,54.7054,4.8869,1.6146,-590.683,15669200000,,,,,,,
2018-05-04,26858208,34.3327,35.1175,32.1747,32.2433,-3.502,-9.8,41.32,917332824,,,49.346,4.4081,1.4565,-532.8142,14134100000,,,,,,,
2018-05-07,19036106,32.1747,33.2341,31.8215,32.3807,0.1374,0.43,29.29,632255946,,,49.5561,4.4269,1.4627,-535.0836,14194300000,,,,,,,
2018-05-08,15041793,31.7136,32.8319,31.439,32.0766,-0.3041,-0.94,23.14,492601674,,,49.0907,4.3853,1.4489,-530.0585,14061000000,,,,,,,
2018-05-09,21692424,32.0177,33.6755,31.8804,33.3322,1.2556,3.91,33.35,726907165,,,51.0123,4.557,1.5056,-550.807,14611400000,,,,,,,
2018-05-10,17054083,32.7338,33.0477,31.694,32.4297,-0.9025,-2.71,26.24,562967247,,,49.6312,4.4336,1.4649,-535.894,14215800000,,,,,,,
2018-05-11,29555927,32.5671,35.3137,32.5671,33.8227,1.393,4.3,45.47,1027216752,,,51.763,4.6241,1.5278,-558.9119,14826400000,,,,,,,
2018-05-14,33122633,34.3327,37.1676,33.5578,36.8537,3.031,8.96,50.96,1196208680,,,56.4018,5.0385,1.6647,-609,16155100000,,,,,,,
2018-05-15,32640194,35.9022,40.1006,35.9022,38.2074,1.3537,3.67,50.22,1241476107,,,58.4735,5.2235,1.7259,-631.3694,16748500000,,,,,,,
2018-05-16,21695228,37.2755,37.3246,35.4804,35.8336,-2.3738,-6.21,33.37,805806738,,,54.8405,4.899,1.6186,-592.1419,15707900000,,,,,,,
2018-05-17,19829803,35.3137,37.2657,35.0292,36.0298,0.1962,0.55,30.51,737806296,,,55.1408,4.9258,1.6275,-595.3838,15793900000,,,,,,,
2018-05-18,25926998,35.4902,38.7469,35.3137,37.717,1.6872,4.68,39.89,987012021,,,57.7229,5.1565,1.7037,-623.2646,16533500000,,,,,,,
2018-05-21,29060305,40.2772,41.4936,37.8151,38.0799,0.3629,0.96,44.71,1167745125,,,58.2784,5.2061,1.7201,-629.2622,16692600000,,,,,,,
2018-05-22,28849215,37.5698,41.8859,37.5698,41.8859,3.806,9.99,44.38,1169351731,,,64.1032,5.7264,1.892,-692.156,18361000000,,,,,,,
2018-05-23,27505268,41.1993,42.141,39.3944,39.4827,-2.4032,-5.74,42.32,1139870678,,,60.4251,5.3979,1.7835,-652.4421,17307500000,,,,,,,
2018-05-24,18986239,38.8254,40.3655,37.6679,39.7181,0.2354,0.6,29.21,751853906,,,60.7854,5.4301,1.7941,-656.3324,17410700000,,,,,,,
2018-05-25,15471616,39.0412,40.1889,37.5796,37.7072,-2.0109,-5.06,23.8,613207515,,,57.7079,5.1551,1.7033,-623.1025,16529200000,,,,,,,
2018-05-28,16742587,37.1088,37.2755,33.9404,33.96,-3.7472,-9.94,25.76,606197377,,,51.9731,4.6428,1.534,-561.1812,14886600000,,,,,,,
2018-05-29,11530794,33.4303,35.2548,33.3812,34.6564,0.6964,2.05,17.74,404725712,,,53.039,4.7381,1.5655,-572.6902,15191900000,,,,,,,
2018-05-30,13331201,33.3714,34.1758,31.3899,31.9785,-2.6779,-7.73,20.51,445872529,,,48.9406,4.3719,1.4445,-528.4376,14018000000,,,,,,,
2018-05-31,12591064,32.7632,34.4505,32.469,33.9306,1.9521,6.1,19.36,431467986,,,51.9281,4.6388,1.5327,-560.695,14873700000,,,,,,,
2018-06-01,15191646,33.4695,35.5687,33.2635,34.9802,1.0496,3.09,23.35,537292616,,,53.5344,4.7823,1.5801,-578.0394,15333800000,,,,,,,
2018-06-04,17564904,35.8826,37.2657,35.1273,36.1082,1.128,3.22,27.02,652288899,,,55.2609,4.9365,1.631,-596.6806,15828300000,,,,,,,
