timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2018-01-15,28862,14.1526,16.9832,14.1526,16.9832,5.1893,44,0.04,927238.8,,,14.9891,4.5148,4.5137,15.6459,14747184000,,,,,,,
2018-01-16,12182,18.6815,18.6815,18.6815,18.6815,1.6983,10,0.02,434166.48,,,16.488,4.9663,4.9651,17.2105,16221902400,,,,,,,
2018-01-17,23400,20.5475,20.5475,20.5475,20.5475,1.866,9.99,0.03,917280,,,18.1349,5.4624,5.461,18.9296,17842272000,,,,,,,
2018-01-18,28921,22.6023,22.6023,22.6023,22.6023,2.0548,10,0.04,1247073.52,,,19.9484,6.0086,6.0071,20.8226,19626499200,,,,,,,
2018-01-19,139941,24.8615,24.8615,24.8615,24.8615,2.2592,10,0.19,6637401.63,,,21.9423,6.6092,6.6076,22.9039,21588238800,,,,,,,
2018-01-22,155986,27.3461,27.3461,27.3461,27.3461,2.4846,9.99,0.19,8137789.62,,,24.1352,7.2697,7.2679,25.1928,23745697200,,,,,,,
2018-01-23,129344,30.0822,30.0822,30.0822,30.0822,2.7361,10.01,0.17,7423052.16,,,26.5501,7.9971,7.9951,27.7136,26121632400,,,,,,,
2018-01-24,221918,33.091,33.091,33.091,33.091,3.0088,10,0.29,14009683.34,,,29.2056,8.797,8.7948,30.4854,28734250800,,,,,,,
2018-01-25,268841,36.3985,36.3985,36.3985,36.3985,3.3075,10,0.35,18668319.04,,,32.1247,9.6763,9.6738,33.5325,31606310400,,,,,,,
2018-01-30,1830237,40.0363,40.0363,40.0363,40.0363,3.6378,9.99,2.39,139793502.06,,,35.3353,10.6433,10.6407,36.8838,34765120800,,,,,,,
2018-01-31,44902899,44.0305,44.0305,40.2983,40.4661,0.4298,1.07,58.92,3612146949.1,,,35.7147,10.7576,10.7549,37.2798,35138352000,,,,,,,
