timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2011-06-08,12208937,4.2839,4.8125,4.2393,4.6368,0.7874,20.46,89.77,357357185.32,,,36.9041,3.5208,3.6735,155.9075,2016030000,,,,,,,
2011-06-09,6261853,4.5305,4.6353,4.3779,4.4488,-0.188,-4.05,46.04,182934143.07,,,35.4078,3.3781,3.5246,149.5862,1934290000,,,,,,,
2011-06-10,4328281,4.4196,4.4226,4.0959,4.2839,-0.1649,-3.71,31.83,119934566.11,,,34.0955,3.2529,3.394,144.0421,1862600000,,,,,,,
2011-06-13,2536549,4.2531,4.4951,4.2223,4.3857,0.1018,2.38,18.65,72422951.75,,,34.905,3.3301,3.4745,147.4619,1906820000,,,,,,,
2011-06-14,1249735,4.3055,4.3949,4.247,4.3471,-0.0386,-0.88,9.19,35086140.83,,,34.5984,3.3009,3.444,146.1665,1890070000,,,,,,,
2011-06-15,1777071,4.361,4.5305,4.3209,4.3302,-0.0169,-0.39,13.07,51021111.95,,,34.4635,3.288,3.4306,145.5966,1882700000,,,,,,,
2011-06-16,1085237,4.2963,4.3071,4.1114,4.2069,-0.1233,-2.85,7.98,29624447.61,,,33.4823,3.1944,3.3329,141.4515,1829100000,,,,,,,
2011-06-17,810673,4.1853,4.2747,4.1607,4.2023,-0.0046,-0.11,5.96,22263524.24,,,33.4455,3.1909,3.3292,141.296,1827090000,,,,,,,
2011-06-20,516157,4.2208,4.2947,4.1884,4.2547,0.0524,1.25,3.8,14201959.74,,,33.8625,3.2307,3.3708,143.0577,1849870000,,,,,,,
2011-06-21,1304258,4.2809,4.4843,4.2547,4.438,0.1833,4.31,9.59,37317771.4,,,35.322,3.3699,3.516,149.2235,1929600000,,,,,,,
2011-06-22,1087488,4.438,4.5459,4.361,4.4966,0.0586,1.32,8,31629393.87,,,35.788,3.4144,3.5624,151.1924,1955060000,,,,,,,
2011-06-23,1828891,4.4689,4.8664,4.4196,4.7678,0.2712,6.03,13.45,55700653.96,,,37.9466,3.6203,3.7773,160.3117,2072980000,,,,,,,
2011-06-24,1461863,4.7123,5.0067,4.7077,4.9312,0.1634,3.43,10.75,45622140.64,,,39.2466,3.7443,3.9067,165.8039,2144000000,,,,,,,
2011-06-27,1643191,4.9312,5.3118,4.8865,5.2394,0.3082,6.25,12.08,54587969.84,,,41.6996,3.9784,4.1509,176.1667,2278000000,,,,,,,
2011-06-28,1247537,5.1623,5.4304,5.1377,5.3056,0.0662,1.26,9.17,42638715.26,,,42.2269,4.0287,4.2034,178.3946,2306810000,,,,,,,
2011-06-29,703453,5.3072,5.3164,5.1484,5.1808,-0.1248,-2.35,5.17,23809823.32,,,41.2335,3.9339,4.1045,174.1977,2252540000,,,,,,,
2011-06-30,1062284,5.1947,5.4628,5.1623,5.2394,0.0586,1.13,7.81,36491501.25,,,42.2168,3.8742,3.899,-15.3209,2278000000,,,,,,,
2011-07-01,1030660,5.2378,5.5167,5.1962,5.378,0.1386,2.65,7.58,35690930.21,,,43.3343,3.9767,4.0022,-15.7265,2338300000,,,,,,,
2011-07-04,1148185,5.4628,5.6169,5.378,5.4397,0.0617,1.15,8.44,40617944,,,43.831,4.0223,4.048,-15.9067,2365100000,,,,,,,
2011-07-05,761828,5.4089,5.4705,5.3472,5.4397,0,0,5.6,26690281.67,,,43.831,4.0223,4.048,-15.9067,2365100000,,,,,,,
2011-07-06,856597,5.4397,5.62,5.3241,5.563,0.1233,2.27,6.3,30548412.12,,,44.8243,4.1135,4.1398,-16.2672,2418700000,,,,,,,
2011-07-07,1091258,5.6077,5.7618,5.4936,5.4936,-0.0694,-1.25,8.02,39776627.89,,,44.2656,4.0622,4.0882,-16.0644,2388550000,,,,,,,
2011-07-08,633791,5.5275,5.5722,5.3164,5.452,-0.0416,-0.76,4.66,22352179.33,,,43.9303,4.0314,4.0572,-15.9428,2370460000,,,,,,,
2011-07-11,783952,5.697,5.697,5.3565,5.4551,0.0031,0.06,5.76,27789032.52,,,43.9552,4.0337,4.0595,-15.9518,2371800000,,,,,,,
2011-07-12,828466,5.3935,5.4335,5.1685,5.2394,-0.2157,-3.95,6.09,28441671.85,,,42.2168,3.8742,3.899,-15.3209,2278000000,,,,,,,
2011-07-13,3157005,5.2486,5.3919,5.1084,5.3919,0.1525,2.91,23.21,107043625.26,,,43.4461,3.987,4.0125,-15.767,2344330000,,,,,,,
2011-07-14,2489907,5.3318,5.4243,5.2162,5.3457,-0.0462,-0.86,18.31,85821218.08,,,43.0736,3.9528,3.9781,-15.6318,2324230000,,,,,,,
2011-07-15,1610667,5.3626,5.6708,5.3087,5.4828,0.1371,2.56,11.84,57544105.94,,,44.1787,4.0542,4.0801,-16.0329,2383860000,,,,,,,
2011-07-18,996197,5.4705,5.5476,5.3179,5.489,0.0062,0.11,7.33,35036310.77,,,44.2283,4.0588,4.0847,-16.0509,2386540000,,,,,,,
2011-07-19,1789576,5.4751,5.976,5.3626,5.9328,0.4438,8.09,13.16,66412633.07,,,47.8043,4.387,4.415,-17.3487,2579500000,,,,,,,
2011-07-20,1432854,5.7787,5.9174,5.6261,5.8003,-0.1325,-2.23,10.54,53513569.75,,,46.7365,4.289,4.3164,-16.9612,2521880000,,,,,,,
2011-07-21,536182,5.734,5.8373,5.6277,5.7155,-0.0848,-1.46,3.94,19994426.4,,,46.0536,4.2263,4.2533,-16.7133,2485030000,,,,,,,
2011-07-22,1097350,5.734,6.0869,5.734,5.9914,0.2759,4.83,8.07,42258620.8,,,48.2762,4.4303,4.4586,-17.5199,2604960000,,,,,,,
2011-07-25,902698,5.9297,6.0792,5.64,5.6708,-0.3206,-5.35,6.64,33880534.94,,,45.6935,4.1932,4.22,-16.5826,2465600000,,,,,,,
2011-07-26,1249185,5.6986,5.7279,5.3935,5.5429,-0.1279,-2.26,9.19,44458750,,,44.6629,4.0987,4.1249,-16.2086,2409990000,,,,,,,
2011-07-27,1173534,5.4967,5.9451,5.432,5.9374,0.3945,7.12,8.63,43304105.15,,,47.8416,4.3904,4.4184,-17.3622,2581510000,,,,,,,
2011-07-28,1819553,5.8558,6.0777,5.7941,5.8974,-0.04,-0.67,13.38,70480461.8,,,47.5188,4.3607,4.3886,-17.245,2564090000,,,,,,,
2011-07-29,1151921,5.8943,5.8943,5.6015,5.6832,-0.2142,-3.63,8.47,42833540.71,,,45.7928,4.2024,4.2292,-16.6187,2470960000,,,,,,,
2011-08-01,1026671,5.6832,5.9097,5.6523,5.8388,0.1556,2.74,7.55,38957642.89,,,47.0469,4.3174,4.345,-17.0738,2538630000,,,,,,,
2011-08-02,2140334,5.7494,6.0484,5.5029,6.0176,0.1788,3.06,15.74,78889906.22,,,48.4873,4.4496,4.4781,-17.5965,2616350000,,,,,,,
2011-08-03,1488356,5.8897,6.392,5.8727,6.2025,0.1849,3.07,10.94,59527666.52,,,49.9773,4.5864,4.6157,-18.1373,2696750000,,,,,,,
2011-08-04,718849,6.1917,6.3874,6.0561,6.1316,-0.0709,-1.14,5.29,28749895.76,,,49.4061,4.5339,4.5629,-17.93,2665930000,,,,,,,
2011-08-08,1544778,6.0222,6.1301,5.8712,6.0484,-0.0832,-1.36,11.36,60259061.43,,,48.7356,4.4724,4.501,-17.6866,2629750000,,,,,,,
2011-08-09,1088490,5.8881,6.5492,5.8866,6.3504,0.302,4.99,8,43927052.15,,,51.1693,4.6958,4.7258,-18.5699,2761070000,,,,,,,
2011-08-10,1151777,6.3643,6.7711,6.3643,6.7033,0.3529,5.56,8.47,49681225.31,,,54.0127,4.9567,4.9884,-19.6018,2914500000,,,,,,,
2011-08-11,1089012,6.6278,6.8497,6.5507,6.6494,-0.0539,-0.8,8.01,47109879.81,,,53.5781,4.9168,4.9482,-19.444,2891050000,,,,,,,
2011-08-12,1220311,6.6648,6.7773,6.4598,6.503,-0.1464,-2.2,8.97,52472462.77,,,52.3985,4.8086,4.8393,-19.016,2827400000,,,,,,,
2011-08-15,1836453,6.5477,6.9653,6.5477,6.9391,0.4361,6.71,13.5,80683665.89,,,55.9124,5.131,5.1638,-20.2912,3017010000,,,,,,,
2011-08-16,1043213,6.919,7.0808,6.8482,6.993,0.0539,0.78,7.67,47023035.44,,,56.347,5.1709,5.204,-20.4489,3040460000,,,,,,,
2011-08-17,912259,6.9499,7.1348,6.8697,6.9961,0.0031,0.04,6.71,41751438.81,,,56.3719,5.1732,5.2063,-20.4579,3041800000,,,,,,,
2011-08-18,859364,7.0053,7.1887,6.7726,6.8112,-0.1849,-2.64,6.32,38887952.53,,,54.8819,5.0365,5.0686,-19.9172,2961400000,,,,,,,
2011-08-19,745179,6.7572,7.0716,6.7048,6.9298,0.1186,1.74,5.48,33363136.61,,,55.8379,5.1242,5.1569,-20.2642,3012990000,,,,,,,
2011-08-22,846992,7.0392,7.3967,7.0269,7.2904,0.3606,5.2,6.23,39809982.67,,,58.7435,5.3908,5.4253,-21.3186,3169770000,,,,,,,
2011-08-23,722421,7.3967,7.443,7.0885,7.3967,0.1063,1.46,5.31,34138028.56,,,59.6002,5.4695,5.5044,-21.6295,3216000000,,,,,,,
2011-08-24,908121,7.3659,7.4122,7.1117,7.2195,-0.1772,-2.4,6.68,42648207.7,,,58.1723,5.3384,5.3725,-21.1113,3138950000,,,,,,,
2011-08-25,897601,7.1949,7.2426,6.8728,7.0577,-0.1618,-2.24,6.6,40877424.67,,,56.8685,5.2188,5.2521,-20.6382,3068600000,,,,,,,
2011-08-26,601506,7.0577,7.2534,7.0469,7.1348,0.0771,1.09,4.42,27939915.61,,,57.4894,5.2757,5.3095,-20.8635,3102100000,,,,,,,
2011-08-30,626727,7.2118,7.2149,6.8112,6.8112,-0.3236,-4.54,4.61,28364044.26,,,54.8819,5.0365,5.0686,-19.9172,2961400000,,,,,,,
2011-08-31,950987,6.8158,6.916,6.4799,6.7064,-0.1048,-1.54,6.99,41108806.5,,,54.0375,4.959,4.9907,-19.6108,2915840000,,,,,,,
2011-09-01,486770,6.6494,6.842,6.5199,6.6262,-0.0802,-1.2,3.58,21126402.78,,,53.3919,4.8997,4.931,-19.3765,2881000000,,,,,,,
2011-09-02,525337,6.6786,6.6786,6.4876,6.6185,-0.0077,-0.12,3.86,22345521.72,,,53.3298,4.894,4.9253,-19.3539,2877650000,,,,,,,
2011-09-05,570545,6.5184,6.5461,6.3335,6.392,-0.2265,-3.42,4.2,23857827.26,,,51.5045,4.7265,4.7567,-18.6915,2779160000,,,,,,,
2011-09-06,1541158,6.3412,6.3489,6.0176,6.3181,-0.0739,-1.16,11.33,62092739.95,,,50.9085,4.6718,4.7017,-18.4752,2747000000,,,,,,,
2011-09-07,956533,6.2425,6.6078,6.2425,6.5276,0.2095,3.32,7.03,39957472.54,,,52.5972,4.8268,4.8576,-19.0881,2838120000,,,,,,,
2011-09-08,1911375,6.5276,6.5492,6.1177,6.1624,-0.3652,-5.59,11.24,78813580.94,,,49.6544,4.5567,4.5859,-18.0201,2679330000,,,,,,,
