timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2010-06-29,4117542,1.2315,1.244,1.1077,1.1077,-0.1238,-10.05,0.72,30185747,,,36.1566,2.6452,0.4134,-18.453,4839342384.03,,,,,,,
2010-06-30,4971536,1.0967,1.1045,1.0027,1.0246,-0.0831,-7.5,0.87,32771294,,,26.6577,2.3766,0.3697,-10.4723,4476562827.66,,,,,,,
2010-07-01,4443865,1.0246,1.0246,0.9682,0.9714,-0.0532,-5.19,0.78,28061256,,,25.2719,2.2531,0.3505,-9.9279,4243836319.8,,,,,,,
2010-07-02,6940898,0.9823,0.987,0.9212,0.9526,-0.0188,-1.94,1.22,42375895,,,24.7827,2.2094,0.3437,-9.7357,4161697552.32,,,,,,,
2010-07-06,3743778,0.9432,0.987,0.9432,0.9792,0.0266,2.79,0.66,23258968,,,25.4757,2.2712,0.3533,-10.0079,4278060806.25,,,,,,,
2010-07-07,5263776,0.9808,1.0058,0.9714,1.0027,0.0235,2.4,0.92,33117132,,,26.0871,2.3257,0.3618,-10.2481,4380734265.6,,,,,,,
2010-07-08,4099042,1.0184,1.0293,0.9776,0.9902,-0.0125,-1.25,0.72,26179960,,,25.761,2.2967,0.3573,-10.12,4325975087.28,,,,,,,
2010-07-09,7387093,0.9949,1.0654,0.9698,1.0403,0.0501,5.06,1.29,48451404,,,27.0653,2.4129,0.3754,-10.6324,4545011800.56,,,,,,,
2010-07-12,4065205,1.0387,1.0638,1.0262,1.0497,0.0094,0.9,0.71,27187320,,,27.3099,2.4348,0.3788,-10.7285,4586081184.3,,,,,,,
2010-07-13,3120443,1.0466,1.0466,0.9949,1.0199,-0.0298,-2.84,0.55,20317855,,,26.5354,2.3657,0.368,-10.4243,4456028135.79,,,,,,,
2010-07-14,3042617,1.0152,1.045,1.0152,1.0325,0.0126,1.24,0.53,19954911,,,26.8615,2.3948,0.3726,-10.5524,4510787314.11,,,,,,,
2010-07-15,1916398,1.0356,1.0387,0.9855,0.9886,-0.0439,-4.25,0.34,12436515,,,25.7202,2.293,0.3567,-10.104,4319130189.99,,,,,,,
2010-07-16,4699759,0.9886,1.0262,0.9714,1.0184,0.0298,3.01,0.82,29882352,,,26.4947,2.3621,0.3675,-10.4082,4449183238.5,,,,,,,
2010-07-19,4982823,0.9996,1.0544,0.9902,1.0481,0.0297,2.92,0.87,33011667,,,27.2691,2.4311,0.3782,-10.7125,4579236287.01,,,,,,,
2010-07-20,6430465,1.0497,1.1124,1.0481,1.1045,0.0564,5.38,1.13,44441815,,,28.7365,2.5619,0.3986,-11.2889,4825652589.45,,,,,,,
2010-07-21,1355812,1.2158,1.2158,1.2158,1.2158,0.1113,10.08,0.24,10521101,,,31.6306,2.82,0.4387,-12.4258,5311640297.04,,,,,,,
2010-07-22,2861526,1.338,1.338,1.338,1.338,0.1222,10.05,0.5,24437432,,,34.8099,3.1034,0.4828,-13.6748,5845542285.66,,,,,,,
2010-07-23,21691602,1.4712,1.4712,1.421,1.4712,0.1332,9.96,3.8,203312763,,,38.2746,3.4123,0.5309,-15.0359,6427358555.31,,,,,,,
2010-07-26,33840374,1.4821,1.4915,1.4367,1.4696,-0.0016,-0.11,5.93,315697982,,,38.2339,3.4087,0.5303,-15.0199,6420513658.02,,,,,,,
2010-07-27,23913046,1.4649,1.4931,1.4524,1.4743,0.0047,0.32,4.19,224873895,,,38.3562,3.4196,0.532,-15.0679,6441048349.89,,,,,,,
2010-07-28,24239932,1.4649,1.4962,1.4492,1.4821,0.0078,0.53,4.25,228331060,,,38.56,3.4377,0.5348,-15.148,6475272836.34,,,,,,,
2010-07-30,17205336,1.4806,1.4994,1.432,1.4383,-0.0438,-2.96,3.01,160255049,,,37.4186,3.336,0.519,-14.6996,6283615712.22,,,,,,,
2010-08-02,12025079,1.4351,1.4571,1.4351,1.4477,0.0094,0.65,2.11,110901826,,,37.6632,3.3578,0.5224,-14.7957,6324685095.96,,,,,,,
2010-08-03,19256434,1.4508,1.5119,1.4304,1.4477,0,0,3.37,180886602,,,37.6632,3.3578,0.5224,-14.7957,6324685095.96,,,,,,,
2010-08-04,16684649,1.4539,1.5088,1.4383,1.4915,0.0438,3.03,2.92,156923503,,,38.8045,3.4595,0.5382,-15.2441,6516342220.08,,,,,,,
2010-08-05,10046200,1.4774,1.4994,1.4586,1.4696,-0.0219,-1.47,1.76,94592008,,,38.2339,3.4087,0.5303,-15.0199,6420513658.02,,,,,,,
2010-08-06,14398649,1.4571,1.5119,1.443,1.5041,0.0345,2.35,2.52,136449027,,,39.1306,3.4886,0.5427,-15.3722,6571101398.4,,,,,,,
2010-08-09,12789591,1.4931,1.5276,1.4837,1.5213,0.0172,1.14,2.24,122986447,,,39.579,3.5286,0.5489,-15.5483,6646395268.59,,,,,,,
2010-08-10,18454286,1.5166,1.5307,1.3975,1.4022,-0.1191,-7.83,3.23,172247767,,,36.4811,3.2524,0.506,-14.3314,6126183074.55,,,,,,,
2010-08-11,10563878,1.3928,1.4226,1.3678,1.3913,-0.0109,-0.78,1.85,93672278,,,36.1958,3.227,0.502,-14.2193,6078268793.52,,,,,,,
2010-08-12,6895470,1.3772,1.4163,1.3678,1.385,-0.0063,-0.45,1.21,61095126,,,36.0328,3.2124,0.4998,-14.1552,6050889204.36,,,,,,,
2010-08-13,7381760,1.3819,1.4116,1.3662,1.4007,0.0157,1.13,1.29,65629868,,,36.4404,3.2488,0.5054,-14.3153,6119338177.26,,,,,,,
