timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2010-02-26,4388019,6.1404,6.2152,6.0328,6.1264,-0.0234,-0.38,4.52,57648884.88,,,75.4957,4.2668,3.6731,20.9262,4547010000,,,,,,,
2010-03-01,5993928,6.1404,6.3976,6.1404,6.2199,0.0935,1.53,6.17,80228175.52,,,76.6483,4.3319,3.7291,21.2457,4616430000,,,,,,,
2010-03-02,5643849,6.2246,6.3836,6.2152,6.2386,0.0187,0.3,5.81,75779568.83,,,76.8788,4.345,3.7404,21.3096,4630314000,,,,,,,
2010-03-03,5510745,6.2339,6.2433,6.1217,6.2105,-0.0281,-0.45,5.67,72699359.47,,,76.5331,4.3254,3.7235,21.2137,4609488000,,,,,,,
2010-03-04,7005367,6.2433,6.3742,5.8925,5.9112,-0.2993,-4.82,7.21,92824110.05,,,72.8447,4.117,3.5441,20.1914,4387344000,,,,,,,
2010-03-05,5189832,5.9253,6.0282,5.6961,5.9861,0.0749,1.27,5.34,65094998.33,,,73.7668,4.1691,3.589,20.447,4442880000,,,,,,,
2010-03-08,3110754,5.9767,6.1217,5.8925,6.0702,0.0841,1.4,3.2,40150926.68,,,74.8041,4.2277,3.6394,20.7345,4505358000,,,,,,,
2010-03-09,3538268,6.0235,6.2105,5.9206,6.1264,0.0562,0.93,3.64,45916058.24,,,75.4957,4.2668,3.6731,20.9262,4547010000,,,,,,,
2010-03-10,10024888,6.1217,6.3929,6.0936,6.3602,0.2338,3.82,10.32,135236716.24,,,78.3772,4.4296,3.8133,21.7249,4720560000,,,,,,,
2010-03-11,7446236,6.3134,6.407,6.0328,6.2994,-0.0608,-0.96,7.67,98874016.1,,,77.628,4.3873,3.7768,21.5173,4675437000,,,,,,,
2010-03-12,3759926,6.2667,6.2667,6.0749,6.2199,-0.0795,-1.26,3.87,49393545.51,,,76.6483,4.3319,3.7291,21.2457,4616430000,,,,,,,
2010-03-15,2355684,6.1264,6.131,5.9861,6.1264,-0.0935,-1.5,2.43,30492905,,,75.4957,4.2668,3.6731,20.9262,4547010000,,,,,,,
2010-03-16,6276150,6.0702,6.3508,5.958,6.3088,0.1824,2.98,6.46,83058020.75,,,77.7433,4.3938,3.7824,21.5492,4682379000,,,,,,,
2010-03-17,10080641,6.2994,6.594,6.2246,6.5473,0.2385,3.78,10.38,139269407.76,,,80.6824,4.5599,3.9254,22.3639,4859400000,,,,,,,
2010-03-18,15403502,6.9214,7.188,6.6127,6.6221,0.0748,1.14,15.86,225225825.34,,,81.6045,4.612,3.9703,22.6195,4914936000,,,,,,,
2010-03-19,14789696,6.6689,7.071,6.4865,6.912,0.2899,4.38,15.23,214981441.97,,,85.1776,4.814,4.1441,23.6099,5130138000,,,,,,,
2010-03-22,14389201,6.8279,7.1365,6.8185,6.9915,0.0795,1.15,14.82,215590978.69,,,86.1573,4.8693,4.1918,23.8814,5189145000,,,,,,,
2010-03-23,7179539,6.9214,6.9682,6.7343,6.7577,-0.2338,-3.34,7.39,104790654.53,,,83.2758,4.7065,4.0516,23.0827,5015595000,,,,,,,
2010-03-24,4970351,6.753,6.8185,6.6221,6.7343,-0.0234,-0.35,5.12,71450169.62,,,82.9877,4.6902,4.0376,23.0029,4998240000,,,,,,,
2010-03-25,3840873,6.6548,6.7904,6.6034,6.6314,-0.1029,-1.53,3.96,54928021.86,,,81.7198,4.6185,3.9759,22.6514,4921878000,,,,,,,
2010-03-26,3763548,6.6455,6.7998,6.594,6.739,0.1076,1.62,3.88,54107495.67,,,83.0453,4.6935,4.0404,23.0188,5001711000,,,,,,,
2010-03-29,9531846,6.6361,6.6969,6.2713,6.4491,-0.2899,-4.3,9.82,131354584.05,,,79.4722,4.4915,3.8665,22.0284,4786509000,,,,,,,
2010-03-30,4948043,6.3976,6.5379,6.3602,6.4818,0.0327,0.51,5.1,68399667.43,,,79.8756,4.5143,3.8862,22.1403,4810806000,,,,,,,
2010-03-31,9371819,6.5192,6.9214,6.4865,6.7951,0.3133,4.83,9.65,135564812.56,,,56.4583,4.6023,3.5223,20.724,5043363000,,,,,,,
2010-04-01,6948783,6.7811,6.9448,6.7343,6.8653,0.0702,1.03,7.16,102025631.11,,,57.0412,4.6498,3.5587,20.938,5095428000,,,,,,,
2010-04-02,5622892,6.8746,6.9822,6.7624,6.8185,-0.0468,-0.68,5.79,82680593.56,,,56.6526,4.6182,3.5344,20.7954,5060718000,,,,,,,
2010-04-06,4421591,6.8045,6.8653,6.6127,6.6829,-0.1356,-1.99,4.55,63456371.35,,,55.5258,4.5263,3.4641,20.3817,4960059000,,,,,,,
2010-04-07,5189794,6.6501,6.9074,6.6455,6.9074,0.2245,3.36,5.34,75854295.44,,,57.3909,4.6783,3.5805,21.0664,5126667000,,,,,,,
2010-04-08,6012255,6.912,7.0898,6.8372,6.8933,-0.0141,-0.2,6.19,89108322.86,,,57.2743,4.6688,3.5732,21.0236,5116254000,,,,,,,
2010-04-09,9328009,6.884,7.1646,6.8466,7.1552,0.2619,3.8,9.61,140239582.73,,,59.4503,4.8462,3.709,21.8223,5310630000,,,,,,,
2010-04-12,13270100,7.2394,7.4124,7.1552,7.3844,0.2292,3.2,13.66,207565769.35,,,61.3542,5.0014,3.8278,22.5212,5480709000,,,,,,,
2010-04-13,11872712,7.3844,7.3891,6.7858,6.9214,-0.463,-6.27,12.23,178394683.48,,,57.5075,4.6878,3.5878,21.1091,5137080000,,,,,,,
2010-04-14,5692607,6.8559,7.0149,6.7998,7.0149,0.0935,1.35,5.86,84169308.68,,,58.2846,4.7512,3.6363,21.3944,5206500000,,,,,,,
2010-04-15,10040820,7.3563,7.4265,7.0149,7.071,0.0561,0.8,10.34,154268636.29,,,58.7509,4.7892,3.6654,21.5656,5248152000,,,,,,,
2010-04-16,5686973,7.071,7.2207,6.8279,7.1365,0.0655,0.93,5.86,85856561.59,,,59.2948,4.8335,3.6993,21.7652,5296746000,,,,,,,
2010-04-19,6056031,7.0102,7.2207,6.6782,6.6876,-0.4489,-6.29,6.24,90242477.57,,,55.5646,4.5295,3.4666,20.396,4963530000,,,,,,,
2010-04-20,6943053,6.6876,7.1085,6.6408,7.1038,0.4162,6.22,7.15,102322257.94,,,59.0229,4.8114,3.6823,21.6654,5272449000,,,,,,,
2010-04-22,18409966,7.3797,7.7492,7.375,7.4873,0.3835,5.4,18.96,297023633.37,,,62.2091,5.0711,3.8811,22.835,5557071000,,,,,,,
2010-04-23,10943864,7.4873,7.7071,7.2955,7.4592,-0.0281,-0.38,11.27,176481419.35,,,61.9759,5.0521,3.8666,22.7494,5536245000,,,,,,,
2010-04-26,8051056,7.4311,7.665,7.2534,7.5761,0.1169,1.57,8.29,130000145.98,,,62.9474,5.1313,3.9272,23.106,5623020000,,,,,,,
