timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
2022-12-01,30040435,7.28,7.34,7.21,7.22,0,0,0.1,217886967,,,4.081,0.3658,1.1085,-1.8968,211922693796.32,3336849783.14,617550587,2.1,-2120277,,,
2022-12-02,25722026,7.25,7.25,7.17,7.23,0.01,0.14,0.09,185354138,,,4.0867,0.3663,1.11,-1.8995,212216215532.88,,,,,,,
