报告期,营业总收入,营业总成本,营业利润,利润总额,营业成本,净利润,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计,资产总计,短期借款,流动负债合计,长期借款,应付债券,长期应付款,非流动负债合计,负债合计,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,经营活动产生的现金流量净额,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动产生的现金流量净额,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计_期初,资产总计_同期,所有者权益合计_期初,所有者权益合计_同期,负债合计_期初,负债合计_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入_同期,净利润_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,2054169568.54,933281862.35,1191906330.16,1201113488.02,799750787.29,918135981.68,918135981.68,0.0,63877644.21,0.0,59376710.85,71645625.25,12584888.88,282977506.34,800304478.62,0.2668,0.2668,1115485141.08,564554226.22,22473482.41,0.0,87272400.05,12079410.71,5491332.43,1807355992.9,0.0,0.0,0.0,133659985.72,187198205.68,12225656764.02,156229906.96,759375.0,9854536.54,0.0,15030085863.45,16837441856.35,100032616.68,1365272026.2,995716788.67,0.0,0.0,2440347779.02,3805619805.22,10674208460.97,2357613590.16,13031822051.13,1435638748.43,195783109.51,32489.83,-101447364.3,938000000.0,-585213936.68,1272759113.27,0.6106695379299079,0.5802375560490592,0.4469621182892728,0.6195978816756657,0.07045338541899347,0.05452942255202135,1.3238065075796395,1.3109367330564587,0.8170424059626864,0.2260212589114162,1.3003572742294933,17.764645207978,1239888128.75,0.6988900869806867,0.6080667300870075,0.8636491109660623,13355985.85,13471271.51,524360729.76,714116592.22,12911081022.35,13086081305.16,16695821660.79,16719790446.92,12864817572.51,12635022287.6,3831004088.28,4084768159.32,62.88486876180238,3.772874194185884,0.16343963055172903,0.12251533868691566,2227884299.53,906528688.14,-0.07797295893087784,0.012804110550340782,0.031404753747005076,0.007036655740603089,-0.0657511229737449,-0.10332067013620742,15401098523.87,2709870399.870001,12691228124.0,13315229527.05,12537916494.8,0.054759715302431525,0.07090773127505474,0.08421197313349701,0.1579738075905977
2022-06-30,1309544843.96,590847126.87,789362541.42,801718144.0,502073083.79,617979267.61,617979267.61,0.0,41292318.62,0.0,40527558.17,47368393.79,7093222.15,183738876.39,613461940.3,0.1814,0.0,1550308507.06,523834421.25,2787202.25,0.0,85958823.14,14296586.51,5284767.59,2182470307.8,0.0,0.0,0.0,135718485.56,188769414.01,12436049133.22,33306239.92,780600.0,430636.3,0.0,15266138241.19,17448608548.99,165257375.0,1987952156.94,566010000.0,995389894.09,0.0,2615676879.24,4603629036.18,10553031963.74,2291947549.07,12844979512.81,894292679.42,30452940.06,-26775.17,63823540.15,213000000.0,225684593.86,849086537.79,0.6166048943602761,0.6027762585304112,0.4719038606889251,0.6483829413755725,0.04811056856834249,0.03541710881271225,1.0978485071589532,1.087998494405054,0.7798520209089674,0.26383932124183496,1.3573509344383707,17.925170558965664,863812964.1899999,0.6829034404928832,0.35015893911736196,0.9659175167912949,13355985.85,13012017.41,524360729.76,756729798.01,12911081022.35,13281282451.1,16695821660.79,16702834668.01,12864817572.51,12343316322.89,3831004088.28,4359518345.12,36.312938793083774,2.49866609800317,0.10332884519253784,0.07670620572165275,1492218682.75,614204301.83,-0.12241760601291464,0.006146107685590273,0.040642496456944344,0.044649539781911406,-0.06364094137686199,0.09872174771398493,15573812142.360003,3872361661.1800017,11701450481.18,13315229527.05,12533154224.269999,0.03619795461884685,0.04807344574204042,0.05906410806181134,0.10469373582179453
2022-03-31,684211164.06,301428271.2,385409375.35,383307104.95,256557774.01,287490382.79,287490382.79,0.0,20778179.76,0.0,20762664.64,22130625.4,1406156.43,95816722.16,341651252.63,0.0819,0.0,681823408.75,598555692.77,3727215.95,0.0,65563736.24,14309432.02,32715697.4,1396695183.13,0.0,0.0,0.0,137218717.4,95318595.29,12711804407.98,5799359.58,801825.0,0.0,0.0,15506905029.9,16903600213.03,165221165.28,1849952175.77,774310000.0,0.0,0.0,1847179212.12,3697131387.89,10750346605.96,2456122219.18,13206468825.14,430126968.35,24888556.85,9804.88,21814503.41,113000000.0,-136625756.64,405437730.34999996,0.6250312951814071,0.5632901004757687,0.42017786012738806,0.5925622843453725,0.021768906328899194,0.017007642109779102,0.754989886454042,0.7295702404567463,0.3685627216099285,0.21871857718452764,1.2967216082251811,18.320211156346264,405248216.38,0.628646521634776,0.16390396215797073,0.9421595161413924,13355985.85,15644119.47,524360729.76,657183772.76,12911081022.35,12673033138.16,16695821660.79,16567448910.98,12864817572.51,12513507997.3,3831004088.28,4053940913.68,18.54718227756883,1.2186323938845423,0.05340625402399794,0.040727555767447514,720601971.77,288482426.88,-0.05050056638148524,-0.003438837161518453,0.05537702361236499,0.020289865015199682,0.003059352042823499,-0.0853156006996411,15989239491.59,2757600222.610001,13231639268.98,13315229527.05,12746938177.71,0.01711281723058496,0.02205417702871107,0.026265450558759326,0.05154740992748053
2021-12-31,2977220759.39,1428187481.17,1517932561.54,1447769593.91,1222859491.96,1057269880.93,1057223362.31,0.0,93234767.94,0.0,94855088.47,103819481.61,9282597.71,390499712.98,1098298663.92,0.3021,0.0,366507693.63,524360729.76,2503510.36,0.0,111995537.56,13355985.85,36211043.33,1054934500.49,0.0,0.0,0.0,141634926.87,93341395.79,12911081022.35,5777969.58,823050.0,0.0,0.0,15640887160.3,16695821660.79,165085970.83,1892399463.35,886810000.0,0.0,0.0,1938604624.93,3831004088.28,10471395380.43,2393422192.08,12864817572.51,2368927087.15,461188127.54,3372718.42,-1257867400.72,638490000.0,-1091787272.22,1551589075.52,0.5892613982005988,0.5098488436749339,0.35511974635922633,0.5211535189744894,0.08218304495737365,0.06332541772490237,0.557458676627668,0.5312659883818921,0.19367353496348688,0.22945885300614355,1.3308493103641557,14.94506668169059,1911111678.0300002,0.7956840552312175,0.8523744317905948,0.8067414520255299,17878025.98,17878025.98,663266965.78,663266965.78,12900180042.03,12900180042.03,16180632460.62,16180632460.62,12225658908.59,12225658908.59,3954973552.03,3954973552.03,78.30306901436556,5.013727400549199,0.2306916157226132,0.1811156853105491,2325878077.58,578330900.8,0.28004162732713,0.8281400483140153,0.052280099477576135,0.03183986790527837,0.0008450254403026372,-0.2529384471786074,16094337644.5,2779108117.450001,13315229527.05,12876068617.52,12876068617.52,0.06431775622915965,0.08427658850770839,0.09677940605956244,0.22734426853960574
2021-09-30,2227884299.53,975409106.16,1239107691.23,1202917050.8,826033529.35,906528688.14,906482169.52,0.0,64812738.29,0.0,74460293.02,80910681.41,6720540.33,296388362.66,868503379.01,0.2599,0.2599,918730501.74,714116592.22,3909286.73,0.0,108961205.05,13471271.51,28241362.6,1787430219.85,0.0,0.0,0.0,173706751.23,58278539.83,13086081305.16,23226251.09,4275.0,0.0,0.0,14932360227.07,16719790446.92,0.0,2012080962.18,1053610000.0,0.0,0.0,2072687197.14,4084768159.32,10276493012.8,2358529274.8,12635022287.6,1675799074.07,309760776.46,1263485.75,-308497290.71,261080000.0,-795806561.04,1283827732.21,0.6292296105662839,0.5561813472501266,0.40690115206217997,0.5762542213169864,0.07174729632488788,0.05421890250466591,0.8883490542614144,0.8676179629713273,0.45660712417088645,0.24430737767245564,1.3450790278009255,15.867221853001572,1367301783.36,0.752193044505736,0.5466301381135775,0.8159103346675356,17878025.98,13989099.02,663266965.78,519249729.92,12900180042.03,13051559469.78,16180632460.62,16040355705.34,12225658908.59,11983892579.44,3954973552.03,4056463125.9,52.69869473875728,3.2349512038098545,0.17146631981910013,0.1354319551326753,1517547432.43,333561835.28,0.4680821514504891,1.7177230493981352,0.05433374038057563,0.04235783507929373,0.002645035289455802,-0.037016501867609186,15569074654.12,3031158159.3200006,12537916494.8,12876068617.52,12634604794.640001,0.055107418569519055,0.07292870866940919,0.08101210997595999,0.17532742619338226
2021-06-30,1492218682.75,640865226.79,847826583.56,807950520.25,543931487.3,614204301.83,614157783.21,0.0,39250458.59,0.0,51154932.1,55119300.09,4194377.77,193746218.42,576797414.3,0.1769,0.0,658268563.2,756729798.01,3422499.81,0.0,115549678.22,13012017.41,28241362.6,1575223919.25,0.0,0.0,0.0,185596477.15,58907058.27,13281282451.1,4084555.96,4500.0,0.0,0.0,15127610748.76,16702834668.01,0.0,1627569649.75,1092610000.0,598320426.3,0.0,2731948695.37,4359518345.12,10049140013.33,2294176309.56,12343316322.89,1041568779.46,290863463.27,1263714.12,-289599749.15,128880000.0,-440935746.53,863069820.34,0.6354880865734825,0.5681651043247534,0.41160475266137736,0.5783802537235724,0.04976007142351137,0.03677245892916314,0.9678381011171838,0.9424914869084853,0.4044487824537108,0.26100469960763845,1.3596688108186794,15.658214435429345,751969030.3100001,0.6980000930832067,0.3829044083745447,0.7219581127420672,17878025.98,13876989.44,663266965.78,494730336.43,12900180042.03,13351262704.04,16180632460.62,16240537613.92,12225658908.59,11546662411.04,3954973552.03,4693875202.88,35.217269230258594,2.1017212444445836,0.11399047575295362,0.0907579895339442,690272449.65,32963086.15,1.1617821825376686,17.63309457843346,0.06899430185889052,0.028465625035328797,-0.00524147075009055,-0.06233138922097496,15800062569.39,3266908345.1200004,12533154224.269999,12876068617.52,11472872773.529999,0.03735641983416298,0.04999836550309398,0.05219338958388865,0.11745488573509459
2021-03-31,720601971.77,290169213.22,429509445.96,387468676.08,247273077.78,288482426.88,288355274.47,0.0,18081121.4,0.0,22079929.51,23724865.04,1921891.41,98986249.2,287849088.71,0.0841,0.0,769650453.47,657183772.76,2668493.6,0.0,111192990.39,15644119.47,4067493.36,1560407323.05,0.0,0.0,0.0,190063789.42,59535576.7,12673033138.16,510767604.75,4725.0,0.0,0.0,15007041587.93,16567448910.98,0.0,1574591347.58,1252680000.0,597933226.31,0.0,2479349566.1,4053940913.68,10105822492.1,2407685505.2,12513507997.3,610588748.25,170522609.19,410355.0,-170112254.19,0.0,-18061320.01,411193541.12,0.6568520660960334,0.5960425627271109,0.40033532821372453,0.5706250568673766,0.023053681425084394,0.017412603982065677,0.9909919328898895,0.9784733750683349,0.48879377792395534,0.2446931290063173,1.3393699936626042,17.331754698150224,440476494.06,0.8473314980671275,0.21596397132968254,0.7213963495436881,17878025.98,16757687.75,663266965.78,968783498.19,12900180042.03,13584015437.44,16180632460.62,17057932009.15,12225658908.59,11682180438.0,3954973552.03,5375751571.15,14.752819335434271,1.0914484739760264,0.05635599771468734,0.04400880549875053,221536975.33,288482426.88,2.2527390549437447,0.0,0.071162020113629,-0.028753960204959274,-0.06706281389883943,-0.0664511892459626,15548199091.39,2801260913.6799994,12746938177.71,12876068617.52,12031164467.869999,0.01761827959363626,0.023321919285108746,0.025749944180329207,0.056246480167514754
2020-12-31,2325878077.58,1362432264.04,993819315.06,788395508.15,1155825226.43,578330900.8,579090067.32,0.0,71503776.66,0.0,124447425.71,143279094.73,19211135.01,210064607.35,626729227.84,0.1648,0.0,347235279.42,663266965.78,2261952.81,0.0,126022513.98,17878025.98,4134320.29,1160799058.26,0.0,0.0,0.0,194870916.51,60164095.14,12900180042.03,438078783.34,4950.0,0.0,0.0,15019833402.36,16180632460.62,0.0,1490960404.07,1252680000.0,597550281.27,0.0,2464013147.96,3954973552.03,9875587114.78,2350071793.81,12225658908.59,1759500566.2,622271080.61,1731308.46,-800066759.49,2637624000.0,-1745911884.81,931674602.88,0.5030585491254131,0.4272877949363693,0.24865056615595876,0.4005689773082934,0.04730468150012371,0.03574216905349816,0.7785579382868044,0.7637940678245768,0.23289369621897582,0.24442638825494067,1.3506166968118976,6.502515978591848,1138960794.0500002,0.7564887356566441,0.6413014488305039,0.6473205044257633,19745992.87,19745992.87,761372934.29,761372934.29,13716379795.52,13716379795.52,17172450462.63,17172450462.63,11734703048.75,11734703048.75,5437747413.88,5437747413.88,61.44081689083036,3.2652154098249215,0.17476924830072946,0.13947005036578855,2904136382.09,1080720176.28,-0.19911540934377503,-0.46486526901838626,0.04183794492288389,-0.05775634666516308,-0.059505479263310006,-0.09459979562931953,15578362169.550001,2702293552.03,12876068617.52,11924921644.970001,11924921644.970001,0.03467930698525341,0.048273970303928104,0.05591472859794482,0.1875633233159847
2020-09-30,1517547432.43,910373824.12,580312615.96,457656565.47,756269230.59,333561835.28,333906728.82,0.0,45225074.68,0.0,101792993.02,118310625.6,16834947.93,124094730.19,384962898.69,0.0905,0.0,601558022.92,519249729.92,5256409.79,0.0,70706804.06,13989099.02,165075.29,1210925141.0,0.0,0.0,0.0,195884242.24,60785519.64,13051559469.78,373118387.17,5175.0,0.0,0.0,14829430564.34,16040355705.34,0.0,1357857427.41,1508940000.0,597158826.35,0.0,2698605698.49,4056463125.9,9674683780.03,2309208799.41,11983892579.44,1348959956.25,318420918.6,262043.11,-318158875.49,1924204000.0,-1562956415.36,575967191.07,0.5016503508038557,0.3824016327652863,0.21980323524114043,0.3795381803306947,0.02783418101162478,0.0207951644843483,0.8917910795021675,0.8813671763557246,0.4430200187271662,0.2528910954605303,1.3525552656478306,4.8682625770005235,1030801080.76,0.888907936202003,0.47054596301515245,0.7641450555919718,19745992.87,25102994.11,761372934.29,1044777603.13,13716379795.52,13862609457.46,17172450462.63,17701267513.28,11734703048.75,11737543214.21,5437747413.88,5963724299.07,44.83575933665554,2.3700149541959825,0.1133854509597784,0.09138327094405549,2089862606.63,863097209.13,-0.27385301425287695,-0.6135292389414287,0.020988154056954592,-0.09383010604714803,-0.0585062999984856,-0.44273185267460513,15182127920.54,2547523125.8999996,12634604794.640001,11924921644.970001,12473951070.25,0.020086338600421104,0.028126609223318045,0.03412092176109285,0.12358116400668663
2020-06-30,690272449.65,568966865.63,100962964.23,56568669.26,457627107.09,32963086.15,33272340.03,0.0,25863799.53,0.0,81848776.89,87626737.32,5886284.82,23605583.11,-52267269.71,0.0038,0.0,852790080.21,494730336.43,7851529.98,0.0,64598695.34,13876989.44,165075.29,1434012706.69,0.0,0.0,0.0,200714878.33,61424678.97,13351262704.04,197765061.73,5400.0,0.0,0.0,14806524907.23,16240537613.92,0.0,3071133147.61,1041140000.0,0.0,0.0,1622742055.27,4693875202.88,9300152009.25,2246510401.79,11546662411.04,636338777.85,125051535.77,270043.11,-124781492.66,782450000.0,-792480562.5,144195406.57999998,0.33703408368385834,0.14626538301100223,0.047753732843768874,0.20889636643199902,0.002854771792624968,0.0020296794929834626,0.4669327696866446,0.46236049487631026,0.27767929269808883,0.28902215643753143,1.3951533591936056,1.6455640252063648,511557285.19000006,0.9218661097841195,0.15474136931293872,0.8039071371988368,19745992.87,12870362.26,761372934.29,1003872180.64,13716379795.52,14038657946.89,17172450462.63,17507617181.78,11734703048.75,11448164169.69,5437747413.88,6059453012.09,27.22108960298233,1.0990695840706393,0.05100351459579243,0.04131761266418725,1352014075.75,576383239.52,-0.4894487697792003,-0.9428104707252575,0.008603845987008375,-0.0723730450982579,-0.04896445553773735,0.07821280859580092,15125607976.41,3652735202.88,11472872773.529999,11924921644.970001,12429862080.89,0.0019730702369079194,0.002831714162722252,0.007736049092073896,0.05900320665303566
