报告期,营业总收入*,营业总成本*,营业利润*,利润总额*,营业成本,净利润*,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额*,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计*,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计*,资产总计*,短期借款,流动负债合计*,长期借款,应付债券,长期应付款,非流动负债合计*,负债合计*,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,经营活动产生的现金流量净额*,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额*,偿还债务支付的现金,筹资活动产生的现金流量净额*,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计*_期初,资产总计*_同期,所有者权益合计*_期初,所有者权益合计*_同期,负债合计*_期初,负债合计*_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入*_同期,净利润*_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,883402429.3,1110798612.75,2971566976.32,2976308073.15,552973895.81,2951718867.33,2951883342.49,8791442.49,115177680.64,20613440.27,386669960.35,393088362.77,10093770.01,24589205.82,2722893867.33,0.6625,0.6279,1058370871.71,669932508.33,23387999.74,2341640000.0,866259648.67,129531678.6,10618917.1,5140661875.35,0.0,58700000.0,0.0,35085642889.54,0.0,6450855020.05,1956105029.26,487388669.28,0.0,58576963.37,48208348422.68,53349010298.03,2670883637.5,7310394689.16,4713724431.5,6832676654.63,13004754.62,12254363456.11,19564758145.27,32479840038.68,1304412114.08,33784252152.76,394801704.78,336843813.1,1202556.11,-1065696092.97,8783387098.0,723371714.26,3369396435.92,0.37404077975179284,3.363774965702373,3.341307165828053,3.8141127125831873,0.08736966720421721,0.05532846534247697,0.7031989507998353,0.6840275378106271,0.46509265453910503,0.3667314170585928,1.6148346488344771,8.571600573918461,59160447.78999996,0.44691036801068934,0.03283414783388552,0.14984851147734188,121228138.93,144336048.34,451007743.67,515176682.65,5917788868.59,5109265131.21,48467289300.38,45117089373.28,32289398591.03,32335918106.76,16177890709.35,12781171266.52,4.410386809631843,1.5761811171002538,0.14284547881782939,0.017352868505030514,893055276.43,2824465278.84,-0.010808790211270434,0.04505404596167047,0.044790255876397025,0.18245682598543794,0.2625798141977178,-0.10256876165215935,17204996536.78,12180150076.269999,5024846460.51,6707463950.380001,5725204163.419995,0.05798126388353039,0.08934632290186934,0.8828805462990179,0.150593088379254
2022-06-30,475930585.41,670405500.03,1579085140.26,1579094396.5,317722903.1,1570615368.83,1571486566.47,4684651.98,74026632.83,12201651.21,247395855.28,252479798.45,-6112467.69,8479027.67,1528900368.83,0.3541,0.3397,2048075724.87,415575197.8,14718358.09,3383640000.0,1578960519.45,136367201.68,12013682.91,7623609674.1,0.0,58700000.0,0.0,33200954128.17,0.0,5770307227.86,1863115699.18,294893493.91,0.0,0.0,45390196724.2,53013806398.3,3000883637.5,8455686099.4,4292240341.61,7606161360.6,13004754.62,12488953648.74,20944639748.14,31003252606.41,1065914043.75,32069166650.16,186785946.59,223568648.03,32536.0,-2003260764.31,6589193549.0,2857829707.26,1831574194.95,0.3324175565932767,3.3178896012738184,3.3000933686095455,3.8484061564821546,0.0489758709967028,0.02962653458666505,0.9015956345211251,0.8840475748077296,0.6423743337936143,0.39507896472817,1.6474514681806716,7.254339579618752,-36750165.44,0.3924646835401206,0.01465226109158512,-0.19675016301235748,121228138.93,159468560.02,451007743.67,392977311.63,5917788868.59,5175199797.07,48467289300.38,44231307627.47,32289398591.03,30601498701.67,16177890709.35,13629808925.8,2.466837345330972,1.0984074636933667,0.08143851342128396,0.009379689530021317,467480582.3,1326970053.63,0.01807562373698193,0.18361025897569772,0.04796065587499829,0.19855842483335495,0.11499216535116713,-0.14486465756700073,17764776545.260002,13651515769.030003,4113260776.2299995,6707463950.380001,6384576944.189991,0.030953851217639734,0.04880827790190678,0.5648087971732549,0.08796648975638496
2022-03-31,173905845.68,300891829.02,557585258.6,557579985.48,136363719.81,556338938.41,556338938.41,1976210.24,32278332.67,5644465.41,120365495.24,128375761.01,2682174.29,1241047.07,472098938.41,0.1266,0.1237,840985887.1,328656166.36,15844454.12,2457640000.0,234788340.29,123422125.82,11121806.83,4044523405.67,0.0,58700000.0,0.0,32819788055.86,0.0,5842698071.52,1790448037.0,297451707.15,0.0,0.0,44963285464.44,49007808870.11,3815352266.67,7477710861.89,3084611529.5,5045772561.58,13004754.62,8731509442.04,16209220303.93,31720989217.71,1077599348.47,32798588566.18,109843810.11,161303817.5,32536.0,-381013766.72,1641693651.0,105773336.67,685955746.49,0.21587615829246115,3.206247935023411,3.1990812973228397,3.944408790905228,0.01696228291310268,0.011352046770434429,0.5408772123408556,0.522884549193675,0.44112776597332465,0.3307477048584404,1.505894129180526,5.3433431754812855,-51427471.39,0.6316280495373398,0.010399588844167498,-0.4681872500462193,121228138.93,149220135.05,451007743.67,423775864.94,5917788868.59,5242079296.08,48467289300.38,41901814588.15,32289398591.03,30453883241.77,16177890709.35,11447931346.38,1.1147645390806797,0.4461046444314921,0.02957459951541316,0.0035682107316440535,212558556.42,653915932.64,-0.18184500022490313,-0.14921947816145203,0.0769919982222183,0.16958679121189188,0.11457643837801923,-0.17288557754860454,15347034927.150002,9309256507.760004,6037778419.3899975,6707463950.380001,5437231235.329996,0.011414996216509137,0.017094980585779955,0.3649888265547248,0.02728953136151907
2021-12-31,1263333300.61,1433757419.68,3182198903.38,3180103980.29,733876738.29,3135899135.12,3136249144.33,22314833.51,208179715.85,26710460.77,403682720.99,410367978.43,10547407.09,44204845.17,4142791867.62,0.7009,0.6696,1005882835.53,451007743.67,9344169.04,2432640000.0,28627244.6,121228138.93,10141147.35,4096174875.51,0.0,58700000.0,0.0,32150211334.63,0.0,5917788868.59,1710846611.89,299748175.69,0.0,0.0,44371114424.87,48467289300.38,4835548000.01,7824725409.6,2738611529.5,5011767231.4,13004754.62,8353165299.75,16177890709.35,31247414418.19,1041984172.84,32289398591.03,546862316.95,905489229.9,271553.2,-2512772593.65,7565596924.36,2365348485.51,3590471958.72,0.41909491506663527,2.518891017788795,2.482242123757707,2.8420623100699887,0.09711853648432936,0.0647013517856344,0.5234911975932708,0.5067022012511339,0.439443259096523,0.33378988061589737,1.5622742353648722,8.74939602367746,-358355359.7499999,0.43287255761084414,0.051769845088042124,-0.6552935695928827,132566438.69,132566438.69,453761598.06,453761598.06,5309692008.81,5309692008.81,41329132241.17,41329132241.17,29757696858.97,29757696858.97,11571435382.2,11571435382.2,5.783234182322165,2.7926085519086965,0.22504305541111833,0.02813772038845532,1031120302.57,3209998367.37,0.2252045638721535,-0.02308388471571424,0.08507720688393447,0.17271490283309957,0.11452582537198526,-0.08552918726672623,15311195130.219997,8603731179.839996,6707463950.380001,5232365525.509995,5232365525.509995,0.06984463481473988,0.10108125488797558,2.336208245950286,0.21161664044885045
2021-09-30,893055276.43,944051418.78,2859480974.81,2859268141.53,474651852.38,2824465278.84,2824465278.84,8121952.36,122788742.51,13856134.46,295441666.63,298733488.15,6972626.87,34802862.69,4203939518.8,0.6311,0.6027,1843088199.29,515176682.65,57165191.38,1985640000.0,224435564.28,144336048.34,7680660.05,4789415661.03,0.0,62700000.0,0.0,30838257218.08,0.0,5109265131.21,1286428656.23,301453257.26,0.0,0.0,40327673712.25,45117089373.28,4150342532.53,5304343943.58,1920288941.5,4975335624.34,13004754.62,7476827322.94,12781171266.52,31313017785.12,1022900321.64,32335918106.76,211545362.69,458896864.27,9330.0,1682774648.9,5372658174.36,-657459359.35,3158001629.6800003,0.46850786854154547,3.201908157623582,3.162699278963825,3.5361771135871374,0.08734761355823481,0.06260300294355318,0.9029232855133323,0.8742643768892054,0.7218099429476137,0.28328891433518494,1.4531957721637083,10.571301025663066,-247342171.57999998,0.23687824065678814,0.02928112279959226,-1.1692157579575821,132566438.69,126674013.13,453761598.06,541075115.4,5309692008.81,5320582194.84,41329132241.17,41380997491.87,29757696858.97,29269444031.73,11571435382.2,12111553460.14,3.4282960580890385,1.84336875569743,0.17142891835109048,0.020661522499225586,650469281.0,2744336859.58,0.37293997198001416,0.029197734593071522,0.10476707626238953,0.09028520596063482,-0.03971690613762895,0.13942903341882945,12435743955.909996,6710539792.490001,5725204163.419995,5232365525.509995,3338613886.120001,0.06534618231059561,0.09097441920232369,0.9941791357213422,0.1630024360843845
2021-06-30,467480582.3,544051410.66,1343800303.62,1343461659.03,248264967.76,1326970053.63,1326970053.63,4480245.43,83291173.45,8868877.85,183485600.04,185119918.55,-3965560.48,16491605.4,2449573923.61,0.2977,0.2877,2446437577.01,392977311.63,73532174.76,2425640000.0,1718960067.14,159468560.02,8485059.48,7241594127.23,0.0,62700000.0,0.0,27916611398.31,0.0,5175199797.07,1071544570.98,303575213.87,0.0,0.0,36989713500.24,44231307627.47,4504838276.34,7383041592.6,1641288941.5,4020946642.0,13004754.62,6246767333.2,13629808925.8,29586159645.44,1015339056.23,30601498701.67,181879100.85,282077803.0,0.0,1175121143.19,3472000000.0,483649727.76,1528581577.58,0.46892988252359336,2.8745585474556297,2.838556517366604,3.269829027035504,0.04336291063932709,0.030000696900172152,0.9808415727317894,0.9580930053028399,0.6599011418130528,0.3081484508799636,1.465602953009303,8.25725070296602,-100198702.15,0.38906236480487927,0.020154303985513187,-0.5509082774311506,132566438.69,123268549.16,453761598.06,299539490.13,5309692008.81,2802145429.11,41329132241.17,39354193798.68,29757696858.97,27420242958.54,11571435382.2,11933950840.14,1.7002411961350903,1.1041906234618402,0.08917222818414466,0.010927493664542114,306566317.49,1260371957.65,0.5248921868764951,0.052840033115441644,0.11601851040999617,0.12392869369245182,0.8468705240304798,0.29366785856312105,13868258652.149998,7483681707.960007,6384576944.189991,5232365525.509995,778220731.0400019,0.03101830835996829,0.04396910996922935,0.510104799414146,0.08048255098435948
2021-03-31,212558556.42,247119645.03,663091788.26,662896768.5,105337488.99,653915932.64,653915932.64,982321.27,38548037.75,4088783.14,91687142.28,92757950.88,2258234.99,8980835.86,653907489.84,0.1466,0.1418,661588937.65,423775864.94,45656816.41,3021770000.0,37871358.02,149220135.05,9311461.36,4380001985.87,0.0,62739328.77,0.0,29615333732.15,0.0,5242079296.08,963300399.58,306043164.34,0.0,0.0,37521812602.28,41901814588.15,3777837896.59,5381017461.11,1482432766.77,3994277565.69,14584754.62,6066913885.27,11447931346.38,29462173534.44,991709707.33,30453883241.77,30609317.12,132388934.15,0.0,113574251.24,1142000000.0,-86994694.15,755654719.38,0.5044307283407546,3.119572316579812,3.0764037150680985,3.5550425826513528,0.021472333345755414,0.015605909650149853,0.8139728253114589,0.7845115575204232,0.6845097538282647,0.2732084865273954,1.3918191324009126,8.146522343487112,-101779617.03,0.14400416353749718,0.004459756551546333,-3.3251188398285967,132566438.69,109104527.23,453761598.06,314896457.13,5309692008.81,2855942134.38,41329132241.17,37518926491.81,29757696858.97,28192907148.33,11571435382.2,9326019343.48,0.7476402270833047,0.4844432639794889,0.040288696613713405,0.005107680845104152,167282402.23,536331716.34,0.2706570062746283,0.21923785731414613,0.08019662823505333,0.11681805707572002,0.8354991275822923,0.36768050637746214,11624891918.349998,6187660683.020002,5437231235.329996,5232365525.509995,2439304129.3099995,0.01571328832726058,0.021720603629598597,0.186262798580994,0.03984378438745528
2020-12-31,1031120302.57,1122120198.08,3254878771.4,3249950846.02,551491998.1,3209998367.37,3193059013.04,14078449.49,147684473.78,19722587.94,355693399.74,362740551.17,13999202.62,39952478.65,3209805560.79,0.7182,0.6863,604033064.44,453761598.06,15938162.97,3171770000.0,123015019.23,132566438.69,8324776.75,4543410941.59,0.0,62700000.0,0.0,28922963992.84,0.0,5309692008.81,884667779.39,285460311.34,0.0,0.0,36785721299.58,41329132241.17,3398376782.32,5394274490.09,1603288941.5,3994663141.14,14584754.62,6177160892.11,11571435382.2,28795635611.6,962061247.37,29757696858.97,396170225.81,459889945.63,30199451.03,1483449891.65,8945428792.3,-1986429235.44,3612691397.19,0.46515261436959177,3.156643083534896,3.1131172176217348,3.503656545395918,0.10787119657085945,0.07766914506306428,0.8422654334585402,0.8161467745547645,0.6999649482755563,0.2799825390641307,1.4396801035184772,9.959436256954067,-33520268.79000002,0.384213388896108,0.056615453319296516,-0.08461077235540682,101797272.72,101797272.72,344277822.09,344277822.09,2904005564.47,2904005564.47,37455297271.0,37455297271.0,27656630310.19,27656630310.19,9798666960.81,9798666960.81,4.706291727350317,2.584133757142448,0.2510733548126583,0.026175738250683676,838331604.28,2987713781.77,0.22996711242393922,0.0743995582697057,0.07596972318084141,0.1034255566613628,0.8284028356464442,0.3022592368916659,11802135183.889996,6569769658.38,5232365525.509995,3673721843.6800013,3673721843.6800013,0.08148814143216318,0.11181872280458402,0.8387674287401193,0.23155405057827988
2020-09-30,650469281.0,719200849.61,2776556498.3,2772878603.11,345596004.2,2744336859.58,2744336859.58,9494877.52,71454401.73,12110193.79,256802176.29,262690322.46,-11487839.31,28541743.53,2744305199.08,0.6154,0.6154,1752453233.33,541075115.4,34295843.67,2920000000.0,148575529.7,126674013.13,8201565.32,5537398938.42,0.0,62700000.0,0.0,28235372778.14,0.0,5320582194.84,664559388.81,288796047.95,0.0,0.0,35843598553.45,41380997491.87,2814785865.86,6351247932.17,1242210000.0,3947679673.69,14584754.62,5760305527.97,12111553460.14,28341075874.15,928368157.58,29269444031.73,183845456.32,234271270.93,30528033.3,2256620637.18,5436000200.0,-1751088359.77,3035568925.57,0.4686974246213481,4.2685436182804155,4.21901070464233,4.666736791787097,0.0937611543493945,0.06631877010985951,0.8718599868180652,0.8506239116576491,0.7356748285109987,0.2926839417662544,1.4538503829833669,11.555693780962288,-19897781.310000002,0.28263510928197083,0.02421103243900662,-0.10823102027262549,101797272.72,110201020.17,344277822.09,363937938.16,2904005564.47,2952151404.93,37455297271.0,34043742789.3,27656630310.19,26665354962.03,9798666960.81,7378387827.27,3.025290490349818,1.4694010794025225,0.15817675001733364,0.016501772006321015,577868568.64,2664147145.93,0.12563533699516496,0.03009958131348165,0.09765814381275181,0.2155243255120619,0.8022728055054343,0.14948131092242314,11393171480.400002,8054557594.280001,3338613886.120001,3673721843.6800013,2921179264.319999,0.0696211527402355,0.09641756932320512,0.9537626092654894,0.18552143139288968
2020-06-30,306566317.49,378106214.05,1276728653.53,1275134619.4,151763515.65,1260371957.65,1260371957.65,5007053.79,38472203.34,6389321.75,167728639.01,170643371.66,6586564.23,14762661.75,1260323411.55,0.2823,0.2823,3797550611.9,299539490.13,43212903.7,1994065400.0,2058597599.07,123268549.16,7032143.97,8330423682.8,0.0,62700000.0,0.0,26259660357.1,0.0,2802145429.11,571914667.87,31470049.5,0.0,0.0,31023770115.88,39354193798.68,2715188741.5,7258820445.85,700000000.0,3913048831.04,4596518.94,4675130394.29,11933950840.14,26874933745.65,545309212.89,27420242958.54,131465765.35,151385666.59,29992040.24,2420202792.29,3460000200.0,534020672.58,1445777991.0600002,0.5049569799691043,4.164608375711875,4.111253864968752,4.716036656920604,0.04596501787222344,0.03202636964430142,1.1476277371708037,1.12967706679646,0.7978728851477752,0.30324470375861906,1.429064195662081,8.472511864924083,10072138.999999985,0.4288330382358079,0.016518247426796858,0.0766141586228554,101797272.72,108901364.81,344277822.09,307862674.16,2904005564.47,3000557064.61,37455297271.0,33408612386.28,27656630310.19,25198919719.71,9798666960.81,8209692666.57,1.3486145020359144,0.9523394654701135,0.10745117605016702,0.007982511359485233,318941096.28,1172606368.62,-0.038799574386412974,0.07484659079012893,0.08815152647565822,0.17796553007516375,-0.06612493321328942,0.13192841407512562,9296982829.68,8518762098.639998,778220731.0400019,3673721843.6800013,3773946927.09,0.03281813067884063,0.04576773817571009,12.781470930694468,0.13772249409990692
