报告期,营业总收入,营业总成本,营业利润,利润总额,营业成本,净利润,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计,资产总计,短期借款,流动负债合计,长期借款,应付债券,长期应付款,非流动负债合计,负债合计,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,经营活动产生的现金流量净额,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动产生的现金流量净额,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计_期初,资产总计_同期,所有者权益合计_期初,所有者权益合计_同期,负债合计_期初,负债合计_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入_同期,净利润_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,15373963078.35,12181573906.16,3101700279.72,3091716999.04,11392954010.25,2445542266.04,2445542266.04,59296089.54,652605243.0,221998976.03,-147936119.11,53937250.1,45916886.44,646174733.0,3087542723.41,2.1,2.1,5668732236.55,2795855008.3,44826730.14,1768832182.12,68507975.45,2842998605.99,201941811.35,13391694549.9,0.0,0.0,0.0,0.0,4991448.57,3616875385.03,638425063.3,366609772.37,0.0,0.0,5528912367.15,18920606917.05,2227031424.5,5920096016.5,0.0,0.0,0.0,269909922.2,6190005938.7,12730600978.35,0.0,12730600978.35,3173768300.53,1322765050.78,15174012.34,-3013775361.48,2295860110.0,-1199388602.92,3145654249.14,0.25894488283936085,0.20175021000849752,0.1590703876142303,0.20460919758352933,0.1920995144061898,0.1292528446239343,2.2620738772776288,1.7477341758853886,1.256324964652708,0.32715683835289533,1.5995535875724818,58.32062708625184,1866177262.0900002,0.2064378771014079,0.5361008152037292,0.5880004730585909,2670548866.37,2483899223.05,2487496813.23,2449626099.57,3006416173.25,2654877079.79,16179322853.94,15280659198.81,10926758254.94,10201880076.16,5252564599.0,5078779122.65,4.132712765189415,5.819776383507191,4.6423935721599,0.8760110449597845,12634286913.08,1997088511.45,0.21684454248333349,0.22455377016034053,0.2478681265916051,0.23820619718575134,0.36235135425407117,0.14457083427847708,13246883231.93,3962974514.199999,9283908717.730001,8390127773.709999,7724957829.949999,0.13934741647609986,0.20674685132216267,0.43001303117479517,1.7397229077574907
2022-06-30,9898522771.66,7821162319.78,2015326180.46,2007645498.23,7292864725.47,1561853237.86,1561853237.86,41603376.3,414423937.11,151673072.6,-81229833.21,26047262.14,34869069.45,445792260.37,1860741214.92,1.34,1.34,5192156213.9,3397708807.35,71921376.38,1694386017.06,89002549.31,2957308318.91,183743259.58,13586226542.49,0.0,0.0,0.0,0.0,4887675.64,3387028864.39,620982606.81,352175460.91,0.0,0.0,5098087415.54,18684313958.03,2379418333.17,6925368691.49,0.0,0.0,0.0,255145796.68,7180514488.17,11503799469.86,0.0,11503799469.86,1102964564.33,860385150.77,11855741.29,-436624604.86,739774518.0,148833663.32,2033692760.3700001,0.2632370613572904,0.20359868103046513,0.15778649742885567,0.20545416798884084,0.135768468665684,0.08359168237958016,1.9618055222366666,1.5082482145441862,0.994393589387131,0.3843070986871324,1.6659696283317977,78.07702588622237,254435154.8499999,0.11142718865969035,0.15926438193613285,0.2306829820997536,2670548866.37,2328062737.13,2487496813.23,2615316553.01,3006416173.25,2600595518.3,16179322853.94,15530300761.17,10926758254.94,10635801798.76,5252564599.0,4894498962.41,2.591702129380585,3.3638664168489933,3.096459800118599,0.5678422377473519,8194529635.96,1290556986.72,0.20794276320905328,0.21021640573153585,0.0816109295305971,0.2030877086904778,0.3024050993535851,0.2702872099382184,13487270068.49,4801096154.999998,8686173913.490002,8390127773.709999,6927744105.120001,0.08959783778631819,0.13926120402553885,0.30379134861808665,1.1593286360218973
2022-03-31,4124141262.12,3290880747.86,815300334.0,812675475.95,3066485568.86,648207475.13,648207475.13,19276836.08,154007708.26,60929088.1,-10879024.71,8898672.24,16661700.69,164468000.82,637439310.34,0.56,0.56,4284167228.55,1997693862.31,107464458.81,2136277607.22,81954869.05,3053881783.75,188101301.64,11849541111.33,0.0,0.0,0.0,0.0,4738211.16,3019690218.63,537296323.73,273846264.74,0.0,0.0,4547480675.82,16397021787.15,2058654937.77,4644278522.17,0.0,0.0,0.0,188545699.7,4832824221.87,11564197565.28,0.0,11564197565.28,376803163.53,401510988.93,84224.67,-224858046.85,304718400.0,167211308.56,821574148.19,0.25645476865075073,0.19768972064281276,0.15717392638408106,0.19921096198525287,0.05605295754165932,0.039532024994806465,2.5514277523978905,1.8533681786849836,1.3824418163383754,0.29473792769229484,1.4580991504512775,92.32547575996574,-24623600.73000002,0.09136524177552194,0.08113276620497382,-0.06534871018416903,2670548866.37,2272525645.4,2487496813.23,1960932196.65,3006416173.25,2560891002.57,16179322853.94,10618261160.61,10926758254.94,6341356996.1,5252564599.0,4276904164.51,1.0713678813789869,1.83900376169558,1.3687581977235443,0.2531985284142676,3702499669.41,576714488.75,0.11388025127823695,0.12396599664932555,0.8236156034729003,0.5442285266044463,0.17915608887671078,0.34382720385646914,12108116347.439999,2774169284.0999985,9333947063.34,8390127773.709999,5213908894.1,0.03979620686554175,0.05764161206054598,0.10544554598766592,0.46537168230625947
2021-12-31,17469576228.77,13653843639.6,3701821672.26,3684482571.04,12711778652.96,2767861131.8,2767861131.8,64728239.61,686080489.34,234276881.5,-45894105.92,37274797.61,58273606.33,916621439.24,2689299540.86,2.45,2.45,4408065240.26,2487496813.23,162548953.49,1870345850.0,92501994.63,2670548866.37,173368367.07,11864876085.05,0.0,0.0,0.0,0.0,4832715.44,3006416173.25,376203614.97,279340900.43,0.0,0.0,4314446768.89,16179322853.94,1876267474.47,5082735544.18,0.0,0.0,0.0,169829054.82,5252564599.0,10926758254.94,0.0,10926758254.94,2422966947.08,1276692228.69,7789034.85,-4349547480.46,2233766204.0,2805272667.06,3721757368.65,0.27234762386362643,0.21190105723134867,0.15843893953430374,0.21304222380167273,0.25331036591284034,0.1710739786075762,2.3343484983467038,1.7748235715193708,1.2352425255429846,0.3246467510672668,1.9413446015669817,99.84648092768008,1154063753.2399998,0.13869637794016462,0.47670529501666176,0.4763018969907127,2088189311.97,2088189311.97,1769893626.36,1769893626.36,2508096439.6,2508096439.6,9738286186.52,9738286186.52,5741403431.43,5741403431.43,3996882755.09,3996882755.09,5.342499703311803,8.206706186173696,6.335855026629962,1.3480854813033278,13931137966.93,1878588293.45,0.25399491916881534,0.4733729266016363,0.9031510998032225,0.661413778980521,0.19868443883659986,0.2788825472201087,11766424898.24,3376297124.5300007,8390127773.709999,4794875197.81,4794875197.81,0.21358923405929073,0.3321135448384034,0.49398331296722675,2.6499161610361113
2021-09-30,12634286913.08,9867887387.95,2679403491.51,2669673270.87,9176829070.61,1997088511.45,1997088511.45,49431399.81,500199561.94,174151234.57,-34671921.55,24832075.22,35256252.6,672584759.42,1964421362.07,1.79,1.79,4379841679.58,2449626099.57,134211017.32,1910170661.27,73913628.61,2483899223.05,183235001.29,11614897310.69,0.0,0.0,0.0,0.0,4930758.95,2654877079.79,276458491.73,196567721.62,0.0,0.0,3665761888.12,15280659198.81,1907850192.32,4851673851.79,0.0,0.0,0.0,227105270.86,5078779122.65,10201880076.16,0.0,10201880076.16,1745010181.14,769252079.25,3271541.3,-3416335152.05,1302508728.0,2856985442.69,2694505346.0899997,0.2736567458263568,0.21207397852711993,0.15806895356970707,0.2132692857639981,0.19575690917175598,0.13069387161029844,2.3939979614261877,1.8442631058245533,1.296462320633802,0.3323664939170632,1.9168773096878633,108.50906830049462,979029643.19,0.13811702972594594,0.3596717822440162,0.5610452327277589,2088189311.97,2483899223.05,1769893626.36,2449626099.57,2508096439.6,2654877079.79,9738286186.52,15280659198.81,5741403431.43,10201880076.16,3996882755.09,5078779122.65,4.014283188227831,5.988495247664875,4.894190088572342,1.0099775764719632,10308088811.59,1317579667.78,0.22566725452292535,0.5157250527513905,0.0,0.0,0.0,0.0,10895886760.279999,3170928930.33,7724957829.949999,4794875197.81,7724957829.949999,0.159646098641792,0.2505241170050399,0.3850489564288324,2.0182836121002934
2021-06-30,8194529635.96,6362288631.78,1756239509.87,1744528993.32,5888268036.17,1290556986.72,1290556986.72,32399673.24,320533213.21,120018429.08,-548603.29,16076640.26,14707470.46,453972006.6,1231343084.68,1.19,1.19,5604063625.46,2615316553.01,80424439.29,1241971248.22,56417046.15,2328062737.13,126381133.7,12052636782.96,0.0,0.0,0.0,0.0,4980196.39,2600595518.3,256786399.57,199486864.27,0.0,0.0,3477663978.21,15530300761.17,1900986128.21,4714151565.24,0.0,0.0,0.0,180347397.17,4894498962.41,10635801798.76,0.0,10635801798.76,732984487.5,372174785.86,2525354.1,-2262554942.41,1024174788.0,4058536916.51,1760605633.58,0.28143916762097576,0.21431852563728682,0.1574900627678076,0.21485133519487756,0.1213408270611495,0.08309929128653744,2.5566926765424,2.036038251909991,1.4522305400953872,0.3151580280175633,1.8965752144988934,109.51328169981704,363335055.74,0.08944802448250953,0.15548598244161108,0.49569269464246335,2088189311.97,1960552912.32,1769893626.36,1688253697.58,2508096439.6,2654327834.01,9738286186.52,9739242408.69,5741403431.43,4994612229.25,3996882755.09,4744630179.44,2.666635858055242,3.7373486336006203,3.2080734964996704,0.6485942132754776,6930799022.85,774714652.45,0.18233548670847816,0.6658481708570658,1.1294549627843864,0.5946107622614293,-0.020243285332552333,0.18745213276346173,9921256939.32,2993512834.199999,6927744105.120001,4794875197.81,5174394275.76,0.10214714335959177,0.15760405619647078,0.2872309898798465,1.3980714419194396
2021-03-31,3702499669.41,2882701773.5,774373448.84,773496435.77,2651941722.06,576714488.75,576714488.75,18644708.96,141923763.44,57753368.25,11802262.85,6762873.08,3920646.3,196781947.02,599953564.67,0.55,0.55,2700933927.76,1960932196.65,102377407.8,91057.12,49974008.68,2272525645.4,134400389.06,7221234632.47,0.0,0.0,0.0,0.0,5137573.24,2560891002.57,301125913.16,206135121.99,0.0,0.0,3397026528.14,10618261160.61,1578623399.0,4183844378.15,0.0,0.0,0.0,93059786.36,4276904164.51,6341356996.1,0.0,6341356996.1,425815105.26,227169038.12,0.0,-331229802.81,715495.0,44934195.31,780259308.85,0.28374288754964516,0.209148823222825,0.1557635490192766,0.21073852221959435,0.09094496479297497,0.05431345867526852,1.7259806961708897,1.1506901698238536,0.6455844770388738,0.40278762217450487,1.7575886279126733,115.37393939233885,198646067.14,0.11500746611217237,0.10177603820156562,0.46650779807049814,2088189311.97,2272525645.4,1769893626.36,1960932196.65,2508096439.6,2560891002.57,9738286186.52,10618261160.61,5741403431.43,6341356996.1,3996882755.09,4276904164.51,1.216287580355593,1.9848150758337215,1.4608438910730401,0.3637649947481887,3435710362.19,405302484.41,0.07765186208826469,0.422923645754417,0.0,0.0,0.0,0.0,7912189659.610001,2698280765.51,5213908894.1,4794875197.81,5213908894.1,0.05666132659095639,0.09546071731025689,0.18745292011177972,0.7398500428044388
2020-12-31,13931137966.93,11535405297.83,2305379525.44,2298822224.66,10605055782.12,1878588293.45,1878588293.45,64662567.56,592479140.86,209111710.92,60992845.32,51870002.07,5803842.55,420233931.21,1573120931.0,1.79,1.79,2437740183.42,1769893626.36,79758169.58,52987.62,44447295.48,2088189311.97,89601164.76,6509682739.19,0.0,0.0,0.0,0.0,5208616.2,2508096439.6,309999794.28,200398757.35,0.0,0.0,3228603447.33,9738286186.52,1496420566.0,3976850627.98,0.0,0.0,0.0,20032127.11,3996882755.09,5741403431.43,0.0,5741403431.43,2978166963.68,622050622.65,10665522.48,-836234448.16,4326943983.0,-1212607979.36,2350692226.73,0.23875165063367518,0.16548393468735675,0.13484815798317615,0.16873655492538497,0.3272001899685533,0.19290748469175129,1.6368939515579757,1.0892770857376504,0.6129959103538801,0.41042979006127317,1.9654076331947223,45.31891522883836,2366781863.5099998,0.21377772374013013,0.7488757417053727,0.7947109387666645,2283161651.58,2283161651.58,2230934424.07,2230934424.07,2599937361.44,2599937361.44,9612986076.26,9612986076.26,4168282500.43,4168282500.43,5444703575.83,5444703575.83,4.852072446504076,6.964127321309253,5.454598974694964,1.4398162330365205,15165661300.47,1821085058.35,-0.08140253887258711,0.031576358740816386,0.3774026666469265,0.013034462888637525,-0.035324282500841936,-0.08539576664450131,7295337386.900001,2500462189.09,4794875197.81,4414959227.59,4414959227.59,0.19415656685925026,0.37914184291356207,0.6851851451163398,3.0252743585724002
2020-09-30,10308088811.59,8654120549.59,1594693444.44,1583986920.68,7836801134.1,1317579667.78,1317579667.78,144386205.87,454218242.82,161745658.05,55065216.5,43622369.54,4061879.49,266407252.9,1163676995.18,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2717354076.89,472322799.96,8342680.23,-629327414.36,1764912784.0,-502293503.46,1627609290.22,0.23974256747879233,0.1547031145722174,0.12781997631787634,0.1578963200617734,inf,inf,0.0,0.0,0.0,0.0,0.0,37.31134524289301,2253373957.16,0.26361376260502495,inf,0.8292529767556007,2283161651.58,0.0,2230934424.07,0.0,2599937361.44,0.0,9612986076.26,0.0,4168282500.43,0.0,5444703575.83,0.0,6.8648675214711625,9.24105047676342,7.929490121162586,2.144617443490657,10308088811.59,1317579667.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414959227.59,0.0,0.27412495083788024,0.6321930759942871,inf,4.669619029400138
2020-06-30,6930799022.85,5920664620.59,953892128.02,946051231.55,5355482330.65,774714652.45,774714652.45,99658678.95,312178604.62,111194087.34,40743414.5,36842382.23,3129426.3,171336579.1,826329728.82,0.74,0.74,2359821857.89,1688253697.58,64803433.88,130000000.0,40559508.99,1960552912.32,65323793.06,6309315203.72,0.0,0.0,0.0,0.0,5901115.6,2654327834.01,332203757.74,210681368.73,0.0,0.0,3429927204.97,9739242408.69,2545505020.0,4734556284.61,0.0,0.0,0.0,10073894.83,4744630179.44,4994612229.25,0.0,4994612229.25,1614684385.04,286106498.33,8234688.35,-307647590.8,157795533.0,-270038848.19,982893613.78,0.22729221941169747,0.1376309029990819,0.11177854817256426,0.1418153391173975,0.15511006998962412,0.07954567921615217,1.3326096099499045,0.904718043433893,0.5258828300306275,0.4871662476751297,2.125800349346615,26.67834038645986,1336812575.06,0.23297232825776396,0.3410423887637882,0.8279095205512151,2283161651.58,1960552912.32,2230934424.07,1688253697.58,2599937361.44,2654327834.01,9612986076.26,9739242408.69,4168282500.43,4994612229.25,5444703575.83,4744630179.44,2.5239597291521316,3.5368544748151027,2.638161099615534,0.7162791642564577,6930799022.85,774714652.45,0.0,0.0,0.0,0.0,0.0,0.0,7373519435.200001,2199125159.4400005,5174394275.76,4414959227.59,5174394275.76,0.08006464506684452,0.16909823266671006,0.3869737561219087,1.4455195588375702
