报告期,营业总收入*,营业总成本*,营业利润*,利润总额*,营业成本,净利润*,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额*,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计*,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计*,资产总计*,短期借款,流动负债合计*,长期借款,应付债券,长期应付款,非流动负债合计*,负债合计*,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,经营活动产生的现金流量净额*,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额*,偿还债务支付的现金,筹资活动产生的现金流量净额*,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计*_期初,资产总计*_同期,所有者权益合计*_期初,所有者权益合计*_同期,负债合计*_期初,负债合计*_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入*_同期,净利润*_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,12776461393.0,12627902369.0,88673500.0,89484051.0,11076426086.0,216222417.0,216222417.0,368064156.0,487983842.0,598931776.0,39042602.0,127596280.0,31857031.0,-126738366.0,591681491.0,0.15,0.15,3069809947.0,3185470571.0,531502063.0,21588665.0,49153924.0,4468282461.0,108055361.0,11752713368.0,62262278.0,0.0,0.0,28355816.0,89333147.0,12795211421.0,7249124318.0,922860963.0,0.0,0.0,24818061974.0,36570775342.0,6712793853.0,14741987897.0,1575073063.0,0.0,212806410.0,2652513553.0,17394501450.0,19170524283.0,5749609.0,19176273892.0,502397365.0,2634597064.0,32972180.0,-2582157526.0,6524068435.0,2573064218.0,217080331.0,0.13305994944198082,0.006940380225199339,0.016923497856649455,0.016990645869985138,0.011275517768350406,0.005912437321274882,0.7972271752028559,0.48679836099040585,0.20970025437540216,0.47563939477168116,2.05658811836432,1.7013061117455774,-2099227519.0,0.03932210567123497,0.030789697129378134,-4.178420639208568,4534456129.0,3792310497.0,3268247864.0,3388868047.0,12419500883.0,11893975759.0,34138869267.0,32060391137.0,16388237072.0,16683833213.0,17750632195.0,15376557924.0,2.460679264485897,3.9594108487009008,1.0134132199456565,0.36137818153801887,14315091137.0,928542939.0,-0.10748305611712991,-0.7671379449259912,0.149392567474116,0.14068400431318168,0.07577244819235888,0.17824805340563335,33383276432.0,9106634534.0,24276641898.0,20447248572.0,19923452159.0,0.00611578288069854,0.012159448345507693,0.02862436921539615,0.5713483893611727
2022-06-30,8403087881.0,8369676993.0,20972627.0,19460646.0,7325840546.0,110655088.0,110655088.0,231018628.0,314251415.0,415302873.0,45491747.0,80558387.0,20818029.0,-91194442.0,206454018.0,0.08,0.08,2591875420.0,3307601806.0,441088767.0,22424140.0,40457089.0,4758056989.0,142021451.0,11567420343.0,62387949.0,0.0,0.0,28601010.0,141205078.0,12849297989.0,6504747874.0,884415850.0,0.0,0.0,24248503773.0,35815924116.0,6297661918.0,14812258228.0,1345866575.0,0.0,210276546.0,2212619468.0,17024877696.0,18785418894.0,5627526.0,18791046420.0,381217429.0,2065893670.0,29609068.0,-2034160736.0,5436002707.0,1997757944.0,100019033.0,0.1281966046595485,0.0024958238325009847,0.013168383999672227,0.011902652265026336,0.005888713461014376,0.003089549990155558,0.780935638911142,0.450123256047248,0.17649567809033473,0.47534380631531714,2.0361940642790395,1.2415719420995854,-1655067173.0,0.045366350370077725,0.023592925147429313,-4.341530704253294,4534456129.0,3776208076.0,3268247864.0,3651051784.0,12419500883.0,11680374317.0,34138869267.0,31366847466.0,16388237072.0,16634894103.0,17750632195.0,14731953363.0,1.5767189032662283,2.5557420873947687,0.665095948847125,0.2402433764615212,10038450037.0,773813807.0,-0.16290982671352017,-0.8570003701161667,0.1296162334217175,0.14184009581525728,0.10007587430641757,0.2600092191000335,33054242608.0,9381349203.0,23672893405.0,20447248572.0,18944460343.0,0.003163617034623127,0.006290923351248112,0.012802897542722784,0.3809184424374954
2022-03-31,4351267126.0,4465741824.0,-164649883.0,-163146324.0,3870729772.0,-91927091.0,-91927091.0,119470569.0,167306702.0,229280660.0,60881441.0,42650516.0,9526298.0,-71219233.0,-216127778.0,-0.07,-0.07,4755232415.0,3394640493.0,382165239.0,24275074.0,31080309.0,4249618840.0,789758965.0,13864055337.0,76260025.0,0.0,0.0,29441227.0,149626037.0,12600205004.0,5432175374.0,892311891.0,0.0,0.0,23197449772.0,37061505109.0,7083551319.0,16508513235.0,1047979453.0,0.0,207776756.0,1925744872.0,18434258107.0,18621584052.0,5662950.0,18627247002.0,165388236.0,890188046.0,45288.0,-889384294.0,2280152128.0,3181861887.0,-120495808.0,0.1104361879160806,-0.037839525414602185,-0.02112651058601085,-0.027692119217412534,-0.004935087347589787,-0.002480392815392607,0.8398124737003307,0.5345531366986241,0.28951774281325826,0.49739636997428455,2.1168637869278655,-2.8251899226729167,-724754522.0,0.038009212307780524,0.009420346018942847,-4.3821407104190895,4534456129.0,3577196433.0,3268247864.0,3537967593.0,12419500883.0,11854077241.0,34138869267.0,30688355763.0,16388237072.0,17022850173.0,17750632195.0,13665505590.0,0.8813061786608711,1.3061203768868732,0.3478272003397831,0.1222259619878266,4986736424.0,494615990.0,-0.12743190013846217,-1.1858554774988168,0.09424960054836994,0.20767320983954143,0.06294271142585008,0.18797469459514024,32127205430.0,10302727335.0,21824478095.0,20447248572.0,16229807407.0,-0.0025822080798211786,-0.005250653728260664,-0.02010036193260698,0.20587127468331573
2021-12-31,18579219822.0,17711057413.0,730251421.0,713870110.0,15372263715.0,788556304.0,788556304.0,528500635.0,642216907.0,934094671.0,134262526.0,176334587.0,40202057.0,-74686194.0,429453341.0,0.58,0.58,2317339039.0,3268247864.0,326030267.0,20810538.0,28654757.0,4534456129.0,804660439.0,11543376640.0,76275491.0,0.0,0.0,29441228.0,144087091.0,12419500883.0,5140016319.0,900249352.0,0.0,0.0,22595492627.0,34138869267.0,5831214408.0,16142109548.0,718664450.0,0.0,205306685.0,1608522647.0,17750632195.0,16382533512.0,5703560.0,16388237072.0,489984059.0,4888915833.0,105263381.0,-4997804031.0,5212990454.0,2774834643.0,890204697.0,0.17260983710427838,0.03930474088773608,0.042442918031803244,0.047913997763560125,0.04811721361703279,0.023098489227417095,0.7151095465976576,0.38435249454546694,0.14484783231381895,0.5199537236038005,2.075283660230182,5.048383939561443,-4293668393.0,0.026372692916836086,0.029060591112728348,-8.7628736366707,2874553194.0,2874553194.0,2750756921.0,2750756921.0,11813236885.0,11813236885.0,29298771912.0,29298771912.0,16512199549.0,16512199549.0,12786572363.0,12786572363.0,4.149613813355435,6.173518874183783,1.533398330793178,0.5857474986995685,18382721153.0,2220270970.0,0.010689313478920506,-0.644837808242838,-0.007507326727256475,0.16519796015810562,0.05132073485886083,0.5774472841430396,31648001909.0,11200753337.0,20447248572.0,14765719326.0,14765719326.0,0.024860833074639564,0.04793591726966157,0.13957340936492166,1.0552487297189879
2021-09-30,14315091137.0,13295907469.0,929038374.0,931021150.0,11371332226.0,928542939.0,928542939.0,675881277.0,443601033.0,684335872.0,47740222.0,101594252.0,29005692.0,2478211.0,753243863.0,0.68,0.68,2129890780.0,3388868047.0,645853234.0,21902626.0,35624962.0,3792310497.0,615803405.0,11182013684.0,19361844.0,0.0,0.0,29853561.0,69193754.0,11893975759.0,3613643088.0,957402488.0,0.0,0.0,20878377453.0,32060391137.0,5109176259.0,14179872290.0,359380782.0,0.0,202865977.0,1196685634.0,15376557924.0,16678123522.0,5709691.0,16683833213.0,-278402910.0,3413402030.0,34102721.0,-3598136776.0,2814232519.0,1878875177.0,1032615402.0,0.205640249358337,0.06489922873063159,0.06486461945044898,0.07213474172937778,0.0556552518324435,0.028962308508095353,0.7885835256701031,0.4777123265614404,0.15174984386266288,0.479612299746847,1.9315796780210444,10.164112453921113,-3657702219.0,-0.01944821079625656,-0.019148363992381026,13.138160872671913,2874553194.0,2604982033.0,2750756921.0,3130011564.0,11813236885.0,11840374195.0,29298771912.0,27889476859.0,16512199549.0,14088821008.0,12786572363.0,13800655851.0,3.4112988514676985,4.663180963531452,1.2076570410839058,0.4665999477720484,13246684947.0,1598496961.0,0.08065460862658803,-0.4191149801003594,0.18418945087928112,0.1495515422926994,0.004527016048414676,0.45579142157561287,29831453042.0,9908000883.0,19923452159.0,14765719326.0,13972637287.0,0.030265828047833288,0.05594300654281298,0.13367248161065723,0.8253348537418953
2021-06-30,10038450037.0,9197245685.0,793749578.0,797114625.0,7886287751.0,773813807.0,773813807.0,475205266.0,307649592.0,458014402.0,15781142.0,65935712.0,20201208.0,23300818.0,667668194.0,0.57,0.57,2440283245.0,3651051784.0,625175688.0,21813127.0,31391488.0,3776208076.0,648596587.0,11808561055.0,18930795.0,0.0,0.0,29853561.0,69950792.0,11680374317.0,3056486432.0,946363472.0,0.0,0.0,19558286411.0,31366847466.0,4441670394.0,13561128701.0,407983444.0,0.0,200454286.0,1170824662.0,14731953363.0,16629147181.0,5746922.0,16634894103.0,-75583872.0,2410413849.0,30333536.0,-2449309969.0,2281897623.0,842104887.0,863050337.0,0.2143918909859092,0.07907092978242414,0.07708498863348977,0.08597446157713043,0.046517507247638416,0.02466979851382174,0.8707653555510637,0.5444794865382792,0.1815554166828639,0.469666369212547,1.8925850812327503,13.089269999844698,-2455664185.0,-0.0075294364888414895,-0.005410785683115439,32.48926153187812,2874553194.0,2504210504.0,2750756921.0,3195970567.0,11813236885.0,11998300471.0,29298771912.0,27388246835.0,16512199549.0,11530613223.0,12786572363.0,15857633612.0,2.371544378407677,3.1361293345612395,0.8545684995540772,0.3309436263875146,8243651275.0,896378212.0,0.2177189090279659,-0.1367329140302665,0.442672109564697,0.14526671440377356,-0.02649759895315427,0.5079435494612876,28826759868.0,9882299525.0,18944460343.0,14765719326.0,11676328337.0,0.025510785678407453,0.0466896926242769,0.10209374065975806,0.5955738080050279
2021-03-31,4986736424.0,4466453759.0,522712977.0,524218340.0,3864205532.0,494615990.0,494615990.0,248025196.0,148511714.0,213419943.0,-26430995.0,23393516.0,9984009.0,29602350.0,426152467.0,0.37,0.36,3376975470.0,3537967593.0,566288866.0,23512208.0,38396337.0,3577196433.0,535847819.0,12331519307.0,4477548.0,0.0,0.0,29917964.0,70707831.0,11854077241.0,1791665472.0,763437966.0,0.0,0.0,18356836456.0,30688355763.0,2234714270.0,12646945238.0,449844229.0,0.0,0.0,1018560352.0,13665505590.0,17017060940.0,5789233.0,17022850173.0,-88450743.0,1260581844.0,488221.0,-1315500354.0,304802556.0,684241127.0,547611856.0,0.22510331338097608,0.10482065474411366,0.09918631103491425,0.1098136756064491,0.02905600325288136,0.016117383212701907,0.9750591209921391,0.6498387476452517,0.26887818473212244,0.445299373336778,1.8302257499184513,23.408702479781148,-1348544366.0,-0.017737200340949884,-0.0067536202840298735,15.246275161306446,2874553194.0,3174249347.0,2750756921.0,2428504629.0,11813236885.0,11769796089.0,29298771912.0,27700670790.0,16512199549.0,11482433374.0,12786572363.0,16218237416.0,1.1978783292608388,1.5859293606830747,0.42140281718927824,0.16626021672573774,3581899437.0,371552610.0,0.3922044746673886,0.33121387574158073,0.4825124273348995,0.10785605141658015,0.007160799674241493,0.126942480552395,27210754498.0,10980947091.0,16229807407.0,14765719326.0,13328952557.0,0.016490737568891276,0.029498449777190402,0.06099206407586187,0.32177136184562866
2020-12-31,18382721153.0,15984663566.0,2318847674.0,2310809746.0,13672486173.0,2220270970.0,2220270970.0,543332966.0,508804698.0,763398433.0,391933903.0,267780087.0,44598805.0,90538776.0,1939682621.0,1.82,1.77,4287095860.0,2750756921.0,548704806.0,28873251.0,40107822.0,2874553194.0,458218373.0,11900756007.0,0.0,0.0,0.0,30071496.0,71464870.0,11813236885.0,1615839031.0,768667071.0,0.0,0.0,17398015905.0,29298771912.0,1564566522.0,11166161562.0,1077585481.0,0.0,0.0,1620410801.0,12786572363.0,16506340505.0,5859044.0,16512199549.0,4291621031.0,2449260189.0,23116897.0,-2407556977.0,7895563490.0,-1280435281.0,2578589833.0,0.2562316504067356,0.12614278673435525,0.12078032145081301,0.14027247715603752,0.13446245991706554,0.07578034248905278,1.065787552949254,0.7673168968966061,0.3865221801633108,0.4364200793604922,2.127434380964821,9.629505546467314,1865477739.0,0.23345950772362237,0.35051532965585136,0.43467904680421443,2758714337.0,2758714337.0,2719611360.0,2719611360.0,11612089935.0,11612089935.0,26580638028.0,26580638028.0,11031561306.0,11031561306.0,15549076722.0,15549076722.0,4.854193804132325,6.720834945189314,1.5694740392953885,0.6579425649890819,17164162965.0,1667462330.0,0.07099432640466077,0.33152691371444654,0.4968143756785464,0.10225991870987906,0.01732220049327408,0.041990160215707756,24910139686.0,10144420360.0,14765719326.0,12868246177.0,12868246177.0,0.07946651449555374,0.16121770601250016,0.2841704889067482,1.3304439531853895
2020-09-30,13246684947.0,11459899637.0,1732653327.0,1729718182.0,9486438138.0,1598496961.0,1598496961.0,723692804.0,357847127.0,548417808.0,263023924.0,231520187.0,33491862.0,131221221.0,1543901526.0,1.34,1.3,3731818304.0,3130011564.0,489585020.0,31988852.0,35692943.0,2604982033.0,513911288.0,11306357407.0,0.0,0.0,0.0,30000000.0,70246049.0,11840374195.0,1380411726.0,772347926.0,0.0,0.0,16583119452.0,27889476859.0,2462518884.0,12026973960.0,1253361748.0,0.0,0.0,1773681891.0,13800655851.0,14082922857.0,5898151.0,14088821008.0,2447130429.0,1571436379.0,23042897.0,-1487029081.0,5276057361.0,-908380635.0,1961238369.0,0.2838632325026791,0.1307990137858904,0.12067147119415823,0.14805503239843906,0.11345853283907374,0.05731541574198303,0.940083303132054,0.6807584445788556,0.31294714435384047,0.4948338013212498,2.220465955524629,8.471133314176184,898736947.0,0.1847353084028926,0.1842672115228128,0.36726156331898563,2758714337.0,2684281444.0,2719611360.0,2571408615.0,11612089935.0,10618717125.0,26580638028.0,25043219558.0,11031561306.0,10581266793.0,15549076722.0,14461952765.0,3.537276342135675,4.529073110901259,1.1296625270224856,0.4863835875683638,12509218952.0,1214020186.0,0.0589538002196446,0.31669718463808144,0.3314871729082958,0.11365380934380578,0.1150475199234578,-0.029542137310993533,24057412506.0,10084775219.0,13972637287.0,12868246177.0,13785164709.0,0.05869262307656715,0.12726692938181372,0.2379585845513051,0.9870528266900715
2020-06-30,8243651275.0,7248700501.0,949172563.0,944352676.0,5988615051.0,896378212.0,896378212.0,472121233.0,215083278.0,351764361.0,161588640.0,175939430.0,22030389.0,47974464.0,964488013.0,0.76,0.74,3691684335.0,3195970567.0,409843421.0,20491378.0,70500631.0,2504210504.0,526093097.0,11096895185.0,0.0,0.0,0.0,30000000.0,70959610.0,11998300471.0,1333805876.0,781863838.0,0.0,0.0,16291351650.0,27388246835.0,2600984223.0,12058500052.0,1337374836.0,1937794529.0,0.0,3799133560.0,15857633612.0,11524730755.0,5882468.0,11530613223.0,1274491697.0,875079826.0,10039714.0,-820912769.0,4088165479.0,-646518357.0,1120292106.0,0.27354823109011245,0.11513982473743105,0.10873558112755079,0.13589756148436785,0.07773898878266103,0.032728572128045086,0.9202550182150964,0.6689548077467637,0.30784721955400296,0.5789941104129092,2.4278020542565053,6.367487413139852,409451585.0,0.1546028154860299,0.09514060915436642,0.32126657707052914,2758714337.0,2540081340.0,2719611360.0,3632956440.0,11612089935.0,10255175613.0,26580638028.0,25552191068.0,11031561306.0,10039514157.0,15549076722.0,15512676911.0,2.2757744911523807,2.787097322538696,0.6983070701706888,0.3054964465516198,8309851754.0,724611476.0,-0.007966505415470736,0.23704666802710148,0.1485230303660002,0.07185512045185682,0.1699751348763178,-0.014121924142791427,23595602890.0,11919274553.0,11676328337.0,12868246177.0,13678280550.0,0.033218333648192135,0.07945849464535006,0.1370480632056895,0.6717290022931868
