报告期,营业总收入*,营业总成本*,营业利润*,利润总额*,营业成本,净利润*,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额*,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计*,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计*,资产总计*,短期借款,流动负债合计*,长期借款,应付债券,长期应付款,非流动负债合计*,负债合计*,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,经营活动产生的现金流量净额*,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额*,偿还债务支付的现金,筹资活动产生的现金流量净额*,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计*_期初,资产总计*_同期,所有者权益合计*_期初,所有者权益合计*_同期,负债合计*_期初,负债合计*_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入*_同期,净利润*_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,5861262025.78,5627010945.81,49167791.63,51394849.57,4849900673.13,65444123.02,65444123.02,259262109.49,327002842.23,201540529.26,-43861090.7,2687147.86,16879006.04,-14049273.45,64486838.94,0.05,0.05,1297956533.24,1483704078.47,222672687.04,0.0,27101865.92,1520330204.38,53266478.7,4612656348.49,0.0,0.0,0.0,33975236.67,90514285.72,2112265566.8,645117815.14,453756874.19,0.0,46669275.37,3646684286.89,8259340635.38,187416150.54,2878342445.05,0.0,0.0,0.0,317705234.33,3196047679.38,5063292956.0,0.0,5063292956.0,82401711.8,432822075.66,2892451.72,-405486317.5,223142273.93,131393980.08,54081997.43,0.17255010067825974,0.00838860153559794,0.011165534441584855,0.009227022643268183,0.012925209658755522,0.007923649829825552,1.6025391128920634,1.055836726667597,0.4509388851462575,0.38696160147328207,1.6320717861234162,20.126171036230215,-347527912.14,0.01405869784315507,0.02862818214757924,-4.2174841341099425,1570236479.14,1718408091.36,1547317939.29,1630631353.27,2048846231.37,1929539480.04,8346081260.15,8408093292.02,5058002817.39,4844580646.14,3288078442.76,3563512645.88,3.138518705317956,3.867515307666169,2.817161523205266,0.7059455715916244,6368911660.06,360054186.66,-0.07970743847233991,-0.8182381279132327,0.045145767164442255,-0.017691603966999193,0.09469932522770252,-0.11526824621922897,6836894579.75,3008631528.84,3828263050.91,3585135013.040001,3579236088.17,0.007882259593490589,0.012931965330379892,0.018056219999946548,1.5812619193571287
2022-06-30,3765991684.16,3610601678.67,58967264.46,60640870.67,3103634221.93,63256762.59,63256762.59,160858586.32,210191459.65,136182392.11,-22100184.73,1426773.42,12071229.78,-2615891.92,58848537.32,0.05,0.05,1343544889.96,1557208973.62,325027671.52,0.0,35359822.03,1789940164.92,78695282.21,5141851295.09,0.0,0.0,0.0,30302840.42,90514285.72,2051558100.2,627216270.25,457119061.07,0.0,46669275.37,3553295259.15,8695146554.24,232594985.97,3316105131.96,0.0,0.0,0.0,323962265.56,3640067397.52,5055079156.72,0.0,5055079156.72,-87610069.45,315311955.57,1152186.82,-298329842.31,94832450.88,183588721.67,62067644.09,0.17587863112282417,0.015657831829002718,0.016796840751418005,0.0164810889920603,0.012513505848055662,0.007274950709042875,1.5505694453211993,0.9870663678341676,0.40515750752627416,0.41863209260630574,1.7195839164559357,43.50210287068567,-401769838.2,-0.02326347926324254,-0.026419569333200738,4.585886539324048,1570236479.14,1715561421.22,1547317939.29,1551970028.26,2048846231.37,1899038208.63,8346081260.15,8185291660.77,5058002817.39,4733897696.48,3288078442.76,3451393964.29,1.8473042049241626,2.4261291912138603,1.8368879650061452,0.44198595607998514,3948366984.18,252400997.5,-0.046190058003910656,-0.7493799025497115,0.06784714855135604,0.06228915408275588,0.08031428271263194,0.04335533708091112,7230784538.139999,3407472411.549999,3823312126.59,3585135013.040001,3375878524.0299997,0.007423967718638742,0.012509888232279835,0.020766727300689004,1.0166750502988902
2022-03-31,1709225074.66,1679458872.72,36978917.39,36667268.91,1437299426.89,32215326.69,32215326.69,72867582.98,101253428.96,59741754.14,-3435958.58,368467.34,5271538.84,4451942.22,45857875.04,0.03,0.03,1514958189.5,1581218239.83,557476898.58,1650000.0,44767125.03,1798086675.42,83058197.98,5630937988.21,0.0,0.0,0.0,23341223.83,0.0,2051833501.87,546620965.82,460287501.59,0.0,46669275.37,3681223970.6,9312161958.81,82911372.07,3953419644.42,0.0,0.0,0.0,248872127.41,4202291771.83,5109870186.98,0.0,5109870186.98,300090837.86,185441332.49,239778.72,-396534132.9,39900000.0,51971451.53,37035736.25,0.15909294322989706,0.021634902236240518,0.018847913693524704,0.021668144704328755,0.0063045293737764565,0.0034594895183842783,1.4243208398475256,0.948493570649044,0.38361932855789693,0.4512691886607834,1.831683372679374,100.5129416626179,114889284.09,0.17557128216112453,0.07590664914197993,0.38284835654862204,1570236479.14,1493289376.77,1547317939.29,1370140780.93,2048846231.37,1850398772.99,8346081260.15,8355118285.2,5058002817.39,4694138671.17,3288078442.76,3660979614.03,0.8534213381184637,1.0926676098984887,0.8336301227355395,0.1935894815204235,1581003822.85,75076762.68,0.08110116494143693,-0.5709014941505733,0.0885639613425352,0.11454579587523943,0.10886017209928645,0.20411134197531072,7773862545.48,4119380399.76,3654482145.7199993,3585135013.040001,2591274314.16,0.0036487578396711376,0.006336689428783058,0.0138107193878899,0.47218659141162533
2021-12-31,8880966264.34,8223881703.38,642906824.6,641094119.14,7211349486.82,576867001.4,576867001.4,300303258.67,416282219.88,282488881.9,-29060910.09,1810267.98,39418014.3,64227117.74,574542651.21,0.47,0.47,1494984913.87,1547317939.29,228224753.55,56000000.0,27009692.21,1570236479.14,65736125.66,5060015584.43,0.0,0.0,0.0,8418497.41,0.0,2048846231.37,448605044.05,412016920.39,0.0,46669275.37,3286065675.72,8346081260.15,30535606.93,3070310341.98,0.0,0.0,0.0,217768100.78,3288078442.76,5058002817.39,0.0,5058002817.39,337972747.06,699638766.48,12706848.68,-159350566.74,392084945.37,-252488313.91,642904387.12,0.1879994504904338,0.07239154000409644,0.06495543212637916,0.07239126554297054,0.11405035193271627,0.06911830635466785,1.648046946670175,1.115210711052057,0.5051557468518937,0.39396674202773163,1.7105285726572568,355.1432131722288,-348959170.74000007,0.038055853045751535,0.110077715089233,-1.0325068330969587,1176973176.48,1176973176.48,1386274222.72,1386274222.72,1721254992.17,1721254992.17,7550290726.28,7550290726.28,4700479319.14,4700479319.14,2849811407.14,2849811407.14,5.249944773648895,6.054670024926066,4.711261442471864,1.1173576300203936,7036300477.8,768846266.76,0.2621641574802049,-0.24969785724397295,0.07606107249407333,0.10539866115355308,0.19032115560461085,0.3341310664667324,6842677848.87,3257542835.829999,3585135013.040001,3041715623.9300003,3041715623.9300003,0.07257844769768156,0.11822883791333699,0.21594886729817597,2.680297701232225
2021-09-30,6368911660.06,5962034169.59,410054705.08,408593650.88,5180059338.42,360054186.66,360054186.66,236208784.04,321259117.58,211194830.68,-16998063.29,1462814.29,26653135.64,48539464.22,359820131.72,0.29,0.29,1457850936.19,1630631353.27,325076865.37,28545000.0,59882198.07,1718408091.36,64205161.98,5319173435.79,0.0,0.0,0.0,9606363.08,0.0,1929539480.04,406737068.97,414893459.57,0.0,46669275.37,3088919856.23,8408093292.02,202112741.3,3342137257.41,0.0,0.0,0.0,221375388.47,3563512645.88,4844580646.14,0.0,4844580646.14,6368525.04,611019640.75,6975058.32,-181003592.86,221753509.93,-76504629.51,410056465.17,0.18666490997125879,0.06438379537456748,0.056533079100143775,0.06438407173104627,0.07432102238753713,0.04282233488081326,1.5915484691709254,1.0581732316974526,0.44474413278342956,0.42381935144107863,1.761768563551052,280.320248423332,-597676057.39,0.0009999392957414648,0.0019055246836077908,-93.84842701191609,1176973176.48,1227881107.86,1386274222.72,1394635796.81,1721254992.17,1703305621.63,7550290726.28,7208053967.29,4700479319.14,3940241285.03,2849811407.14,3267812682.26,3.578153520544398,4.222148489330852,3.489055167876703,0.7981900489117898,4752472153.82,538079305.02,0.3401260341821718,-0.33085293691676715,0.22951370124104334,0.16648589621772453,0.1328204730478741,0.39949061872522,6940635992.75,3361399904.58,3579236088.17,3041715623.9300003,2283542938.4299994,0.045124141172077845,0.07544304341087248,0.14210389478952323,1.9238659144487071
2021-06-30,3948366984.18,3666230953.48,283307666.72,282759850.28,3172400592.68,252400997.5,252400997.5,150446708.04,203293733.53,134239858.29,-14753537.8,469579.57,19480635.61,30358852.78,257010300.05,0.2,0.2,1469475597.48,1551970028.26,340021231.33,26000000.0,100185613.65,1715561421.22,69563502.4,5287120677.15,0.0,0.0,0.0,9505065.71,0.0,1899038208.63,344220261.42,412132246.36,0.0,46669275.37,2898170983.62,8185291660.77,120961490.74,3235890979.55,0.0,0.0,0.0,215502984.74,3451393964.29,4733897696.48,0.0,4733897696.48,-257287449.17,293654162.06,6426310.82,133865440.88,221753509.93,-96783155.92,283229429.84999996,0.1965284368472029,0.07175312422962062,0.06392541486424642,0.07173330923513972,0.05331779723243252,0.03083591983773689,1.6338995072959022,1.0822353953398656,0.46215265190669946,0.42165803093268434,1.735205546104008,603.1553499016151,-544515300.41,-0.0651630028821735,-0.07951054309183794,2.1163694621194566,1176973176.48,1146273020.57,1386274222.72,1252133367.36,1721254992.17,1687372756.63,7550290726.28,7140641980.94,4700479319.14,3655527146.53,2849811407.14,3485114834.41,2.193509177178061,2.6875689336331323,2.1812415543069843,0.5018393202185398,2800588276.5,276475078.11,0.40983486123651913,-0.08707504768448518,0.2949972758302834,0.14629632498288095,0.12544083763846917,0.4966429379685772,6706310997.580001,3330432473.550001,3375878524.0299997,3041715623.9300003,1820061427.6399999,0.03208028674016157,0.05350665912165965,0.09715140630925356,1.2304819822347575
2021-03-31,1581003822.85,1492204254.68,90479485.97,90459108.85,1264675808.05,75076762.68,75076762.68,73179083.68,90684915.37,59532147.85,-6212701.05,85629.59,7408968.4,15382346.17,72245160.73,0.06,0.06,2090011714.05,1370140780.93,413368927.25,111000000.0,94123910.28,1493289376.77,42231429.74,5651987773.88,0.0,0.0,0.0,12852642.96,0.0,1850398772.99,266272682.39,411515163.84,0.0,46669275.37,2703130511.32,8355118285.2,0.0,3458343986.37,0.0,0.0,0.0,202635627.66,3660979614.03,4694138671.17,0.0,4694138671.17,318976106.3,125268887.38,323807.0,38383686.4,78450000.0,-120320834.37,90544738.44,0.2000804869843835,0.05722913800859568,0.04748676859279361,0.05727041081834915,0.015993724927876353,0.008985721101398251,1.6343046834425878,1.1903000348125548,0.6364351616625216,0.43817208674531244,1.778703145528177,1057.4001164784277,194031025.92000002,0.20175543011970526,0.09223377071718324,0.6082932924684711,1176973176.48,1174634529.18,1386274222.72,1150257212.68,1721254992.17,1689742586.34,7550290726.28,7031472319.45,4700479319.14,3534509534.57,2849811407.14,3496962784.88,0.9472295572663834,1.147144984159831,0.8853063184746719,0.19880077547315927,847444914.26,37855656.22,0.8656124973391965,0.9832376499746227,0.32808770927281644,0.18824591858075257,0.09507731411207614,0.27127999362699606,6252253928.19,3660979614.0299997,2591274314.16,3041715623.9300003,1821581621.23,0.009440406420961835,0.015982930387895982,0.037904054609574835,0.5613373502265041
2020-12-31,7036300477.8,6164947193.83,883578551.86,881565258.17,5236039297.11,768846266.76,768846266.76,317421134.56,325448863.99,239150690.87,-5091194.68,14327277.56,28640771.46,112718991.41,771039294.89,0.68,0.68,1724436869.01,1386274222.72,224822781.6,330000000.0,82656579.84,1176973176.48,21924806.3,4963826532.66,0.0,0.0,0.0,12786547.24,0.0,1721254992.17,322651146.41,406547569.74,0.0,46669275.37,2586464193.62,7550290726.28,78459721.04,2678045678.2,0.0,0.0,0.0,171765728.94,2849811407.14,4700479319.14,0.0,4700479319.14,1065734056.79,508931574.91,6547832.85,-1089815712.74,107263261.18,520651026.46,895892535.7299999,0.2558533687368732,0.1255743063628038,0.10926853808841187,0.1273243714586381,0.1635676309922938,0.10183002146975706,1.8535257158109217,1.4058492655773251,0.7671403388424849,0.377443930366916,1.8682017033836162,62.53054929508882,563350314.73,0.15146227199257087,0.3979521579730163,0.5286030892423725,988678316.54,988678316.54,1214079763.63,1214079763.63,1726258427.2,1726258427.2,5723683622.51,5723683622.51,3382470945.39,3382470945.39,2341212677.12,2341212677.12,4.835532692112289,5.41180201982926,4.081956831997374,1.0601648448177692,6290606343.7,513720532.02,0.11854089945507527,0.4966235897498984,0.3896584464520903,0.3191313888465728,-0.002898427576753713,0.19045108686004242,5813067310.03,2771351686.0999994,3041715623.9300003,2459028559.6199994,2459028559.6199994,0.11584266272596568,0.19023901956539035,0.32781428809177393,2.5583085644455488
2020-09-30,4752472153.82,4172194997.94,616553919.34,617267392.26,3532999772.85,538079305.02,538079305.02,208459460.2,230565846.55,163058005.49,1397202.47,16155858.93,19537755.13,79188087.24,589006967.7,0.48,0.46,1643842915.25,1394635796.81,277824289.36,0.0,71139889.47,1227881107.86,13820297.23,4716127622.31,0.0,0.0,0.0,12855431.35,0.0,1703305621.63,247208942.78,409283042.85,0.0,46669275.37,2491926344.98,7208053967.29,0.0,2503788793.62,0.0,585728751.72,0.0,764023888.64,3267812682.26,3940219305.83,21979.2,3940241285.03,478434663.43,287498587.83,1362329.74,-282433352.09,105510607.01,448133063.63,633423251.1899999,0.2565974805322736,0.12973330497989743,0.11322092746771721,0.1332828958673349,0.1365599886139722,0.07464973312655437,1.883596425675898,1.3876674526514854,0.6565421649936045,0.4533557458211699,1.9686842089318526,39.20703033707413,192298405.34000003,0.10067069263003214,0.1910842738209859,0.40193242680488867,988678316.54,1116025588.0,1214079763.63,1324452860.26,1726258427.2,1726105130.57,5723683622.51,5646465362.36,3382470945.39,3204843804.27,2341212677.12,2441621558.09,3.187823194775252,3.6435341789569593,2.771473042144416,0.7350090613605624,4404579202.89,327535840.94,0.07898437850810686,0.6428104584700048,0.22946437507506212,0.2765603797624852,-0.013208644442456927,0.10022666241949992,5551355620.69,3267812682.26,2283542938.4299994,2459028559.6199994,2724400270.0799994,0.08321840762441915,0.14696175080722462,0.23231972565657827,2.0041752267832216
2020-06-30,2800588276.5,2526412038.77,313062829.28,313772714.31,2137210622.83,276475078.11,276475078.11,123235258.35,145674167.23,97598749.03,980999.32,10519337.63,10744831.85,37297636.2,307019082.27,0.25,0.24,1842130995.18,1252133367.36,385963440.55,0.0,25135299.64,1146273020.57,6474820.82,4732447233.84,0.0,0.0,0.0,12814466.31,0.0,1687372756.63,179898810.25,412165300.3,0.0,46669275.37,2408194747.1,7140641980.94,19479742.6,2727334014.4,0.0,579663168.09,0.0,757780820.01,3485114834.41,3655521945.84,5200.69,3655527146.53,431559333.44,150179127.47,788222.45,-179367613.32,86039218.21,467607469.56,324292051.94,0.2368708243323249,0.11178466749537576,0.09872035830112139,0.11579426174892081,0.07563206810608514,0.03871851842565066,1.7351916592735763,1.31252694886274,0.6754328532749443,0.4880674375935057,2.0291684901528577,30.82818171128518,282168428.41999996,0.15409595800327203,0.15823486641585444,0.6538346098804281,988678316.54,1106265760.47,1214079763.63,1294396967.76,1726258427.2,1713957872.33,5723683622.51,5528618584.08,3382470945.39,3077251071.66,2341212677.12,2451367512.42,2.0021164751446356,2.2711648407903606,1.6408265132836157,0.4354038233840922,2801756112.5,198076439.88,-0.0004168228614866634,0.3957999158178328,0.18791969241497533,0.29157797238932726,-0.015510950490200378,0.036164239669681825,5285696519.449999,3465635091.809999,1820061427.6399999,2459028559.6199994,2648167553.4399996,0.04298322145015576,0.07856639757473315,0.14142335092039368,1.308964422266465
