报告期,营业总收入*,营业总成本*,营业利润*,利润总额*,营业成本,净利润*,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额*,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计*,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计*,资产总计*,短期借款,流动负债合计*,长期借款,应付债券,长期应付款,非流动负债合计*,负债合计*,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,经营活动产生的现金流量净额*,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额*,偿还债务支付的现金,筹资活动产生的现金流量净额*,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计*_期初,资产总计*_同期,所有者权益合计*_期初,所有者权益合计*_同期,负债合计*_期初,负债合计*_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入*_同期,净利润*_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,927234928.62,838885196.91,85001577.67,84746015.97,717079695.6,71358855.31,71358855.31,46660186.59,39160419.6,36369231.5,-5142017.72,609609.31,1121075.67,13387160.66,71358855.31,0.56,0.56,270775167.6,413864855.84,5472219.66,110148643.77,5055612.54,133338919.65,18074110.15,984749597.72,0.0,0.0,0.0,0.0,2264552.94,250512628.36,209822526.2,49198655.83,0.0,0.0,526161048.16,1510910645.88,10009.17,456760327.38,0.0,232901523.48,0.0,252383286.75,709143614.13,801767031.75,0.0,801767031.75,12951315.75,27492960.19,5350.0,-138979011.75,64990000.0,190513483.93,85355625.28,0.22664723527269748,0.09167210492869106,0.07695876536510882,0.09205393654338975,0.08900198247643899,0.04722903733889468,2.155943803982655,1.824450412977108,0.8339686889073706,0.46934847938474433,2.042670599900152,140.01693195925762,-14536294.440000001,0.013967674588440483,0.028354729983423456,-1.1223797427686064,90550758.24,115428100.66,400013097.32,381841410.77,262871734.67,252731627.2,1190206022.1,1149189756.96,677581274.29,655873505.39,512624747.81,493316251.57,6.405652126153944,2.2785601330515837,3.6122445301896207,0.6865567412261554,801922151.8,71250541.68,0.15626551347748924,0.001520179741039061,0.22244156100382162,0.3147616716293013,-0.008780059957608558,0.15516861914550029,1237870925.3400002,709133604.96,528737320.3800001,578658831.8700001,580719486.72,0.05283655915785743,0.09647336603374666,0.1510494698505846,1.6746219078620603
2022-06-30,634969103.22,576265343.4,55276027.38,55145022.19,494830728.11,47961578.49,47961578.49,30623780.24,26983920.72,23810927.8,-2910562.14,492111.13,323268.5,7183443.7,47961578.49,0.38,0.38,101681927.82,419012728.74,11710052.03,0.0,7444386.27,128052490.77,14285715.31,702035369.64,0.0,0.0,0.0,0.0,2339601.72,258763811.87,199884413.52,49640289.95,0.0,0.0,526138754.23,1228174123.87,36929464.01,492258683.47,0.0,0.0,0.0,19520418.66,511779102.13,716395021.74,0.0,716395021.74,-13200016.74,21911061.4,250.0,-22444916.9,30000000.0,-5884604.97,55637133.32,0.220701093012782,0.08705309770142992,0.07553372006099418,0.0876217961438719,0.06694850890156885,0.039051122766592866,1.4261513168061453,1.1369980507293782,0.20656197896445405,0.41669914076790215,1.762116224454893,113.0580674328581,-35110828.14,-0.020788439426518906,-0.02681520343521671,2.6599078494805,90550758.24,84561700.85,400013097.32,352241674.72,262871734.67,254700085.47,1190206022.1,998964638.94,677581274.29,623147883.12,512624747.81,375816755.82,4.527203784490541,1.5505472062452,2.4345315706789528,0.5251193484019587,503936266.62,39301047.85,0.26001866759632747,0.220363860858229,0.14963885964456264,0.2294470454662076,0.015954947139107476,0.5143083628029935,1124152594.33,474849638.1199999,649302956.21,578658831.8700001,554935575.54,0.03966421786080522,0.06881261701019314,0.13207168696225347,1.0341838148120495
2022-03-31,306099172.96,279805929.98,29551438.25,29540880.28,240817604.69,25560849.46,25560849.46,13263970.17,12946375.29,10754297.03,659015.86,199039.27,198563.7,3980030.82,25560849.46,0.2,0.2,82885821.71,392463142.73,13134800.49,323521.26,5803295.08,126964996.03,19498692.5,661795436.86,0.0,0.0,0.0,0.0,2414650.5,259335099.61,195082132.74,49828004.99,0.0,0.0,524564151.75,1186359588.61,34751479.2,461008578.56,0.0,0.0,0.0,19007106.31,480015684.87,706343903.74,0.0,706343903.74,-26297634.41,16926036.21,100.0,-16188150.51,10000000.0,9102287.45,29739919.55,0.21326933894895156,0.09654203885700038,0.08350512421456364,0.09715779125573239,0.03618754168423992,0.021545617117613058,1.4355382256164844,1.1178354857076265,0.18049413143224263,0.40461230260920394,1.7144851577868796,149.41734638596697,-43223570.620000005,-0.08591213806852228,-0.05704369860565919,1.643629611170034,90550758.24,102466592.86,400013097.32,341829466.3,262871734.67,223525060.85,1190206022.1,996728245.03,677581274.29,619640388.09,512624747.81,377087856.94,2.2142543697416572,0.7725131871226503,1.1723292491261188,0.2575979148907677,252411838.59,20712102.39,0.21269737057462623,0.2341021195579364,0.13992553958152687,0.1902538074199877,0.1602059233261138,0.23908673535648975,1101059116.3999999,445264205.66999984,655794910.73,578658831.8700001,529631864.39,0.021510745880366153,0.03693964076350652,0.06873259942782192,0.4959265177734331
2021-12-31,1103753228.57,1002416837.19,108665743.78,108085012.69,855394823.6,93029006.82,93029006.82,59325570.32,42874727.5,37098553.15,2583222.41,752361.0,825223.84,15056005.87,93029006.82,0.73,0.73,126952239.8,400013097.32,6886063.71,370242.33,9043688.88,90550758.24,16523051.43,676303792.01,0.0,0.0,0.0,0.0,2489699.28,262871734.67,179441761.19,49866252.61,0.0,0.0,513902230.09,1190206022.1,30519496.66,500771813.41,0.0,0.0,0.0,11852934.4,512624747.81,677581274.29,0.0,677581274.29,131807030.98,132536182.37,347401.71,-129093934.77,5000000.0,2200794.3,108837373.69,0.2250126192534612,0.0984511220146419,0.08428424435100088,0.09860661864700271,0.13729571691230688,0.07816210394891095,1.350522880680358,1.1367053158679896,0.2542524932923021,0.43070253241159434,1.8657616582763414,144.66110509449587,-381749.68000000715,0.11941711930552311,0.2632077673910229,-0.00289627705867931,79096398.21,79096398.21,325141959.46,325141959.46,222284631.54,222284631.54,937151189.48,937151189.48,598258023.64,598258023.64,338893165.84,338893165.84,10.084399190647325,3.044185428344494,4.550092734812183,1.0376754994994342,711526005.02,54179522.17,0.551247910522926,0.7170510756462802,0.1325903665568429,0.27002562175737427,0.1825906849646345,0.14481519119984215,1060764083.02,482105251.14999986,578658831.8700001,475935630.74,475935630.74,0.08745969535685719,0.14583185667808787,0.2971145452107178,2.093227809746578
2021-09-30,801922151.8,719275792.73,83510182.45,83190438.24,624445515.88,71250541.68,71250541.68,34713454.03,29813298.85,25622247.3,1062273.47,329696.16,644667.51,11939896.56,71250541.68,0.56,0.56,92608992.83,381841410.77,29931403.39,131527.78,4771436.89,115428100.66,12475033.94,669094634.12,0.0,0.0,0.0,0.0,2564748.06,252731627.2,159985915.34,50177358.91,0.0,0.0,480095122.84,1149189756.96,20019722.22,482318282.64,0.0,0.0,0.0,10997968.93,493316251.57,655873505.39,0.0,655873505.39,77349568.23,114591888.25,0.0,-112040740.69,5000000.0,3830026.07,83520134.39999999,0.2213140459103601,0.10413751791561372,0.08884969883930822,0.104149928035446,0.10863457830581603,0.06200067590967923,1.3872470901531406,1.1220630007176042,0.1922807489327977,0.42927310183741124,1.832646306004018,253.324559194138,-37242320.019999996,0.09645520834707039,0.16037038406801044,-0.48148064523462425,79096398.21,66748935.14,325141959.46,212512555.9,222284631.54,210527286.84,937151189.48,790490233.87,598258023.64,586794273.64,338893165.84,203695960.23,6.42022490233803,2.2685742991072444,3.3763987528642962,0.7687354774571712,472563546.24,43327405.33,0.6969615159285459,0.6444682329192227,0.11772308431281713,0.45376844358204926,0.20046969204555007,0.7292875222338715,1054016016.07,473296529.35,580719486.72,475935630.74,455430499.41999996,0.06830191565916148,0.11362530967562594,0.2072059847389165,1.5178503156785343
2021-06-30,503936266.62,459095282.58,46039394.35,45820120.32,396558096.86,39301047.85,39301047.85,22623260.41,20007595.31,16949400.81,787940.4,148250.7,380482.28,6519072.47,39301047.85,0.31,0.31,85592232.96,352241674.72,5136278.67,287438.18,3902165.63,84561700.85,3812968.81,567165466.69,0.0,0.0,0.0,0.0,2639796.84,254700085.47,60708688.14,50601960.79,0.0,0.0,431799172.25,998964638.94,20019722.22,364629871.74,0.0,0.0,0.0,11186884.08,375816755.82,623147883.12,0.0,623147883.12,18025562.8,49337576.3,0.0,-47419079.97,5000000.0,4011471.53,45968371.02,0.2130788690407352,0.09135955754642408,0.07798813154210925,0.09121862041864726,0.06306857315028666,0.039341780797869166,1.5554553004215146,1.3130871443560792,0.235525604992771,0.3762062651374513,1.6357619255173481,310.0718648883277,-31312013.499999996,0.03576952879557768,0.049435233361388345,-1.737089368438471,79096398.21,52412406.95,325141959.46,156779792.08,222284631.54,211783943.46,937151189.48,675908185.64,598258023.64,562759808.9,338893165.84,113148376.74,4.846177477774744,1.48789029197623,2.113008021636194,0.5205641720632445,265551865.15,19779339.38,0.8976943217301292,0.9869747464740657,0.10730701316079723,0.47795907811666205,0.20264115073532774,0.6133909081998378,910732609.14,355797033.6,554935575.54,475935630.74,460949095.77,0.04059782712697751,0.0643537871112039,0.10745814954135126,0.9776900616683311
2021-03-31,252411838.59,229199025.71,24328278.73,24287422.73,197537016.54,20712102.39,20712102.39,13753288.42,10232612.07,7316296.49,-567114.47,0.0,222328.44,3575320.34,20712102.39,0.16,0.16,87293678.08,341829466.3,9691935.29,143858.47,3913226.8,102466592.86,3679435.57,590992221.2,0.0,0.0,0.0,0.0,2714845.62,223525060.85,72714184.64,51026562.67,0.0,0.0,405736023.83,996728245.03,0.0,365739971.67,0.0,0.0,0.0,11347885.27,377087856.94,619640388.09,0.0,619640388.09,16324564.15,36480116.89,48766.15,-35744758.6,0.0,0.0,24287422.73,0.21740193469742441,0.09638327134694004,0.0820567787378756,0.09622140889140615,0.03342600448276729,0.0207800897519229,1.6158808633945012,1.3256582007051372,0.23907022289839616,0.3783256457517668,1.6368003035888152,inf,-20106786.590000004,0.06467432051202825,0.04463434520285175,-1.2316890304235169,79096398.21,59667831.13,325141959.46,132859474.54,222284631.54,213348724.81,937151189.48,656846137.79,598258023.64,570460080.7,338893165.84,86386057.09,2.1759612504273114,0.7568895123277043,1.13237483571437,0.26104195958209286,115530551.5,7388633.26,1.1848059696140203,1.8032386587827478,0.08621165451165631,0.5174455442237275,0.0476981338841497,0.7172836840131346,906719721.3299999,377087856.93999994,529631864.39,475935630.74,468254664.02,0.02142026231872926,0.03401285721455023,0.0580431724151409,0.5020286351984123
2020-12-31,711526005.02,643224119.71,65451405.69,64528624.4,539220181.82,54179522.17,54179522.17,43601627.5,30691404.19,25556937.86,986946.79,147200.0,2434790.03,10349102.23,54179522.17,0.43,0.43,119532498.5,325141959.46,6693055.59,439451.25,4465263.82,79096398.21,2782105.83,569311427.8,0.0,0.0,0.0,0.0,2789894.4,222284631.54,61457125.92,51112875.46,0.0,0.0,367839761.68,937151189.48,0.0,327354612.19,0.0,0.0,0.0,11538553.65,338893165.84,598258023.64,0.0,598258023.64,48591857.85,44601740.49,536913.42,-41203561.88,20000000.0,-40821000.0,64675824.4,0.2421637747381512,0.09198736972116747,0.0761455263584879,0.09089734450138903,0.090562132105398,0.0578130004829453,1.7391275595334081,1.4890058230708199,0.3664892605220636,0.36162058976635636,1.6146598128679663,439.37380706521736,4527030.780000001,0.0682924552401063,0.14843798144440618,0.0931643896797414,53019442.61,53019442.61,172010952.2,172010952.2,143490024.83,143490024.83,717533129.39,717533129.39,562545239.08,562545239.08,154987890.31,154987890.31,8.162839194349989,2.8624030487690617,3.8905156091528363,0.8600141995736178,630990638.31,51159119.8,0.12763321960798055,0.05903937326927984,0.06348428904741152,0.30607375617165583,0.5491295078062185,0.49183760364696133,814828796.58,338893165.84000003,475935630.74,449255623.71000004,449255623.71000004,0.06548623390230679,0.09334832854112811,0.16101971798201664,1.5381165820530416
2020-09-30,472563546.24,419018395.24,51990777.69,50982735.83,341724481.15,43327405.33,43327405.33,36343800.54,19471668.03,18843288.97,61803.08,311517.81,1701410.34,7655330.5,43327405.33,0.34,0.34,131363774.22,212512555.9,6749870.84,0.0,3036278.88,66748935.14,2400440.98,440503426.54,0.0,0.0,0.0,0.0,0.0,210527286.84,61473608.56,51080393.78,0.0,0.0,349986807.33,790490233.87,0.0,194967243.56,0.0,0.0,0.0,8728716.67,203695960.23,586794273.64,0.0,586794273.64,42083686.47,26872273.07,0.0,-24837460.51,20000000.0,-40471000.0,51294253.64,0.2768708380725394,0.11001859560194585,0.09168588155971596,0.10854466885591992,0.07383747128483652,0.05481080407266031,2.259371464132321,1.9046997005202981,0.6737735622731599,0.25768308260149714,1.3755556563077593,164.65913663170656,15211413.399999999,0.08905402628883065,0.21585003563457056,0.3614562952046439,53019442.61,56723953.92,172010952.2,174267877.76,143490024.83,140327404.96,717533129.39,680932282.7,562545239.08,555304055.85,154987890.31,125628226.85,5.706422472604626,2.4579175851953585,2.6697199863519883,0.6267323938780712,458611210.39,45182709.48,0.03042301525541656,-0.04106225968633519,0.05670806373239631,0.16089404769529508,0.5002578213429537,0.17673276503500832,659126459.65,203695960.23000002,455430499.41999996,449255623.71000004,405540982.41,0.05746251203474209,0.07539531156892426,0.13428946810128853,1.044701657642414
2020-06-30,265551865.15,243383914.37,23964036.71,23454780.92,194951078.64,19779339.38,19779339.38,22534649.71,13238545.11,12255504.88,-1178620.56,311517.81,1140211.51,3675441.54,19779339.38,0.16,0.16,101810713.13,156779792.08,3081241.58,0.0,2461353.99,52412406.95,5361918.42,332812377.8,0.0,0.0,0.0,0.0,0.0,211783943.46,52631312.81,51419037.26,0.0,0.0,343095807.84,675908185.64,0.0,104469051.79,0.0,0.0,0.0,8679324.95,113148376.74,562759808.9,0.0,562759808.9,20383376.15,21213225.82,0.0,-19741243.47,20000000.0,-40471000.0,23766298.73,0.26586439703641457,0.09024239651438201,0.07448390305535009,0.08949776615794182,0.03514703620832792,0.029263352331310284,3.1857509195068383,2.6327227797843116,0.9745538165183723,0.16740199208101425,1.2012888182689692,76.29194212042002,-829849.6700000018,0.07675855011783184,0.19511401511496382,-0.04071208144780284,53019442.61,57073168.36,172010952.2,157818162.2,143490024.83,138590274.99,717533129.39,661312625.33,562545239.08,535753424.54,154987890.31,125559200.79,3.698143956567046,1.6153244564807736,1.4949131591495473,0.3811453877327914,282597631.42,26817697.85,-0.06031814981727991,-0.26245200126303914,0.050408234689657355,0.022070590747782334,0.5281299028758063,-0.08166291698756492,574097472.51,113148376.74000001,460949095.77,449255623.71000004,396055434.34000003,0.028389196109883053,0.03515373794066822,0.06013655233804618,0.5834992051056598
