报告期,营业总收入,营业总成本,营业利润,利润总额,营业成本,净利润,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计,资产总计,短期借款,流动负债合计,长期借款,应付债券,长期应付款,非流动负债合计,负债合计,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,经营活动产生的现金流量净额,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动产生的现金流量净额,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计_期初,资产总计_同期,所有者权益合计_期初,所有者权益合计_同期,负债合计_期初,负债合计_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入_同期,净利润_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,1660561096.48,1650748978.45,10634459.8,10436918.12,1639634226.85,5686469.14,5686469.14,1816618.35,7811474.8,0.0,595694.77,17661.29,282518.53,4750448.98,5692254.48,0.014,0.014,17948367.52,184213825.15,132229865.21,0.0,2770459.16,0.0,621802.82,338684319.86,0.0,0.0,0.0,32516309.36,6242725.64,1105989.71,0.0,1298916.88,0.0,0.0,65043693.52,403728013.38,0.0,88448209.08,0.0,0.0,0.0,2664633.48,91112842.56,278210545.13,34404625.69,312615170.82,-31179082.9,0.0,1000.0,1000.0,5994500.0,-11023494.36,10454579.409999998,0.012602288271332003,0.00640413642264808,0.0034244263291811307,0.006295811356872839,0.018189997385872868,0.014084901100602443,3.82918233600033,3.822152201343363,0.20292516611349345,0.2256787726895782,1.306034826189957,591.9487993232656,-31178082.9,-0.01877623350691061,-0.35251231454329407,0.9999679272157168,0.0,0.0,210699948.72,288711703.83,1340520.58,1419310.43,476612183.06,632378833.22,305634825.71,359837712.46,170977357.35,272541120.76,inf,8.409740081776095,1357.4936539343148,3.7725440760177222,1299004540.29,6504340.68,0.27833355848724234,-0.12574242036780892,-0.13123288639527828,-0.36157253821374197,-0.22075559608196496,0.0,347020610.86,91112842.56,255907768.3,216339726.33999994,253480058.46999997,0.012918799261911388,0.018395371360828045,0.024270430933733808,7.032588273425849
2022-06-30,1337540274.0,1328037871.44,11427747.42,11231246.49,1321099460.7,6899258.65,6899258.65,1155693.61,4521202.91,0.0,646472.15,17661.29,176132.71,4331987.84,6903294.53,0.02,0.02,96597094.77,117424459.64,140564194.4,0.0,2127884.66,0.0,593134.93,358206768.4,0.0,0.0,0.0,33547535.44,6304176.11,1183978.26,0.0,1345634.65,0.0,0.0,66520656.95,424727425.35,0.0,107957321.73,0.0,0.0,0.0,2943892.75,110901214.48,279546655.06,34279555.81,313826210.87,47469644.35,0.0,1000.0,1000.0,5994500.0,-11023494.36,11248907.78,0.012291826735678505,0.008543852953170963,0.00515816890460227,0.008410145098928064,0.021984328940765126,0.01624396786789695,3.3180405243460087,3.312546363130307,0.8947711301285168,0.26111149848308235,1.3712805173183764,636.9244704095793,47470644.35,0.0354902542171975,0.4397075028289515,1.0000210660942102,0.0,0.0,210699948.72,185134107.7,1340520.58,1498100.39,476612183.06,445871533.62,305634825.71,263246896.65,170977357.35,182624636.97,inf,8.152641131972874,1059.6481589193363,2.967894146712305,910185894.56,6096923.74,0.46952428289013504,0.13159667796664948,0.1921364121045945,-0.047421973989531095,-0.2096802938553403,0.0,288278619.03000003,110901214.48000002,177377404.55,216339726.33999994,227878711.2,0.015308899299722498,0.022275036661192814,0.04424395504169657,6.794422538722062
2022-03-31,682457153.82,679621596.33,3094319.89,2898853.89,676044929.4,1339488.19,1339488.19,618615.27,2734034.34,0.0,-56950.74,0.0,0.0,1559365.7,1339488.19,0.003,0.003,12325221.24,269780998.24,167861607.43,0.0,2061592.58,0.0,592932.36,452622351.85,0.0,0.0,0.0,28322577.54,6365626.58,1262202.24,0.0,1392352.42,0.0,0.0,64138398.56,516760750.41,0.0,209683809.56,0.0,0.0,0.0,5131621.31,214815430.87,269435796.7,32509522.84,301945319.54,-36733387.98,0.0,1000.0,5235258.81,5994500.0,-16326594.37,2898853.89,0.009395790467003175,0.004534086678819013,0.00196274327626624,0.004247671628576086,0.00443619458000094,0.002592085774581844,2.1585946611699858,2.1557669160939867,0.058780032973758035,0.4156961044343337,1.7010455474886177,inf,-36732387.98,-0.05382519294345111,-0.1751846652208449,0.9999727768100088,0.0,0.0,210699948.72,185147948.48,1340520.58,1539521.81,476612183.06,452908170.95,305634825.71,260238326.0,170977357.35,192669844.95,inf,2.8407251448279154,524.4178508566655,1.3740200297909775,488274299.21,3054541.77,0.39769214747566456,-0.5614765516858524,0.1602646089108336,0.14098350075262656,-0.18013357667209667,0.0,469747325.05,214815430.87000003,254931894.17999998,216339726.33999994,234919850.29000002,0.002696848574927379,0.00440925596556103,0.005742274567052942,2.8962370068750523
2021-12-31,1612323345.83,1606513782.38,-61104679.19,-61089851.34,1589059571.26,-47085338.42,-47085338.42,2236050.83,12203297.92,0.0,2376837.14,3644028.33,1301701.12,-14004512.92,-47085338.42,-0.23,-0.23,60149944.78,210699948.72,133627401.9,0.0,1722217.06,0.0,665594.84,411735107.3,0.0,0.0,0.0,28712577.54,6427077.05,1340520.58,0.0,1439070.19,0.0,0.0,64877075.76,476612183.06,5994500.0,165845736.04,0.0,0.0,0.0,5131621.31,170977357.35,268665105.42,36969720.29,305634825.71,-85913720.4,185504.94,0.0,19814495.06,117120000.0,23645031.99,-57445823.010000005,0.01442872773018373,-0.03789852658775726,-0.02920340919318586,-0.03562921988233555,-0.15405750411661753,-0.09879172227133878,2.4826390905865345,2.4786257535186498,0.3626861094908859,0.3587347605180204,1.693661775365992,-15.764373327470812,-86099225.34,-0.053285664207617676,-0.5180339419717047,1.0021592004063649,47639823.01,47639823.01,166812010.28,166812010.28,1616860.13,1616860.13,592841422.89,592841422.89,257183784.23,257183784.23,335657638.66,335657638.66,66.71139693052356,8.541839840522774,1090.3725315973945,3.015228219082522,2672975793.11,25276921.72,-0.3968058558607199,-2.862779769687873,0.18839073242918816,-0.19605451869979398,-0.1709112278005147,-1.0,381322583.68999994,164982857.35,216339726.33999994,221026767.17,221026767.17,-0.08805494349270794,-0.16731976373353966,-0.2348658730449276,7.3728708977709365
2021-09-30,1299004540.29,1293324142.11,9917862.35,9980985.2,1280315387.36,6504340.68,6504340.68,1782627.26,8790185.38,0.0,1983070.95,1956461.42,877445.98,3476644.52,6504340.68,0.018,0.018,149863626.47,288711703.83,149277337.56,0.0,1681908.56,0.0,1181407.7,590715984.12,0.0,0.0,0.0,0.0,6488527.52,1419310.43,0.0,1485787.96,0.0,0.0,41662849.1,632378833.22,49994500.0,272541120.76,0.0,0.0,0.0,0.0,272541120.76,323257832.32,36579880.14,359837712.46,-45368782.45,0.0,0.0,20047945.21,73120000.0,72580325.58,11937446.62,0.014387288381476907,0.007634971274069495,0.005007173168577163,0.009189688141763531,0.018075761530201007,0.010285512952545624,2.167438008887419,2.1631032219139685,0.5498752850655886,0.43097761411818936,2.049778935133976,6.101549715199598,-45368782.45,-0.03492580744935004,-0.16646582476613428,1.0,47639823.01,41838553.07,166812010.28,190137696.34,1616860.13,1694198.45,592841422.89,659756642.34,257183784.23,244270490.33,335657638.66,415486152.01,53.749796135525145,5.7033454024583055,855.6861445162027,2.1204424817693766,2181650795.76,12363627.83,-0.40457723902716586,-0.473913258354688,0.4731116803092879,-0.04149682983546391,-0.16225255075637687,-1.0,476026679.23,222546620.76000005,253480058.46999997,221026767.17,280381185.19000006,0.010617422700226793,0.021083027787175686,0.04543558395978151,5.475177468892858
2021-06-30,910185894.56,905405247.45,8821687.67,8884810.52,896323155.83,6096923.74,6096923.74,1137881.97,6118649.04,0.0,1489667.33,1373865.18,569974.94,2787886.78,6096923.74,0.018,0.018,72818207.46,185134107.7,172676784.34,0.0,1945846.34,0.0,1514851.88,434089797.72,0.0,0.0,0.0,0.0,6549977.99,1498100.39,0.0,1415328.43,0.0,0.0,11781735.9,445871533.62,44000000.0,182624636.97,0.0,0.0,0.0,0.0,182624636.97,227246539.6,36000357.05,263246896.65,-49622035.88,0.0,0.0,50047945.21,73120000.0,-30211840.0,10258675.7,0.015230667507434176,0.009692182358269307,0.006698547820220134,0.01127096756971742,0.023160477170244356,0.013674171325761705,2.376950913754909,2.3686560204418625,0.3987315658399471,0.4095902590759344,1.7134713613197154,7.467017760796587,-49622035.88,-0.05451857271858534,-0.27171600011531566,1.0,47639823.01,7426991.16,166812010.28,184856131.12,1616860.13,1787436.77,592841422.89,440890828.2,257183784.23,243383556.64,335657638.66,197507271.56,37.62915557607568,5.1723025091683095,584.3964241062035,1.7525263141381395,1791216043.32,11476694.14,-0.4918614658715427,-0.4687561012234138,0.0816133196680202,0.011296913207141233,-0.1618722322692288,-1.0,366503348.17,138624636.97000003,227878711.2,221026767.17,231713936.03,0.01173938132144846,0.023430300956471927,0.03877330357600612,4.055133824006488
2021-03-31,488274299.21,483396673.32,4281035.52,4345395.52,479524761.14,3054541.77,3054541.77,506272.35,2745077.88,0.0,433842.84,0.0,0.0,1290853.75,3054541.77,0.013,0.013,79107047.25,185147948.48,172861206.67,0.0,2650204.75,0.0,1147799.38,440914206.53,0.0,0.0,0.0,0.0,6611428.46,1539521.81,0.0,1462997.67,0.0,0.0,11993964.42,452908170.95,60400000.0,192669844.95,0.0,0.0,0.0,0.0,192669844.95,225413848.43,34824477.57,260238326.0,-60825036.09,0.0,0.0,50047945.21,12720000.0,-12720000.0,4345395.52,0.017919309052629326,0.008767685554874527,0.006255790597502418,0.008899496711235062,0.011737478552640243,0.006744284969716774,2.288444289994743,2.282486952040286,0.4105834375406757,0.42540598140648317,1.7506332334684236,inf,-60825036.09,-0.12457144721401771,-0.3156956715555815,1.0,47639823.01,0.0,166812010.28,268241706.01,1616860.13,1112296.87,592841422.89,567934016.3,257183784.23,235719901.19,335657638.66,332214115.11,20.131257038437937,2.7746014116506483,309.38860283175995,0.9338264190322145,746273056.57,3743488.02,-0.3457162965869449,-0.18403858816142277,0.10401508182475071,-0.20253381915627294,0.3840925489613217,0.0,367189695.24,132269844.94999999,234919850.29000002,221026767.17,288396711.00999993,0.005841822531881081,0.011806769403967764,0.017744537695856395,2.1418046784954425
2020-12-31,2672975793.11,2659307846.66,17680338.22,32293147.95,2639364187.74,25276921.72,25276921.72,2740547.86,12291715.42,0.0,3655178.57,3894978.48,276733.61,7016226.23,25276921.72,0.093,0.093,102604138.13,166812010.28,208374145.08,50000000.0,2926904.63,47639823.01,2462509.27,580819530.4,0.0,0.0,0.0,0.0,6672878.93,1616860.13,0.0,1501284.55,0.0,0.0,12021892.49,592841422.89,73120000.0,335657638.66,0.0,0.0,0.0,0.0,335657638.66,223151089.01,34032695.22,257183784.23,94586235.99,1290876.47,0.0,-51609462.45,309400000.0,-7365394.85,36188126.43,0.012574601482227922,0.006614477491930061,0.009456472365052872,0.013538516331977408,0.09828349713290942,0.04263690211925367,1.7303927082330859,1.581126531899317,0.4546422323031902,0.5661845237192211,2.422959805774646,9.290969543431213,93295359.52,0.035386117687189814,0.28179378359331747,0.9863523856670174,55406265.56,55406265.56,128928461.29,128928461.29,1156787.21,1156787.21,448978877.99,448978877.99,232169296.64,232169296.64,216809581.35,216809581.35,51.22686798435944,18.076496455963234,1927.408545824719,5.131356704898538,2039782445.6,23678106.91,0.3104220005794525,0.06752291541199054,0.10774244463852292,0.32042163218022074,0.39771611928524,-0.1401726406120919,483564405.83,262537638.66,221026767.17,233257856.39000002,233257856.39000002,0.04852453287510179,0.10330750007769947,0.19444294729718042,11.767846211316746
2020-09-30,2181650795.76,2167736327.91,17448287.78,18448028.06,2154461194.75,12363627.83,12363627.83,2099585.49,7440264.37,0.0,2752443.52,2692308.12,0.0,6084400.23,12363627.83,0.053,0.053,30274975.74,190137696.34,247311110.45,0.0,4156226.25,41838553.07,1930422.49,648220040.85,0.0,0.0,0.0,0.0,6734329.4,1694198.45,0.0,1544262.61,0.0,0.0,11536601.49,659756642.34,73120000.0,415486152.01,0.0,0.0,0.0,0.0,415486152.01,211258896.09,33011594.24,244270490.33,-29845276.05,626748.7,0.0,-945334.68,249000000.0,-5927172.97,21140336.18,0.01246285659595144,0.007997745475082649,0.005667097527261692,0.009690064157419633,0.05061449630406528,0.018739679203757843,1.560148365268257,1.4548043595817652,0.072866389393578,0.6297566789723698,2.769527904190516,7.852123619491219,-30472024.75,-0.013680134377144026,-0.07183217997908552,1.0209999297359489,55406265.56,4027477.87,128928461.29,419270957.38,1156787.21,1216915.68,448978877.99,495424580.24,232169296.64,224744640.98,216809581.35,270679939.26,44.3100460282076,13.675225301016832,1530.4537138639976,3.9353854111405426,1146113009.09,16253451.25,0.9035215362333292,-0.2393229204166715,0.0868801554727066,0.33169945266016504,0.3922069358166213,9.388276340795883,622747337.2,342366152.01,280381185.19000006,233257856.39000002,270480931.04,0.022302212932296308,0.05190006447038606,0.06887777581123457,8.494879162802912
2020-06-30,1791216043.32,1778930909.0,15668658.22,16669506.92,1770423651.65,11476694.14,11476694.14,1471277.31,4602890.44,0.0,1733663.54,1791454.27,0.0,5192812.78,11476694.14,0.053,0.053,65273840.74,184856131.12,166074762.18,0.0,4030442.69,7426991.16,2024450.98,429686618.87,0.0,0.0,0.0,0.0,6795779.87,1787436.77,0.0,1019607.57,0.0,0.0,11204209.33,440890828.2,60400000.0,197507271.56,0.0,0.0,0.0,0.0,197507271.56,211360644.71,32022911.93,243383556.64,17436647.75,574978.7,0.0,-893565.68,249000000.0,-18262000.77,18460961.19,0.011607975345878077,0.008747497700477442,0.006407208210757241,0.010306384458115284,0.047154763856852154,0.026030693781622198,2.1755483505804345,2.1276947092165073,0.33048829151675413,0.4479731918360646,1.8542242998189251,10.305013920338586,16861669.05,0.009734530803822725,0.08828357362378421,0.967024699458071,55406265.56,7426991.16,128928461.29,316286462.66,1156787.21,1176424.51,448978877.99,360495076.27,232169296.64,216979534.03,216809581.35,143515542.24,56.35307619146436,11.416851474845808,1216.7661533141918,4.025793958059629,599814091.05,8488344.3,1.986285367495119,0.35205332564090264,0.1216890004305628,0.22301484048505008,0.5193807633266668,0.0,368821207.59,137107271.55999997,231713936.03,233257856.39000002,233113632.42999998,0.02579410010289655,0.04826674495102927,0.07489182295069574,7.704622398693937
