报告期,营业总收入,营业总成本,营业利润,利润总额,营业成本,净利润,持续经营净利润,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,减：所得税,综合收益总额,基本每股收益,稀释每股收益,货币资金,应收票据及应收账款,预付款项,交易性金融资产,其他应收款,存货,其他流动资产,流动资产总计,长期应收款,债权投资,其他债权投资,长期股权投资,投资性房地产,固定资产,在建工程,无形资产,开发支出,商誉,非流动资产合计,资产总计,短期借款,流动负债合计,长期借款,应付债券,长期应付款,非流动负债合计,负债合计,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,经营活动产生的现金流量净额,购建固定资产、无形资产和其他长期资产支付的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动产生的现金流量净额,息税前利润EBIT,毛利率,营业利润率,净利率,息税前利润率,净资产收益率,总资产报酬率,流动比率,速动比率,现金比率,资产负债率,权益乘数,利息保障倍数,自由现金流量,现金流量比率,债务保障倍数率,自由现金流与经营活动净现金流比率,存货_期初,存货_同期,应收票据及应收账款_期初,应收票据及应收账款_同期,固定资产_期初,固定资产_同期,资产总计_期初,资产总计_同期,所有者权益合计_期初,所有者权益合计_同期,负债合计_期初,负债合计_同期,存货周转率,应收账款周转率,固定资产周转率,总资产周转率,营业总收入_同期,净利润_同期,营业收入增长率,净利润增长率,净资产增长率,总资产增长率,固定资产增长率,存货增长率,经营性资产,经营性负债,经营性净资产,经营性净资产_期初,经营性净资产_同期,资产收益率ROA,权益收益率ROE,投资资本收益率ROIC,经营性资产周转率
2022-09-30,2543334437.45,2440839977.8,146469762.78,157509901.47,2105218517.47,108443931.53,108443931.53,28389817.86,158641296.93,65943600.41,66787130.92,105282395.69,38352502.14,49065969.94,103196631.53,0.13,0.13,1528373217.33,1006065702.53,134115503.23,0.0,72794890.64,1503691225.27,90497515.5,6267754996.15,644444445.0,0.0,0.0,59150989.95,158595586.29,440715436.88,8704027.92,2935406780.18,0.0,1799586.07,4434494677.98,10702249674.13,1890888152.78,5188129101.32,1372796026.42,0.0,0.0,1532875304.59,6721004405.91,3745862286.29,235382981.93,3981245268.22,-100000179.86,174545665.98,235210.0,-117227062.9,1735209180.44,817658462.79,262792297.16,0.17226044421403894,0.05758965892305286,0.0426384866784284,0.10332589111775684,0.02723869649419637,0.010132816448128282,1.208095418164385,0.9008191901375234,0.294590436645291,0.6279992161046607,3.4719986396575875,2.4960706435079794,-274310635.84,-0.03931853333463383,-0.015241780375940126,2.743101424657777,1347097045.01,2017604589.41,593119299.79,489122230.12,468825544.75,494631874.95,6884780032.12,7349184926.46,2183647512.49,2165031311.06,4701132519.63,5184153615.4,1.47693782762985,3.180788256218368,5.592566995479539,0.2892284234382297,2279632362.41,95486185.94,0.11567745720244878,0.13570282928822996,0.8388857694029288,0.45624988093545277,-0.10900316134185681,-0.25471460901577436,8956129880.559998,3457320226.7099986,5498809653.849998,2297635229.9200015,2654055873.43,0.012332262279793805,0.03518112492380142,0.06180614857818699,0.6524344044923616
2022-06-30,1516972516.2,1466296494.49,76415167.83,76629044.55,1251279153.21,41155093.72,41155093.72,17865305.3,109908624.69,28860800.61,46098573.69,69872387.54,24495019.03,35473950.83,41155093.72,0.05,0.05,780386871.39,862068111.27,136253234.2,0.0,56899811.57,1673364376.1,103725789.28,5581721471.76,655555556.0,0.0,0.0,58982537.43,142515519.94,462759200.54,11390402.25,2953898251.26,0.0,1799586.07,4456394896.9,10038116368.66,1888519402.78,5936971757.59,810615498.42,0.0,0.0,974864210.84,6911835968.43,2893513758.2,232766642.03,3126280400.23,-154377861.56,121073380.24,187734.0,-116039666.76,839084041.0,87208480.4,146501432.09,0.17514711713799472,0.050373468875638684,0.02712975566827873,0.09657487563254245,0.013164236233247736,0.004099882110202498,0.9401630493903163,0.6408370229344694,0.13144527264970232,0.6885590597464522,3.7808861188542937,2.0966999589949893,-275263507.8,-0.1017670787778772,-0.02287897224633848,1.7830503999630607,1347097045.01,1487503605.53,593119299.79,797469681.28,468825544.75,516102105.51,6884780032.12,7185483601.3,2183647512.49,2156880736.6,4701132519.63,5028602864.7,0.8285351002762771,2.084917041846856,3.2567568841582317,0.17928048252190218,1533804782.46,54229256.26,-0.01097419075262204,-0.24109057438140863,0.44944518590217175,0.3969994123769067,-0.10335727058754733,0.12494811432996657,9056231439.9,4212701067.23,4843530372.67,2297635229.9200015,2544222714.7799993,0.0048638356869103215,0.015501187359403677,0.03449394807011425,0.4248529163501866
2022-03-31,512551017.6,531185451.28,4104200.46,4365511.05,449565619.37,3749455.42,3749455.42,8141761.96,41993269.04,12248462.47,18277846.27,19060143.77,1944600.02,616055.63,3749455.42,0.01,0.01,612155309.1,462354011.96,122334437.54,0.0,55826640.04,1640919667.89,81852977.32,4775569663.91,0.0,0.0,0.0,576205768.5,143884224.13,457636702.36,4345283.76,724857452.71,0.0,1799586.07,2035227923.96,6810797587.87,1576350427.08,4278633599.86,303795920.63,0.0,0.0,344831571.08,4623465170.94,2098418643.71,88913773.22,2187332416.93,-257167491.98,37420653.61,134274.0,-38094295.31,370000000.0,122520437.76,23425654.82,0.12288610512359661,0.00800739891068358,0.007315282364586217,0.045704045091334924,0.001714168084822926,0.0005505163487280496,1.1161436361520323,0.7134981174363444,0.1430726176506514,0.6788434263814227,3.116371018786054,1.229038726185852,-294453871.59,-0.5017402817463453,-0.05612033765715201,1.1449886971441157,1347097045.01,1403191940.63,593119299.79,423496406.49,468825544.75,529464215.49,6884780032.12,6799219757.74,2183647512.49,2129685389.96,4701132519.63,4669534367.78,0.3009123860848001,0.9712249696776855,1.1064693012561455,0.0748491274806669,522003141.52,4579831.76,-0.01810740811343912,-0.1813115379592022,0.027068330018023237,0.0017028174617860097,-0.1356607510547738,0.1694192507642724,5478552286.139999,2743318823.23,2735233462.9099994,2297635229.9200015,2648635152.87,0.0005475425022639881,0.0017156131945440104,0.01885161414935443,0.20368145838185606
2021-12-31,3384106894.85,3344913493.61,66913959.38,65268809.6,2927425627.97,50459818.1,50459818.1,60864987.02,169174112.16,102473931.17,71440296.13,77009476.48,9131333.93,14808991.5,50406422.7,0.1,0.1,805781556.65,593119299.79,80935193.31,0.0,60702387.88,1347097045.01,99846147.61,4856025079.68,0.0,0.0,0.0,566582942.74,145252928.32,468825544.75,21683.18,717887815.42,0.0,1799586.07,2028754952.44,6884780032.12,1359805145.14,4281713606.84,271800000.0,0.0,104000000.0,419418912.79,4701132519.63,2094596654.76,89050857.73,2183647512.49,158128938.86,193908499.31,70866781.56,-394819655.01,2212500000.0,74243437.48,142278286.08,0.13494883024380425,0.019773004062558122,0.01491082275704433,0.04204308271010053,0.02310804184804579,0.007329183774149155,1.1341312207155898,0.7961956824048253,0.188191371642132,0.6828297342395122,3.181509237143205,1.8475425698673702,35087221.110000014,0.04672693380361115,0.03472679616515666,0.22188994223925454,1343835232.97,1343835232.97,476107230.39,476107230.39,534773956.62,534773956.62,6742652277.6,6742652277.6,2144348742.71,2144348742.71,4598303534.89,4598303534.89,2.1757705698692114,6.330009215690335,6.7439389721306195,0.49666097294590517,3111281414.84,49958069.41,0.08768910414490101,0.010043396310658297,0.018326669070784847,0.021078909110019965,-0.12332016369462372,0.0024272410485852913,5367162604.410001,3069527374.4899993,2297635229.9200015,2279451473.3,2279451473.3,0.007405623737937581,0.023317865878175636,0.11515018077537408,1.4787165348951181
2021-09-30,2279632362.41,2212533749.95,153381043.89,155476973.72,1864577200.86,95486185.94,95486185.94,19333804.95,163265285.35,75630622.72,75072307.45,115615075.34,42968859.32,59990787.78,95486185.94,0.12,0.12,771388612.99,489122230.12,234356154.14,0.0,86455846.12,2017604589.41,53949357.2,5630673036.66,57944551.77,0.0,0.0,547984107.68,89914535.57,494631874.95,936475.22,431469263.77,0.0,1799586.07,1718511889.8,7349184926.46,1714343412.5,4830069742.03,183968406.11,0.0,110000000.0,354083873.37,5184153615.4,2076995357.84,88035953.22,2165031311.06,177496986.01,281125008.79,79045460.0,-545657646.01,1292478000.0,137880564.35,271092049.06,0.1820710954950686,0.06728323672675335,0.04188666010998947,0.11891919659071902,0.044103836028703866,0.012992758638609242,1.165753982321075,0.7368670185193145,0.15970548132619675,0.7054052479663393,3.4107852334957873,2.3447811478111693,-24582562.78000003,0.07786211010899684,0.035400007093253576,-0.13849566312419004,1343835232.97,2153510697.92,476107230.39,423042692.65,534773956.62,925893627.18,6742652277.6,6783383317.37,2144348742.71,2113818643.57,4598303534.89,4669564673.8,1.1093919864017219,4.723503489430392,4.429025545606663,0.32353941212906073,1998218256.92,11626868.59,0.1408325164257902,7.212545381490374,0.02422755975106153,0.08340994200359715,-0.4657789400100923,-0.06310909374226323,5939897670.22,3285841796.7900004,2654055873.43,2279451473.3,2847665807.2299995,0.013551985388035771,0.04431550930694324,0.17427868647518577,0.9241426847863005
2021-06-30,1533804782.46,1516486830.11,97288461.73,98376448.9,1306465612.4,54229256.26,54229256.26,11789520.47,105075213.77,38331266.47,47348184.02,75291364.09,29591617.19,44147192.64,54229256.26,0.08,0.08,967887739.0,797469681.28,242171964.11,0.0,173324390.68,1487503605.53,66945140.33,5278404997.08,57944551.77,0.0,0.0,533962587.26,406802.5,516102105.51,261094850.11,440990398.27,0.0,1799586.07,1907078604.22,7185483601.3,1714343412.5,4673116029.47,175255694.44,0.0,117000000.0,355486835.23,5028602864.7,2072545523.99,84335212.61,2156880736.6,-89618894.33,155482901.05,79039240.0,-455780602.75,1199500000.0,400202491.72,173667812.99,0.14821910366936067,0.0634294943154131,0.03535603544867304,0.11322680368192754,0.025142445449016487,0.007547057271161098,1.1295257733368644,0.796889319189952,0.20711827673360222,0.6998280343706057,3.341130081928431,2.3066099955687496,-166062555.38,-0.05842913997586076,-0.018484328230865574,1.8529859871793846,1343835232.97,2068244262.87,476107230.39,400331455.05,534773956.62,944679071.78,6742652277.6,6524800119.23,2144348742.71,2079633140.86,4598303534.89,4445166978.37,0.9228606584524129,2.408656702874382,2.9190973849973543,0.2202455225589219,1388972552.4,7331365.88,0.10427292447913741,6.396883083947244,0.03714481858471224,0.10125727531833861,-0.45367467013158136,-0.2807892025935732,5683226472.54,3139003757.7600007,2544222714.7799993,2279451473.3,2753162764.8399997,0.007787008503004761,0.02521570007871304,0.16103288045850803,0.6359487488811971
2021-03-31,522003141.52,517355927.89,5169074.74,6350082.2,445177112.24,4579831.76,4579831.76,6946054.69,36422527.7,10818454.0,16918602.86,18423981.43,2009198.8,1770250.44,4579831.76,0.01,0.01,492677341.17,423496406.49,254467453.09,0.0,154828909.84,1403191940.63,53276452.51,4938059371.25,57944551.77,0.0,0.0,520434936.74,437959.18,529464215.49,210732792.42,443044990.41,0.0,1799586.07,1861160386.49,6799219757.74,1532500000.0,4501330584.59,0.0,0.0,105436375.16,168203783.19,4669534367.78,2046009439.96,83675950.0,2129685389.96,-214526481.67,84161763.49,16500.0,-428587076.51,920000000.0,156590519.91,24774063.63,0.14717541556606986,0.009902382435761553,0.008773571259866697,0.04745960638830908,0.0021504733899151266,0.0006735819583984583,1.0970221534394988,0.7734581836821739,0.10945149037856661,0.6867750321592946,3.1816403644359808,1.3446639492189283,-298671745.15999997,-0.4109677980966339,-0.04765845956847001,1.3922371859873144,1343835232.97,2120081372.87,476107230.39,1057227382.57,534773956.62,955765107.07,6742652277.6,6929559049.33,2144348742.71,2081265639.18,4598303534.89,4848293410.15,0.3241155504527405,1.1605180773399453,0.9809893221271254,0.0770946793999732,553037699.55,8963864.2,-0.05611653248097266,-0.48907840884068726,0.023264570302076827,-0.018809175398051093,-0.44603102627053515,-0.33814241350063423,5785669520.65,3137034367.7799997,2648635152.87,2279451473.3,2839386086.9700003,0.000676395663472242,0.002143095547596372,0.019494235907356505,0.21184820037373786
2020-12-31,3111281414.84,3032266097.96,89202413.58,73718425.35,2576494073.88,49958069.41,-50140025.32,57892121.05,199690511.07,94054468.22,79932361.7,80513022.76,6203494.14,23760355.94,50007105.82,0.1,0.1,1071387403.09,476107230.39,113495164.4,0.0,401925322.41,1343835232.97,44049534.26,5416075129.31,57944551.77,0.0,0.0,46618750.46,469115.86,534773956.62,137928830.37,448313046.55,0.0,1799586.07,1326577148.29,6742652277.6,1253578000.0,4423909929.14,0.0,0.0,109089930.49,174393605.75,4598303534.89,2040102472.46,104246270.25,2144348742.71,249960925.58,235476248.73,110544829.07,205301610.64,2169220866.57,-306897547.09,154231448.11,0.1718865218714077,0.028670634920559667,0.016057071909893153,0.049571680457562044,0.023297548768519638,0.007409260829891441,1.2242733726640034,0.9105498137623865,0.24218110681522753,0.6819725154990098,3.198108190049298,1.9156087154962012,125029505.92000002,0.08034018536148857,0.05650226374039038,0.5001962031861028,2205939941.05,2205939941.05,979369548.9,979369548.9,992014456.82,992014456.82,7144951032.83,7144951032.83,2072301774.98,2072301774.98,5072649257.85,5072649257.85,1.4516378911750671,4.27527454798382,4.075589502058096,0.4480659974645641,3416030256.19,90515569.98,-0.08921139992767375,-0.4480720894644032,0.034766639009752985,-0.05630532013186597,-0.460921206396255,-0.3908105982566547,5624177008.190001,3344725534.8900003,2279451473.3,2712562865.449999,2712562865.449999,0.007194627941666509,0.023695617742287275,0.11563759736696981,1.2465033967106214
2020-09-30,1998218256.92,2019009975.42,16298205.17,17113006.57,1720866621.57,11626868.59,11626868.59,26767370.22,143271819.58,63152679.79,54973439.6,59299925.46,4703960.55,5486137.98,11626868.59,0.02,0.02,742205045.93,423042692.65,179148464.77,0.0,139982220.65,2153510697.92,70825427.0,4800150115.88,57944551.77,0.0,0.0,67370466.17,45828424.24,925893627.18,452515027.31,312138770.25,0.0,32429085.03,1983233201.49,6783383317.37,1534251100.0,4401523104.35,55000000.0,0.0,114744535.83,268041569.45,4669564673.8,2019742448.7,94076194.87,2113818643.57,72557563.67,85580075.88,6121234.0,-93064449.72,1743275329.86,-189218655.71,76412932.03,0.13879947017274405,0.008156368861888799,0.005818617936121424,0.03824053341789642,0.005500409708925425,0.0017140220515369428,1.0905656978458296,0.5852096944383497,0.16862459388125964,0.6883828401445029,3.240892587471073,1.2885839474038354,-6901278.209999993,0.036311130387647585,0.016281204421262116,-0.09511452508780183,2205939941.05,2671227593.31,979369548.9,1153194620.42,992014456.82,920046015.61,7144951032.83,7258909196.01,2072301774.98,2017664721.03,5072649257.85,5241244474.98,0.7894878341719617,2.849687413896919,2.0837476765335956,0.2869285309612498,2087535591.11,38129262.34,-0.042786017431447644,-0.6950670462406853,0.04765604589196278,-0.06550927498877963,0.006355781635685805,-0.19381234930584143,5927979381.03,3080313573.8,2847665807.2299995,2712562865.449999,3090746611.6700006,0.0016695274966360995,0.005554961361588039,0.05804236825868761,0.7187539846115251
2020-06-30,1388972552.4,1409683045.85,10674597.96,10504011.77,1211140351.5,7331365.88,7331365.88,18642776.69,112252953.59,24746108.19,35800723.62,37066128.88,2695573.22,3172645.89,7331365.88,0.01,0.01,741800418.2,400331455.05,165897318.61,0.0,196617856.56,2068244262.87,58567634.78,4603509185.6,58334101.59,0.0,0.0,68178333.42,46476368.64,944679071.78,365743159.46,315163518.76,0.0,32429085.03,1921290933.63,6524800119.23,1334066437.5,4029706029.56,195918306.74,0.0,121399141.17,415460948.81,4445166978.37,2015454142.71,64178998.15,2079633140.86,96917723.55,36879022.43,6014800.0,-44469830.27,1653275329.86,-312988667.48,47570140.650000006,0.12803147232299483,0.007685247589346101,0.0052782654828795305,0.03424843821989409,0.003525316910927967,0.001123615397564881,1.1423933040849268,0.6146099168976921,0.18408301071058442,0.6812725136620094,3.1430165700995496,1.2833857240394941,66053501.12,0.06977655777469198,0.022935716911092516,0.6815420203913777,2205939941.05,2607588349.58,979369548.9,1380103818.29,992014456.82,997716459.47,7144951032.83,7467695723.4,2072301774.98,2005985202.67,5072649257.85,5461710520.73,0.5667235166838256,2.0134399386873767,1.4343751676643055,0.2032184107741691,1438182385.94,22833840.21,-0.034216684908038475,-0.6789254101555264,0.03671409843500997,-0.12626325965792096,-0.053158777913891696,-0.2068363615740465,5668344998.969999,2915182234.1299996,2753162764.8399997,2712562865.449999,3374561718.0300007,0.0010726407230749304,0.0035315418129654146,0.03040906098139648,0.5082481801510788
